Position;PositionIdx;Indices;Frame;Idx;Time;raw_intensity;Area;SNR;SpineWidth;SpineLength
Im004;2;0-123;0;123;0.00000;398.47312;2.12613;121.69973;0.89693;2.05491
Im004;2;0-124;0;124;0.00000;529.72973;2.96058;252.95634;0.97751;2.77438
Im004;2;0-125;0;125;0.00000;451.62928;3.66929;174.85589;0.96858;3.47178
Im004;2;0-126;0;126;0.00000;393.75076;3.76074;116.97737;0.87904;3.75900
Im004;2;0-127;0;127;0.00000;548.16055;2.49192;271.38716;0.90386;2.41966
Im004;2;0-128;0;128;0.00000;390.65462;2.84627;113.88123;0.98908;2.55121
Im004;2;0-129;0;129;0.00000;395.58545;3.14347;118.81206;0.96951;2.87085
Im004;2;0-130;0;130;0.00000;379.01569;2.91486;102.24229;0.96936;2.64389
Im004;2;0-131;0;131;0.00000;539.36000;2.28616;262.58661;0.95002;2.07239
Im004;2;0-132;0;132;0.00000;419.34987;4.37800;142.57648;0.96033;4.03604
Im004;2;0-133;0;133;0.00000;411.94481;3.52069;135.17141;0.98877;3.24429
Im004;2;0-134;0;134;0.00000;422.56522;3.68072;145.79183;1.01009;3.36607
Im004;2;0-135;0;135;0.00000;394.03684;2.17186;117.26345;0.89844;2.18048
Im004;2;0-136;0;136;0.00000;337.35052;3.32637;60.57712;1.01182;2.91704
Im004;2;0-137;0;137;0.00000;418.27143;3.20063;141.49804;1.03326;2.77218
Im004;2;0-138;0;138;0.00000;525.32338;2.29759;248.54999;1.00161;1.99611
Im004;2;0-139;0;139;0.00000;482.81188;2.30902;206.03849;0.98237;2.06696
Im004;2;0-140;0;140;0.00000;433.50599;3.81789;156.73260;1.03827;3.37247
Im004;2;0-141;0;141;0.00000;465.42510;2.82341;188.65171;1.00299;2.52719
Im004;2;0-142;0;142;0.00000;407.20362;2.52621;130.43023;0.98432;2.32825
Im004;2;0-143;0;143;0.00000;382.25301;2.84627;105.47962;1.02210;2.51497
Im004;2;0-144;0;144;0.00000;360.11327;3.53212;83.33988;1.02185;3.11861
Im004;2;0-145;0;145;0.00000;502.36792;2.42333;225.59453;0.98826;2.17103
Im004;2;0-146;0;146;0.00000;471.79290;1.93181;195.01951;0.93987;1.77087
Im004;2;0-147;0;147;0.00000;412.55789;3.25778;135.78450;1.04382;2.79793
Im004;2;0-148;0;148;0.00000;1.01709e+03;2.83484;740.31935;0.96077;2.65010
Im004;2;0-149;0;149;0.00000;510.64045;3.05203;233.86706;0.98467;2.72561
Im004;2;0-150;0;150;0.00000;400.29293;2.26330;123.51954;0.92051;2.16363
Im004;2;0-151;0;151;0.00000;321.43878;2.24044;44.66538;0.82611;2.32123
Im004;2;0-152;0;152;0.00000;451.19403;2.29759;174.42064;0.98355;2.07246
Im004;2;0-153;0;153;0.00000;351.48731;2.25187;74.71392;0.84224;2.29339
Im004;2;0-154;0;154;0.00000;428.17379;4.01222;151.40040;0.95835;3.72960
Im004;2;0-155;0;155;0.00000;559.98936;3.22349;283.21597;0.92258;3.01456
Im004;2;0-156;0;156;0.00000;388.79587;4.42373;112.02247;0.95108;4.11185
Im004;2;0-157;0;157;0.00000;481.40580;2.36618;204.63241;1.04901;2.01769
Im004;2;0-158;0;158;0.00000;358.81855;2.83484;82.04516;0.96994;2.64446
Im004;2;0-159;0;159;0.00000;506.89362;2.14899;230.12023;0.95585;1.99016
Im004;2;0-160;0;160;0.00000;426.86220;2.90343;150.08881;1.05012;2.47609
Im004;2;0-161;0;161;0.00000;329.69136;2.77769;52.91797;0.90689;2.66725
Im004;2;0-162;0;162;0.00000;661.40922;3.96649;384.63583;0.97010;3.69034
Im004;2;0-163;0;163;0.00000;640.81651;2.49192;364.04312;0.96833;2.34220
Im004;2;0-164;0;164;0.00000;448.74648;3.24635;171.97309;0.91298;3.09302
Im004;2;0-165;0;165;0.00000;346.50000;2.26330;69.72661;0.86000;2.28176
Im004;2;0-166;0;166;0.00000;467.07692;2.37761;190.30353;0.87487;2.29266
Im004;2;0-167;0;167;0.00000;380.31111;2.57193;103.53772;0.86189;2.50351
Im004;2;0-168;0;168;0.00000;1.63950e+03;3.88648;1.36273e+03;1.01361;3.41968
Im004;2;0-169;0;169;0.00000;484.40068;3.33780;207.62729;1.00820;2.95463
Im004;2;0-170;0;170;0.00000;397.60177;2.58336;120.82838;0.90350;2.48486
Im004;2;0-171;0;171;0.00000;365.00336;3.40638;88.22996;0.96010;3.24825
Im004;2;0-172;0;172;0.00000;310.72539;2.20615;33.95200;0.83974;2.26358
Im004;2;0-173;0;173;0.00000;643.24919;3.53212;366.47580;1.02976;3.03941
Im004;2;0-174;0;174;0.00000;321.71064;2.68624;44.93725;0.91145;2.61520
Im004;2;0-175;0;175;0.00000;589.77305;3.22349;312.99966;0.98201;2.95262
Im004;2;0-176;0;176;0.00000;447.09451;3.74931;170.32112;1.06526;3.23422
Im004;2;0-177;0;177;0.00000;377.39303;2.29759;100.61964;0.99083;2.05961
Im004;2;0-178;0;178;0.00000;440.82540;4.32085;164.05200;0.99519;3.93267
Im004;2;0-179;0;179;0.00000;372.54472;2.81198;95.77132;0.97447;2.59697
Im004;2;0-180;0;180;0.00000;363.92523;3.66929;87.15184;0.89798;3.59828
Im004;2;0-181;0;181;0.00000;475.99015;2.32046;199.21676;0.94958;2.20223
Im004;2;0-182;0;182;0.00000;397.51397;2.04612;120.74057;0.89668;1.96559
Im004;2;0-183;0;183;0.00000;372.62644;1.98896;95.85304;0.92769;1.86631
Im004;2;0-184;0;184;0.00000;374.71605;2.77769;97.94266;0.88541;2.70543
Im004;2;0-185;0;185;0.00000;412.50559;4.09223;135.73219;1.05530;3.42686
Im004;2;0-186;0;186;0.00000;406.38693;2.27473;129.61354;0.90497;2.11312
Im004;2;0-187;0;187;0.00000;521.93580;4.62948;245.16241;0.93370;4.38285
Im004;2;0-188;0;188;0.00000;387.88976;2.90343;111.11637;0.94279;2.77020
Im004;2;0-189;0;189;0.00000;359.80159;2.88057;83.02820;0.95461;2.73064
Im004;2;0-190;0;190;0.00000;456.04802;4.04651;179.27463;0.95575;3.78871
Im004;2;0-191;0;191;0.00000;364.50360;3.17777;87.73021;0.96525;2.88907
Im004;2;0-192;0;192;0.00000;423.04720;3.87505;146.27381;0.98226;3.55406
Im004;2;0-193;0;193;0.00000;313.52419;2.83484;36.75080;0.87393;2.81714
Im004;2;0-194;0;194;0.00000;360.00000;3.63500;83.22661;0.91000;3.61054
Im004;2;0-195;0;195;0.00000;378.83265;2.80055;102.05926;0.97626;2.40129
Im004;2;0-196;0;196;0.00000;421.07115;2.89200;144.29775;1.02885;2.43939
Im004;2;0-197;0;197;0.00000;437.09160;2.99487;160.31821;0.85855;2.87914
Im004;2;0-198;0;198;0.00000;560.45062;1.85179;283.67723;0.89647;1.76126
Im004;2;0-199;0;199;0.00000;329.25828;3.45211;52.48489;0.99807;3.12048
Im004;2;0-200;0;200;0.00000;346.94760;2.61766;70.17421;0.89060;2.60632
Im004;2;0-201;0;201;0.00000;361.25882;2.91486;84.48543;0.98554;2.58231
Im004;2;0-202;0;202;0.00000;375.00000;2.89200;98.22661;0.92677;2.78738
Im004;2;0-203;0;203;0.00000;359.76250;3.65786;82.98911;0.93814;3.37793
Im004;2;0-204;0;204;0.00000;371.55793;3.74931;94.78453;0.98744;3.35655
Im004;2;0-205;0;205;0.00000;374.73077;4.75522;97.95738;1.00289;4.20052
Im004;2;0-206;0;206;0.00000;302.23904;2.86913;25.46565;0.96296;2.71349
Im004;2;0-207;0;207;0.00000;373.07534;3.33780;96.30195;0.91010;3.20637
Im004;2;0-208;0;208;0.00000;371.30962;2.73197;94.53623;0.90983;2.65037
Im004;2;0-209;0;209;0.00000;358.91813;3.90934;82.14474;0.89331;3.85396
Im004;2;0-210;0;210;0.00000;429.22041;2.80055;152.44702;0.88148;2.79981
Im004;2;0-211;0;211;0.00000;338.96654;3.07489;62.19315;0.94913;2.88491
Im004;2;0-212;0;212;0.00000;408.28676;3.10918;131.51337;0.87765;3.14401
Im004;2;0-213;0;213;0.00000;332.28698;3.86362;55.51359;0.97882;3.56912
Im004;2;0-214;0;214;0.00000;407.97537;2.32046;131.20198;0.82767;2.46699
Im004;2;0-215;0;215;0.00000;368.27568;2.11470;91.50228;0.81781;2.18318
Im004;2;0-216;0;216;0.00000;340.19048;2.40047;63.41708;0.86301;2.36664
Im004;2;0-217;0;217;0.00000;401.52823;2.83484;124.75483;0.94791;2.58415
Im004;2;0-218;0;218;0.00000;309.18468;2.53764;32.41129;0.93473;2.46046
Im004;2;0-219;0;219;0.00000;458.49615;2.97201;181.72276;0.86085;2.94852
Im004;2;0-220;0;220;0.00000;404.78764;2.96058;128.01425;0.82177;3.00254
Im004;2;0-221;0;221;0.00000;387.72958;4.05794;110.95619;0.87468;4.01352
Im004;2;0-222;0;222;0.00000;346.22553;2.68624;69.45214;0.88401;2.58516
Im004;2;0-223;0;223;0.00000;345.77507;4.21797;69.00168;0.93666;3.98290
Im004;2;0-224;0;224;0.00000;304.51407;4.46945;27.74067;0.90538;4.37388
Im004;2;0-225;0;225;0.00000;362.40407;3.93220;85.63068;1.00641;3.50719
Im004;2;0-226;0;226;0.00000;321.28609;4.35514;44.51270;0.87128;4.45823
Im004;2;0-227;0;227;0.00000;396.00877;2.60623;119.23538;1.02111;2.34215
Im004;2;0-228;0;228;0.00000;332.82772;3.05203;56.05432;0.93937;2.85342
Im004;2;0-229;0;229;0.00000;370.16423;3.13204;93.39084;1.06803;2.67524
Im004;2;0-230;0;230;0.00000;347.43492;3.60071;70.66153;0.95355;3.25601
Im004;2;0-231;0;231;0.00000;381.91284;2.49192;105.13945;0.95850;2.35471
Im004;2;0-232;0;232;0.00000;413.91905;2.40047;137.14566;0.91310;2.29810
Im004;2;0-233;0;233;0.00000;304.03261;2.10327;27.25922;0.92844;1.98195
Im004;2;0-234;0;234;0.00000;340.86331;3.17777;64.08992;0.98701;2.80880
Im004;2;0-235;0;235;0.00000;312.23913;3.15491;35.46574;0.95742;2.90980
Im004;2;0-236;0;236;0.00000;408.09467;1.93181;131.32128;0.87125;1.89636
Im004;2;0-237;0;237;0.00000;293.82488;2.48049;17.05149;0.91647;2.37189
Im004;2;0-238;0;238;0.00000;378.60526;2.17186;101.83187;0.89279;2.12849
Im004;2;0-239;0;239;0.00000;345.94393;3.66929;69.17053;0.96259;3.37712
Im004;2;0-240;0;240;0.00000;345.11500;2.28616;68.34161;0.94114;2.15225
Im004;2;0-241;0;241;0.00000;309.06701;2.21758;32.29362;0.95120;2.03811
Im004;2;0-242;0;242;0.00000;441.13876;2.38904;164.36536;0.90340;2.29587
Im004;2;0-243;0;243;0.00000;414.98454;2.21758;138.21114;0.91351;2.11763
Im004;2;0-244;0;244;0.00000;405.26563;2.19472;128.49223;0.89183;2.18680
Im004;2;0-245;0;245;0.00000;362.76587;2.88057;85.99248;0.95687;2.62103
Im004;2;0-246;0;246;0.00000;428.67424;3.01774;151.90085;0.93181;2.86631
Im004;2;0-247;0;247;0.00000;381.06272;3.28064;104.28933;0.97418;3.00856
Im004;2;0-248;0;248;0.00000;368.63424;2.93772;91.86085;1.01778;2.62477
Im004;2;0-249;0;249;0.00000;335.97255;2.91486;59.19916;1.01743;2.56251
Im004;2;0-250;0;250;0.00000;382.32710;3.66929;105.55371;0.96905;3.38502
Im004;2;0-251;0;251;0.00000;399.04335;3.95506;122.26996;0.99785;3.59832
Im004;2;0-252;0;252;0.00000;377.35922;2.35475;100.58583;0.84894;2.43139
Im004;2;0-253;0;253;0.00000;348.49662;3.38352;71.72323;0.94213;3.24040
Im004;2;0-254;0;254;0.00000;391.67059;2.91486;114.89720;0.95671;2.75288
Im004;2;0-255;0;255;0.00000;317.13699;2.50335;40.36359;0.87502;2.55507
Im004;2;0-256;0;256;0.00000;442.61111;3.49783;165.83772;0.81239;3.70991
Im004;2;0-257;0;257;0.00000;437.06220;2.38904;160.28881;0.94170;2.28418
Im004;2;0-258;0;258;0.00000;328.02903;3.54355;51.25564;0.89273;3.47075
Im004;2;0-259;0;259;0.00000;317.42149;2.76626;40.64810;0.94258;2.62215
Im004;2;0-260;0;260;0.00000;401.15556;4.11509;124.38216;1.00992;3.68945
Im004;2;0-261;0;261;0.00000;386.81006;4.09223;110.03666;0.98648;3.75456
Im004;2;0-262;0;262;0.00000;450.39355;3.54355;173.62016;1.04635;3.06656
Im004;2;0-263;0;263;0.00000;445.02256;3.04060;168.24916;0.92448;2.87316
Im004;2;0-264;0;264;0.00000;379.03562;4.17225;102.26222;0.97830;3.88983
Im004;2;0-265;0;265;0.00000;812.01498;3.05203;535.24159;0.98616;2.76302
Im004;2;0-266;0;266;0.00000;435.31551;2.13756;158.54212;0.97170;1.95799
Im004;2;0-267;0;267;0.00000;612.71875;2.56050;335.94536;0.86437;2.45218
Im004;2;0-268;0;268;0.00000;333.40830;3.30351;56.63491;0.93375;3.18111
Im004;2;0-269;0;269;0.00000;471.61709;3.61214;194.84370;0.93037;3.38962
Im004;2;0-270;0;270;0.00000;474.81679;2.99487;198.04340;0.98998;2.72088
Im004;2;0-271;0;271;0.00000;380.34127;2.88057;103.56788;0.96840;2.78847
Im004;2;0-272;0;272;0.00000;595.27247;8.13874;318.49908;1.02389;7.14059
Im004;2;0-273;0;273;0.00000;379.10432;3.17777;102.33092;0.92878;3.05502
Im004;2;0-274;0;274;0.00000;749.10383;2.09184;472.33043;0.81912;2.10414
Im004;2;0-275;0;275;0.00000;361.00932;3.68072;84.23592;0.87014;3.66469
Im004;2;0-276;0;276;0.00000;350.83824;2.33189;74.06484;0.85802;2.23301
Im004;2;0-277;0;277;0.00000;459.97170;2.42333;183.19831;0.84565;2.40294
Im004;2;0-278;0;278;0.00000;355.20054;4.21797;78.42715;0.96132;3.90300
Im004;2;0-279;0;279;0.00000;314.40845;2.43476;37.63506;0.98505;2.16803
Im004;2;0-280;0;280;0.00000;398.79389;2.99487;122.02050;1.00113;2.72018
Im004;2;0-281;0;281;0.00000;416.11885;2.78912;139.34546;0.99507;2.43226
Im004;2;0-282;0;282;0.00000;501.28986;3.94363;224.51646;0.96219;3.73631
Im004;2;0-283;0;283;0.00000;443.00000;2.59480;166.22661;0.91821;2.38128
Im004;2;0-284;0;284;0.00000;590.30976;3.39495;313.53637;0.96509;3.19070
Im004;2;0-285;0;285;0.00000;447.72973;4.65234;170.95634;0.99642;4.31159
Im004;2;0-286;0;286;0.00000;449.86432;2.27473;173.09093;0.95107;2.00159
Im004;2;0-287;0;287;0.00000;357.03488;2.94915;80.26149;1.01578;2.61815
Im004;2;0-288;0;288;0.00000;382.81662;3.98935;106.04323;0.85783;3.93633
Im004;2;0-289;0;289;0.00000;321.81590;2.73197;45.04251;1.02388;2.34465
Im004;2;0-290;0;290;0.00000;509.68197;3.48640;232.90858;0.97653;3.10291
Im004;2;0-291;0;291;0.00000;453.25984;2.90343;176.48645;1.03756;2.52588
Im004;2;0-292;0;292;0.00000;411.10040;2.84627;134.32701;0.92655;2.67821
Im004;2;0-293;0;293;0.00000;368.33832;3.81789;91.56493;0.84715;3.67838
Im004;2;0-294;0;294;0.00000;657.01770;2.58336;380.24431;0.89934;2.53601
Im004;2;0-295;0;295;0.00000;364.34222;2.57193;87.56883;0.96065;2.40793
Im004;2;0-296;0;296;0.00000;499.77376;2.52621;223.00036;0.95106;2.29198
Im004;2;0-297;0;297;0.00000;451.69923;4.44659;174.92584;0.88538;4.44763
Im004;2;0-298;0;298;0.00000;390.02954;2.70910;113.25614;0.91593;2.56093
Im004;2;0-299;0;299;0.00000;519.46505;3.76074;242.69165;0.85008;3.68418
Im004;2;0-300;0;300;0.00000;401.97211;2.86913;125.19872;0.99293;2.54781
Im004;2;0-301;0;301;0.00000;573.19665;2.73197;296.42326;0.86668;2.59725
Im004;2;0-302;0;302;0.00000;442.15657;2.26330;165.38317;0.91744;2.08897
Im004;2;0-303;0;303;0.00000;455.89037;4.27513;179.11698;1.03580;3.79428
Im004;2;0-304;0;304;0.00000;534.63178;2.94915;257.85839;0.96853;2.73233
Im004;2;0-305;0;305;0.00000;390.91880;2.67481;114.14541;0.92491;2.54057
Im004;2;0-306;0;306;0.00000;372.59477;3.49783;95.82138;0.94785;3.29197
Im004;2;0-307;0;307;0.00000;793.17411;2.56050;516.40072;0.88918;2.45176
Im004;2;0-308;0;308;0.00000;379.84014;3.36066;103.06674;1.04609;2.90547
Im004;2;0-309;0;309;0.00000;420.69953;2.43476;143.92614;0.95662;2.25818
Im004;2;0-310;0;310;0.00000;358.58525;2.48049;81.81186;0.90974;2.39700
Im004;2;0-311;0;311;0.00000;601.72753;4.06937;324.95414;0.97345;3.70412
Im004;2;0-312;0;312;0.00000;368.44444;2.57193;91.67105;0.92919;2.32682
Im004;2;0-313;0;313;0.00000;376.75544;6.82420;99.98205;0.93687;6.48810
Im004;2;0-314;0;314;0.00000;614.46512;2.94915;337.69172;0.95084;2.71507
Im004;2;0-315;0;315;0.00000;501.15859;2.59480;224.38520;0.95547;2.30048
Im004;2;0-316;0;316;0.00000;388.04575;3.49783;111.27236;0.88197;3.51454
Im004;2;0-317;0;317;0.00000;465.55294;3.88648;188.77955;1.05262;3.30329
Im004;2;0-318;0;318;0.00000;487.34036;3.79503;210.56697;0.88861;3.77533
Im004;2;0-319;0;319;0.00000;350.25837;2.38904;73.48498;0.87505;2.39015
Im004;2;0-320;0;320;0.00000;350.13410;2.98344;73.36071;0.99049;2.70299
Im004;2;0-321;0;321;0.00000;344.63806;3.06346;67.86467;0.95900;2.69174
Im004;2;0-322;0;322;0.00000;401.67500;3.20063;124.90161;0.99671;2.91749
Im004;2;0-323;0;323;0.00000;485.75889;2.89200;208.98550;0.93047;2.73990
Im004;2;0-324;0;324;0.00000;361.60897;3.56641;84.83558;0.86698;3.56676
Im004;2;0-325;0;325;0.00000;531.93878;3.36066;255.16538;1.00844;2.95051
Im004;2;0-326;0;326;0.00000;371.46617;3.04060;94.69277;0.99517;2.72462
Im004;2;0-327;0;327;0.00000;405.60000;2.57193;128.82661;0.85892;2.48197
Im004;2;0-328;0;328;0.00000;424.51892;2.11470;147.74553;0.95518;1.89119
Im004;2;0-329;0;329;0.00000;341.29778;2.57193;64.52439;0.83938;2.62376
Im004;2;0-330;0;330;0.00000;313.04790;3.81789;36.27451;0.89002;3.89481
Im004;2;0-331;0;331;0.00000;600.11149;3.38352;323.33809;0.92568;3.20945
Im004;2;0-332;0;332;0.00000;434.31875;3.65786;157.54536;0.85010;3.77203
Im004;2;0-333;0;333;0.00000;464.97297;2.53764;188.19958;0.96969;2.29374
Im004;2;0-334;0;334;0.00000;499.11884;3.94363;222.34545;0.97186;3.45027
Im004;2;0-335;0;335;0.00000;356.33829;3.07489;79.56490;0.91392;2.95431
Im004;2;0-336;0;336;0.00000;355.54023;2.98344;78.76684;0.93454;2.85840
Im004;2;0-337;0;337;0.00000;341.59111;2.57193;64.81772;0.91061;2.43839
Im004;2;0-338;0;338;0.00000;351.01240;2.76626;74.23900;0.93944;2.52413
Im004;2;0-339;0;339;0.00000;446.11315;3.73788;169.33976;1.03547;3.26261
Im004;2;0-340;0;340;0.00000;374.85075;3.06346;98.07735;0.96483;2.78453
Im004;2;0-341;0;341;0.00000;459.10734;2.02325;182.33395;0.90274;1.90740
Im004;2;0-342;0;342;0.00000;375.66038;2.42333;98.88699;0.99757;2.15428
Im004;2;0-343;0;343;0.00000;478.64368;3.97792;201.87029;0.88465;3.89873
Im004;2;0-344;0;344;0.00000;418.51643;2.43476;141.74304;0.96738;2.31179
Im004;2;0-345;0;345;0.00000;546.22314;2.76626;269.44975;0.97804;2.46582
Im004;2;0-346;0;346;0.00000;364.45171;3.66929;87.67832;1.02497;3.25751
Im004;2;0-347;0;347;0.00000;316.43229;2.19472;39.65890;0.94545;2.05284
Im004;2;0-348;0;348;0.00000;447.46396;2.53764;170.69057;0.95655;2.47594
Im004;2;0-349;0;349;0.00000;384.13706;4.50374;107.36366;1.00370;4.03024
Im004;2;0-350;0;350;0.00000;438.71146;2.89200;161.93807;1.01880;2.60271
Im004;2;0-351;0;351;0.00000;440.33453;3.17777;163.56114;0.91541;3.00657
Im004;2;0-352;0;352;0.00000;502.48347;2.76626;225.71008;1.00476;2.45416
Im004;2;0-353;0;353;0.00000;480.02252;2.53764;203.24913;0.95404;2.32585
Im004;2;0-354;0;354;0.00000;463.28488;1.96610;186.51149;0.97055;1.69856
Im004;2;0-355;0;355;0.00000;332.85081;2.83484;56.07741;0.89860;2.67662
Im004;2;0-356;0;356;0.00000;505.78439;3.07489;229.01099;1.03925;2.68787
Im004;2;0-357;0;357;0.00000;448.61017;2.69767;171.83678;1.05285;2.27533
Im004;2;0-358;0;358;0.00000;355.81648;3.05203;79.04309;0.99931;2.75530
Im004;2;0-359;0;359;0.00000;309.23394;2.49192;32.46055;0.95933;2.26346
Im004;2;0-360;0;360;0.00000;458.07005;4.73236;181.29666;0.97178;4.26423
Im004;2;0-361;0;361;0.00000;311.92113;4.05794;35.14773;0.90002;3.87524
Im004;2;0-362;0;362;0.00000;331.67797;2.69767;54.90457;0.87452;2.69486
Im004;2;0-363;0;363;0.00000;310.01124;4.06937;33.23784;0.84737;4.20128
Im004;2;0-364;0;364;0.00000;386.72197;2.54907;109.94858;0.86725;2.46464
Im004;2;0-365;0;365;0.00000;345.61893;4.46945;68.84553;0.93579;4.04090
Im004;2;0-366;0;366;0.00000;301.63929;3.20063;24.86589;0.99952;2.90401
Im004;2;0-367;0;367;0.00000;472.88104;3.07489;196.10765;1.01161;2.75577
Im004;2;0-368;0;368;0.00000;437.39458;3.79503;160.62119;1.07478;3.14425
Im004;2;0-369;0;369;0.00000;407.81095;2.29759;131.03755;0.97050;2.06642
Im004;2;0-370;0;370;0.00000;389.44000;2.57193;112.66661;0.91082;2.43769
Im004;2;0-371;0;371;0.00000;457.38839;2.56050;180.61500;0.80405;2.53156
Im004;2;0-372;0;372;0.00000;476.63404;2.68624;199.86065;0.97877;2.38560
Im004;2;0-373;0;373;0.00000;385.43478;2.62909;108.66139;0.92740;2.39733
Im004;2;0-374;0;374;0.00000;381.99527;4.83524;105.22188;1.13738;3.88686
Im004;2;0-375;0;375;0.00000;427.44625;3.50926;150.67286;1.05319;2.91659
Im004;2;0-376;0;376;0.00000;307.85586;2.53764;31.08246;0.86088;2.46691
Im004;2;0-377;0;377;0.00000;458.91005;2.16042;182.13666;0.88999;2.08634
Im004;2;0-378;0;378;0.00000;342.46959;3.38352;65.69620;0.81442;3.56654
Im004;2;0-379;0;379;0.00000;415.60534;3.85219;138.83195;1.04405;3.35620
Im004;2;0-380;0;380;0.00000;370.58842;3.55498;93.81503;0.92762;3.41414
Im004;2;0-381;0;381;0.00000;558.68900;2.38904;281.91560;0.96719;2.15357
Im004;2;0-382;0;382;0.00000;422.57500;3.65786;145.80161;1.06092;3.16061
Im004;2;0-383;0;383;0.00000;445.90458;2.99487;169.13119;0.99279;2.63897
Im004;2;0-384;0;384;0.00000;419.43885;3.17777;142.66546;0.94440;2.90945
Im004;2;0-385;0;385;0.00000;440.64130;2.10327;163.86791;0.88129;2.02318
Im004;2;0-386;0;386;0.00000;480.29000;2.28616;203.51661;0.87304;2.22717
Im004;2;0-387;0;387;0.00000;461.64407;2.69767;184.87068;0.96917;2.48065
Im004;2;0-388;0;388;0.00000;401.05645;2.83484;124.28306;0.94240;2.61074
Im004;2;0-389;0;389;0.00000;466.82569;3.73788;190.05230;1.05498;3.05615
Im004;2;0-390;0;390;0.00000;431.44033;2.77769;154.66694;1.07250;2.32771
Im004;2;0-391;0;391;0.00000;371.60627;3.28064;94.83288;0.96594;3.00481
Im004;2;0-392;0;392;0.00000;394.42231;2.86913;117.64892;0.95488;2.63415
Im004;2;0-393;0;393;0.00000;355.35874;2.54907;78.58535;0.96719;2.39077
Im004;2;0-394;0;394;0.00000;394.50775;2.94915;117.73436;0.94598;2.80733
Im004;2;0-395;0;395;0.00000;414.49057;3.02917;137.71717;1.00579;2.69690
Im004;2;0-396;0;396;0.00000;394.09254;3.82932;117.31915;1.04356;3.35706
Im004;2;0-397;0;397;0.00000;513.09633;2.49192;236.32294;0.87263;2.45824
Im004;2;0-398;0;398;0.00000;409.49288;4.01222;132.71949;0.95100;3.65273
Im004;2;0-399;0;399;0.00000;796.20567;3.22349;519.43228;0.93096;3.16273
Im004;2;0-400;0;400;0.00000;439.04313;4.24083;162.26973;0.96400;3.94186
Im004;2;0-401;0;401;0.00000;370.54822;2.25187;93.77483;0.90589;2.20086
Im004;2;0-402;0;402;0.00000;424.50000;1.71462;147.72661;0.86981;1.68143
Im004;2;0-403;0;403;0.00000;515.47273;2.51478;238.69934;0.93912;2.37606
Im004;2;0-404;0;404;0.00000;482.57143;2.00039;205.79804;0.81791;2.11254
Im004;2;0-405;0;405;0.00000;375.30808;2.26330;98.53469;0.92955;2.14168
Im004;2;0-406;0;406;0.00000;381.60680;2.35475;104.83340;0.88007;2.28551
Im004;2;0-407;0;407;0.00000;391.78704;2.46906;115.01365;1.00842;2.17500
Im005;3;0-0;0;0;0.00000;438.56962;2.70910;-67.06102;0.85946;2.69632
Im005;3;0-1;0;1;0.00000;448.01064;2.14899;-57.62000;0.96218;1.87866
Im005;3;0-2;0;2;0.00000;482.70183;2.49192;-22.92880;0.98453;2.24251
Im005;3;0-3;0;3;0.00000;450.14570;3.45211;-55.48494;0.96236;3.11949
Im005;3;0-4;0;4;0.00000;396.37394;4.03508;-109.25670;0.92308;3.86458
Im005;3;0-5;0;5;0.00000;467.32749;1.95467;-38.30315;0.87276;1.96799
Im005;3;0-6;0;6;0.00000;666.55307;2.04612;160.92244;0.80911;2.11211
Im005;3;0-7;0;7;0.00000;434.26404;2.03469;-71.36659;0.78278;2.15458
Im005;3;0-8;0;8;0.00000;449.41351;4.22940;-56.21712;1.03050;3.60930
Im005;3;0-9;0;9;0.00000;458.18785;2.06898;-47.44279;0.89298;1.97776
Im005;3;0-10;0;10;0.00000;464.83412;2.41190;-40.79651;0.92114;2.30380
Im005;3;0-11;0;11;0.00000;424.29101;2.16042;-81.33963;0.84899;2.06936
Im005;3;0-12;0;12;0.00000;457.77818;3.14347;-47.85245;0.75755;3.47945
Im005;3;0-13;0;13;0.00000;436.76536;4.09223;-68.86527;0.85586;4.01450
Im005;3;0-14;0;14;0.00000;423.86825;5.29247;-81.76239;0.98442;4.55540
Im005;3;0-15;0;15;0.00000;483.01299;4.40086;-22.61765;0.90720;4.18393
Im005;3;0-16;0;16;0.00000;499.03488;1.96610;-6.59575;0.87278;1.86046
Im005;3;0-17;0;17;0.00000;501.03203;3.21206;-4.59861;0.87310;3.25707
Im005;3;0-18;0;18;0.00000;402.51211;3.30351;-103.11852;0.91943;3.13163
Im005;3;0-19;0;19;0.00000;478.84076;1.79464;-26.78987;0.81863;1.82010
Im005;3;0-20;0;20;0.00000;648.94565;3.15491;143.31502;0.95484;2.90676
Im005;3;0-21;0;21;0.00000;402.15050;6.83563;-103.48013;0.95523;6.25989
Im005;3;0-22;0;22;0.00000;405.70488;4.68663;-99.92576;0.92027;4.56020
Im005;3;0-23;0;23;0.00000;405.40933;2.20615;-100.22131;0.82877;2.33183
Im005;3;0-24;0;24;0.00000;499.09326;2.20615;-6.53737;0.97089;2.05072
Im005;3;0-25;0;25;0.00000;735.36336;3.80646;229.73273;1.04084;3.26227
Im005;3;0-26;0;26;0.00000;461.60795;2.01182;-44.02268;0.94052;1.84644
Im005;3;0-27;0;27;0.00000;405.78445;3.23492;-99.84618;0.81149;3.43445
Im005;3;0-28;0;28;0.00000;521.20308;4.44659;15.57245;0.87970;4.45616
Im005;3;0-29;0;29;0.00000;668.97115;2.37761;163.34052;0.93209;2.18494
Im005;3;0-30;0;30;0.00000;531.69055;3.50926;26.05992;0.93178;3.29932
