Position;PositionIdx;Indices;Frame;Idx;Time;RecBIntensity;Area;SNR;SpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame
Im001;0;2-14;2;14;4.00000;3.11536e+03;2.06898;89.38641;0;0.84653;2.16121;P;NA;NA
Im001;0;2-15;2;15;4.00000;3.98188e+03;2.42333;955.90384;0;0.85371;2.50119;Q;NA;NA
Im001;0;2-16;2;16;4.00000;3.62654e+03;3.00630;600.56549;0;0.80005;3.29101;R;NA;NA
Im001;0;2-17;2;17;4.00000;3.41635e+03;2.53764;390.36862;0;0.84353;2.63418;S;NA;NA
Im001;0;2-18;2;18;4.00000;3.52645e+03;2.40047;500.46939;0;0.83706;2.49251;U;NA;NA
Im001;0;2-19;2;19;4.00000;3.44058e+03;3.77217;414.60662;0;0.84245;3.91656;V;NA;NA
Im001;0;2-20;2;20;4.00000;3.83262e+03;3.23492;806.64014;0;0.80884;3.46143;W;NA;NA
Im001;0;2-21;2;21;4.00000;3.62687e+03;2.16042;600.88949;0;0.79757;2.35703;X;NA;NA
Im001;0;2-22;2;22;4.00000;3.61607e+03;1.64604;590.09121;0;0.75478;1.80562;Y;NA;NA
Im001;0;2-23;2;23;4.00000;3.44177e+03;3.26921;415.79450;0;0.80988;3.57622;Z;NA;NA
Im001;0;2-24;2;24;4.00000;3.84908e+03;1.76035;823.09969;0;0.81394;1.83028;A1;NA;NA
Im001;0;3-0;3;0;6.00000;4.03566e+03;2.49192;1.00174e+03;0;0.80079;2.58935;A;NA;NA
Im001;0;3-1;3;1;6.00000;3.98441e+03;2.75483;950.48539;0;0.83178;2.87181;B;NA;NA
Im001;0;3-2;3;2;6.00000;3.36137e+03;3.60071;327.44920;0;0.88819;3.61863;C;NA;NA
Im001;0;3-3;3;3;6.00000;3.86839e+03;2.26330;834.46349;0;0.83813;2.37628;D;NA;NA
Im001;0;3-4;3;4;6.00000;4.35530e+03;4.42373;1.32138e+03;0;0.79243;4.75903;E;NA;NA
Im001;0;3-5;3;5;6.00000;3.93915e+03;2.00039;905.22889;0;0.79498;2.12182;F;NA;NA
Im001;0;3-6;3;6;6.00000;5.41560e+03;2.68624;2.38167e+03;0;0.78038;2.96540;G;NA;NA
Im001;0;3-7;3;7;6.00000;1.28687e+04;3.00630;9.83480e+03;0;0.77867;3.39027;I;NA;NA
Im001;0;3-8;3;8;6.00000;3.91461e+03;2.13756;880.68957;0;0.88179;2.13604;J;NA;NA
Im001;0;3-9;3;9;6.00000;4.21934e+03;3.47497;1.18541e+03;0;0.91458;3.43234;K;NA;NA
Im001;0;3-10;3;10;6.00000;4.19721e+03;3.33780;1.16328e+03;1;0.82033;3.61615;L;NA;NA
Im001;0;3-11;3;11;6.00000;3.81218e+03;2.84627;778.25131;0;0.95353;2.80138;M;NA;NA
Im001;0;3-12;3;12;6.00000;3.40517e+03;2.61766;371.24054;0;0.93993;2.59566;N;NA;NA
Im001;0;3-13;3;13;6.00000;3.31937e+03;2.08041;285.44823;0;0.85616;2.13325;O;NA;NA
Im001;0;3-14;3;14;6.00000;3.18482e+03;2.06898;150.89781;0;0.84653;2.16121;P;NA;NA
Im001;0;3-15;3;15;6.00000;4.04619e+03;2.42333;1.01226e+03;0;0.85371;2.50119;Q;NA;NA
Im001;0;3-16;3;16;6.00000;3.68886e+03;3.00630;654.93772;0;0.80005;3.29101;R;NA;NA
Im001;0;3-17;3;17;6.00000;3.42884e+03;2.53764;394.91244;0;0.84353;2.63418;S;NA;NA
Im001;0;3-18;3;18;6.00000;3.47436e+03;2.40047;440.43174;0;0.83706;2.49251;U;NA;NA
Im001;0;3-19;3;19;6.00000;3.46023e+03;3.77217;426.30793;0;0.84245;3.91656;V;NA;NA
Im001;0;3-20;3;20;6.00000;3.84560e+03;3.23492;811.67884;0;0.80884;3.46143;W;NA;NA
Im001;0;3-21;3;21;6.00000;3.66379e+03;2.16042;629.86825;0;0.79757;2.35703;X;NA;NA
Im001;0;3-22;3;22;6.00000;3.61286e+03;1.64604;578.93571;0;0.75478;1.80562;Y;NA;NA
Im001;0;3-23;3;23;6.00000;3.46985e+03;3.26921;435.92076;0;0.80988;3.57622;Z;NA;NA
Im001;0;3-24;3;24;6.00000;3.86169e+03;1.76035;827.76941;0;0.81394;1.83028;A1;NA;NA
Im001;0;4-0;4;0;8.00000;3.89661e+03;2.49192;904.28170;0;0.80079;2.58935;A;NA;NA
Im001;0;4-1;4;1;8.00000;3.82240e+03;2.75483;830.07410;0;0.83178;2.87181;B;NA;NA
Im001;0;4-2;4;2;8.00000;3.30292e+03;3.60071;310.59224;0;0.88819;3.61863;C;NA;NA
Im001;0;4-3;4;3;8.00000;3.78613e+03;2.26330;793.79787;0;0.83813;2.37628;D;NA;NA
Im001;0;4-4;4;4;8.00000;4.17449e+03;4.42373;1.18217e+03;0;0.79243;4.75903;E;NA;NA
Im001;0;4-5;4;5;8.00000;3.83903e+03;2.00039;846.70018;0;0.79498;2.12182;F;NA;NA
Im001;0;4-6;4;6;8.00000;5.05567e+03;2.68624;2.06334e+03;0;0.78038;2.96540;G;NA;NA
Im001;0;4-7;4;7;8.00000;1.10308e+04;3.00630;8.03847e+03;0;0.77867;3.39027;I;NA;NA
Im001;0;4-8;4;8;8.00000;3.83857e+03;2.13756;846.23845;0;0.88179;2.13604;J;NA;NA
Im001;0;4-9;4;9;8.00000;4.11497e+03;3.47497;1.12264e+03;0;0.91458;3.43234;K;NA;NA
Im001;0;4-10;4;10;8.00000;4.06533e+03;3.33780;1.07300e+03;0;0.82033;3.61615;L;NA;NA
Im001;0;4-11;4;11;8.00000;3.73539e+03;2.84627;743.05715;0;0.95353;2.80138;M;NA;NA
Im001;0;4-12;4;12;8.00000;3.34395e+03;2.61766;351.61921;0;0.93993;2.59566;N;NA;NA
Im001;0;4-13;4;13;8.00000;3.23491e+03;2.08041;242.57820;0;0.85616;2.13325;O;NA;NA
Im001;0;4-14;4;14;8.00000;3.10724e+03;2.06898;114.91470;0;0.84653;2.16121;P;NA;NA
Im001;0;4-15;4;15;8.00000;3.83051e+03;2.42333;838.18104;0;0.85371;2.50119;Q;NA;NA
Im001;0;4-16;4;16;8.00000;3.63028e+03;3.00630;637.95298;0;0.80005;3.29101;R;NA;NA
Im001;0;4-17;4;17;8.00000;3.39053e+03;2.53764;398.20314;0;0.84353;2.63418;S;NA;NA
Im001;0;4-18;4;18;8.00000;3.41212e+03;2.40047;419.79542;0;0.83706;2.49251;U;NA;NA
Im001;0;4-19;4;19;8.00000;3.34860e+03;3.77217;356.26858;0;0.84245;3.91656;V;NA;NA
Im001;0;4-20;4;20;8.00000;3.69960e+03;3.23492;707.26878;0;0.80884;3.46143;W;NA;NA
Im001;0;4-21;4;21;8.00000;3.58174e+03;2.16042;589.40706;0;0.79757;2.35703;X;NA;NA
Im001;0;4-22;4;22;8.00000;3.39557e+03;1.64604;403.24105;0;0.75478;1.80562;Y;NA;NA
Im001;0;4-23;4;23;8.00000;3.33816e+03;3.26921;345.82895;0;0.80988;3.57622;Z;NA;NA
Im001;0;4-24;4;24;8.00000;3.72973e+03;1.76035;737.39888;0;0.81394;1.83028;A1;NA;NA
Im001;0;5-0;5;0;10.00000;3.92245e+03;2.49192;907.52755;0;0.80079;2.58935;A;NA;NA
Im001;0;5-1;5;1;10.00000;3.88681e+03;2.75483;871.89128;0;0.83178;2.87181;B;NA;NA
Im001;0;5-2;5;2;10.00000;3.28806e+03;3.60071;273.13832;0;0.88819;3.61863;C;NA;NA
Im001;0;5-3;5;3;10.00000;3.73680e+03;2.26330;721.88104;0;0.83813;2.37628;D;NA;NA
Im001;0;5-4;5;4;10.00000;4.15317e+03;4.42373;1.13825e+03;0;0.79243;4.75903;E;NA;NA
Im001;0;5-5;5;5;10.00000;3.88940e+03;2.00039;874.47801;0;0.79498;2.12182;F;NA;NA
Im001;0;5-6;5;6;10.00000;4.88435e+03;2.68624;1.86943e+03;0;0.78038;2.96540;G;NA;NA
Im001;0;5-7;5;7;10.00000;1.00493e+04;3.00630;7.03437e+03;0;0.77867;3.39027;I;NA;NA
Im001;0;5-8;5;8;10.00000;3.77643e+03;2.13756;761.50581;0;0.88179;2.13604;J;NA;NA
Im001;0;5-9;5;9;10.00000;4.03861e+03;3.47497;1.02368e+03;0;0.91458;3.43234;K;NA;NA
Im001;0;5-10;5;10;10.00000;4.13225e+03;3.33780;1.11732e+03;0;0.82033;3.61615;L;NA;NA
Im001;0;5-11;5;11;10.00000;3.69255e+03;2.84627;677.63222;0;0.95353;2.80138;M;NA;NA
Im001;0;5-12;5;12;10.00000;3.37872e+03;2.61766;363.79416;0;0.93993;2.59566;N;NA;NA
Im001;0;5-13;5;13;10.00000;3.24846e+03;2.08041;233.53405;0;0.85616;2.13325;O;NA;NA
Im001;0;5-14;5;14;10.00000;3.14590e+03;2.06898;130.97856;0;0.84653;2.16121;P;NA;NA
Im001;0;5-15;5;15;10.00000;3.85083e+03;2.42333;835.90348;0;0.85371;2.50119;Q;NA;NA
Im001;0;5-16;5;16;10.00000;3.52446e+03;3.00630;509.53428;0;0.80005;3.29101;R;NA;NA
Im001;0;5-17;5;17;10.00000;3.36940e+03;2.53764;354.47440;0;0.84353;2.63418;S;NA;NA
Im001;0;5-18;5;18;10.00000;3.36030e+03;2.40047;345.37324;0;0.83706;2.49251;U;NA;NA
Im001;0;5-19;5;19;10.00000;3.38816e+03;3.77217;373.24164;0;0.84245;3.91656;V;NA;NA
Im001;0;5-20;5;20;10.00000;3.60131e+03;3.23492;586.39249;0;0.80884;3.46143;W;NA;NA
Im001;0;5-21;5;21;10.00000;3.59415e+03;2.16042;579.22615;0;0.79757;2.35703;X;NA;NA
Im001;0;5-22;5;22;10.00000;3.52271e+03;1.64604;507.78634;0;0.75478;1.80562;Y;NA;NA
Im001;0;5-23;5;23;10.00000;3.35355e+03;3.26921;338.62696;0;0.80988;3.57622;Z;NA;NA
Im001;0;5-24;5;24;10.00000;3.50912e+03;1.76035;494.20138;0;0.81394;1.83028;A1;NA;NA
Im001;0;6-0;6;0;12.00000;3.96585e+03;2.49192;921.41128;0;0.80079;2.58935;A;NA;NA
Im001;0;6-1;6;1;12.00000;3.89890e+03;2.75483;854.45892;0;0.83178;2.87181;B;NA;NA
Im001;0;6-2;6;2;12.00000;3.31604e+03;3.60071;271.60710;0;0.88819;3.61863;C;NA;NA
Im001;0;6-3;6;3;12.00000;3.81840e+03;2.26330;773.96165;0;0.83813;2.37628;D;NA;NA
Im001;0;6-4;6;4;12.00000;4.14006e+03;4.42373;1.09562e+03;0;0.79243;4.75903;E;NA;NA
Im001;0;6-5;6;5;12.00000;3.87771e+03;2.00039;833.27694;0;0.79498;2.12182;F;NA;NA
Im001;0;6-6;6;6;12.00000;4.80372e+03;2.68624;1.75928e+03;0;0.78038;2.96540;G;NA;NA
Im001;0;6-7;6;7;12.00000;9.39751e+03;3.00630;6.35307e+03;0;0.77867;3.39027;I;NA;NA
Im001;0;6-8;6;8;12.00000;3.78616e+03;2.13756;741.71774;0;0.88179;2.13604;J;NA;NA
Im001;0;6-9;6;9;12.00000;4.01682e+03;3.47497;972.38174;0;0.91458;3.43234;K;NA;NA
Im001;0;6-10;6;10;12.00000;4.10757e+03;3.33780;1.06313e+03;0;0.82033;3.61615;L;NA;NA
Im001;0;6-11;6;11;12.00000;3.72281e+03;2.84627;678.37390;0;0.95353;2.80138;M;NA;NA
Im001;0;6-12;6;12;12.00000;3.35417e+03;2.61766;309.73733;0;0.93993;2.59566;N;NA;NA
Im001;0;6-13;6;13;12.00000;3.30968e+03;2.08041;265.23848;0;0.85616;2.13325;O;NA;NA
Im001;0;6-14;6;14;12.00000;3.15334e+03;2.06898;108.90520;0;0.84653;2.16121;P;NA;NA
Im001;0;6-15;6;15;12.00000;3.84803e+03;2.42333;803.59568;0;0.85371;2.50119;Q;NA;NA
Im001;0;6-16;6;16;12.00000;3.51606e+03;3.00630;471.61969;0;0.80005;3.29101;R;NA;NA
Im001;0;6-17;6;17;12.00000;3.31174e+03;2.53764;267.30140;0;0.84353;2.63418;S;NA;NA
Im001;0;6-18;6;18;12.00000;3.47934e+03;2.40047;434.90551;0;0.83706;2.49251;U;NA;NA
Im001;0;6-19;6;19;12.00000;3.37532e+03;3.77217;330.88084;0;0.84245;3.91656;V;NA;NA
Im001;0;6-20;6;20;12.00000;3.51794e+03;3.23492;473.50612;0;0.80884;3.46143;W;NA;NA
Im001;0;6-21;6;21;12.00000;3.57624e+03;2.16042;531.80075;0;0.79757;2.35703;X;NA;NA
Im001;0;6-22;6;22;12.00000;3.66568e+03;1.64604;621.24321;0;0.75478;1.80562;Y;NA;NA
Im001;0;6-23;6;23;12.00000;3.38999e+03;3.26921;345.55217;0;0.80988;3.57622;Z;NA;NA
Im001;0;6-24;6;24;12.00000;3.42710e+03;1.76035;382.66006;0;0.81394;1.83028;A1;NA;NA
Im001;0;7-0;7;0;14.00000;3.82973e+03;2.49192;860.48169;0;0.80079;2.58935;A;NA;NA
Im001;0;7-1;7;1;14.00000;3.78754e+03;2.75483;818.28716;0;0.83178;2.87181;B;NA;NA
Im001;0;7-2;7;2;14.00000;3.22601e+03;3.60071;256.76044;0;0.88819;3.61863;C;NA;NA
Im001;0;7-3;7;3;14.00000;3.69847e+03;2.26330;729.22249;0;0.83813;2.37628;D;NA;NA
Im001;0;7-4;7;4;14.00000;3.95273e+03;4.42373;983.47901;0;0.79243;4.75903;E;NA;NA
Im001;0;7-5;7;5;14.00000;3.68334e+03;2.00039;714.08488;0;0.79498;2.12182;F;NA;NA
Im001;0;7-6;7;6;14.00000;4.55747e+03;2.68624;1.58822e+03;0;0.78038;2.96540;G;NA;NA
Im001;0;7-7;7;7;14.00000;8.43545e+03;3.00630;5.46620e+03;0;0.77867;3.39027;I;NA;NA
Im001;0;7-8;7;8;14.00000;3.59137e+03;2.13756;622.11672;0;0.88179;2.13604;J;NA;NA
Im001;0;7-9;7;9;14.00000;3.84512e+03;3.47497;875.86945;0;0.91458;3.43234;K;NA;NA
Im001;0;7-10;7;10;14.00000;3.99224e+03;3.33780;1.02299e+03;0;0.82033;3.61615;L;NA;NA
Im001;0;7-11;7;11;14.00000;3.60165e+03;2.84627;632.40236;0;0.95353;2.80138;M;NA;NA
Im001;0;7-12;7;12;14.00000;3.27270e+03;2.61766;303.44643;0;0.93993;2.59566;N;NA;NA
Im001;0;7-13;7;13;14.00000;3.21647e+03;2.08041;247.21477;0;0.85616;2.13325;O;NA;NA
Im001;0;7-14;7;14;14.00000;3.06508e+03;2.06898;95.83061;0;0.84653;2.16121;P;NA;NA
Im001;0;7-15;7;15;14.00000;3.76296e+03;2.42333;793.71000;0;0.85371;2.50119;Q;NA;NA
Im001;0;7-16;7;16;14.00000;3.40985e+03;3.00630;440.59945;1;0.80005;3.29101;R;NA;NA
Im001;0;7-17;7;17;14.00000;3.22361e+03;2.53764;254.35585;0;0.84353;2.63418;S;NA;NA
Im001;0;7-18;7;18;14.00000;3.33695e+03;2.40047;367.70012;0;0.83706;2.49251;U;NA;NA
Im001;0;7-19;7;19;14.00000;3.29500e+03;3.77217;325.74471;0;0.84245;3.91656;V;NA;NA
Im001;0;7-20;7;20;14.00000;3.26824e+03;3.23492;298.98449;0;0.80884;3.46143;W;NA;NA
Im001;0;7-21;7;21;14.00000;3.39459e+03;2.16042;425.33504;0;0.79757;2.35703;X;NA;NA
Im001;0;7-22;7;22;14.00000;3.46550e+03;1.64604;496.24774;0;0.75478;1.80562;Y;NA;NA
Im001;0;7-23;7;23;14.00000;3.30009e+03;3.26921;330.83515;0;0.80988;3.57622;Z;NA;NA
Im001;0;7-24;7;24;14.00000;3.30994e+03;1.76035;340.68930;0;0.81394;1.83028;A1;NA;NA
Im001;0;8-0;8;0;16.00000;3.81291e+03;2.49192;792.56251;0;0.80079;2.58935;A;NA;NA
Im001;0;8-1;8;1;16.00000;3.73445e+03;2.75483;714.10653;0;0.83178;2.87181;B;NA;NA
Im001;0;8-2;8;2;16.00000;3.26403e+03;3.60071;243.67965;1;0.88819;3.61863;C;NA;NA
Im001;0;8-3;8;3;16.00000;3.81692e+03;2.26330;796.57849;0;0.83813;2.37628;D;NA;NA
Im001;0;8-4;8;4;16.00000;3.96542e+03;4.42373;945.07544;0;0.79243;4.75903;E;NA;NA
Im001;0;8-5;8;5;16.00000;3.75915e+03;2.00039;738.80282;0;0.79498;2.12182;F;NA;NA
Im001;0;8-6;8;6;16.00000;4.41753e+03;2.68624;1.39718e+03;0;0.78038;2.96540;G;NA;NA
Im001;0;8-7;8;7;16.00000;7.83452e+03;3.00630;4.81418e+03;0;0.77867;3.39027;I;NA;NA
Im001;0;8-8;8;8;16.00000;3.71046e+03;2.13756;690.11414;0;0.88179;2.13604;J;NA;NA
Im001;0;8-9;8;9;16.00000;3.92409e+03;3.47497;903.74306;0;0.91458;3.43234;K;NA;NA
Im001;0;8-10;8;10;16.00000;3.96446e+03;3.33780;944.10973;0;0.82033;3.61615;L;NA;NA
Im001;0;8-11;8;11;16.00000;3.59821e+03;2.84627;577.86710;0;0.95353;2.80138;M;NA;NA
Im001;0;8-12;8;12;16.00000;3.32783e+03;2.61766;307.48831;0;0.93993;2.59566;N;NA;NA
Im001;0;8-13;8;13;16.00000;3.20497e+03;2.08041;184.62128;0;0.85616;2.13325;O;NA;NA
Im001;0;8-14;8;14;16.00000;3.13698e+03;2.06898;116.63215;0;0.84653;2.16121;P;NA;NA
Im001;0;8-15;8;15;16.00000;3.70117e+03;2.42333;680.82878;0;0.85371;2.50119;Q;NA;NA
Im001;0;8-16;8;16;16.00000;3.46121e+03;3.00630;440.85957;0;0.80005;3.29101;R;NA;NA
Im001;0;8-17;8;17;16.00000;3.18028e+03;2.53764;159.93803;0;0.84353;2.63418;S;NA;NA
Im001;0;8-18;8;18;16.00000;3.34985e+03;2.40047;329.50663;0;0.83706;2.49251;U;NA;NA
Im001;0;8-19;8;19;16.00000;3.31727e+03;3.77217;296.92092;0;0.84245;3.91656;V;NA;NA
Im001;0;8-20;8;20;16.00000;3.24040e+03;3.23492;220.05354;0;0.80884;3.46143;W;NA;NA
Im001;0;8-21;8;21;16.00000;3.33013e+03;2.16042;309.78652;0;0.79757;2.35703;X;NA;NA
Im001;0;8-22;8;22;16.00000;3.49372e+03;1.64604;473.37647;0;0.75478;1.80562;Y;NA;NA
Im001;0;8-23;8;23;16.00000;3.32709e+03;3.26921;306.74166;0;0.80988;3.57622;Z;NA;NA
Im001;0;8-24;8;24;16.00000;3.29480e+03;1.76035;274.45295;0;0.81394;1.83028;A1;NA;NA
Im001;0;9-0;9;0;18.00000;3.67536e+03;2.49192;743.90966;0;0.80079;2.58935;A;NA;NA
Im001;0;9-1;9;1;18.00000;3.62895e+03;2.75483;697.49792;0;0.83178;2.87181;B;NA;NA
Im001;0;9-2;9;2;18.00000;3.18917e+03;3.60071;257.72012;0;0.88819;3.61863;C;NA;NA
Im001;0;9-3;9;3;18.00000;3.62370e+03;2.26330;692.24883;0;0.83813;2.37628;D;NA;NA
Im001;0;9-4;9;4;18.00000;3.83278e+03;4.42373;901.32964;0;0.79243;4.75903;E;NA;NA
Im001;0;9-5;9;5;18.00000;3.59392e+03;2.00039;662.47186;0;0.79498;2.12182;F;NA;NA
Im001;0;9-6;9;6;18.00000;4.23517e+03;2.68624;1.30372e+03;0;0.78038;2.96540;G;NA;NA
Im001;0;9-7;9;7;18.00000;7.38856e+03;3.00630;4.45711e+03;0;0.77867;3.39027;I;NA;NA
Im001;0;9-8;9;8;18.00000;3.57990e+03;2.13756;648.45560;0;0.88179;2.13604;J;NA;NA
Im001;0;9-9;9;9;18.00000;3.74172e+03;3.47497;810.27226;0;0.91458;3.43234;K;NA;NA
Im001;0;9-10;9;10;18.00000;3.85256e+03;3.33780;921.11351;0;0.82033;3.61615;L;NA;NA
Im001;0;9-11;9;11;18.00000;3.53639e+03;2.84627;604.94544;0;0.95353;2.80138;M;NA;NA
Im001;0;9-12;9;12;18.00000;3.18259e+03;2.61766;251.13701;0;0.93993;2.59566;N;NA;NA
