Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Filtered_intensity;Raw_intensity
Im001;0;0-14-0;0;0;0.00000;1.01090;-6.70523e-03;2.34790;0.82217;0-14-0;17;17;0-14;false;false;NA;1-14-0;8.54475e+03;4.86867e+03
Im001;0;0-15-0;0;0;0.00000;1.37650;-5.34135e-02;2.84417;0.84322;0-15-0;5;5;0-15;false;false;NA;1-15-0;1.04290e+04;5.04378e+03
Im001;0;1-14-0;1;0;7.59100e+03;1.00380;-3.13563e-02;2.34790;0.82290;0-14-0;17;17;0-14;false;false;0-14-0;2-14-0;7.90468e+03;4.69100e+03
Im001;0;1-15-0;1;0;7.59100e+03;1.36385;-7.02576e-02;2.84417;0.84334;0-15-0;5;5;0-15;false;false;0-15-0;2-15-0;9.23062e+03;4.76456e+03
Im001;0;1-21-0;1;0;7.59100e+03;4.12656e-02;0.10664;3.54090;0.33779;1-21-0;2;2;0-21;false;false;NA;2-21-0;6.48737e+03;3.47550e+03
Im001;0;1-23-0;1;0;7.59100e+03;2.42161;0.16784;2.38714;0.30318;1-23-0;3;3;0-23;false;false;NA;2-23-0;4.90976e+03;3.50900e+03
Im001;0;2-14-0;2;0;7.56100e+03;0.95745;-0.12146;2.34790;0.82765;0-14-0;17;17;0-14;false;false;1-14-0;3-14-0;1.13998e+04;6.20144e+03
Im001;0;2-15-0;2;0;7.56100e+03;1.35613;-8.05748e-02;2.84417;0.84341;0-15-0;5;5;0-15;false;false;1-15-0;3-15-0;7.42284e+03;4.60456e+03
Im001;0;2-21-0;2;0;7.56100e+03;4.49280e-02;5.17150e-02;3.54090;0.34879;1-21-0;2;2;0-21;false;false;1-21-0;NA;8.94724e+03;4.34788e+03
Im001;0;2-23-0;2;0;7.56100e+03;2.42161;0.17774;2.38714;0.30318;1-23-0;3;3;0-23;false;false;1-23-0;3-23-0;6.02217e+03;4.40857e+03
Im001;0;3-14-0;3;0;6.00000;0.98960;-7.96014e-02;2.34790;0.82435;0-14-0;17;17;0-14;false;false;2-14-0;4-14-0;1.04453e+04;5.65933e+03
Im001;0;3-15-0;3;0;6.00000;1.34387;-5.58983e-02;2.84417;0.84352;0-15-0;5;5;0-15;false;false;2-15-0;4-15-0;6.89707e+03;4.55322e+03
Im001;0;3-23-0;3;0;6.00000;2.41744;0.19134;2.38714;0.30318;1-23-0;3;3;0-23;false;false;2-23-0;NA;6.21813e+03;4.01057e+03
Im001;0;3-27-0;3;0;6.00000;1.39287;-0.25669;4.26595;0.90025;3-27-0;4;4;0-27;false;false;NA;4-27-0;2.04588e+04;1.39623e+04
Im001;0;4-4-0;4;0;8.00000;3.08435;-1.53631e-02;4.55689;0.78742;4-4-0;4;4;0-4;false;false;NA;5-4-0;7.19834e+03;4.99822e+03
Im001;0;4-14-0;4;0;8.00000;1.08818;-8.46506e-02;2.34790;0.81209;0-14-0;17;17;0-14;false;false;3-14-0;5-14-0;1.14105e+04;6.14567e+03
Im001;0;4-15-0;4;0;8.00000;1.36999;-8.04684e-02;2.84417;0.84328;0-15-0;5;5;0-15;false;false;3-15-0;NA;5.87360e+03;4.56767e+03
Im001;0;4-27-0;4;0;8.00000;1.44214;-0.22863;4.26595;0.89624;3-27-0;4;4;0-27;false;false;3-27-0;5-27-0;1.74107e+04;1.23104e+04
Im001;0;5-4-0;5;0;10.00000;3.02691;-6.01998e-03;4.55689;0.78598;4-4-0;4;4;0-4;false;false;4-4-0;6-4-0;6.71101e+03;4.53644e+03
Im001;0;5-14-0;5;0;10.00000;1.12402;-5.66336e-02;2.34790;0.80672;0-14-0;17;17;0-14;false;false;4-14-0;6-14-0;1.05330e+04;5.72478e+03
Im001;0;5-27-0;5;0;10.00000;1.47136;-0.23433;4.26595;0.89387;3-27-0;4;4;0-27;false;false;4-27-0;6-27-0;1.62867e+04;1.11032e+04
