Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im001;0;0-3-0;0;0;0.00000;0.54269;-0.21232;2.55590;0.83510;0-3-0;13;13;0-3;false;false;NA;1-3-0;5.78022e+03;0-3-0;0.48732
Im001;0;0-8-0;0;0;0.00000;1.50513;0.27313;3.35747;0.76901;0-8-0;6;6;0-8;false;false;NA;1-8-0;5.09413e+03;NA;0.72932
Im001;0;0-10-0;0;0;0.00000;1.20874;-6.45339e-02;2.23364;0.77101;0-10-0;11;11;0-10;false;false;NA;1-10-0;6.79622e+03;0-10-0;0.28985
Im001;0;0-17-0;0;0;0.00000;0.10560;5.37714e-03;3.58878;0.52844;0-17-0;10;10;0-17;false;false;NA;1-17-0;5.15244e+03;0-17-0;1.63820
Im001;0;0-22-0;0;0;0.00000;4.28859;6.82626e-02;4.35195;0.43247;0-22-0;3;3;0-22;false;false;NA;1-22-0;4.54225e+03;NA;1.28388
Im001;0;0-26-0;0;0;0.00000;1.85245;0.25663;3.57064;0.78429;0-26-0;7;7;0-26;false;false;NA;1-26-0;4.40667e+03;NA;0.80389
Im001;0;1-3-0;1;0;2.00000;0.56790;-0.22220;2.55590;0.83821;0-3-0;13;13;0-3;false;false;0-3-0;2-3-0;5.46878e+03;1-3-0;0.46796
Im001;0;1-4-0;1;0;2.00000;0.35039;4.09836e-02;4.55010;0.74624;1-4-0;1;1;0-4;false;false;NA;NA;5.72511e+03;1-4-0;0.58477
Im001;0;1-8-0;1;0;2.00000;1.51713;0.28210;3.35747;0.76723;0-8-0;6;6;0-8;false;false;0-8-0;2-8-0;5.18988e+03;NA;0.74332
Im001;0;1-10-0;1;0;2.00000;1.23362;-0.10634;2.23364;0.76919;0-10-0;11;11;0-10;false;false;0-10-0;2-10-0;6.36467e+03;1-10-0;0.33268
Im001;0;1-17-0;1;0;2.00000;0.12554;-3.10796e-02;3.58878;0.55445;0-17-0;10;10;0-17;false;false;0-17-0;2-17-0;5.14256e+03;1-17-0;1.61605
Im001;0;1-22-0;1;0;2.00000;4.25848;1.79790e-02;4.35195;0.49633;0-22-0;3;3;0-22;false;false;0-22-0;2-22-0;4.49056e+03;NA;1.24575
Im001;0;1-26-0;1;0;2.00000;1.87397;0.25626;3.57064;0.78379;0-26-0;7;7;0-26;false;false;0-26-0;2-26-0;4.33022e+03;NA;0.78319
Im001;0;2-3-0;2;0;4.00000;0.60758;-0.22013;2.55590;0.84310;0-3-0;13;13;0-3;false;false;1-3-0;3-3-0;6.24467e+03;2-3-0;0.43155
Im001;0;2-8-0;2;0;4.00000;1.53886;0.27403;3.35747;0.76402;0-8-0;6;6;0-8;false;false;1-8-0;3-8-0;5.85638e+03;NA;0.75973
Im001;0;2-10-0;2;0;4.00000;1.25037;-0.13296;2.23364;0.76810;0-10-0;11;11;0-10;false;false;1-10-0;3-10-0;7.06244e+03;2-10-0;0.36188
Im001;0;2-17-0;2;0;4.00000;0.12940;-3.07460e-02;3.58878;0.55949;0-17-0;10;10;0-17;false;false;1-17-0;3-17-0;5.79822e+03;2-17-0;1.61215
Im001;0;2-22-0;2;0;4.00000;4.28190;8.84356e-02;4.35195;0.44666;0-22-0;3;3;0-22;false;false;1-22-0;NA;4.23238e+03;NA;1.28054
Im001;0;2-26-0;2;0;4.00000;1.90028;0.27770;3.57064;0.78358;0-26-0;7;7;0-26;false;false;1-26-0;3-26-0;4.78456e+03;NA;0.77001
Im001;0;3-3-0;3;0;6.00000;0.64677;-0.21334;2.55590;0.84798;0-3-0;13;13;0-3;false;false;2-3-0;4-3-0;6.81622e+03;3-3-0;0.39315
Im001;0;3-4-0;3;0;6.00000;0.23059;-0.22882;4.55010;0.66037;3-4-0;1;1;0-4;false;false;NA;NA;6.19822e+03;3-4-0;0.75708
Im001;0;3-8-0;3;0;6.00000;1.54083;0.27040;3.35747;0.76372;0-8-0;6;6;0-8;false;false;2-8-0;4-8-0;5.60800e+03;NA;0.76023
Im001;0;3-10-0;3;0;6.00000;1.23280;-0.13229;2.23364;0.76924;0-10-0;11;11;0-10;false;false;2-10-0;4-10-0;6.89211e+03;3-10-0;0.34613
