Position;PositionIdx;Indices;Frame;Idx;Time;RecBIntensity;Area;SNR;SpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame
Im001;0;1-20;1;20;0.00000;5.75584e+03;3.14347;1.38638e+03;0;0.78265;3.51769;W;NA;NA
Im001;0;1-21;1;21;0.00000;6.08289e+03;2.32046;1.71343e+03;0;0.75804;2.59461;X;NA;NA
Im001;0;1-22;1;22;0.00000;5.39163e+03;2.65195;1.02217e+03;0;0.76210;3.01801;Y;NA;NA
Im001;0;1-23;1;23;0.00000;5.40133e+03;3.49783;1.03187e+03;0;0.80240;3.85358;Z;NA;NA
Im001;0;1-24;1;24;0.00000;5.23813e+03;2.25187;868.67211;0;0.92260;2.16258;A1;NA;NA
Im001;0;1-25;1;25;0.00000;5.12504e+03;3.34923;755.58108;0;0.89521;3.33456;B1;NA;NA
Im001;0;1-26;1;26;0.00000;5.92299e+03;3.24635;1.55353e+03;0;0.83073;3.40236;C1;NA;NA
Im001;0;1-27;1;27;0.00000;5.77987e+03;3.81789;1.41041e+03;0;0.84513;3.98912;D1;NA;NA
Im001;0;1-28;1;28;0.00000;6.58353e+03;3.85219;2.21407e+03;0;0.91531;3.80774;E1;NA;NA
Im001;0;1-29;1;29;0.00000;4.90341e+03;2.32046;533.95392;0;0.91094;2.23124;F1;NA;NA
Im001;0;1-30;1;30;0.00000;5.10049e+03;3.08632;731.02902;0;0.88337;3.07263;G1;NA;NA
Im001;0;1-31;1;31;0.00000;4.91063e+03;2.26330;541.17144;0;0.85771;2.31323;I1;NA;NA
Im001;0;1-32;1;32;0.00000;5.64973e+03;3.09775;1.28027e+03;0;0.86317;3.21567;J1;NA;NA
Im001;0;1-33;1;33;0.00000;4.92555e+03;2.22901;556.09398;0;0.81113;2.38472;K1;NA;NA
Im001;0;1-34;1;34;0.00000;5.21803e+03;2.76626;848.56905;0;0.90450;2.79964;L1;NA;NA
Im001;0;1-35;1;35;0.00000;5.06732e+03;3.48640;697.85816;0;0.92528;3.36662;M1;NA;NA
Im001;0;1-36;1;36;0.00000;5.29551e+03;3.84075;926.05501;0;0.76560;4.21805;N1;NA;NA
Im001;0;1-37;1;37;0.00000;5.86257e+03;4.32085;1.49311e+03;0;0.76778;4.89379;O1;NA;NA
Im001;0;1-38;1;38;0.00000;5.16214e+03;3.46354;792.67544;0;0.87556;3.55296;P1;NA;NA
Im001;0;1-39;1;39;0.00000;5.52741e+03;2.73197;1.15795e+03;0;0.77374;3.04229;Q1;NA;NA
Im001;0;1-40;1;40;0.00000;5.41788e+03;2.96058;1.04842e+03;0;0.77857;3.18533;R1;NA;NA
Im001;0;1-41;1;41;0.00000;5.65089e+03;3.55498;1.28143e+03;0;0.93015;3.46013;S1;NA;NA
Im001;0;1-42;1;42;0.00000;5.46913e+03;1.69176;1.09967e+03;0;0.75466;1.82948;U1;NA;NA
Im001;0;1-43;1;43;0.00000;5.42575e+03;2.40047;1.05629e+03;0;0.65666;2.99386;V1;NA;NA
Im001;0;1-44;1;44;0.00000;5.19920e+03;3.58928;829.74395;0;0.83604;3.79788;W1;NA;NA
Im001;0;1-45;1;45;0.00000;6.26951e+03;4.20654;1.90005e+03;0;0.78406;4.78271;X1;NA;NA
Im001;0;1-46;1;46;0.00000;4.96115e+03;3.07489;591.68883;0;0.93083;2.97920;Y1;NA;NA
Im001;0;1-47;1;47;0.00000;5.33105e+03;1.81750;961.59044;0;0.76490;1.95823;Z1;NA;NA
Im001;0;1-48;1;48;0.00000;5.74165e+03;1.93181;1.37219e+03;0;0.72409;2.24467;A2;NA;NA
Im001;0;1-49;1;49;0.00000;4.64257e+03;3.13204;273.10947;0;0.85608;3.32148;B2;NA;NA
Im001;0;1-50;1;50;0.00000;5.23596e+03;2.44619;866.50275;0;0.79830;2.72732;C2;NA;NA
Im001;0;1-51;1;51;0.00000;5.13128e+03;2.06898;761.81637;0;0.78172;2.30279;D2;NA;NA
Im001;0;1-52;1;52;0.00000;4.92003e+03;3.10918;550.56954;0;0.88117;3.10775;E2;NA;NA
Im001;0;1-53;1;53;0.00000;4.75706e+03;3.17777;387.59768;1;0.81356;3.48007;F2;NA;NA
Im001;0;1-54;1;54;0.00000;4.56252e+03;1.86322;193.06160;0;0.82954;1.90889;G2;NA;NA
Im001;0;1-55;1;55;0.00000;4.93421e+03;2.86913;564.74730;0;0.88013;2.85521;I2;NA;NA
Im001;0;1-56;1;56;0.00000;5.32580e+03;2.41190;956.33634;0;0.78699;2.62911;J2;NA;NA
Im001;0;1-57;1;57;0.00000;5.17667e+03;2.52621;807.20981;0;0.88937;2.49956;K2;NA;NA
Im001;0;1-58;1;58;0.00000;4.58185e+03;2.34332;212.39379;0;0.87413;2.32651;L2;NA;NA
Im001;0;1-59;1;59;0.00000;5.10813e+03;2.33189;738.66758;0;0.84490;2.37974;M2;NA;NA
Im001;0;1-60;1;60;0.00000;4.97565e+03;3.31494;606.18841;0;0.69260;4.02166;N2;NA;NA
Im001;0;1-61;1;61;0.00000;5.37376e+03;3.26921;1.00430e+03;1;0.87592;3.40548;O2;NA;NA
Im001;0;1-62;1;62;0.00000;5.60564e+03;2.08041;1.23618e+03;0;0.77995;2.28750;P2;NA;NA
Im001;0;2-0;2;0;4.00000;5.67555e+03;3.45211;924.23333;0;0.88446;3.50254;A;NA;NA
Im001;0;2-1;2;1;4.00000;5.66984e+03;3.21206;918.53039;0;0.91838;3.20686;B;NA;NA
Im001;0;2-2;2;2;4.00000;5.82536e+03;2.88057;1.07405e+03;0;0.73073;3.40549;C;NA;NA
Im001;0;2-3;2;3;4.00000;5.49977e+03;1.87465;748.45527;0;0.92928;1.81315;D;NA;NA
Im001;0;2-4;2;4;4.00000;6.11381e+03;3.05203;1.36250e+03;0;0.80342;3.36433;E;NA;NA
Im001;0;2-5;2;5;4.00000;6.36268e+03;2.51478;1.61137e+03;0;0.86087;2.55619;F;NA;NA
Im001;0;2-6;2;6;4.00000;6.52499e+03;2.34332;1.77368e+03;0;0.86760;2.34173;G;NA;NA
Im001;0;2-7;2;7;4.00000;5.40676e+03;2.32046;655.45052;0;0.89839;2.27554;I;NA;NA
Im001;0;2-8;2;8;4.00000;5.77518e+03;3.22349;1.02387e+03;1;0.74608;3.75065;J;NA;NA
Im001;0;2-9;2;9;4.00000;6.16062e+03;2.42333;1.40930e+03;0;0.73193;2.75102;K;NA;NA
Im001;0;2-10;2;10;4.00000;6.45474e+03;3.00630;1.70342e+03;0;0.90826;3.02443;L;NA;NA
Im001;0;2-11;2;11;4.00000;6.78664e+03;2.27473;2.03533e+03;0;0.89535;2.25687;M;NA;NA
Im001;0;2-12;2;12;4.00000;5.79867e+03;3.48640;1.04736e+03;1;0.88602;3.49081;N;NA;NA
Im001;0;2-13;2;13;4.00000;6.11030e+03;3.79503;1.35899e+03;0;0.89348;3.82633;O;NA;NA
Im001;0;2-14;2;14;4.00000;5.67919e+03;3.73788;927.87658;0;0.88520;3.79232;P;NA;NA
Im001;0;2-15;2;15;4.00000;5.96707e+03;2.72053;1.21576e+03;0;0.81058;2.98711;Q;NA;NA
Im001;0;2-16;2;16;4.00000;5.99124e+03;1.90895;1.23993e+03;0;0.74232;2.17745;R;NA;NA
Im001;0;2-17;2;17;4.00000;6.33113e+03;2.49192;1.57982e+03;0;0.82011;2.63784;S;NA;NA
Im001;0;2-18;2;18;4.00000;6.08014e+03;3.17777;1.32882e+03;0;0.77686;3.59991;U;NA;NA
Im001;0;2-19;2;19;4.00000;6.75939e+03;3.49783;2.00808e+03;0;0.82495;3.77550;V;NA;NA
Im001;0;2-20;2;20;4.00000;6.23006e+03;3.14347;1.47875e+03;0;0.78265;3.51769;W;NA;NA
Im001;0;2-21;2;21;4.00000;6.42376e+03;2.32046;1.67245e+03;0;0.75804;2.59461;X;NA;NA
Im001;0;2-22;2;22;4.00000;5.85358e+03;2.65195;1.10226e+03;0;0.76210;3.01801;Y;NA;NA
Im001;0;2-23;2;23;4.00000;5.71994e+03;3.49783;968.62488;0;0.80240;3.85358;Z;NA;NA
Im001;0;2-24;2;24;4.00000;5.84260e+03;2.25187;1.09129e+03;0;0.92260;2.16258;A1;NA;NA
Im001;0;2-25;2;25;4.00000;5.40501e+03;3.34923;653.69722;0;0.89521;3.33456;B1;NA;NA
Im001;0;2-26;2;26;4.00000;6.28874e+03;3.24635;1.53743e+03;0;0.83073;3.40236;C1;NA;NA
Im001;0;2-27;2;27;4.00000;6.06426e+03;3.81789;1.31295e+03;0;0.84513;3.98912;D1;NA;NA
Im001;0;2-28;2;28;4.00000;6.78686e+03;3.85219;2.03554e+03;0;0.91531;3.80774;E1;NA;NA
Im001;0;2-29;2;29;4.00000;5.00588e+03;2.32046;254.56382;0;0.91094;2.23124;F1;NA;NA
Im001;0;2-30;2;30;4.00000;5.44925e+03;3.08632;697.93512;0;0.88337;3.07263;G1;NA;NA
Im001;0;2-31;2;31;4.00000;5.33384e+03;2.26330;582.53041;0;0.85771;2.31323;I1;NA;NA
Im001;0;2-32;2;32;4.00000;6.13558e+03;3.09775;1.38426e+03;0;0.86317;3.21567;J1;NA;NA
Im001;0;2-33;2;33;4.00000;5.33021e+03;2.22901;578.89210;0;0.81113;2.38472;K1;NA;NA
Im001;0;2-34;2;34;4.00000;5.60015e+03;2.76626;848.83987;0;0.90450;2.79964;L1;NA;NA
Im001;0;2-35;2;35;4.00000;5.54964e+03;3.48640;798.32960;0;0.92528;3.36662;M1;NA;NA
Im001;0;2-36;2;36;4.00000;5.67717e+03;3.84075;925.85960;0;0.76560;4.21805;N1;NA;NA
Im001;0;2-37;2;37;4.00000;6.28812e+03;4.32085;1.53681e+03;0;0.76778;4.89379;O1;NA;NA
Im001;0;2-38;2;38;4.00000;5.54873e+03;3.46354;797.41635;0;0.87556;3.55296;P1;NA;NA
Im001;0;2-39;2;39;4.00000;5.80248e+03;2.73197;1.05116e+03;0;0.77374;3.04229;Q1;NA;NA
Im001;0;2-40;2;40;4.00000;5.87169e+03;2.96058;1.12037e+03;0;0.77857;3.18533;R1;NA;NA
Im001;0;2-41;2;41;4.00000;6.06520e+03;3.55498;1.31389e+03;0;0.93015;3.46013;S1;NA;NA
Im001;0;2-42;2;42;4.00000;5.85056e+03;1.69176;1.09925e+03;0;0.75466;1.82948;U1;NA;NA
