Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im001;0;0-7-0;0;0;0.00000;3.12257;-0.17633;4.17804;0.65513;0-7-0;9;9;0-7;false;false;NA;1-7-0;6.32578e+03;NA;2.34954
Im001;0;0-8-0;0;0;0.00000;0.47167;-0.19264;3.03425;0.72921;0-8-0;14;14;0-8;false;false;NA;1-8-0;1.12531e+04;0-8-0;1.13931
Im001;0;0-12-0;0;0;0.00000;0.40541;-0.32858;2.08156;0.70014;0-12-0;8;8;0-12;false;false;NA;1-12-0;4.59844e+03;0-12-0;0.65428
Im001;0;0-17-0;0;0;0.00000;2.40605;0.34403;3.20830;0.82074;0-17-0;1;1;0-17;false;false;NA;NA;6.29722e+03;NA;1.13440
Im001;0;0-21-0;0;0;0.00000;0.43893;-0.17451;3.42515;0.69201;0-21-0;1;1;0-21;false;false;NA;NA;4.74356e+03;NA;NA
Im001;0;0-29-0;0;0;0.00000;2.19286;-0.44690;4.16694;0.83220;0-29-0;1;1;0-29;false;false;NA;NA;5.56411e+03;NA;1.79778
Im001;0;1-6-0;1;0;2.00000;2.54667;-0.34095;2.94465;0.68711;1-6-0;3;3;0-6;false;false;NA;2-6-0;5.08600e+03;NA;NA
Im001;0;1-7-0;1;0;2.00000;3.15531;-0.13913;4.17804;0.65576;0-7-0;9;9;0-7;false;false;0-7-0;2-7-0;6.74922e+03;NA;2.37902
Im001;0;1-8-0;1;0;2.00000;0.49597;-0.18380;3.03425;0.73712;0-8-0;14;14;0-8;false;false;0-8-0;2-8-0;9.13333e+03;1-8-0;1.11491
Im001;0;1-12-0;1;0;2.00000;0.40541;-0.32858;2.08156;0.70014;0-12-0;8;8;0-12;false;false;0-12-0;2-12-0;4.42400e+03;1-12-0;0.65428
Im001;0;1-17-0;1;0;2.00000;0.24589;8.92891e-02;3.20830;0.69747;1-17-0;4;4;0-17;false;false;NA;2-17-0;5.05544e+03;NA;1.04548
Im001;0;2-6-0;2;0;4.00000;2.54667;-0.34095;2.94465;0.68711;1-6-0;3;3;0-6;false;false;1-6-0;3-6-0;6.01167e+03;NA;NA
Im001;0;2-7-0;2;0;4.00000;3.16860;-0.12633;4.17804;0.65602;0-7-0;9;9;0-7;false;false;1-7-0;3-7-0;6.75567e+03;NA;2.39131
Im001;0;2-8-0;2;0;4.00000;0.52943;-0.17303;3.03425;0.74471;0-8-0;14;14;0-8;false;false;1-8-0;3-8-0;1.03144e+04;2-8-0;1.08129
Im001;0;2-12-0;2;0;4.00000;0.40541;-0.32858;2.08156;0.70014;0-12-0;8;8;0-12;false;false;1-12-0;3-12-0;4.91633e+03;2-12-0;0.65428
Im001;0;2-17-0;2;0;4.00000;0.25236;9.99920e-02;3.20830;0.70220;1-17-0;4;4;0-17;false;false;1-17-0;3-17-0;6.05444e+03;NA;1.03678
Im001;0;3-6-0;3;0;6.00000;2.54667;-0.34095;2.94465;0.68711;1-6-0;3;3;0-6;false;false;2-6-0;NA;5.61714e+03;NA;NA
Im001;0;3-7-0;3;0;6.00000;3.17799;-0.10526;4.17804;0.65621;0-7-0;9;9;0-7;false;false;2-7-0;4-7-0;6.13256e+03;NA;2.39902
Im001;0;3-8-0;3;0;6.00000;0.54488;-0.15288;3.03425;0.74823;0-8-0;14;14;0-8;false;false;2-8-0;4-8-0;9.49467e+03;3-8-0;1.06271
Im001;0;3-12-0;3;0;6.00000;0.40541;-0.32858;2.08156;0.70014;0-12-0;8;8;0-12;false;false;2-12-0;4-12-0;4.87911e+03;3-12-0;0.65428
Im001;0;3-17-0;3;0;6.00000;0.21663;8.28373e-02;3.20830;0.67607;1-17-0;4;4;0-17;false;false;2-17-0;4-17-0;5.48622e+03;NA;1.07519
Im001;0;3-24-0;3;0;6.00000;1.43623;-8.10434e-02;2.34827;0.77215;3-24-0;1;1;0-24;false;false;NA;NA;5.40589e+03;3-24-0;0.17056
Im001;0;3-29-0;3;0;6.00000;0.37370;-0.13833;4.16694;0.66868;3-29-0;1;1;0-29;false;false;NA;NA;5.82278e+03;3-29-0;6.20814e-02
Im001;0;3-30-0;3;0;6.00000;0.15164;3.94611e-02;2.89420;0.55944;3-30-0;14;14;0-30;false;false;NA;4-30-0;5.24078e+03;3-30-0;0.16778
Im001;0;4-7-0;4;0;8.00000;3.13481;-9.61746e-02;4.17804;0.65537;0-7-0;9;9;0-7;false;false;3-7-0;5-7-0;6.59256e+03;NA;2.35478
Im001;0;4-8-0;4;0;8.00000;0.55983;-0.14451;3.03425;0.75089;0-8-0;14;14;0-8;false;false;3-8-0;5-8-0;9.16578e+03;4-8-0;1.04689
Im001;0;4-12-0;4;0;8.00000;0.40541;-0.32858;2.08156;0.70014;0-12-0;8;8;0-12;false;false;3-12-0;5-12-0;4.91314e+03;4-12-0;0.65428
Im001;0;4-14-0;4;0;8.00000;2.02485;0.21599;2.47205;0.62280;4-14-0;2;2;0-14;false;false;NA;5-14-0;6.25311e+03;4-14-0;0.53939
Im001;0;4-17-0;4;0;8.00000;0.19204;0.10542;3.20830;0.65809;1-17-0;4;4;0-17;false;false;3-17-0;NA;5.70400e+03;NA;1.09371
