Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Filtered_intensity;Raw_intensity
Im002;0;10-36-0;10;0;20.00000;0.47501;-8.21172e-02;2.34146;0.54202;9-36-0;3;3;0-36;false;false;9-36-0;11-36-0;7.95869e+03;4.62667e+03
Im002;0;10-38-0;10;0;20.00000;3.05109;0.18140;4.87860;0.76885;0-38-0;44;44;0-38;false;false;9-38-0;11-38-0;5.42370e+03;3.99356e+03
Im002;0;10-50-0;10;0;20.00000;2.44698;-8.14958e-02;2.73741;0.70790;0-50-0;38;38;0-50;false;false;9-50-0;11-50-0;9.76714e+03;5.12778e+03
Im002;0;10-62-0;10;0;20.00000;0.68891;-2.52037e-02;2.95865;0.92537;8-62-0;3;3;0-62;false;false;9-62-0;NA;4.45968e+03;3.57622e+03
Im002;0;10-64-0;10;0;20.00000;2.29131;-0.21306;2.51844;0.74384;10-64-0;10;10;0-64;false;false;NA;11-64-0;7.29248e+03;4.45711e+03
Im002;0;11-10-0;11;0;22.00000;1.22355;-0.23596;2.88300;0.90976;11-10-0;1;1;0-10;false;false;NA;NA;4.77761e+03;4.04711e+03
Im002;0;11-29-0;11;0;22.00000;1.07710;9.72723e-02;3.18722;0.89780;3-29-0;11;11;0-29;false;false;10-29-0;12-29-0;7.51446e+03;5.55589e+03
Im002;0;11-36-0;11;0;22.00000;0.54828;-0.17870;2.34146;0.55555;9-36-0;3;3;0-36;false;false;10-36-0;NA;7.80178e+03;4.76144e+03
Im002;0;11-38-0;11;0;22.00000;3.08617;0.19318;4.87860;0.77174;0-38-0;44;44;0-38;false;false;10-38-0;12-38-0;4.72268e+03;3.78989e+03
Im002;0;11-40-0;11;0;22.00000;1.57013;0.40947;4.24737;0.82248;11-40-0;3;3;0-40;false;false;NA;12-40-0;5.33387e+03;4.03314e+03
Im002;0;11-50-0;11;0;22.00000;2.44506;-0.11300;2.73741;0.70938;0-50-0;38;38;0-50;false;false;10-50-0;12-50-0;9.53519e+03;5.14789e+03
Im002;0;11-64-0;11;0;22.00000;2.31010;-0.22087;2.51844;0.72948;10-64-0;10;10;0-64;false;false;10-64-0;12-64-0;7.00659e+03;4.20644e+03
Im002;0;12-20-0;12;0;24.00000;3.03146;0.24685;3.27936;0.74257;12-20-0;1;1;0-20;false;false;NA;NA;5.84642e+03;4.40233e+03
Im002;0;12-29-0;12;0;24.00000;1.07358;8.32927e-02;3.18722;0.89789;3-29-0;11;11;0-29;false;false;11-29-0;13-29-0;8.61434e+03;6.15044e+03
Im002;0;12-38-0;12;0;24.00000;3.07781;0.16482;4.87860;0.77105;0-38-0;44;44;0-38;false;false;11-38-0;13-38-0;5.40963e+03;4.19300e+03
Im002;0;12-40-0;12;0;24.00000;1.55770;-0.23188;4.24737;0.82344;11-40-0;3;3;0-40;false;false;11-40-0;13-40-0;4.78772e+03;3.90044e+03
Im002;0;12-50-0;12;0;24.00000;2.43664;-0.10096;2.73741;0.71587;0-50-0;38;38;0-50;false;false;11-50-0;13-50-0;1.10880e+04;5.51411e+03
Im002;0;12-64-0;12;0;24.00000;2.32361;-0.22381;2.51844;0.71916;10-64-0;10;10;0-64;false;false;11-64-0;13-64-0;8.47641e+03;4.36938e+03
Im002;0;13-29-0;13;0;26.00000;1.30547;9.68420e-02;3.18722;0.88771;3-29-0;11;11;0-29;false;false;12-29-0;NA;8.84851e+03;5.90600e+03
Im002;0;13-36-0;13;0;26.00000;0.15803;-0.23327;2.34146;0.44183;13-36-0;1;1;0-36;false;false;NA;NA;8.24215e+03;4.45714e+03
Im002;0;13-38-0;13;0;26.00000;3.08450;0.15436;4.87860;0.77161;0-38-0;44;44;0-38;false;false;12-38-0;14-38-0;5.54439e+03;4.16978e+03
Im002;0;13-40-0;13;0;26.00000;1.47828;0.36363;4.24737;0.82922;11-40-0;3;3;0-40;false;false;12-40-0;NA;4.04546e+03;3.59918e+03
Im002;0;13-50-0;13;0;26.00000;2.43589;-0.10816;2.73741;0.71645;0-50-0;38;38;0-50;false;false;12-50-0;14-50-0;1.08992e+04;5.45822e+03
Im002;0;13-53-0;13;0;26.00000;2.45313;-4.81768e-02;2.92903;0.76101;13-53-0;2;2;0-53;false;false;NA;14-53-0;6.91108e+03;4.30856e+03
Im002;0;13-64-0;13;0;26.00000;2.32564;-0.21946;2.51844;0.71761;10-64-0;10;10;0-64;false;false;12-64-0;14-64-0;8.64891e+03;4.61700e+03
Im002;0;14-29-0;14;0;28.00000;0.97270;-0.17228;3.18722;0.89893;14-29-0;2;2;0-29;false;false;NA;15-29-0;9.78824e+03;6.27500e+03
Im002;0;14-38-0;14;0;28.00000;3.11334;0.13248;4.87860;0.77286;0-38-0;44;44;0-38;false;false;13-38-0;15-38-0;4.89868e+03;3.98689e+03
Im002;0;14-50-0;14;0;28.00000;2.43560;-9.74795e-02;2.73741;0.71668;0-50-0;38;38;0-50;false;false;13-50-0;15-50-0;1.03025e+04;5.13822e+03
Im002;0;14-53-0;14;0;28.00000;2.37927;9.53806e-02;2.92903;0.77139;13-53-0;2;2;0-53;false;false;13-53-0;NA;5.19191e+03;3.81633e+03
Im002;0;14-64-0;14;0;28.00000;2.34853;-0.22430;2.51844;0.70014;10-64-0;10;10;0-64;false;false;13-64-0;15-64-0;9.06033e+03;4.60350e+03
Im002;0;15-29-0;15;0;30.00000;1.13966;0.24386;3.18722;0.89633;14-29-0;2;2;0-29;false;false;14-29-0;NA;7.04765e+03;5.07367e+03
Im002;0;15-38-0;15;0;30.00000;3.11835;0.16855;4.87860;0.77300;0-38-0;44;44;0-38;false;false;14-38-0;16-38-0;4.96554e+03;3.98744e+03
Im002;0;15-40-0;15;0;30.00000;1.00008;6.61708e-02;4.24737;0.82737;15-40-0;7;7;0-40;false;false;NA;16-40-0;5.41624e+03;4.19044e+03
Im002;0;15-50-0;15;0;30.00000;2.43765;-0.12467;2.73741;0.71510;0-50-0;38;38;0-50;false;false;14-50-0;16-50-0;9.75650e+03;5.11311e+03
Im002;0;15-64-0;15;0;30.00000;2.37013;-0.21273;2.51844;0.68366;10-64-0;10;10;0-64;false;false;14-64-0;16-64-0;7.72313e+03;4.44011e+03
Im002;0;16-32-0;16;0;32.00000;1.24950;-0.18989;2.75356;0.84830;16-32-0;1;1;0-32;false;false;NA;NA;5.93879e+03;4.53922e+03
Im002;0;16-38-0;16;0;32.00000;3.12336;0.15433;4.87860;0.77313;0-38-0;44;44;0-38;false;false;15-38-0;17-38-0;5.13857e+03;3.97611e+03
Im002;0;16-40-0;16;0;32.00000;0.85954;-5.04245e-04;4.24737;0.81429;15-40-0;7;7;0-40;false;false;15-40-0;17-40-0;6.66354e+03;4.47444e+03
Im002;0;16-50-0;16;0;32.00000;2.45864;-0.13083;2.73741;0.69892;0-50-0;38;38;0-50;false;false;15-50-0;17-50-0;9.99947e+03;5.20622e+03
Im002;0;16-64-0;16;0;32.00000;2.34080;-0.20717;2.51844;0.70604;10-64-0;10;10;0-64;false;false;15-64-0;17-64-0;6.39426e+03;4.06578e+03
Im002;0;17-15-0;17;0;34.00000;0.45064;-0.37196;2.12225;0.76019;17-15-0;1;1;0-15;false;false;NA;NA;5.08392e+03;4.17929e+03
Im002;0;17-36-0;17;0;34.00000;1.26371;-8.30414e-02;2.34146;0.60557;17-36-0;1;1;0-36;false;false;NA;NA;6.39649e+03;4.54922e+03
Im002;0;17-38-0;17;0;34.00000;3.13088;0.14987;4.87860;0.77334;0-38-0;44;44;0-38;false;false;16-38-0;18-38-0;6.28294e+03;4.33378e+03
Im002;0;17-40-0;17;0;34.00000;0.97038;3.90593e-02;4.24737;0.82561;15-40-0;7;7;0-40;false;false;16-40-0;18-40-0;6.61678e+03;4.40589e+03
Im002;0;17-42-0;17;0;34.00000;1.60989;-0.26448;3.19967;0.79097;17-42-0;1;1;0-42;false;false;NA;NA;7.88958e+03;5.04867e+03
Im002;0;17-50-0;17;0;34.00000;2.44084;-0.13956;2.73741;0.71264;0-50-0;38;38;0-50;false;false;16-50-0;18-50-0;1.09129e+04;5.58911e+03
Im002;0;17-64-0;17;0;34.00000;2.36735;-0.22039;2.51844;0.68578;10-64-0;10;10;0-64;false;false;16-64-0;18-64-0;5.69320e+03;3.92644e+03
Im002;0;18-29-0;18;0;36.00000;0.99335;0.23826;3.18722;0.89953;18-29-0;3;3;0-29;false;false;NA;19-29-0;7.53384e+03;5.42733e+03
Im002;0;18-38-0;18;0;36.00000;3.13924;0.16984;4.87860;0.77356;0-38-0;44;44;0-38;false;false;17-38-0;19-38-0;7.91973e+03;4.63978e+03
Im002;0;18-40-0;18;0;36.00000;0.86298;2.42307e-02;4.24737;0.81474;15-40-0;7;7;0-40;false;false;17-40-0;19-40-0;5.94603e+03;4.17656e+03
Im002;0;18-45-0;18;0;36.00000;2.37973;8.87548e-02;2.29596;0.21383;18-45-0;1;1;0-45;false;false;NA;NA;3.39301e+03;3.38650e+03
Im002;0;18-50-0;18;0;36.00000;2.45013;-0.13786;2.73741;0.70547;0-50-0;38;38;0-50;false;false;17-50-0;19-50-0;1.03980e+04;5.40689e+03
Im002;0;18-64-0;18;0;36.00000;2.37071;-0.20596;2.51844;0.68322;10-64-0;10;10;0-64;false;false;17-64-0;19-64-0;5.37727e+03;3.84300e+03
Im002;0;19-29-0;19;0;38.00000;1.04581;0.26534;3.18722;0.89858;18-29-0;3;3;0-29;false;false;18-29-0;20-29-0;6.95782e+03;4.87333e+03
Im002;0;19-30-0;19;0;38.00000;1.41330;0.40720;3.49206;0.85406;19-30-0;2;2;0-30;false;false;NA;20-30-0;4.95748e+03;4.70267e+03
Im002;0;19-38-0;19;0;38.00000;3.14926;0.15177;4.87860;0.77384;0-38-0;44;44;0-38;false;false;18-38-0;20-38-0;9.03076e+03;5.04933e+03
Im002;0;19-40-0;19;0;38.00000;0.93909;-9.50218e-02;4.24737;0.82377;15-40-0;7;7;0-40;false;false;18-40-0;20-40-0;5.35899e+03;3.86478e+03
Im002;0;19-50-0;19;0;38.00000;2.45831;-0.15399;2.73741;0.69917;0-50-0;38;38;0-50;false;false;18-50-0;20-50-0;1.05308e+04;5.49289e+03
Im002;0;19-64-0;19;0;38.00000;2.38456;-0.23269;2.51844;0.66676;10-64-0;10;10;0-64;false;false;18-64-0;NA;5.12405e+03;3.97400e+03
Im002;0;20-15-0;20;0;40.00000;1.16577;-0.10894;2.12225;0.80401;20-15-0;1;1;0-15;false;false;NA;NA;6.61703e+03;4.66022e+03
Im002;0;20-29-0;20;0;40.00000;1.07854;0.28466;3.18722;0.89777;18-29-0;3;3;0-29;false;false;19-29-0;NA;8.41502e+03;5.54567e+03
Im002;0;20-30-0;20;0;40.00000;1.54758;0.47160;3.49206;0.84884;19-30-0;2;2;0-30;false;false;19-30-0;NA;4.51052e+03;4.27967e+03
Im002;0;20-38-0;20;0;40.00000;3.16513;0.15897;4.87860;0.77427;0-38-0;44;44;0-38;false;false;19-38-0;21-38-0;8.67225e+03;4.83322e+03
Im002;0;20-40-0;20;0;40.00000;0.88940;-7.51823e-02;4.24737;0.81822;15-40-0;7;7;0-40;false;false;19-40-0;21-40-0;7.41335e+03;4.53033e+03
Im002;0;20-50-0;20;0;40.00000;2.44351;-0.16822;2.73741;0.71057;0-50-0;38;38;0-50;false;false;19-50-0;21-50-0;9.30810e+03;4.92067e+03
Im002;0;20-60-0;20;0;40.00000;0.36510;-0.23347;1.90549;0.77116;20-60-0;1;1;0-60;false;false;NA;NA;5.98759e+03;3.98833e+03
Im002;0;21-38-0;21;0;42.00000;3.20272;0.18642;4.87860;0.77529;0-38-0;44;44;0-38;false;false;20-38-0;22-38-0;8.62078e+03;4.80411e+03
Im002;0;21-40-0;21;0;42.00000;0.90130;-5.33650e-02;4.24737;0.81978;15-40-0;7;7;0-40;false;false;20-40-0;NA;5.63219e+03;4.05600e+03
Im002;0;21-50-0;21;0;42.00000;2.44920;-0.17945;2.73741;0.70619;0-50-0;38;38;0-50;false;false;20-50-0;22-50-0;1.02348e+04;5.46633e+03
Im002;0;21-63-0;21;0;42.00000;0.59939;5.52276e-02;2.35994;0.78365;21-63-0;1;1;0-63;false;false;NA;NA;3.09244e+03;3.00789e+03
Im002;0;22-29-0;22;0;44.00000;1.25390;0.23439;3.18722;0.89121;22-29-0;1;1;0-29;false;false;NA;NA;1.03470e+04;6.04278e+03
Im002;0;22-33-0;22;0;44.00000;0.57567;0.24394;2.05135;0.81577;22-33-0;3;3;0-33;false;false;NA;23-33-0;4.68140e+03;3.98111e+03
Im002;0;22-38-0;22;0;44.00000;3.22444;0.19202;4.87860;0.77588;0-38-0;44;44;0-38;false;false;21-38-0;23-38-0;8.74334e+03;4.81289e+03
Im002;0;22-50-0;22;0;44.00000;2.46857;-0.19411;2.73741;0.69128;0-50-0;38;38;0-50;false;false;21-50-0;23-50-0;1.01381e+04;5.27422e+03
Im002;0;23-21-0;23;0;46.00000;1.69667;-0.11028;2.25841;0.80758;23-21-0;1;1;0-21;false;false;NA;NA;6.35817e+03;4.82011e+03
Im002;0;23-33-0;23;0;46.00000;0.55888;0.27405;2.05135;0.81122;22-33-0;3;3;0-33;false;false;22-33-0;24-33-0;5.71151e+03;4.53256e+03
Im002;0;23-38-0;23;0;46.00000;3.25619;0.17650;4.87860;0.77674;0-38-0;44;44;0-38;false;false;22-38-0;24-38-0;9.17728e+03;5.19611e+03
Im002;0;23-45-0;23;0;46.00000;0.61821;0.22192;2.29596;0.90685;23-45-0;3;3;0-45;false;false;NA;24-45-0;5.44641e+03;4.31600e+03
Im002;0;23-50-0;23;0;46.00000;2.46220;-0.20391;2.73741;0.69617;0-50-0;38;38;0-50;false;false;22-50-0;24-50-0;1.03105e+04;5.52789e+03
Im002;0;24-33-0;24;0;48.00000;0.56969;0.27495;2.05135;0.81415;22-33-0;3;3;0-33;false;false;23-33-0;NA;5.65513e+03;4.46989e+03
Im002;0;24-38-0;24;0;48.00000;3.25535;0.17461;4.87860;0.77671;0-38-0;44;44;0-38;false;false;23-38-0;25-38-0;8.83311e+03;5.04700e+03
Im002;0;24-45-0;24;0;48.00000;0.47265;0.28758;2.29596;0.85244;23-45-0;3;3;0-45;false;false;23-45-0;25-45-0;4.49168e+03;3.77678e+03
Im002;0;24-50-0;24;0;48.00000;2.48064;-0.20408;2.73741;0.68200;0-50-0;38;38;0-50;false;false;23-50-0;25-50-0;1.11751e+04;5.62689e+03
Im002;0;24-60-0;24;0;48.00000;1.44289;9.49312e-02;1.90549;0.87408;24-60-0;1;1;0-60;false;false;NA;NA;4.45139e+03;3.47944e+03
Im002;0;25-3-0;25;0;50.00000;0.25322;0.22328;2.43559;0.74066;25-3-0;1;1;0-3;false;false;NA;NA;6.66433e+03;4.47500e+03
Im002;0;25-9-0;25;0;50.00000;3.08312;-0.42621;3.85665;0.84794;25-9-0;1;1;0-9;false;false;NA;NA;4.56590e+03;3.98967e+03
Im002;0;25-21-0;25;0;50.00000;1.97535;0.19214;2.25841;0.65232;25-21-0;1;1;0-21;false;false;NA;NA;6.46578e+03;4.71789e+03
Im002;0;25-29-0;25;0;50.00000;2.46035;0.40387;3.18722;0.97689;25-29-0;2;2;0-29;false;false;NA;26-29-0;1.01202e+04;6.01944e+03
Im002;0;25-38-0;25;0;50.00000;3.29880;0.23007;4.87860;0.77789;0-38-0;44;44;0-38;false;false;24-38-0;26-38-0;6.78994e+03;4.42922e+03
Im002;0;25-38-1;25;1;50.00000;4.58862;-0.28666;4.87860;0.78033;25-38-1;4;4;0-38;false;false;NA;26-38-1;9.75391e+03;5.40256e+03
Im002;0;25-45-0;25;0;50.00000;0.74710;-0.22032;2.29596;0.91676;23-45-0;3;3;0-45;false;false;24-45-0;NA;5.32669e+03;4.15256e+03
Im002;0;25-49-0;25;0;50.00000;3.69313;0.15913;3.81792;0.59764;25-49-0;1;1;0-49;false;false;NA;NA;4.96808e+03;4.21707e+03
Im002;0;25-50-0;25;0;50.00000;2.48044;-0.21371;2.73741;0.68215;0-50-0;38;38;0-50;false;false;24-50-0;26-50-0;9.51680e+03;5.10722e+03
Im002;0;26-29-0;26;0;52.00000;2.25273;0.13096;3.18722;0.92652;25-29-0;2;2;0-29;false;false;25-29-0;NA;9.84328e+03;6.35089e+03
Im002;0;26-38-0;26;0;52.00000;3.31801;0.22663;4.87860;0.77842;0-38-0;44;44;0-38;false;false;25-38-0;27-38-0;6.83401e+03;4.28922e+03
Im002;0;26-38-1;26;1;52.00000;4.58559;-0.27477;4.87860;0.78140;25-38-1;4;4;0-38;false;false;25-38-1;27-38-1;9.41799e+03;5.18233e+03
Im002;0;26-40-0;26;0;52.00000;1.10219;0.32853;4.24737;0.83345;26-40-0;1;1;0-40;false;false;NA;NA;6.63711e+03;4.84244e+03
Im002;0;26-50-0;26;0;52.00000;2.48363;-0.22605;2.73741;0.67970;0-50-0;38;38;0-50;false;false;25-50-0;27-50-0;9.32187e+03;5.02556e+03
Im002;0;27-29-0;27;0;54.00000;1.75194;-4.90811e-02;3.18722;0.85568;27-29-0;1;1;0-29;false;false;NA;NA;1.00029e+04;6.36900e+03
Im002;0;27-38-0;27;0;54.00000;3.35476;0.18810;4.87860;0.77942;0-38-0;44;44;0-38;false;false;26-38-0;28-38-0;8.42635e+03;4.88722e+03
Im002;0;27-38-1;27;1;54.00000;4.57859;-0.29823;4.87860;0.78386;25-38-1;4;4;0-38;false;false;26-38-1;28-38-1;8.76794e+03;4.95756e+03
Im002;0;27-40-0;27;0;54.00000;0.37344;0.24124;4.24737;0.68516;27-40-0;1;1;0-40;false;false;NA;NA;7.09385e+03;4.65275e+03
Im002;0;27-46-0;27;0;54.00000;0.77475;0.34251;1.96476;0.82160;27-46-0;9;9;0-46;false;false;NA;28-46-0;4.53317e+03;4.00050e+03
Im002;0;27-50-0;27;0;54.00000;2.46791;-0.24200;2.73741;0.69179;0-50-0;38;38;0-50;false;false;26-50-0;28-50-0;1.04091e+04;5.53756e+03
Im002;0;28-29-0;28;0;56.00000;2.47769;-0.36907;3.18722;0.98361;28-29-0;2;2;0-29;false;false;NA;29-29-0;9.02287e+03;5.95044e+03
Im002;0;28-33-0;28;0;56.00000;0.65311;0.30801;2.05135;0.83577;28-33-0;2;2;0-33;false;false;NA;29-33-0;5.82440e+03;4.56650e+03
Im002;0;28-38-0;28;0;56.00000;3.37983;0.16631;4.87860;0.78010;0-38-0;44;44;0-38;false;false;27-38-0;29-38-0;7.66769e+03;4.66567e+03
Im002;0;28-38-1;28;1;56.00000;4.74261;-0.15126;4.87860;0.69082;25-38-1;4;4;0-38;false;false;27-38-1;NA;8.22459e+03;4.93178e+03
Im002;0;28-40-0;28;0;56.00000;3.82658;0.40176;4.24737;0.75467;28-40-0;1;1;0-40;false;false;NA;NA;4.14459e+03;4.13413e+03
Im002;0;28-42-0;28;0;56.00000;0.68221;-8.47262e-02;3.19967;0.85106;28-42-0;1;1;0-42;false;false;NA;NA;8.07749e+03;5.33822e+03
Im002;0;28-46-0;28;0;56.00000;0.74803;0.30946;1.96476;0.81884;27-46-0;9;9;0-46;false;false;27-46-0;29-46-0;5.27489e+03;4.24956e+03
Im002;0;28-50-0;28;0;56.00000;2.47911;-0.24140;2.73741;0.68317;0-50-0;38;38;0-50;false;false;27-50-0;29-50-0;9.80820e+03;5.44156e+03
Im002;0;28-58-0;28;0;56.00000;0.79676;-0.27632;2.34745;0.95343;28-58-0;2;2;0-58;false;false;NA;29-58-0;5.37711e+03;4.11389e+03
Im002;0;29-20-0;29;0;58.00000;2.13285;-0.11915;3.27936;0.80853;29-20-0;2;2;0-20;false;false;NA;30-20-0;6.92003e+03;4.87156e+03
Im002;0;29-28-0;29;0;58.00000;2.54833;4.94351e-02;3.04630;0.78935;29-28-0;2;2;0-28;false;false;NA;30-28-0;3.93831e+03;3.65356e+03
