Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity
Im001;0;0-0-0;0;0;0.00000;3.56695;-8.86319e-02;3.47490;0.21383;0-0-0;1;1;0-0;false;false;NA;NA;3.71763e+03
Im001;0;0-3-0;0;0;0.00000;3.08520;-0.31380;3.80003;0.88813;0-3-0;4;4;0-3;false;false;NA;1-3-0;4.33678e+03
Im001;0;1-3-0;1;0;8.48400e+03;3.09794;-0.31299;3.80003;0.88759;0-3-0;4;4;0-3;false;false;0-3-0;2-3-0;4.60067e+03
Im001;0;1-10-0;1;0;8.48400e+03;1.11293;-0.23950;3.84883;0.81648;1-10-0;1;1;0-10;false;false;NA;NA;4.61633e+03
Im001;0;2-3-0;2;0;4.00000;3.07244;-0.37994;3.80003;0.88822;0-3-0;4;4;0-3;false;false;1-3-0;3-3-0;4.54511e+03
Im001;0;3-3-0;3;0;6.00000;3.02189;-0.38666;3.80003;0.88796;0-3-0;4;4;0-3;false;false;2-3-0;NA;4.53122e+03
Im001;0;6-18-0;6;0;12.00000;0.95743;2.86405e-02;2.39740;0.90700;6-18-0;1;1;0-18;false;false;NA;NA;4.25678e+03
Im001;0;7-3-0;7;0;14.00000;3.13805;-0.42321;3.80003;0.88590;7-3-0;6;6;0-3;false;false;NA;8-3-0;3.90729e+03
Im001;0;8-3-0;8;0;16.00000;3.27144;-0.49286;3.80003;0.87503;7-3-0;6;6;0-3;false;false;7-3-0;9-3-0;3.80311e+03
Im001;0;9-3-0;9;0;18.00000;3.13805;-0.42321;3.80003;0.88590;7-3-0;6;6;0-3;false;false;8-3-0;10-3-0;4.05111e+03
Im001;0;10-3-0;10;0;20.00000;3.13805;-0.42321;3.80003;0.88590;7-3-0;6;6;0-3;false;false;9-3-0;11-3-0;3.77167e+03
Im001;0;11-3-0;11;0;22.00000;3.27144;-0.49286;3.80003;0.87503;7-3-0;6;6;0-3;false;false;10-3-0;12-3-1;3.91911e+03
Im001;0;12-3-0;12;0;24.00000;0.30174;0.10778;3.80003;0.67486;12-3-0;2;2;0-3;false;false;NA;13-3-0;3.54633e+03
