Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im001;0;6-35-0;6;0;12.00000;0.22672;2.72694e-02;2.14804;0.71301;4-35-0;5;5;0-35;false;false;5-35-0;7-35-0;8.17200e+03;6-35-0;0.46601
Im001;0;7-0-0;7;0;14.00000;2.53742;-0.12218;2.85215;0.73913;7-0-0;1;1;0-0;false;false;NA;NA;4.16722e+03;7-0-0;1.14423
Im001;0;7-9-0;7;0;14.00000;2.57714;-3.31162e-02;3.91484;0.90233;0-9-0;8;8;0-9;false;false;6-9-0;NA;5.66411e+03;7-9-1;0.33533
Im001;0;7-20-0;7;0;14.00000;0.70006;-0.26187;2.72227;0.82268;5-20-0;3;3;0-20;false;false;6-20-0;NA;4.65000e+03;7-20-0;0.86956
Im001;0;7-35-0;7;0;14.00000;0.20920;3.57939e-02;2.14804;0.70146;4-35-0;5;5;0-35;false;false;6-35-0;8-35-0;7.21567e+03;7-35-0;0.46601
Im001;0;8-21-0;8;0;16.00000;0.31580;-0.15085;3.52000;0.77676;8-21-0;19;19;0-21;false;false;NA;9-21-0;5.04444e+03;8-21-0;7.83630e-02
Im001;0;8-35-0;8;0;16.00000;0.22391;6.10695e-02;2.14804;0.71170;4-35-0;5;5;0-35;false;false;7-35-0;NA;6.82222e+03;8-35-0;0.46601
Im001;0;9-21-0;9;0;18.00000;0.29953;-0.16131;3.52000;0.77075;8-21-0;19;19;0-21;false;false;8-21-0;10-21-0;5.51589e+03;9-21-0;7.83630e-02
Im001;0;10-21-0;10;0;20.00000;0.34444;-9.22823e-02;3.52000;0.78753;8-21-0;19;19;0-21;false;false;9-21-0;11-21-0;5.27478e+03;10-21-0;5.49797e-02
Im001;0;10-34-0;10;0;20.00000;0.54946;8.47289e-02;1.98301;0.85008;10-34-0;19;19;0-34;false;false;NA;11-34-0;3.97511e+03;10-34-0;0.39658
Im001;0;11-21-0;11;0;22.00000;0.43289;-0.12879;3.52000;0.81722;8-21-0;19;19;0-21;false;false;10-21-0;12-21-0;5.37056e+03;11-21-0;5.49797e-02
Im001;0;11-34-0;11;0;22.00000;0.50041;0.19965;1.98301;0.83838;10-34-0;19;19;0-34;false;false;10-34-0;12-34-0;3.84022e+03;11-34-0;0.49944
Im001;0;12-21-0;12;0;24.00000;0.49827;-0.21955;3.52000;0.83372;8-21-0;19;19;0-21;false;false;11-21-0;13-21-0;6.73267e+03;12-21-0;0.15089
Im001;0;12-30-0;12;0;24.00000;1.99949;-0.34389;3.04415;0.80612;12-30-0;1;1;0-30;false;false;NA;NA;3.70513e+03;12-30-0;0.33039
Im001;0;12-32-0;12;0;24.00000;-2.61115e-02;0.17420;1.76602;0.21383;12-32-0;1;1;0-32;false;false;NA;NA;3.86425e+03;NA;0.84244
Im001;0;12-34-0;12;0;24.00000;0.56769;0.12924;1.98301;0.85459;10-34-0;19;19;0-34;false;false;11-34-0;13-34-0;3.72967e+03;12-34-0;0.39658
Im001;0;13-4-0;13;0;26.00000;3.36983;0.13971;4.10805;0.89550;13-4-0;1;1;0-4;false;false;NA;NA;3.84267e+03;13-4-1;0.42303
Im001;0;13-21-0;13;0;26.00000;0.50328;-0.27105;3.52000;0.83439;8-21-0;19;19;0-21;false;false;12-21-0;14-21-0;5.09544e+03;13-21-0;0.25568
Im001;0;13-34-0;13;0;26.00000;0.53756;8.90448e-02;1.98301;0.84715;10-34-0;19;19;0-34;false;false;12-34-0;14-34-0;3.82578e+03;13-34-0;0.39658
Im001;0;14-10-0;14;0;28.00000;0.65078;0.15835;1.96395;0.86357;14-10-0;3;3;0-10;false;false;NA;15-10-0;4.28800e+03;14-10-0;0.35120
Im001;0;14-21-0;14;0;28.00000;0.51497;-0.30273;3.52000;0.83597;8-21-0;19;19;0-21;false;false;13-21-0;15-21-0;5.83889e+03;14-21-0;0.25568
Im001;0;14-34-0;14;0;28.00000;0.54473;7.66589e-02;1.98301;0.84892;10-34-0;19;19;0-34;false;false;13-34-0;15-34-0;3.98400e+03;14-34-0;0.39658
Im001;0;14-35-0;14;0;28.00000;0.22405;4.69114e-02;2.14804;0.71176;14-35-0;12;12;0-35;false;false;NA;15-35-0;7.34733e+03;14-35-0;0.46601
Im001;0;15-10-0;15;0;30.00000;0.67968;0.23239;1.96395;0.86990;14-10-0;3;3;0-10;false;false;14-10-0;16-10-0;4.51011e+03;15-10-0;0.37722
Im001;0;15-21-0;15;0;30.00000;0.62278;-0.14338;3.52000;0.84619;8-21-0;19;19;0-21;false;false;14-21-0;16-21-0;6.07756e+03;15-21-0;0.20618
Im001;0;15-34-0;15;0;30.00000;0.58626;4.59391e-02;1.98301;0.85918;10-34-0;19;19;0-34;false;false;14-34-0;16-34-0;3.81811e+03;15-34-0;0.39658
Im001;0;15-35-0;15;0;30.00000;0.22692;3.78279e-02;2.14804;0.71310;14-35-0;12;12;0-35;false;false;14-35-0;16-35-0;7.09433e+03;15-35-0;0.46601
Im001;0;16-0-0;16;0;32.00000;2.58414;-8.82477e-02;2.85215;0.72331;16-0-0;2;2;0-0;false;false;NA;17-0-0;3.81800e+03;16-0-0;1.14423
Im001;0;16-10-0;16;0;32.00000;0.76530;0.19318;1.96395;0.87998;14-10-0;3;3;0-10;false;false;15-10-0;NA;4.10944e+03;16-10-0;0.28109
Im001;0;16-19-0;16;0;32.00000;0.87940;-0.14563;2.16189;0.94442;16-19-0;7;7;0-19;false;false;NA;17-19-0;4.70900e+03;16-19-0;0.11498
Im001;0;16-21-0;16;0;32.00000;0.47655;-0.12453;3.52000;0.83079;8-21-0;19;19;0-21;false;false;15-21-0;17-21-0;6.89856e+03;16-21-0;5.49797e-02
Im001;0;16-32-0;16;0;32.00000;9.25125e-02;0.26556;1.76602;0.54341;16-32-0;1;1;0-32;false;false;NA;NA;3.60911e+03;NA;0.76980
Im001;0;16-34-0;16;0;32.00000;0.58017;9.95708e-02;1.98301;0.85767;10-34-0;19;19;0-34;false;false;15-34-0;17-34-0;3.92167e+03;16-34-0;0.39658
Im001;0;16-35-0;16;0;32.00000;0.23275;3.10527e-02;2.14804;0.71581;14-35-0;12;12;0-35;false;false;15-35-0;17-35-0;7.03022e+03;16-35-0;0.46601
Im001;0;17-0-0;17;0;34.00000;2.53965;-7.46168e-02;2.85215;0.73837;16-0-0;2;2;0-0;false;false;16-0-0;NA;3.64733e+03;17-0-0;1.14423
Im001;0;17-3-0;17;0;34.00000;1.89618;-0.33199;2.12923;0.75023;17-3-0;1;1;0-3;false;false;NA;NA;4.51750e+03;NA;1.08565
Im001;0;17-7-0;17;0;34.00000;0.59079;-0.16372;2.65583;0.76844;17-7-0;5;5;0-7;false;false;NA;18-7-0;5.34767e+03;17-7-0;6.65785e-02
Im001;0;17-19-0;17;0;34.00000;0.86807;-0.14859;2.16189;0.94392;16-19-0;7;7;0-19;false;false;16-19-0;18-19-0;4.83222e+03;17-19-0;0.11498
Im001;0;17-21-0;17;0;34.00000;0.55673;-0.13688;3.52000;0.84160;8-21-0;19;19;0-21;false;false;16-21-0;18-21-0;6.08122e+03;17-21-0;0.20618
Im001;0;17-34-0;17;0;34.00000;0.55715;6.46255e-02;1.98301;0.85198;10-34-0;19;19;0-34;false;false;16-34-0;18-34-0;3.90778e+03;17-34-0;0.39658
Im001;0;17-35-0;17;0;34.00000;0.25072;2.23441e-02;2.14804;0.72421;14-35-0;12;12;0-35;false;false;16-35-0;18-35-0;6.92111e+03;17-35-0;0.46601
Im001;0;18-7-0;18;0;36.00000;0.62930;-0.16047;2.65583;0.77718;17-7-0;5;5;0-7;false;false;17-7-0;19-7-0;5.27367e+03;18-7-0;0.17199
Im001;0;18-9-0;18;0;36.00000;0.43853;7.72215e-02;3.91484;0.83920;18-9-0;2;2;0-9;false;false;NA;19-9-0;5.18756e+03;18-9-0;0.56667
Im001;0;18-19-0;18;0;36.00000;0.81822;-0.18672;2.16189;0.94174;16-19-0;7;7;0-19;false;false;17-19-0;19-19-0;5.52411e+03;18-19-0;0.12814
Im001;0;18-21-0;18;0;36.00000;0.36226;0.21081;3.52000;0.79436;8-21-0;19;19;0-21;false;false;17-21-0;19-21-0;4.97989e+03;18-21-0;0.31734
Im001;0;18-34-0;18;0;36.00000;0.52230;3.49750e-02;1.98301;0.84339;10-34-0;19;19;0-34;false;false;17-34-0;19-34-0;3.68656e+03;18-34-0;0.42778
Im001;0;18-35-0;18;0;36.00000;0.23691;2.27422e-02;2.14804;0.71776;14-35-0;12;12;0-35;false;false;17-35-0;19-35-0;7.59522e+03;18-35-0;0.46601
Im001;0;19-7-0;19;0;38.00000;0.64509;-0.14357;2.65583;0.78010;17-7-0;5;5;0-7;false;false;18-7-0;20-7-0;5.09244e+03;19-7-0;0.17199
Im001;0;19-9-0;19;0;38.00000;0.43618;9.16418e-02;3.91484;0.83867;18-9-0;2;2;0-9;false;false;18-9-0;NA;4.42633e+03;19-9-0;0.56667
Im001;0;19-19-0;19;0;38.00000;0.78811;-0.35548;2.16189;0.94045;16-19-0;7;7;0-19;false;false;18-19-0;20-19-0;4.79589e+03;19-19-0;0.32936
Im001;0;19-21-0;19;0;38.00000;0.36257;0.12867;3.52000;0.79448;8-21-0;19;19;0-21;false;false;18-21-0;20-21-0;5.21633e+03;19-21-0;0.22774
Im001;0;19-22-0;19;0;38.00000;0.10288;-9.83292e-02;3.86316;0.54245;19-22-0;1;1;0-22;false;false;NA;NA;3.34878e+03;NA;1.81867
Im001;0;19-34-0;19;0;38.00000;0.51223;1.10510e-02;1.98301;0.84096;10-34-0;19;19;0-34;false;false;18-34-0;20-34-0;3.58633e+03;19-34-0;0.42778
Im001;0;19-35-0;19;0;38.00000;0.22567;2.36196e-02;2.14804;0.71252;14-35-0;12;12;0-35;false;false;18-35-0;20-35-0;6.69911e+03;19-35-0;0.46601
Im001;0;20-7-0;20;0;40.00000;0.63266;-6.51204e-02;2.65583;0.77796;17-7-0;5;5;0-7;false;false;19-7-0;21-7-0;4.91622e+03;20-7-0;6.65785e-02
Im001;0;20-19-0;20;0;40.00000;0.81423;-0.36568;2.16189;0.94157;16-19-0;7;7;0-19;false;false;19-19-0;21-19-0;4.66878e+03;20-19-0;0.32936
Im001;0;20-21-0;20;0;40.00000;0.35653;6.61048e-02;3.52000;0.79215;8-21-0;19;19;0-21;false;false;19-21-0;21-21-0;4.49356e+03;20-21-0;0.22774
Im001;0;20-34-0;20;0;40.00000;0.73150;2.90649e-02;1.98301;0.87779;10-34-0;19;19;0-34;false;false;19-34-0;21-34-0;3.75767e+03;20-34-0;0.18927
Im001;0;20-35-0;20;0;40.00000;0.23311;2.13428e-02;2.14804;0.71598;14-35-0;12;12;0-35;false;false;19-35-0;21-35-0;6.78633e+03;20-35-0;0.46601
Im001;0;21-7-0;21;0;42.00000;0.70758;-4.90240e-02;2.65583;0.78637;17-7-0;5;5;0-7;false;false;20-7-0;NA;4.97567e+03;21-7-0;0.14026
Im001;0;21-19-0;21;0;42.00000;0.82431;-0.38827;2.16189;0.94201;16-19-0;7;7;0-19;false;false;20-19-0;22-19-0;4.18922e+03;21-19-0;0.32936
Im001;0;21-21-0;21;0;42.00000;0.34246;2.03615e-03;3.52000;0.78678;8-21-0;19;19;0-21;false;false;20-21-0;22-21-0;4.36722e+03;21-21-0;7.83604e-02
Im001;0;21-34-0;21;0;42.00000;0.63645;3.33295e-02;1.98301;0.86824;10-34-0;19;19;0-34;false;false;20-34-0;22-34-0;3.76100e+03;21-34-0;0.29175
Im001;0;21-35-0;21;0;42.00000;0.20815;2.28719e-02;2.14804;0.70064;14-35-0;12;12;0-35;false;false;20-35-0;22-35-0;6.88367e+03;21-35-0;0.46601
Im001;0;22-18-0;22;0;44.00000;0.71962;-6.54759e-02;2.92818;0.84874;22-18-0;1;1;0-18;false;false;NA;NA;3.60933e+03;22-18-0;0.77091
Im001;0;22-19-0;22;0;44.00000;0.69743;-0.42431;2.16189;0.93540;16-19-0;7;7;0-19;false;false;21-19-0;NA;5.11133e+03;22-19-0;0.36679
Im001;0;22-20-0;22;0;44.00000;2.56058;-1.25638e-02;2.72227;0.67186;22-20-0;7;7;0-20;false;false;NA;23-20-0;4.70922e+03;22-20-0;1.00683
Im001;0;22-21-0;22;0;44.00000;0.37276;8.93961e-02;3.52000;0.79808;8-21-0;19;19;0-21;false;false;21-21-0;23-21-0;4.78457e+03;22-21-0;0.15260
Im001;0;22-33-0;22;0;44.00000;1.81968;0.21832;2.08669;0.69590;22-33-0;1;1;0-33;false;false;NA;NA;6.02956e+03;22-33-0;0.58386
Im001;0;22-34-0;22;0;44.00000;0.51617;3.14432e-02;1.98301;0.84188;10-34-0;19;19;0-34;false;false;21-34-0;23-34-0;3.66344e+03;22-34-0;0.42778
Im001;0;22-35-0;22;0;44.00000;0.21797;3.39395e-02;2.14804;0.70828;14-35-0;12;12;0-35;false;false;21-35-0;23-35-0;7.12778e+03;22-35-0;0.46601
Im001;0;23-7-0;23;0;46.00000;1.08680;-4.50219e-02;2.65583;0.80463;23-7-0;1;1;0-7;false;false;NA;NA;4.73322e+03;NA;0.52509
Im001;0;23-9-0;23;0;46.00000;3.10258;0.18740;3.91484;0.86868;23-9-0;2;2;0-9;false;false;NA;24-9-0;4.38111e+03;23-9-1;0.30652
Im001;0;23-20-0;23;0;46.00000;2.46974;9.17194e-02;2.72227;0.72520;22-20-0;7;7;0-20;false;false;22-20-0;24-20-0;4.72778e+03;23-20-0;0.99651
Im001;0;23-21-0;23;0;46.00000;0.37693;0.16653;3.52000;0.79941;8-21-0;19;19;0-21;false;false;22-21-0;24-21-0;4.73244e+03;23-21-0;0.22774
Im001;0;23-34-0;23;0;46.00000;0.43040;0.20262;1.98301;0.82326;10-34-0;19;19;0-34;false;false;22-34-0;24-34-0;3.70889e+03;23-34-0;0.60607
Im001;0;23-35-0;23;0;46.00000;0.23639;3.97344e-02;2.14804;0.71751;14-35-0;12;12;0-35;false;false;22-35-0;24-35-0;7.72622e+03;23-35-0;0.46601
Im001;0;24-9-0;24;0;48.00000;3.07900;0.19183;3.91484;0.87159;23-9-0;2;2;0-9;false;false;23-9-0;NA;4.36022e+03;24-9-1;0.30652
Im001;0;24-18-0;24;0;48.00000;0.21777;-0.13604;2.92818;0.69422;24-18-0;1;1;0-18;false;false;NA;NA;3.65600e+03;24-18-0;1.23461
Im001;0;24-20-0;24;0;48.00000;2.42832;0.12286;2.72227;0.74543;22-20-0;7;7;0-20;false;false;23-20-0;25-20-0;4.26100e+03;24-20-0;0.84531
Im001;0;24-21-0;24;0;48.00000;0.34775;0.20138;3.52000;0.78879;8-21-0;19;19;0-21;false;false;23-21-0;25-21-0;4.63478e+03;24-21-0;0.31734
Im001;0;24-27-0;24;0;48.00000;1.03896;0.16081;3.28425;0.86151;24-27-0;2;2;0-27;false;false;NA;25-27-0;4.44856e+03;24-27-0;0.34032
Im001;0;24-34-0;24;0;48.00000;0.46969;0.19828;1.98301;0.83172;10-34-0;19;19;0-34;false;false;23-34-0;25-34-0;3.72811e+03;24-34-0;0.49944
Im001;0;24-35-0;24;0;48.00000;0.22990;3.79698e-02;2.14804;0.71449;14-35-0;12;12;0-35;false;false;23-35-0;25-35-0;7.48211e+03;24-35-0;0.46601
Im001;0;25-0-0;25;0;50.00000;0.29404;5.23633e-02;2.85215;0.76085;25-0-0;1;1;0-0;false;false;NA;NA;3.47889e+03;25-0-0;1.16737
Im001;0;25-7-0;25;0;50.00000;0.67809;4.59439e-02;2.65583;0.78339;25-7-0;2;2;0-7;false;false;NA;26-7-0;5.17400e+03;25-7-0;0.13186
Im001;0;25-20-0;25;0;50.00000;2.40348;0.12543;2.72227;0.75577;22-20-0;7;7;0-20;false;false;24-20-0;26-20-0;4.61178e+03;25-20-0;0.84531
Im001;0;25-21-0;25;0;50.00000;0.37025;0.11680;3.52000;0.79728;8-21-0;19;19;0-21;false;false;24-21-0;26-21-0;4.61156e+03;25-21-0;0.22774
Im001;0;25-27-0;25;0;50.00000;0.96743;0.15898;3.28425;0.85837;24-27-0;2;2;0-27;false;false;24-27-0;NA;4.60756e+03;25-27-0;0.34032
Im001;0;25-34-0;25;0;50.00000;0.46553;0.14473;1.98301;0.83082;10-34-0;19;19;0-34;false;false;24-34-0;26-34-0;3.87022e+03;25-34-0;0.50229
Im001;0;25-35-0;25;0;50.00000;0.24070;4.17290e-02;2.14804;0.71952;14-35-0;12;12;0-35;false;false;24-35-0;NA;6.62256e+03;25-35-0;0.46601
Im001;0;26-7-0;26;0;52.00000;0.88641;-0.15011;2.65583;0.79781;25-7-0;2;2;0-7;false;false;25-7-0;NA;4.65600e+03;26-7-0;0.36185
Im001;0;26-9-0;26;0;52.00000;3.00325;0.25320;3.91484;0.88052;26-9-0;6;6;0-9;false;false;NA;27-9-0;4.60578e+03;26-9-1;0.22137
Im001;0;26-11-0;26;0;52.00000;0.77925;8.68760e-02;3.16124;0.78230;26-11-0;1;1;0-11;false;false;NA;NA;3.79222e+03;26-11-0;0.82892
Im001;0;26-19-0;26;0;52.00000;1.55727;-8.70497e-02;2.16189;0.84984;26-19-0;1;1;0-19;false;false;NA;NA;4.29000e+03;26-19-0;0.68856
Im001;0;26-20-0;26;0;52.00000;2.50145;0.13683;2.72227;0.70986;22-20-0;7;7;0-20;false;false;25-20-0;27-20-0;4.39422e+03;26-20-0;0.99651
Im001;0;26-21-0;26;0;52.00000;0.28935;6.90699e-02;3.52000;0.76703;8-21-0;19;19;0-21;false;false;25-21-0;NA;4.56200e+03;26-21-0;0.17922
Im001;0;26-34-0;26;0;52.00000;0.43880;0.21860;1.98301;0.82506;10-34-0;19;19;0-34;false;false;25-34-0;27-34-0;3.91533e+03;26-34-0;0.60607
Im001;0;27-9-0;27;0;54.00000;2.75880;-0.11516;3.91484;0.89812;26-9-0;6;6;0-9;false;false;26-9-0;28-9-0;4.31122e+03;27-9-1;0.16906
Im001;0;27-12-0;27;0;54.00000;1.71736;-0.14568;2.22617;0.82802;27-12-0;1;1;0-12;false;false;NA;NA;4.19111e+03;27-12-0;0.74921
Im001;0;27-20-0;27;0;54.00000;2.48844;0.13730;2.72227;0.71614;22-20-0;7;7;0-20;false;false;26-20-0;28-20-0;4.48711e+03;27-20-0;0.99651
Im001;0;27-22-0;27;0;54.00000;2.56114;-1.33866e-02;3.86316;0.86678;27-22-0;3;3;0-22;false;false;NA;28-22-0;3.21411e+03;27-22-0;0.62259
Im001;0;27-27-0;27;0;54.00000;1.36670;-0.10267;3.28425;0.86954;27-27-0;2;2;0-27;false;false;NA;28-27-1;4.30800e+03;27-27-0;0.56140
Im001;0;27-34-0;27;0;54.00000;0.46559;0.19740;1.98301;0.83083;10-34-0;19;19;0-34;false;false;26-34-0;28-34-0;3.72389e+03;27-34-0;0.49944
Im001;0;28-7-0;28;0;56.00000;0.91733;-0.30068;2.65583;0.79927;28-7-0;5;5;0-7;false;false;NA;29-7-0;4.52567e+03;28-7-0;0.44923
Im001;0;28-9-0;28;0;56.00000;2.78547;-0.12133;3.91484;0.89696;26-9-0;6;6;0-9;false;false;27-9-0;29-9-0;4.06522e+03;28-9-1;0.16906
Im001;0;28-11-0;28;0;56.00000;0.76481;7.25800e-03;3.16124;0.78170;28-11-0;1;1;0-11;false;false;NA;NA;3.76078e+03;28-11-0;0.85115
Im001;0;28-20-0;28;0;56.00000;2.49616;0.16104;2.72227;0.71241;22-20-0;7;7;0-20;false;false;27-20-0;NA;4.15789e+03;28-20-0;0.92460
Im001;0;28-21-0;28;0;56.00000;0.65547;9.77231e-02;3.52000;0.84722;28-21-0;5;5;0-21;false;false;NA;29-21-0;4.87167e+03;NA;0.36172
Im001;0;28-22-0;28;0;56.00000;2.24236;0.16103;3.86316;0.87213;27-22-0;3;3;0-22;false;false;27-22-0;29-22-0;3.37878e+03;28-22-0;0.38472
Im001;0;28-27-0;28;0;56.00000;0.29656;2.81045e-02;3.28425;0.67460;28-27-0;3;3;0-27;false;false;NA;29-27-0;4.25122e+03;28-27-0;0.47492
Im001;0;28-27-1;28;1;56.00000;1.33611;-0.10174;3.28425;0.86916;27-27-0;2;2;0-27;false;false;27-27-0;NA;4.54178e+03;28-27-0;0.56140
Im001;0;28-33-0;28;0;56.00000;0.60701;-0.29777;2.08669;0.78080;28-33-0;1;1;0-33;false;false;NA;NA;5.79913e+03;28-33-0;0.74000
Im001;0;28-34-0;28;0;56.00000;0.45977;0.12869;1.98301;0.82958;10-34-0;19;19;0-34;false;false;27-34-0;NA;3.41500e+03;28-34-0;0.50229
Im001;0;29-7-0;29;0;58.00000;0.72883;-0.23415;2.65583;0.78790;28-7-0;5;5;0-7;false;false;28-7-0;30-7-0;4.77511e+03;29-7-0;0.27855
Im001;0;29-9-0;29;0;58.00000;2.78249;-0.15125;3.91484;0.89709;26-9-0;6;6;0-9;false;false;28-9-0;30-9-0;3.99611e+03;29-9-1;0.25531
Im001;0;29-19-0;29;0;58.00000;0.57109;-0.12384;2.16189;0.90350;29-19-0;2;2;0-19;false;false;NA;30-19-0;4.55633e+03;29-19-0;0.30233
Im001;0;29-21-0;29;0;58.00000;0.58577;0.16860;3.52000;0.84508;28-21-0;5;5;0-21;false;false;28-21-0;30-21-0;4.62244e+03;NA;0.36600
Im001;0;29-22-0;29;0;58.00000;2.57476;-2.98769e-02;3.86316;0.86638;27-22-0;3;3;0-22;false;false;28-22-0;NA;3.34833e+03;29-22-0;0.62259
Im001;0;29-27-0;29;0;58.00000;0.25265;-4.32604e-03;3.28425;0.64718;28-27-0;3;3;0-27;false;false;28-27-0;30-27-0;4.50578e+03;29-27-0;0.55402
Im001;0;30-7-0;30;0;60.00000;0.75335;3.65302e-02;2.65583;0.78965;28-7-0;5;5;0-7;false;false;29-7-0;31-7-0;4.26000e+03;30-7-0;0.24037
Im001;0;30-9-0;30;0;60.00000;2.77744;-0.10588;3.91484;0.89731;26-9-0;6;6;0-9;false;false;29-9-0;31-9-0;3.99878e+03;30-9-1;0.16906
Im001;0;30-10-0;30;0;60.00000;1.68320;5.32345e-02;1.96395;0.74569;30-10-0;1;1;0-10;false;false;NA;NA;3.61500e+03;30-10-0;0.76159
Im001;0;30-11-0;30;0;60.00000;0.76194;-5.00135e-02;3.16124;0.78158;30-11-0;2;2;0-11;false;false;NA;31-11-0;3.80300e+03;30-11-0;0.85115
Im001;0;30-19-0;30;0;60.00000;0.58195;-0.13781;2.16189;0.90691;29-19-0;2;2;0-19;false;false;29-19-0;NA;4.22056e+03;30-19-0;0.30233
Im001;0;30-21-0;30;0;60.00000;0.59878;0.18074;3.52000;0.84546;28-21-0;5;5;0-21;false;false;29-21-0;31-21-0;4.54222e+03;NA;0.36600
Im001;0;30-27-0;30;0;60.00000;0.28428;-3.59169e-03;3.28425;0.66662;28-27-0;3;3;0-27;false;false;29-27-0;NA;4.46244e+03;30-27-0;0.55402
Im001;0;30-34-0;30;0;60.00000;0.54302;8.57199e-02;1.98301;0.84849;30-34-0;1;1;0-34;false;false;NA;NA;3.39811e+03;30-34-0;0.39658
Im001;0;31-7-0;31;0;62.00000;0.77330;0.10250;2.65583;0.79110;28-7-0;5;5;0-7;false;false;30-7-0;32-7-0;4.22756e+03;31-7-0;0.23556
Im001;0;31-9-0;31;0;62.00000;2.95318;0.10767;3.91484;0.88546;26-9-0;6;6;0-9;false;false;30-9-0;NA;4.14867e+03;31-9-1;9.31285e-02
Im001;0;31-11-0;31;0;62.00000;0.86156;6.34640e-02;3.16124;0.78637;30-11-0;2;2;0-11;false;false;30-11-0;NA;3.97456e+03;31-11-0;0.72332
Im001;0;31-18-0;31;0;62.00000;2.52251;9.62242e-02;2.92818;0.82338;31-18-0;1;1;0-18;false;false;NA;NA;3.60989e+03;31-18-0;1.08465
Im001;0;31-21-0;31;0;62.00000;0.51581;0.18273;3.52000;0.83608;28-21-0;5;5;0-21;false;false;30-21-0;32-21-0;4.33756e+03;NA;0.30736
