Position;PositionIdx;Indices;Frame;Idx;Time;SNR;Nucleoid_size;NucleoidLength;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;ObjectCount
Im004;3;48-51-0;48;0;96.00000;6.89748;1.22310;1.87025;1.68473;-5.67497e-03;6.09095;0.87060;0
Im004;3;48-51-1;48;1;96.00000;5.25112;0.51439;1.21902;4.60431;-4.36678e-02;6.09095;0.91079;0
Im004;3;48-52-0;48;0;96.00000;7.22296;0.82302;1.30506;1.05498;-0.10404;2.27001;0.86704;0
Im004;3;48-53-0;48;0;96.00000;6.76055;1.22310;2.24776;1.26456;-9.61317e-02;5.98084;0.86661;0
Im004;3;48-53-1;48;1;96.00000;6.03968;0.54868;1.15646;3.44671;2.53037e-03;5.98084;0.77567;0
Im004;3;48-53-2;48;2;96.00000;5.46892;0.41151;1.00863;4.61609;-5.65868e-02;5.98084;0.81001;0
Im004;3;48-54-0;48;0;96.00000;5.52759;0.74300;1.45420;0.86084;6.02105e-03;3.60521;0.84752;0
Im004;3;48-54-1;48;1;96.00000;5.27777;0.59440;1.32247;2.46290;2.54821e-02;3.60521;0.81836;0
Im004;3;48-55-0;48;0;96.00000;25.94851;1.12022;2.24521;1.23805;-3.86531e-02;2.59744;0.81218;0
Im004;3;48-56-0;48;0;96.00000;15.87588;1.20024;2.16486;1.31865;8.56960e-03;2.60942;0.89067;0
Im004;3;48-58-0;48;0;96.00000;6.45457;0.85731;1.40625;0.86264;-2.14346e-02;1.76029;0.84241;0
Im004;3;48-59-0;48;0;96.00000;16.36593;0.73157;1.15646;1.30637;8.64925e-02;2.13284;0.89525;0
Im004;3;48-60-0;48;0;96.00000;6.91282;0.16003;0.60480;0.93524;0.17802;3.23881;0.84251;0
Im004;3;48-60-1;48;1;96.00000;9.34813;0.82302;1.51201;2.35692;-7.83856e-03;3.23881;0.85709;0
Im004;3;48-61-0;48;0;96.00000;7.91666;1.37170;2.46137;1.38020;-8.41534e-02;2.96912;0.82883;0
Im004;3;48-62-0;48;0;96.00000;7.67488;0.53725;1.01428;0.75758;-6.06482e-02;1.59351;0.88772;0
Im004;3;48-63-0;48;0;96.00000;7.42483;0.84588;1.35238;1.13617;-0.12372;4.39286;0.93887;0
Im004;3;48-63-1;48;1;96.00000;7.42937;0.66299;1.32247;3.17457;-5.03317e-02;4.39286;0.86809;0
Im004;3;48-64-0;48;0;96.00000;6.33796;0.89160;1.84564;1.37078;-2.51031e-02;2.55677;0.90044;0
Im004;3;48-65-0;48;0;96.00000;7.16192;0.81159;1.43442;1.25350;-2.39433e-02;4.23867;0.80877;0
Im004;3;48-65-1;48;1;96.00000;8.81102;0.74300;1.10076;3.27776;-7.22645e-02;4.23867;0.83445;0
Im004;3;48-66-0;48;0;96.00000;6.55167;0.74300;1.53079;1.28838;-0.12901;2.47591;0.72661;0
Im004;3;48-67-0;48;0;96.00000;5.19934;1.17737;2.15162;1.22866;-1.18238e-03;2.76945;0.83404;0
Im004;3;48-68-0;48;0;96.00000;12.66570;1.09736;2.28808;1.13159;6.82964e-03;2.27134;0.87752;0
Im004;3;48-70-0;48;0;96.00000;3.23703;0.85731;2.19371;1.32586;-3.90884e-02;2.52137;0.89756;0
Im004;3;48-71-0;48;0;96.00000;6.98631;1.96610;3.10238;1.93250;-8.06012e-02;9.24056;0.92230;0
Im004;3;48-71-1;48;1;96.00000;6.12043;0.86874;1.69047;4.74704;-9.11929e-02;9.24056;0.84937;0
Im004;3;48-71-2;48;2;96.00000;4.80480;0.54868;1.13652;6.94659;-6.86588e-02;9.24056;0.85746;0
Im004;3;48-71-3;48;3;96.00000;4.93563;0.18289;0.64149;8.14779;7.52982e-03;9.24056;1.15333;0
Im004;3;48-71-4;48;4;96.00000;6.19128;0.30863;0.62342;8.90926;-0.28180;9.24056;0.94231;0
Im004;3;48-72-0;48;0;96.00000;9.96215;0.54868;1.06915;0.57600;-7.67574e-02;3.08976;0.73031;0
Im004;3;48-72-1;48;1;96.00000;9.28203;0.41151;0.91972;2.48219;-6.74714e-02;3.08976;0.73895;0
Im004;3;48-73-0;48;0;96.00000;3.29877;1.01734;2.01727;0.86434;-7.09470e-03;4.62907;0.92225;0
Im004;3;48-73-1;48;1;96.00000;3.07678;1.24596;2.42393;3.53006;-6.19984e-02;4.62907;0.85997;0
Im004;3;48-74-0;48;0;96.00000;6.21005;0.64013;1.25141;0.92035;3.82680e-02;2.02996;0.83934;0
Im004;3;48-75-0;48;0;96.00000;5.47122;0.65156;1.45420;0.94462;4.96242e-02;2.08268;0.85120;0
Im004;3;48-76-0;48;0;96.00000;6.04085;1.02877;1.86719;1.11650;-3.74706e-02;2.15371;0.88490;0
Im004;3;48-78-0;48;0;96.00000;5.67861;0.76586;1.40625;1.14039;-1.21225e-02;4.10186;0.95901;0
Im004;3;48-78-1;48;1;96.00000;5.77150;0.77730;1.40625;3.06298;9.80555e-02;4.10186;0.82655;0
Im004;3;48-79-0;48;0;96.00000;6.31234;1.42885;2.46832;1.72102;-4.73306e-02;3.31831;0.87304;0
Im004;3;48-80-0;48;0;96.00000;6.75157;0.68585;1.30068;0.74117;-0.10552;3.56434;0.80530;0
Im004;3;48-80-1;48;1;96.00000;5.87145;0.72014;1.40625;2.50032;-0.10880;3.56434;0.81522;0
Im004;3;48-81-0;48;0;96.00000;4.28951;0.44580;1.13652;0.64196;6.47694e-03;2.80988;0.85311;0
Im004;3;48-81-1;48;1;96.00000;4.92576;0.52582;1.05840;2.02563;6.72434e-02;2.80988;0.89946;0
Im004;3;48-82-0;48;0;96.00000;8.34111;1.53173;2.87877;1.79790;3.73649e-02;3.75189;0.82087;0
Im004;3;49-0-0;49;0;98.00000;5.50681;1.21167;2.10869;1.45777;4.43997e-02;2.96196;0.82418;0
Im004;3;49-1-0;49;0;98.00000;10.28399;0.99448;1.48531;1.28909;8.77224e-03;2.35189;0.86863;0
Im004;3;49-2-0;49;0;98.00000;6.54181;0.96019;1.55671;0.96338;-9.03415e-02;2.15334;0.96821;0
Im004;3;49-3-0;49;0;98.00000;14.74111;0.93733;1.65977;1.18551;-2.97755e-02;2.69215;0.87765;0
Im004;3;49-4-0;49;0;98.00000;2.05689;0.75443;1.30506;0.74804;-3.02288e-02;1.83471;0.99293;0
Im004;3;49-4-1;49;1;98.00000;2.23191;0.13717;0.71721;1.70232;-6.80056e-02;1.83471;0.64389;0
Im004;3;49-5-0;49;0;98.00000;4.49518;1.01734;1.67007;1.18282;-1.12939e-02;2.22474;0.83269;0
Im004;3;49-6-0;49;0;98.00000;7.30539;0.98305;1.96270;1.12595;-8.84348e-02;2.43374;0.95673;0
Im004;3;49-7-0;49;0;98.00000;8.43050;0.85731;1.42642;0.92338;-5.39774e-02;2.20831;0.91985;0
Im004;3;49-8-0;49;0;98.00000;NA;0.83445;1.63548;0.99083;-6.04342e-02;1.96443;0.81913;0
Im004;3;49-9-0;49;0;98.00000;8.77926;1.28025;2.89461;1.87060;-4.41451e-03;4.18450;0.71952;0
Im004;3;49-10-0;49;0;98.00000;5.20922;0.54868;1.43442;1.25746;-5.29825e-02;2.23346;0.80453;0
Im004;3;49-11-0;49;0;98.00000;7.07910;0.89160;1.74045;1.04749;2.95951e-02;2.43734;0.83748;0
Im004;3;49-12-0;49;0;98.00000;3.60778;1.18880;1.96561;1.21083;-3.33335e-02;2.27759;0.86964;0
Im004;3;49-13-0;49;0;98.00000;8.70108;1.06307;1.79222;1.26222;-7.18531e-02;2.48668;0.86384;0
Im004;3;49-14-0;49;0;98.00000;11.08952;0.97162;1.72395;1.21214;2.19355e-02;2.59865;0.85164;0
Im004;3;49-15-0;49;0;98.00000;9.79780;0.54868;1.00863;0.90599;5.53625e-02;1.88574;0.87787;1
Im004;3;49-16-0;49;0;98.00000;10.76569;0.58297;1.25141;0.74954;-5.45700e-02;1.70090;0.93041;0
Im004;3;49-17-0;49;0;98.00000;14.80664;0.65156;1.10076;0.57543;-3.99219e-02;1.59641;0.83368;0
Im004;3;49-18-0;49;0;98.00000;5.23789;1.16594;1.76329;1.32973;3.33891e-02;2.98105;0.95276;0
Im004;3;49-19-0;49;0;98.00000;2.43058;0.66299;1.58941;2.28748;-1.24700e-02;3.09663;0.69272;0
Im004;3;49-19-1;49;1;98.00000;2.15449;0.10288;0.33809;0.93944;0.14809;3.09663;0.79815;0
Im004;3;49-19-2;49;2;98.00000;2.54964;0.34292;0.81424;0.25325;6.15141e-02;3.09663;0.69470;0
Im004;3;49-20-0;49;0;98.00000;8.26901;0.74300;1.33964;1.03511;8.24512e-02;2.23006;0.86078;0
Im004;3;49-21-0;49;0;98.00000;10.62962;0.45723;0.91972;2.10607;7.81303e-02;2.91290;0.85930;0
Im004;3;49-21-1;49;1;98.00000;9.04912;0.57154;1.01428;0.71256;8.69398e-02;2.91290;0.85650;0
Im004;3;49-22-0;49;0;98.00000;6.10214;0.68585;1.24683;0.78027;0.11770;1.65393;0.78275;0
Im004;3;49-23-0;49;0;98.00000;4.21475;1.02877;1.77942;1.04240;1.89783e-02;2.14124;0.83636;0
Im004;3;49-24-0;49;0;98.00000;7.71541;0.76586;1.29186;0.74955;4.51449e-03;3.27862;0.94827;0
Im004;3;49-24-1;49;1;98.00000;5.77470;0.59440;1.18091;2.43771;2.33001e-02;3.27862;0.94712;0
Im004;3;49-25-0;49;0;98.00000;6.14060;0.96019;2.25537;1.39390;-6.63678e-02;2.59270;0.82841;0
Im004;3;49-26-0;49;0;98.00000;8.33778;0.53725;1.18091;1.59127;1.87546e-02;4.37920;0.89954;0
Im004;3;49-26-1;49;1;98.00000;10.12001;0.94876;1.83009;3.47054;-0.12639;4.37920;0.95744;0
Im004;3;49-27-0;49;0;98.00000;9.76616;0.89160;1.55671;2.34683;9.92721e-02;3.54320;0.96905;0
Im004;3;49-28-0;49;0;98.00000;4.82632;0.75443;1.69047;0.90270;2.69937e-02;2.17908;0.98410;0
Im004;3;49-29-0;49;0;98.00000;8.26211;0.57154;1.18091;0.92808;2.39225e-02;1.83194;0.85370;0
Im004;3;49-30-0;49;0;98.00000;5.95482;0.80016;1.48531;0.80960;6.53465e-03;3.80851;0.88131;0
Im004;3;49-30-1;49;1;98.00000;4.13674;0.52582;1.45420;2.79596;7.29674e-02;3.80851;0.85130;0
Im004;3;49-31-0;49;0;98.00000;8.38486;0.65156;1.18091;0.52962;7.46312e-02;3.06749;1.09083;0
Im004;3;49-31-1;49;1;98.00000;7.52954;0.72014;1.43442;2.11333;-6.35453e-02;3.06749;0.94906;0
Im004;3;49-32-0;49;0;98.00000;13.16629;0.67442;1.21902;0.90950;-3.32737e-02;1.79914;0.83967;0
Im004;3;49-33-0;49;0;98.00000;5.31174;0.40008;0.86198;0.53952;-1.75453e-02;2.60679;0.84548;0
Im004;3;49-33-1;49;1;98.00000;5.98977;0.66299;1.06915;1.91825;1.51749e-02;2.60679;0.86213;0
Im004;3;49-34-0;49;0;98.00000;5.36671;0.97162;1.77942;0.91264;-4.31259e-03;2.49339;1.03439;0
Im004;3;49-35-0;49;0;98.00000;5.26416;1.29168;2.29556;1.24377;-6.71776e-02;2.77269;0.95130;0
Im004;3;49-36-0;49;0;98.00000;11.12833;0.65156;1.09032;0.83252;-4.68569e-02;1.78423;0.88978;0
Im004;3;49-37-0;49;0;98.00000;7.75184;0.90303;1.60372;0.97698;-7.09135e-02;2.11116;0.88107;0
Im004;3;49-38-0;49;0;98.00000;6.45466;0.89160;1.89454;1.24609;-0.11209;2.77109;0.88325;0
Im004;3;49-39-0;49;0;98.00000;8.01950;0.40008;0.81424;0.68342;-4.89322e-03;2.77288;0.81851;0
Im004;3;49-39-1;49;1;98.00000;8.01799;0.43437;1.01428;1.85643;-8.79122e-03;2.77288;0.90498;0
Im004;3;49-40-0;49;0;98.00000;9.45352;0.61726;1.11623;0.75392;-5.30980e-02;1.66991;0.89660;0
Im004;3;49-41-0;49;0;98.00000;6.58955;0.70871;1.40625;1.29605;-8.56100e-02;2.44528;0.81258;0
Im004;3;49-42-0;49;0;98.00000;9.55951;1.16594;2.07591;1.25109;2.14203e-02;2.71595;0.92990;0
Im004;3;49-43-0;49;0;98.00000;4.20350;1.21167;2.13830;1.23561;-2.75618e-02;2.53244;0.85386;0
Im004;3;49-44-0;49;0;98.00000;6.06397;1.05164;1.81441;1.07824;3.35538e-02;2.47894;0.91787;0
Im004;3;49-45-0;49;0;98.00000;8.98634;0.91447;1.74045;1.00556;-8.73527e-03;2.13799;0.89270;0
Im004;3;49-46-0;49;0;98.00000;11.45174;1.22310;2.01727;1.17620;-0.10230;2.32455;0.86381;0
Im004;3;49-47-0;49;0;98.00000;5.65512;0.67442;1.30506;0.94126;3.06836e-02;1.81405;0.91411;0
Im004;3;49-48-0;49;0;98.00000;6.43431;0.77730;1.19535;0.95939;3.11620e-02;1.81111;0.91377;0
Im004;3;49-49-0;49;0;98.00000;4.30969;1.25739;2.13027;1.25563;-3.04117e-02;2.52181;0.85687;0
Im004;3;49-50-0;49;0;98.00000;9.21314;0.68585;1.21902;1.08173;8.16627e-02;1.82852;0.81276;0
Im004;3;49-51-0;49;0;98.00000;6.89748;1.22310;1.87025;1.68473;-5.67497e-03;6.09095;0.87060;0
Im004;3;49-51-1;49;1;98.00000;5.25112;0.51439;1.21902;4.60431;-4.36678e-02;6.09095;0.91079;0
Im004;3;49-52-0;49;0;98.00000;7.22296;0.82302;1.30506;1.05498;-0.10404;2.27001;0.86704;0
Im004;3;49-53-0;49;0;98.00000;6.76055;1.22310;2.24776;1.26456;-9.61317e-02;5.98084;0.86661;1
Im004;3;49-53-1;49;1;98.00000;6.03968;0.54868;1.15646;3.44671;2.53037e-03;5.98084;0.77567;0
Im004;3;49-53-2;49;2;98.00000;5.46892;0.41151;1.00863;4.61609;-5.65868e-02;5.98084;0.81001;0
Im004;3;49-54-0;49;0;98.00000;5.52759;0.74300;1.45420;0.86084;6.02105e-03;3.60521;0.84752;0
Im004;3;49-54-1;49;1;98.00000;5.27777;0.59440;1.32247;2.46290;2.54821e-02;3.60521;0.81836;0
Im004;3;49-55-0;49;0;98.00000;25.94851;1.12022;2.24521;1.23805;-3.86531e-02;2.59744;0.81218;0
Im004;3;49-56-0;49;0;98.00000;15.87588;1.20024;2.16486;1.31865;8.56960e-03;2.60942;0.89067;1
Im004;3;49-58-0;49;0;98.00000;6.45457;0.85731;1.40625;0.86264;-2.14346e-02;1.76029;0.84241;0
Im004;3;49-59-0;49;0;98.00000;16.36593;0.73157;1.15646;1.30637;8.64925e-02;2.13284;0.89525;0
Im004;3;49-60-0;49;0;98.00000;6.91282;0.16003;0.60480;0.93524;0.17802;3.23881;0.84251;0
Im004;3;49-60-1;49;1;98.00000;9.34813;0.82302;1.51201;2.35692;-7.83856e-03;3.23881;0.85709;0
Im004;3;49-61-0;49;0;98.00000;7.91666;1.37170;2.46137;1.38020;-8.41534e-02;2.96912;0.82883;0
Im004;3;49-62-0;49;0;98.00000;7.67488;0.53725;1.01428;0.75758;-6.06482e-02;1.59351;0.88772;0
Im004;3;49-63-0;49;0;98.00000;7.42483;0.84588;1.35238;1.13617;-0.12372;4.39286;0.93887;0
Im004;3;49-63-1;49;1;98.00000;7.42937;0.66299;1.32247;3.17457;-5.03317e-02;4.39286;0.86809;0
Im004;3;49-64-0;49;0;98.00000;6.33796;0.89160;1.84564;1.37078;-2.51031e-02;2.55677;0.90044;0
Im004;3;49-65-0;49;0;98.00000;7.16192;0.81159;1.43442;1.25350;-2.39433e-02;4.23867;0.80877;0
Im004;3;49-65-1;49;1;98.00000;8.81102;0.74300;1.10076;3.27776;-7.22645e-02;4.23867;0.83445;0
Im004;3;49-66-0;49;0;98.00000;6.55167;0.74300;1.53079;1.28838;-0.12901;2.47591;0.72661;0
Im004;3;49-67-0;49;0;98.00000;5.19934;1.17737;2.15162;1.22866;-1.18238e-03;2.76945;0.83404;0
Im004;3;49-68-0;49;0;98.00000;12.66570;1.09736;2.28808;1.13159;6.82964e-03;2.27134;0.87752;0
Im004;3;49-70-0;49;0;98.00000;3.23703;0.85731;2.19371;1.32586;-3.90884e-02;2.52137;0.89756;0
Im004;3;49-71-0;49;0;98.00000;6.98631;1.96610;3.10238;1.93250;-8.06012e-02;9.24056;0.92230;0
Im004;3;49-71-1;49;1;98.00000;6.12043;0.86874;1.69047;4.74704;-9.11929e-02;9.24056;0.84937;0
Im004;3;49-71-2;49;2;98.00000;4.80480;0.54868;1.13652;6.94659;-6.86588e-02;9.24056;0.85746;0
Im004;3;49-71-3;49;3;98.00000;4.93563;0.18289;0.64149;8.14779;7.52982e-03;9.24056;1.15333;0
Im004;3;49-71-4;49;4;98.00000;6.19128;0.30863;0.62342;8.90926;-0.28180;9.24056;0.94231;0
Im004;3;49-72-0;49;0;98.00000;9.96215;0.54868;1.06915;0.57600;-7.67574e-02;3.08976;0.73031;0
Im004;3;49-72-1;49;1;98.00000;9.28203;0.41151;0.91972;2.48219;-6.74714e-02;3.08976;0.73895;0
Im004;3;49-73-0;49;0;98.00000;3.29877;1.01734;2.01727;0.86434;-7.09470e-03;4.62907;0.92225;0
Im004;3;49-73-1;49;1;98.00000;3.07678;1.24596;2.42393;3.53006;-6.19984e-02;4.62907;0.85997;0
Im004;3;49-74-0;49;0;98.00000;6.21005;0.64013;1.25141;0.92035;3.82680e-02;2.02996;0.83934;0
Im004;3;49-75-0;49;0;98.00000;5.47122;0.65156;1.45420;0.94462;4.96242e-02;2.08268;0.85120;0
Im004;3;49-76-0;49;0;98.00000;6.04085;1.02877;1.86719;1.11650;-3.74706e-02;2.15371;0.88490;0
Im004;3;49-78-0;49;0;98.00000;5.67861;0.76586;1.40625;1.14039;-1.21225e-02;4.10186;0.95901;0
Im004;3;49-78-1;49;1;98.00000;5.77150;0.77730;1.40625;3.06298;9.80555e-02;4.10186;0.82655;0
Im004;3;49-79-0;49;0;98.00000;6.31234;1.42885;2.46832;1.72102;-4.73306e-02;3.31831;0.87304;0
Im004;3;49-80-0;49;0;98.00000;6.75157;0.68585;1.30068;0.74117;-0.10552;3.56434;0.80530;0
Im004;3;49-80-1;49;1;98.00000;5.87145;0.72014;1.40625;2.50032;-0.10880;3.56434;0.81522;0
Im004;3;49-81-0;49;0;98.00000;4.28951;0.44580;1.13652;0.64196;6.47694e-03;2.80988;0.85311;0
Im004;3;49-81-1;49;1;98.00000;4.92576;0.52582;1.05840;2.02563;6.72434e-02;2.80988;0.89946;0
Im004;3;49-82-0;49;0;98.00000;8.34111;1.53173;2.87877;1.79790;3.73649e-02;3.75189;0.82087;0
Im005;4;0-0-0;0;0;0.00000;7.20744;0.94876;1.63199;0.98039;3.60345e-02;2.09819;0.93405;0
Im005;4;0-1-0;0;0;0.00000;4.51200;1.00591;1.84564;0.85856;8.89876e-02;1.94677;0.90774;0
Im005;4;0-2-0;0;0;0.00000;8.26753;0.97162;1.62848;0.93861;-1.50924e-02;2.16708;0.84189;0
Im005;4;0-3-0;0;0;0.00000;NA;0.69728;1.61792;0.95586;3.49794e-02;1.95671;0.79011;0
Im005;4;0-4-0;0;0;0.00000;6.83995;0.70871;1.39400;0.99982;8.07570e-02;1.78843;0.81313;0
Im005;4;0-5-0;0;0;0.00000;7.87221;0.67442;1.32247;0.69621;6.37767e-02;1.77074;0.91412;0
Im005;4;0-6-0;0;0;0.00000;7.77753;0.53725;0.98571;0.86694;5.81325e-02;3.32270;0.85492;0
Im005;4;0-6-1;0;1;0.00000;8.00868;0.64013;1.15646;2.32984;8.87433e-02;3.32270;0.81587;0
Im005;4;0-7-0;0;0;0.00000;NA;1.18880;2.13830;1.20283;5.60009e-02;2.41890;0.90337;0
Im005;4;0-8-0;0;0;0.00000;7.40005;1.02877;1.84564;1.23914;2.55079e-02;2.55267;0.81289;0
Im005;4;0-9-0;0;0;0.00000;10.81188;1.07450;1.74045;0.91438;-1.18461e-02;2.50468;0.90284;0
Im005;4;0-10-0;0;0;0.00000;NA;1.24596;2.00875;1.14341;4.50931e-02;2.32938;0.95022;0
Im005;4;0-11-0;0;0;0.00000;9.45121;1.10879;1.86719;1.33925;6.52558e-02;3.29222;0.90018;0
Im005;4;0-12-0;0;0;0.00000;7.32600;1.24596;2.60135;1.48377;-1.91760e-02;2.90834;0.88487;0
Im005;4;0-13-0;0;0;0.00000;7.11809;0.52582;0.91348;1.85403;1.33710e-02;2.61825;0.92094;0
Im005;4;0-13-1;0;1;0.00000;6.19133;0.59440;1.18091;0.57459;1.54553e-02;2.61825;0.86443;0
Im005;4;1-0-0;1;0;2.00000;7.20744;0.94876;1.63199;0.98039;3.60345e-02;2.09819;0.93405;0
Im005;4;1-1-0;1;0;2.00000;4.51200;1.00591;1.84564;0.85856;8.89876e-02;1.94677;0.90774;0
Im005;4;1-2-0;1;0;2.00000;8.26753;0.97162;1.62848;0.93861;-1.50924e-02;2.16708;0.84189;0
Im005;4;1-3-0;1;0;2.00000;NA;0.69728;1.61792;0.95586;3.49794e-02;1.95671;0.79011;0
Im005;4;1-4-0;1;0;2.00000;6.83995;0.70871;1.39400;0.99982;8.07570e-02;1.78843;0.81313;0
Im005;4;1-5-0;1;0;2.00000;7.87221;0.67442;1.32247;0.69621;6.37767e-02;1.77074;0.91412;0
Im005;4;1-6-0;1;0;2.00000;7.77753;0.53725;0.98571;0.86694;5.81325e-02;3.32270;0.85492;0
Im005;4;1-6-1;1;1;2.00000;8.00868;0.64013;1.15646;2.32984;8.87433e-02;3.32270;0.81587;0
Im005;4;1-7-0;1;0;2.00000;NA;1.18880;2.13830;1.20283;5.60009e-02;2.41890;0.90337;0
Im005;4;1-8-0;1;0;2.00000;7.40005;1.02877;1.84564;1.23914;2.55079e-02;2.55267;0.81289;0
Im005;4;1-9-0;1;0;2.00000;10.81188;1.07450;1.74045;0.91438;-1.18461e-02;2.50468;0.90284;0
Im005;4;1-10-0;1;0;2.00000;NA;1.24596;2.00875;1.14341;4.50931e-02;2.32938;0.95022;0
Im005;4;1-11-0;1;0;2.00000;9.45121;1.10879;1.86719;1.33925;6.52558e-02;3.29222;0.90018;0
Im005;4;1-12-0;1;0;2.00000;7.32600;1.24596;2.60135;1.48377;-1.91760e-02;2.90834;0.88487;0
Im005;4;1-13-0;1;0;2.00000;7.11809;0.52582;0.91348;1.85403;1.33710e-02;2.61825;0.92094;0
Im005;4;1-13-1;1;1;2.00000;6.19133;0.59440;1.18091;0.57459;1.54553e-02;2.61825;0.86443;0
Im005;4;2-0-0;2;0;4.00000;7.20744;0.94876;1.63199;0.98039;3.60345e-02;2.09819;0.93405;0
Im005;4;2-1-0;2;0;4.00000;4.51200;1.00591;1.84564;0.85856;8.89876e-02;1.94677;0.90774;0
Im005;4;2-2-0;2;0;4.00000;8.26753;0.97162;1.62848;0.93861;-1.50924e-02;2.16708;0.84189;0
Im005;4;2-3-0;2;0;4.00000;NA;0.69728;1.61792;0.95586;3.49794e-02;1.95671;0.79011;0
Im005;4;2-4-0;2;0;4.00000;6.83995;0.70871;1.39400;0.99982;8.07570e-02;1.78843;0.81313;0
Im005;4;2-5-0;2;0;4.00000;7.87221;0.67442;1.32247;0.69621;6.37767e-02;1.77074;0.91412;0
Im005;4;2-6-0;2;0;4.00000;7.77753;0.53725;0.98571;0.86694;5.81325e-02;3.32270;0.85492;0
Im005;4;2-6-1;2;1;4.00000;8.00868;0.64013;1.15646;2.32984;8.87433e-02;3.32270;0.81587;0
Im005;4;2-7-0;2;0;4.00000;NA;1.18880;2.13830;1.20283;5.60009e-02;2.41890;0.90337;0
Im005;4;2-8-0;2;0;4.00000;7.40005;1.02877;1.84564;1.23914;2.55079e-02;2.55267;0.81289;0
Im005;4;2-9-0;2;0;4.00000;10.81188;1.07450;1.74045;0.91438;-1.18461e-02;2.50468;0.90284;0
Im005;4;2-10-0;2;0;4.00000;NA;1.24596;2.00875;1.14341;4.50931e-02;2.32938;0.95022;0
Im005;4;2-11-0;2;0;4.00000;9.45121;1.10879;1.86719;1.33925;6.52558e-02;3.29222;0.90018;0
Im005;4;2-12-0;2;0;4.00000;7.32600;1.24596;2.60135;1.48377;-1.91760e-02;2.90834;0.88487;0
Im005;4;2-13-0;2;0;4.00000;7.11809;0.52582;0.91348;1.85403;1.33710e-02;2.61825;0.92094;0
Im005;4;2-13-1;2;1;4.00000;6.19133;0.59440;1.18091;0.57459;1.54553e-02;2.61825;0.86443;0
Im005;4;3-0-0;3;0;6.00000;7.20744;0.94876;1.63199;0.98039;3.60345e-02;2.09819;0.93405;0
Im005;4;3-1-0;3;0;6.00000;4.51200;1.00591;1.84564;0.85856;8.89876e-02;1.94677;0.90774;0
Im005;4;3-2-0;3;0;6.00000;8.26753;0.97162;1.62848;0.93861;-1.50924e-02;2.16708;0.84189;0
Im005;4;3-3-0;3;0;6.00000;NA;0.69728;1.61792;0.95586;3.49794e-02;1.95671;0.79011;0
Im005;4;3-4-0;3;0;6.00000;6.83995;0.70871;1.39400;0.99982;8.07570e-02;1.78843;0.81313;0
Im005;4;3-5-0;3;0;6.00000;7.87221;0.67442;1.32247;0.69621;6.37767e-02;1.77074;0.91412;0
Im005;4;3-6-0;3;0;6.00000;7.77753;0.53725;0.98571;0.86694;5.81325e-02;3.32270;0.85492;0
Im005;4;3-6-1;3;1;6.00000;8.00868;0.64013;1.15646;2.32984;8.87433e-02;3.32270;0.81587;0
Im005;4;3-7-0;3;0;6.00000;NA;1.18880;2.13830;1.20283;5.60009e-02;2.41890;0.90337;0
Im005;4;3-8-0;3;0;6.00000;7.40005;1.02877;1.84564;1.23914;2.55079e-02;2.55267;0.81289;0
Im005;4;3-9-0;3;0;6.00000;10.81188;1.07450;1.74045;0.91438;-1.18461e-02;2.50468;0.90284;0
Im005;4;3-10-0;3;0;6.00000;NA;1.24596;2.00875;1.14341;4.50931e-02;2.32938;0.95022;0
Im005;4;3-11-0;3;0;6.00000;9.45121;1.10879;1.86719;1.33925;6.52558e-02;3.29222;0.90018;0
Im005;4;3-12-0;3;0;6.00000;7.32600;1.24596;2.60135;1.48377;-1.91760e-02;2.90834;0.88487;0
Im005;4;3-13-0;3;0;6.00000;7.11809;0.52582;0.91348;1.85403;1.33710e-02;2.61825;0.92094;0
Im005;4;3-13-1;3;1;6.00000;6.19133;0.59440;1.18091;0.57459;1.54553e-02;2.61825;0.86443;0
Im005;4;4-0-0;4;0;8.00000;7.20744;0.94876;1.63199;0.98039;3.60345e-02;2.09819;0.93405;0
Im005;4;4-1-0;4;0;8.00000;4.51200;1.00591;1.84564;0.85856;8.89876e-02;1.94677;0.90774;0
Im005;4;4-2-0;4;0;8.00000;8.26753;0.97162;1.62848;0.93861;-1.50924e-02;2.16708;0.84189;0
Im005;4;4-3-0;4;0;8.00000;NA;0.69728;1.61792;0.95586;3.49794e-02;1.95671;0.79011;0
Im005;4;4-4-0;4;0;8.00000;6.83995;0.70871;1.39400;0.99982;8.07570e-02;1.78843;0.81313;0
Im005;4;4-5-0;4;0;8.00000;7.87221;0.67442;1.32247;0.69621;6.37767e-02;1.77074;0.91412;0
Im005;4;4-6-0;4;0;8.00000;7.77753;0.53725;0.98571;0.86694;5.81325e-02;3.32270;0.85492;0
Im005;4;4-6-1;4;1;8.00000;8.00868;0.64013;1.15646;2.32984;8.87433e-02;3.32270;0.81587;0
Im005;4;4-7-0;4;0;8.00000;NA;1.18880;2.13830;1.20283;5.60009e-02;2.41890;0.90337;0
Im005;4;4-8-0;4;0;8.00000;7.40005;1.02877;1.84564;1.23914;2.55079e-02;2.55267;0.81289;0
Im005;4;4-9-0;4;0;8.00000;10.81188;1.07450;1.74045;0.91438;-1.18461e-02;2.50468;0.90284;0
Im005;4;4-10-0;4;0;8.00000;NA;1.24596;2.00875;1.14341;4.50931e-02;2.32938;0.95022;0
