Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im002;0;0-1-0;0;0;0.00000;1.64557;0.28556;3.45658;0.87326;0-1-0;13;13;0-1;false;false;NA;1-1-0;4.44678e+03;0-1-0;0.22813
Im002;0;0-1-1;0;1;0.00000;0.81794;-3.42384e-02;3.45658;0.84690;0-1-1;3;3;0-1;false;false;NA;1-1-1;4.00333e+03;0-1-0;0.88850
Im002;0;0-4-0;0;0;0.00000;1.39922;0.22668;2.15339;0.90268;0-4-0;2;2;0-4;false;false;NA;1-4-0;4.68811e+03;0-4-0;0.27379
Im002;0;0-4-1;0;1;0.00000;0.55618;-2.99390e-02;2.15339;0.86453;0-4-1;2;2;0-4;false;false;NA;1-4-1;4.44344e+03;0-4-0;0.61814
Im002;0;0-9-0;0;0;0.00000;1.41896;0.13190;2.91762;0.84941;0-9-0;1;1;0-9;false;false;NA;NA;3.96756e+03;0-9-0;0.64769
Im002;0;0-15-0;0;0;0.00000;1.03866;-0.13045;2.49040;0.75409;0-15-0;1;1;0-15;false;false;NA;NA;4.26511e+03;0-15-0;0.20775
Im002;0;0-16-0;0;0;0.00000;0.66536;-6.61679e-02;2.41557;0.86843;0-16-0;23;23;0-16;false;false;NA;1-16-0;5.88933e+03;0-16-0;0.64402
Im002;0;0-21-0;0;0;0.00000;3.75957;4.84800e-02;4.51115;0.86520;0-21-0;7;7;0-21;false;false;NA;1-21-0;4.57100e+03;0-21-0;0.57496
Im002;0;0-22-0;0;0;0.00000;3.77147;5.27116e-02;4.19597;0.69748;0-22-0;1;1;0-22;false;false;NA;NA;4.06356e+03;0-22-0;0.86637
Im002;0;1-1-0;1;0;2.00000;1.60330;0.29654;3.45658;0.87423;0-1-0;13;13;0-1;false;false;0-1-0;2-1-0;4.50400e+03;1-1-0;0.25218
Im002;0;1-1-1;1;1;2.00000;0.82389;-1.61349e-02;3.45658;0.84748;0-1-1;3;3;0-1;false;false;0-1-1;2-1-1;4.22944e+03;1-1-0;0.88073
Im002;0;1-4-0;1;0;2.00000;1.32999;0.21585;2.15339;0.90994;0-4-0;2;2;0-4;false;false;0-4-0;NA;4.36878e+03;1-4-0;0.20740
Im002;0;1-4-1;1;1;2.00000;0.54474;-2.18753e-02;2.15339;0.86105;0-4-1;2;2;0-4;false;false;0-4-1;NA;4.49089e+03;1-4-0;0.62754
Im002;0;1-16-0;1;0;2.00000;0.73368;-0.11862;2.41557;0.87353;0-16-0;23;23;0-16;false;false;0-16-0;2-16-0;5.06933e+03;1-16-0;0.59427
Im002;0;1-19-0;1;0;2.00000;2.67641;-9.76714e-02;5.48972;0.88369;1-19-0;8;8;0-19;false;false;NA;2-19-0;4.21600e+03;1-19-1;0.25511
Im002;0;1-21-0;1;0;2.00000;3.73617;3.49675e-02;4.51115;0.86807;0-21-0;7;7;0-21;false;false;0-21-0;2-21-0;4.82289e+03;1-21-0;0.55148
Im002;0;2-1-0;2;0;4.00000;1.59823;0.26970;3.45658;0.87435;0-1-0;13;13;0-1;false;false;1-1-0;3-1-0;5.52156e+03;2-1-0;0.22985
Im002;0;2-1-1;2;1;4.00000;0.85584;9.77769e-03;3.45658;0.85040;0-1-1;3;3;0-1;false;false;1-1-1;NA;5.04744e+03;2-1-0;0.84681
Im002;0;2-5-0;2;0;4.00000;1.67123;0.26177;2.42143;0.86591;2-5-0;1;1;0-5;false;false;NA;NA;5.78000e+03;2-5-0;0.51973
Im002;0;2-15-0;2;0;4.00000;0.59929;0.17863;2.49040;0.74488;2-15-0;2;2;0-15;false;false;NA;3-15-0;5.21767e+03;2-15-0;0.34911
Im002;0;2-16-0;2;0;4.00000;0.64748;-0.13910;2.41557;0.86604;0-16-0;23;23;0-16;false;false;1-16-0;3-16-0;5.60256e+03;2-16-0;0.68390
Im002;0;2-19-0;2;0;4.00000;2.66476;-0.16762;5.48972;0.88378;1-19-0;8;8;0-19;false;false;1-19-0;3-19-0;5.66078e+03;2-19-1;0.27282
Im002;0;2-21-0;2;0;4.00000;3.69306;8.80960e-02;4.51115;0.87265;0-21-0;7;7;0-21;false;false;1-21-0;3-21-0;5.49333e+03;2-21-0;0.51309
Im002;0;3-1-0;3;0;6.00000;1.56642;0.24375;3.45658;0.87480;0-1-0;13;13;0-1;false;false;2-1-0;4-1-0;5.47778e+03;3-1-0;0.22474
Im002;0;3-3-0;3;0;6.00000;1.57411;0.15249;2.05315;0.81142;3-3-0;2;2;0-3;false;false;NA;4-3-0;4.64178e+03;3-3-0;0.44720
Im002;0;3-9-0;3;0;6.00000;0.76064;0.35237;2.91762;0.92579;3-9-0;1;1;0-9;false;false;NA;NA;4.61822e+03;NA;1.35023
Im002;0;3-15-0;3;0;6.00000;0.55835;0.14451;2.49040;0.74015;2-15-0;2;2;0-15;false;false;2-15-0;NA;4.94678e+03;3-15-0;0.37695
Im002;0;3-16-0;3;0;6.00000;0.62480;-9.46583e-02;2.41557;0.86302;0-16-0;23;23;0-16;false;false;2-16-0;4-16-1;5.42656e+03;3-16-0;0.69144
Im002;0;3-19-0;3;0;6.00000;2.70692;-0.18287;5.48972;0.88344;1-19-0;8;8;0-19;false;false;2-19-0;4-19-0;5.13378e+03;3-19-1;0.23541
Im002;0;3-21-0;3;0;6.00000;3.69731;5.69857e-02;4.51115;0.87238;0-21-0;7;7;0-21;false;false;2-21-0;4-21-0;5.26933e+03;3-21-0;0.51361
Im002;0;4-1-0;4;0;8.00000;1.56579;0.24391;3.45658;0.87481;0-1-0;13;13;0-1;false;false;3-1-0;5-1-0;5.89333e+03;4-1-0;0.22517
Im002;0;4-3-0;4;0;8.00000;1.55678;0.21223;2.05315;0.81969;3-3-0;2;2;0-3;false;false;3-3-0;NA;4.42233e+03;4-3-0;0.44963
Im002;0;4-16-0;4;0;8.00000;1.07787;0.31785;2.41557;0.84190;4-16-0;3;3;0-16;false;false;NA;5-16-0;5.46525e+03;4-16-0;0.31866
Im002;0;4-16-1;4;1;8.00000;0.69639;1.19166e-02;2.41557;0.87258;0-16-0;23;23;0-16;false;false;3-16-0;5-16-1;5.47089e+03;4-16-0;0.59743
Im002;0;4-19-0;4;0;8.00000;2.85112;-0.19680;5.48972;0.88205;1-19-0;8;8;0-19;false;false;3-19-0;5-19-0;5.13489e+03;4-19-1;0.11496
Im002;0;4-20-0;4;0;8.00000;8.18417;0.11816;9.06846;0.84520;4-20-0;1;1;0-20;false;false;NA;NA;4.98633e+03;NA;0.78755
Im002;0;4-20-1;4;1;8.00000;1.94234;-6.51546e-02;9.06846;0.83083;4-20-1;2;2;0-20;false;false;NA;5-20-1;4.86089e+03;4-20-2;0.79689
Im002;0;4-21-0;4;0;8.00000;3.72949;5.68534e-02;4.51115;0.86889;0-21-0;7;7;0-21;false;false;3-21-0;5-21-0;5.11689e+03;4-21-0;0.54515
Im002;0;5-1-0;5;0;10.00000;1.55869;0.29444;3.45658;0.87488;0-1-0;13;13;0-1;false;false;4-1-0;6-1-0;6.01667e+03;5-1-0;0.27119
Im002;0;5-4-0;5;0;10.00000;0.45166;5.42357e-02;2.15339;0.81502;5-4-0;3;3;0-4;false;false;NA;6-4-0;4.95756e+03;5-4-0;0.70877
Im002;0;5-11-0;5;0;10.00000;1.37837;-0.12849;2.07637;0.85757;5-11-0;2;2;0-11;false;false;NA;6-11-0;5.03144e+03;5-11-0;0.30321
Im002;0;5-16-0;5;0;10.00000;1.19814;0.18415;2.41557;0.82353;4-16-0;3;3;0-16;false;false;4-16-0;6-16-0;5.44622e+03;5-16-0;0.13955
Im002;0;5-16-1;5;1;10.00000;0.69846;6.86686e-02;2.41557;0.87286;0-16-0;23;23;0-16;false;false;4-16-1;6-16-1;5.45089e+03;5-16-0;0.58973
Im002;0;5-17-0;5;0;10.00000;0.45361;-1.84518e-02;2.68165;0.70827;5-17-0;1;1;0-17;false;false;NA;NA;4.94611e+03;5-17-0;1.00222
Im002;0;5-19-0;5;0;10.00000;2.85699;-0.22094;5.48972;0.88199;1-19-0;8;8;0-19;false;false;4-19-0;6-19-0;5.28056e+03;5-19-1;0.13018
Im002;0;5-20-0;5;0;10.00000;7.47412;-5.29535e-02;9.06846;0.85203;5-20-0;1;1;0-20;false;false;NA;NA;5.18000e+03;5-20-0;0.10913
Im002;0;5-20-1;5;1;10.00000;1.97793;-8.95251e-02;9.06846;0.83325;4-20-1;2;2;0-20;false;false;4-20-1;NA;4.88778e+03;5-20-2;0.76386
Im002;0;5-21-0;5;0;10.00000;3.73283;6.65223e-02;4.51115;0.86848;0-21-0;7;7;0-21;false;false;4-21-0;6-21-0;5.07978e+03;5-21-0;0.55025
Im002;0;6-1-0;6;0;12.00000;1.58406;0.32700;3.45658;0.87462;0-1-0;13;13;0-1;false;false;5-1-0;7-1-0;5.83989e+03;6-1-0;0.28853
Im002;0;6-4-0;6;0;12.00000;0.46570;0.10463;2.15339;0.82246;5-4-0;3;3;0-4;false;false;5-4-0;7-4-0;5.24256e+03;6-4-0;0.69256
Im002;0;6-10-0;6;0;12.00000;0.31516;-4.04050e-03;2.91229;0.77311;6-10-0;3;3;0-10;false;false;NA;7-10-0;4.88778e+03;6-10-0;0.45211
Im002;0;6-11-0;6;0;12.00000;1.30998;-0.11111;2.07637;0.86358;5-11-0;2;2;0-11;false;false;5-11-0;NA;4.63856e+03;6-11-0;0.23411
Im002;0;6-16-0;6;0;12.00000;1.26330;0.21334;2.41557;0.81314;4-16-0;3;3;0-16;false;false;5-16-0;NA;5.39656e+03;6-16-0;0.13834
Im002;0;6-16-1;6;1;12.00000;0.68450;8.67731e-02;2.41557;0.87099;0-16-0;23;23;0-16;false;false;5-16-1;7-16-0;5.34544e+03;6-16-0;0.60287
Im002;0;6-19-0;6;0;12.00000;2.76949;-0.22084;5.48972;0.88282;1-19-0;8;8;0-19;false;false;5-19-0;7-19-0;5.03744e+03;6-19-1;0.19429
Im002;0;6-21-0;6;0;12.00000;3.73450;0.11580;4.51115;0.86828;0-21-0;7;7;0-21;false;false;5-21-0;NA;5.06533e+03;6-21-0;0.55874
Im002;0;7-1-0;7;0;14.00000;1.53405;0.34778;3.45658;0.87515;0-1-0;13;13;0-1;false;false;6-1-0;8-1-0;5.92811e+03;7-1-0;0.32955
Im002;0;7-4-0;7;0;14.00000;0.62712;-5.71481e-03;2.15339;0.88611;5-4-0;3;3;0-4;false;false;6-4-0;NA;5.40078e+03;7-4-0;0.54358
Im002;0;7-10-0;7;0;14.00000;0.20492;-4.77031e-02;2.91229;0.71846;6-10-0;3;3;0-10;false;false;6-10-0;8-10-0;4.77944e+03;7-10-0;0.55870
Im002;0;7-16-0;7;0;14.00000;0.78660;0.22156;2.41557;0.87075;0-16-0;23;23;0-16;false;false;6-16-1;8-16-0;5.38322e+03;7-16-0;0.51852
Im002;0;7-19-0;7;0;14.00000;2.75006;-0.24456;5.48972;0.88301;1-19-0;8;8;0-19;false;false;6-19-0;8-19-1;5.54500e+03;7-19-1;0.22420
Im002;0;7-20-0;7;0;14.00000;8.92238;9.45332e-02;9.06846;0.57480;7-20-0;1;1;0-20;false;false;NA;NA;5.12400e+03;NA;1.51768
Im002;0;8-1-0;8;0;16.00000;1.51848;0.32662;3.45658;0.87513;0-1-0;13;13;0-1;false;false;7-1-0;9-1-0;5.79133e+03;8-1-0;0.32062
Im002;0;8-4-0;8;0;16.00000;1.45821;0.19866;2.15339;0.89368;8-4-0;1;1;0-4;false;false;NA;NA;4.70556e+03;8-4-0;0.31891
Im002;0;8-10-0;8;0;16.00000;0.16452;-8.25670e-02;2.91229;0.69699;6-10-0;3;3;0-10;false;false;7-10-0;NA;4.71589e+03;8-10-0;0.60102
Im002;0;8-16-0;8;0;16.00000;0.76887;0.22217;2.41557;0.87168;0-16-0;23;23;0-16;false;false;7-16-0;9-16-0;5.37122e+03;8-16-0;0.53527
Im002;0;8-18-0;8;0;16.00000;2.18711;0.32281;3.62843;0.78139;8-18-0;1;1;0-18;false;false;NA;NA;4.85743e+03;8-18-0;0.51203
Im002;0;8-19-0;8;0;16.00000;4.76979;0.20326;5.48972;0.83381;8-19-0;1;1;0-19;false;false;NA;NA;4.71144e+03;8-19-0;0.33920
Im002;0;8-19-1;8;1;16.00000;2.62922;-1.84208e-02;5.48972;0.88404;1-19-0;8;8;0-19;false;false;7-19-0;NA;4.79878e+03;8-19-1;0.31562
Im002;0;8-22-0;8;0;16.00000;3.30358;0.27704;4.19597;0.77949;8-22-0;1;1;0-22;false;false;NA;NA;5.10088e+03;8-22-0;0.47994
Im002;0;9-1-0;9;0;18.00000;1.53770;0.29246;3.45658;0.87511;0-1-0;13;13;0-1;false;false;8-1-0;10-1-0;5.64444e+03;9-1-0;0.28093
Im002;0;9-15-0;9;0;18.00000;0.69770;0.13223;2.49040;0.74856;9-15-0;17;17;0-15;false;false;NA;10-15-0;4.96300e+03;9-15-0;0.23889
Im002;0;9-16-0;9;0;18.00000;0.72398;0.18574;2.41557;0.87404;0-16-0;23;23;0-16;false;false;8-16-0;10-16-0;5.05967e+03;9-16-0;0.57065
Im002;0;10-1-0;10;0;20.00000;1.57320;0.28631;3.45658;0.87473;0-1-0;13;13;0-1;false;false;9-1-0;11-1-0;4.62422e+03;10-1-0;0.25683
Im002;0;10-1-1;10;1;20.00000;0.83235;-0.11660;3.45658;0.84830;10-1-1;2;2;0-1;false;false;NA;11-1-1;4.85600e+03;10-1-0;0.88734
Im002;0;10-9-0;10;0;20.00000;1.95517;-0.21643;2.91762;0.90019;10-9-0;14;14;0-9;false;false;NA;11-9-0;4.59111e+03;10-9-0;0.27297
Im002;0;10-11-0;10;0;20.00000;0.98324;-9.61393e-02;2.07637;0.87822;10-11-0;1;1;0-11;false;false;NA;NA;4.61567e+03;10-11-0;0.13790
Im002;0;10-15-0;10;0;20.00000;0.74239;0.10371;2.49040;0.74991;9-15-0;17;17;0-15;false;false;9-15-0;11-15-0;5.16144e+03;10-15-0;0.18696
Im002;0;10-16-0;10;0;20.00000;0.69515;6.21148e-02;2.41557;0.87242;0-16-0;23;23;0-16;false;false;9-16-0;11-16-0;5.35811e+03;10-16-0;0.59338
Im002;0;10-19-0;10;0;20.00000;4.71037;0.21765;5.48972;0.84413;10-19-0;1;1;0-19;false;false;NA;NA;4.58656e+03;10-19-0;0.29970
Im002;0;10-22-0;10;0;20.00000;2.72817;0.25484;4.19597;0.82703;10-22-0;1;1;0-22;false;false;NA;NA;4.90333e+03;10-22-0;0.30760
Im002;0;11-1-0;11;0;22.00000;1.57863;0.26202;3.45658;0.87468;0-1-0;13;13;0-1;false;false;10-1-0;12-1-0;4.51900e+03;11-1-0;0.23318
Im002;0;11-1-1;11;1;22.00000;0.80844;-0.12294;3.45658;0.84598;10-1-1;2;2;0-1;false;false;10-1-1;NA;4.65689e+03;11-1-0;0.91209
Im002;0;11-4-0;11;0;22.00000;1.48613;0.22328;2.15339;0.88865;11-4-0;5;5;0-4;false;false;NA;12-4-0;4.56367e+03;11-4-0;0.35273
Im002;0;11-9-0;11;0;22.00000;1.94370;-0.22589;2.91762;0.89959;10-9-0;14;14;0-9;false;false;10-9-0;12-9-0;5.10778e+03;11-9-0;0.28639
Im002;0;11-10-0;11;0;22.00000;0.42469;-8.03503e-02;2.91229;0.81101;11-10-0;1;1;0-10;false;false;NA;NA;4.65289e+03;11-10-0;0.34005
Im002;0;11-15-0;11;0;22.00000;0.81047;0.10785;2.49040;0.75149;9-15-0;17;17;0-15;false;false;10-15-0;12-15-0;4.92333e+03;11-15-0;0.12751
Im002;0;11-16-0;11;0;22.00000;0.69047;5.94293e-02;2.41557;0.87179;0-16-0;23;23;0-16;false;false;10-16-0;12-16-0;5.34344e+03;11-16-0;0.59820
Im002;0;11-19-0;11;0;22.00000;2.08742;2.77176e-02;5.48972;0.90086;11-19-0;1;1;0-19;false;false;NA;NA;4.67956e+03;NA;0.82358
Im002;0;12-1-0;12;0;24.00000;1.67049;0.20789;3.45658;0.87269;0-1-0;13;13;0-1;false;false;11-1-0;NA;4.62278e+03;12-1-0;0.14676
Im002;0;12-4-0;12;0;24.00000;1.43890;0.23858;2.15339;0.89663;11-4-0;5;5;0-4;false;false;11-4-0;13-4-0;4.81300e+03;12-4-0;0.31474
Im002;0;12-9-0;12;0;24.00000;1.94897;-0.23874;2.91762;0.89986;10-9-0;14;14;0-9;false;false;11-9-0;13-9-0;5.07844e+03;12-9-0;0.29608
Im002;0;12-15-0;12;0;24.00000;0.89544;0.12599;2.49040;0.75309;9-15-0;17;17;0-15;false;false;11-15-0;13-15-0;5.10322e+03;12-15-0;9.08398e-02
Im002;0;12-16-0;12;0;24.00000;0.66859;6.88519e-02;2.41557;0.86886;0-16-0;23;23;0-16;false;false;11-16-0;13-16-0;5.36411e+03;12-16-0;0.61932
Im002;0;13-4-0;13;0;26.00000;1.36883;0.24888;2.15339;0.90650;11-4-0;5;5;0-4;false;false;12-4-0;14-4-0;4.86200e+03;13-4-0;0.25790
Im002;0;13-9-0;13;0;26.00000;1.94330;-0.25367;2.91762;0.89957;10-9-0;14;14;0-9;false;false;12-9-0;14-9-0;4.73622e+03;13-9-0;0.31218
Im002;0;13-15-0;13;0;26.00000;0.86829;8.89943e-02;2.49040;0.75271;9-15-0;17;17;0-15;false;false;12-15-0;14-15-0;4.85722e+03;13-15-0;7.08215e-02
Im002;0;13-16-0;13;0;26.00000;0.61309;0.13256;2.41557;0.86146;0-16-0;23;23;0-16;false;false;12-16-0;14-16-0;5.30367e+03;13-16-0;0.67372
Im002;0;14-1-0;14;0;28.00000;1.79609;0.35380;3.45658;0.86974;14-1-0;3;3;0-1;false;false;NA;15-1-0;4.41678e+03;14-1-0;0.30656
Im002;0;14-4-0;14;0;28.00000;1.35473;0.25205;2.15339;0.90775;11-4-0;5;5;0-4;false;false;13-4-0;15-4-0;5.01600e+03;14-4-0;0.24798
Im002;0;14-5-0;14;0;28.00000;2.21836;-0.13049;2.42143;0.70257;14-5-0;1;1;0-5;false;false;NA;NA;5.08622e+03;14-5-0;1.04395
Im002;0;14-9-0;14;0;28.00000;1.94624;-0.24586;2.91762;0.89972;10-9-0;14;14;0-9;false;false;13-9-0;15-9-0;5.00033e+03;14-9-0;0.30377
Im002;0;14-15-0;14;0;28.00000;0.81423;7.92621e-02;2.49040;0.75158;9-15-0;17;17;0-15;false;false;13-15-0;15-15-0;4.86189e+03;14-15-0;0.11074
Im002;0;14-16-0;14;0;28.00000;0.51689;4.44448e-03;2.41557;0.84630;0-16-0;23;23;0-16;false;false;13-16-0;15-16-0;5.25367e+03;14-16-0;0.77652
Im002;0;14-19-0;14;0;28.00000;3.47854;5.89042e-02;5.48972;0.86913;14-19-0;2;2;0-19;false;false;NA;15-19-0;4.57867e+03;14-19-1;0.57316
Im002;0;15-1-0;15;0;30.00000;2.04564;-4.13810e-02;3.45658;0.86192;14-1-0;3;3;0-1;false;false;14-1-0;16-1-0;4.37644e+03;15-1-0;0.36315
Im002;0;15-4-0;15;0;30.00000;1.34346;0.24052;2.15339;0.90875;11-4-0;5;5;0-4;false;false;14-4-0;NA;4.60511e+03;15-4-0;0.23211
Im002;0;15-9-0;15;0;30.00000;1.93685;-0.24083;2.91762;0.89924;10-9-0;14;14;0-9;false;false;14-9-0;16-9-0;5.18144e+03;15-9-0;0.30300
Im002;0;15-15-0;15;0;30.00000;0.78708;5.42423e-02;2.49040;0.75095;9-15-0;17;17;0-15;false;false;14-15-0;16-15-0;5.05289e+03;15-15-0;0.13101
Im002;0;15-16-0;15;0;30.00000;0.63449;7.67691e-02;2.41557;0.86431;0-16-0;23;23;0-16;false;false;14-16-0;16-16-0;5.33167e+03;15-16-0;0.65273
Im002;0;15-19-0;15;0;30.00000;3.45348;-1.39955e-02;5.48972;0.86922;14-19-0;2;2;0-19;false;false;14-19-0;NA;4.55189e+03;15-19-1;0.53007
Im002;0;15-19-1;15;1;30.00000;1.01883;0.30530;5.48972;0.89841;15-19-1;7;7;0-19;false;false;NA;16-19-0;4.44333e+03;15-19-2;0.44306
Im002;0;16-1-0;16;0;32.00000;2.04640;-2.04497e-02;3.45658;0.86190;14-1-0;3;3;0-1;false;false;15-1-0;NA;4.65767e+03;16-1-0;0.35806
