Position;PositionIdx;Indices;Frame;Idx;Time;SNR;Nucleoid_size;NucleoidLength;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;ObjectCount
Im013;12;7-34-0;7;0;14.00000;5.74460;0.88017;1.63199;1.13264;2.10428e-02;2.45618;0.80834;0
Im013;12;7-35-0;7;0;14.00000;NA;1.31454;3.02779;1.42426;-3.59149e-02;3.09441;0.83088;0
Im013;12;7-36-0;7;0;14.00000;4.76767;0.74300;1.29186;3.03001;-4.81646e-02;4.00664;0.90253;0
Im013;12;7-36-1;7;1;14.00000;5.04117;0.89160;1.24683;1.12483;-2.80816e-02;4.00664;0.85376;0
Im013;12;7-37-0;7;0;14.00000;17.29403;0.85731;1.79222;0.86850;8.43866e-02;1.92994;0.87469;0
Im013;12;7-38-0;7;0;14.00000;5.47336;1.79464;3.35550;1.74922;4.20795e-02;3.62921;0.82294;0
Im013;12;8-0-0;8;0;16.00000;8.64637;2.66338;4.63202;3.74343;7.41022e-02;7.09946;0.91486;0
Im013;12;8-1-0;8;0;16.00000;3.96616;0.19432;0.77835;0.40136;-7.90788e-02;2.10690;0.75827;0
Im013;12;8-1-1;8;1;16.00000;5.90771;0.56011;1.13652;1.55073;5.24944e-02;2.10690;0.97629;0
Im013;12;8-2-0;8;0;16.00000;4.08204;8.00157e-02;0.53457;0.19767;0.14987;4.78344;0.59205;0
Im013;12;8-2-1;8;1;16.00000;3.94154;0.17146;0.65034;1.21986;9.83822e-02;4.78344;0.88686;0
Im013;12;8-2-2;8;2;16.00000;5.80027;1.23453;2.14896;3.41489;1.39908e-02;4.78344;0.91661;0
Im013;12;8-3-0;8;0;16.00000;8.63996;0.77730;1.30506;1.07684;4.54798e-02;2.14511;0.90961;0
Im013;12;8-4-0;8;0;16.00000;4.30539;0.57154;1.29186;0.87731;1.58084e-02;3.13044;0.63054;0
Im013;12;8-4-1;8;1;16.00000;3.82836;0.45723;0.95628;2.41652;-5.01766e-02;3.13044;0.64281;0
Im013;12;8-5-0;8;0;16.00000;3.68570;1.10879;2.20151;1.94174;-1.59195e-02;3.42638;0.84656;1
Im013;12;8-6-0;8;0;16.00000;3.76624;0.66299;1.51955;1.08693;0.12572;5.04843;0.88679;0
Im013;12;8-6-1;8;1;16.00000;4.50390;1.02877;1.60372;3.35801;7.55992e-02;5.04843;0.94234;0
Im013;12;8-7-0;8;0;16.00000;3.32868;0.16003;0.86198;0.58302;-7.13538e-03;3.03393;0.75146;0
Im013;12;8-7-1;8;1;16.00000;4.08447;0.12574;0.77835;1.10496;-0.45386;3.03393;0.92828;0
Im013;12;8-7-2;8;2;16.00000;4.23747;0.66299;1.21902;2.32826;1.10885e-02;3.03393;0.80588;0
Im013;12;8-8-0;8;0;16.00000;3.15658;0.85731;2.07591;0.87294;2.58793e-02;3.92244;0.67192;0
Im013;12;8-8-1;8;1;16.00000;2.62856;0.35436;1.19535;2.88561;0.12633;3.92244;0.81643;0
Im013;12;8-9-0;8;0;16.00000;7.00229;0.50296;1.09032;1.26330;-5.83756e-02;3.88786;0.93166;0
Im013;12;8-9-1;8;1;16.00000;7.54630;0.72014;1.11623;2.88025;1.16091e-02;3.88786;0.91902;0
Im013;12;8-10-0;8;0;16.00000;5.38350;0.67442;1.06915;0.76528;-1.61364e-02;3.35381;0.95502;0
Im013;12;8-10-1;8;1;16.00000;4.44761;0.52582;1.05299;2.63883;6.98952e-02;3.35381;0.97004;0
Im013;12;8-11-0;8;0;16.00000;8.87786;1.15451;1.92744;1.59705;8.04339e-02;3.51895;0.90316;0
Im013;12;8-12-0;8;0;16.00000;3.78103;0.52582;1.01428;1.71995;-2.88686e-02;4.72883;0.96346;0
Im013;12;8-12-1;8;1;16.00000;3.61584;0.94876;1.51201;3.52726;2.24377e-02;4.72883;0.89673;0
Im013;12;8-13-0;8;0;16.00000;2.54514;0.24005;0.67619;0.95676;-0.12730;5.16166;0.82602;0
Im013;12;8-13-1;8;1;16.00000;3.51421;1.00591;2.25537;2.51306;2.21785e-03;5.16166;0.88868;0
Im013;12;8-14-0;8;0;16.00000;4.70112;0.58297;1.21902;1.02214;-0.12176;3.47581;0.87752;0
Im013;12;8-14-1;8;1;16.00000;5.76528;0.69728;1.32247;2.54034;7.56535e-02;3.47581;0.96512;0
Im013;12;8-15-0;8;0;16.00000;4.57805;0.36579;0.77098;0.93174;-6.14905e-02;4.13014;0.73539;0
Im013;12;8-15-1;8;1;16.00000;4.85955;1.18880;1.97142;3.06801;4.31962e-02;4.13014;1.00268;0
Im013;12;8-16-0;8;0;16.00000;4.99678;3.17777;6.47255;3.65071;-5.17762e-02;20.72581;0.89765;0
Im013;12;8-16-1;8;1;16.00000;3.47001;0.27434;0.85532;8.05115;-0.15365;20.72581;0.97689;0
Im013;12;8-16-2;8;2;16.00000;3.65532;0.34292;0.85532;4.85458;2.66215;20.72581;0.90185;0
Im013;12;8-16-3;8;3;16.00000;5.41281;4.33228;7.75852;14.20911;-0.11822;20.72581;0.95649;0
Im013;12;8-17-0;8;0;16.00000;6.16784;0.82302;1.36918;0.81863;3.71445e-02;3.67709;0.87890;0
Im013;12;8-17-1;8;1;16.00000;4.19407;6.85849e-02;0.44082;1.89234;8.57041e-02;3.67709;0.85513;0
Im013;12;8-17-2;8;2;16.00000;4.70978;0.61726;1.30506;3.00569;-4.90545e-02;3.67709;0.86869;0
Im013;12;8-18-0;8;0;16.00000;7.40944;1.16594;2.01727;1.36381;4.33657e-02;2.65469;1.02368;0
Im013;12;8-19-0;8;0;16.00000;3.76705;0.74300;1.40625;0.98539;-2.01365e-02;3.93773;0.84497;0
Im013;12;8-19-1;8;1;16.00000;2.46096;0.16003;0.71721;2.10006;2.47490e-02;3.93773;0.81541;0
Im013;12;8-20-0;8;0;16.00000;10.42542;0.70871;1.11623;1.69626;3.27256e-02;2.75973;0.76672;0
Im013;12;8-21-0;8;0;16.00000;3.26460;1.66890;3.20923;1.79728;-0.13934;4.84068;0.79646;0
Im013;12;8-21-1;8;1;16.00000;2.69164;0.28577;1.05299;3.80987;-7.28259e-02;4.84068;0.96898;0
Im013;12;8-22-0;8;0;16.00000;7.11699;0.69728;1.25141;0.98515;-3.02946e-02;3.14737;0.75638;0
Im013;12;8-22-1;8;1;16.00000;4.69614;0.56011;1.11623;2.27419;5.63716e-03;3.14737;1.09443;0
Im013;12;8-23-0;8;0;16.00000;4.93643;0.93733;1.72395;1.09930;-0.10307;2.64560;0.99485;0
Im013;12;8-24-0;8;0;16.00000;5.52858;1.62318;2.83072;1.78010;4.87450e-02;5.55384;0.90714;0
Im013;12;8-25-0;8;0;16.00000;6.49644;1.46314;3.14446;2.11557;3.99255e-02;4.61803;0.95218;0
Im013;12;8-26-0;8;0;16.00000;3.39087;0.25148;0.68459;1.73376;0.11846;5.10382;0.89739;0
Im013;12;8-26-1;8;1;16.00000;4.37689;1.07450;1.97142;3.57995;-1.13242e-02;5.10382;0.85287;0
Im013;12;8-27-0;8;0;16.00000;5.63348;0.83445;1.13652;1.12685;-5.90202e-03;2.57009;0.99130;0
Im013;12;8-28-0;8;0;16.00000;5.05177;0.48009;1.13652;1.29198;6.94936e-02;4.32855;0.90233;0
Im013;12;8-28-1;8;1;16.00000;6.54552;0.88017;1.45420;3.23571;3.05677e-02;4.32855;0.82176;0
Im013;12;8-29-0;8;0;16.00000;2.58779;0.12574;0.44082;0.44673;-0.10053;4.38640;0.83374;0
Im013;12;8-29-1;8;1;16.00000;3.85198;0.75443;1.55671;1.53108;3.75750e-02;4.38640;0.81845;0
Im013;12;8-29-2;8;2;16.00000;2.40932;0.33149;0.86198;3.49275;-2.50714e-02;4.38640;0.88571;0
Im013;12;8-30-0;8;0;16.00000;4.72794;1.04020;2.04261;1.54533;4.08787e-02;2.99000;0.94168;0
Im013;12;8-31-0;8;0;16.00000;4.00155;0.30863;0.96816;0.96184;1.72951e-02;2.88893;0.86592;0
Im013;12;8-31-1;8;1;16.00000;3.53154;0.42294;0.95628;2.02760;0.16607;2.88893;0.85666;0
Im013;12;8-32-0;8;0;16.00000;5.93567;0.57154;1.28743;0.79193;1.33980e-02;3.80216;0.85401;0
Im013;12;8-32-1;8;1;16.00000;6.78306;1.16594;1.95102;2.58884;-1.21048e-02;3.80216;0.95974;0
Im013;12;8-33-0;8;0;16.00000;5.54850;0.57154;1.67007;1.00243;-0.13619;3.15253;0.70786;0
Im013;12;8-34-0;8;0;16.00000;5.74460;0.88017;1.63199;1.13264;2.10428e-02;2.45618;0.80834;0
Im013;12;8-35-0;8;0;16.00000;NA;1.31454;3.02779;1.42426;-3.59149e-02;3.09441;0.83088;0
Im013;12;8-36-0;8;0;16.00000;4.76767;0.74300;1.29186;3.03001;-4.81646e-02;4.00664;0.90253;0
Im013;12;8-36-1;8;1;16.00000;5.04117;0.89160;1.24683;1.12483;-2.80816e-02;4.00664;0.85376;0
Im013;12;8-37-0;8;0;16.00000;17.29403;0.85731;1.79222;0.86850;8.43866e-02;1.92994;0.87469;0
Im013;12;8-38-0;8;0;16.00000;5.47336;1.79464;3.35550;1.74922;4.20795e-02;3.62921;0.82294;0
Im013;12;9-0-0;9;0;18.00000;8.64637;2.66338;4.63202;3.74343;7.41022e-02;7.09946;0.91486;0
Im013;12;9-1-0;9;0;18.00000;3.96616;0.19432;0.77835;0.40136;-7.90788e-02;2.10690;0.75827;0
Im013;12;9-1-1;9;1;18.00000;5.90771;0.56011;1.13652;1.55073;5.24944e-02;2.10690;0.97629;0
Im013;12;9-2-0;9;0;18.00000;4.08204;8.00157e-02;0.53457;0.19767;0.14987;4.78344;0.59205;0
Im013;12;9-2-1;9;1;18.00000;3.94154;0.17146;0.65034;1.21986;9.83822e-02;4.78344;0.88686;0
Im013;12;9-2-2;9;2;18.00000;5.80027;1.23453;2.14896;3.41489;1.39908e-02;4.78344;0.91661;0
Im013;12;9-3-0;9;0;18.00000;8.63996;0.77730;1.30506;1.07684;4.54798e-02;2.14511;0.90961;0
Im013;12;9-4-0;9;0;18.00000;4.30539;0.57154;1.29186;0.87731;1.58084e-02;3.13044;0.63054;0
Im013;12;9-4-1;9;1;18.00000;3.82836;0.45723;0.95628;2.41652;-5.01766e-02;3.13044;0.64281;0
Im013;12;9-5-0;9;0;18.00000;3.68570;1.10879;2.20151;1.94174;-1.59195e-02;3.42638;0.84656;0
Im013;12;9-6-0;9;0;18.00000;3.76624;0.66299;1.51955;1.08693;0.12572;5.04843;0.88679;0
Im013;12;9-6-1;9;1;18.00000;4.50390;1.02877;1.60372;3.35801;7.55992e-02;5.04843;0.94234;0
Im013;12;9-7-0;9;0;18.00000;3.32868;0.16003;0.86198;0.58302;-7.13538e-03;3.03393;0.75146;0
Im013;12;9-7-1;9;1;18.00000;4.08447;0.12574;0.77835;1.10496;-0.45386;3.03393;0.92828;0
Im013;12;9-7-2;9;2;18.00000;4.23747;0.66299;1.21902;2.32826;1.10885e-02;3.03393;0.80588;0
Im013;12;9-8-0;9;0;18.00000;3.15658;0.85731;2.07591;0.87294;2.58793e-02;3.92244;0.67192;0
Im013;12;9-8-1;9;1;18.00000;2.62856;0.35436;1.19535;2.88561;0.12633;3.92244;0.81643;0
Im013;12;9-9-0;9;0;18.00000;7.00229;0.50296;1.09032;1.26330;-5.83756e-02;3.88786;0.93166;0
Im013;12;9-9-1;9;1;18.00000;7.54630;0.72014;1.11623;2.88025;1.16091e-02;3.88786;0.91902;0
Im013;12;9-10-0;9;0;18.00000;5.38350;0.67442;1.06915;0.76528;-1.61364e-02;3.35381;0.95502;0
Im013;12;9-10-1;9;1;18.00000;4.44761;0.52582;1.05299;2.63883;6.98952e-02;3.35381;0.97004;0
Im013;12;9-11-0;9;0;18.00000;8.87786;1.15451;1.92744;1.59705;8.04339e-02;3.51895;0.90316;0
Im013;12;9-12-0;9;0;18.00000;3.78103;0.52582;1.01428;1.71995;-2.88686e-02;4.72883;0.96346;0
Im013;12;9-12-1;9;1;18.00000;3.61584;0.94876;1.51201;3.52726;2.24377e-02;4.72883;0.89673;0
Im013;12;9-13-0;9;0;18.00000;2.54514;0.24005;0.67619;0.95676;-0.12730;5.16166;0.82602;0
Im013;12;9-13-1;9;1;18.00000;3.51421;1.00591;2.25537;2.51306;2.21785e-03;5.16166;0.88868;0
Im013;12;9-14-0;9;0;18.00000;4.70112;0.58297;1.21902;1.02214;-0.12176;3.47581;0.87752;0
Im013;12;9-14-1;9;1;18.00000;5.76528;0.69728;1.32247;2.54034;7.56535e-02;3.47581;0.96512;0
Im013;12;9-15-0;9;0;18.00000;4.57805;0.36579;0.77098;0.93174;-6.14905e-02;4.13014;0.73539;0
Im013;12;9-15-1;9;1;18.00000;4.85955;1.18880;1.97142;3.06801;4.31962e-02;4.13014;1.00268;0
Im013;12;9-16-0;9;0;18.00000;4.99678;3.17777;6.47255;3.65071;-5.17762e-02;20.72581;0.89765;0
Im013;12;9-16-1;9;1;18.00000;3.47001;0.27434;0.85532;8.05115;-0.15365;20.72581;0.97689;0
Im013;12;9-16-2;9;2;18.00000;3.65532;0.34292;0.85532;4.85458;2.66215;20.72581;0.90185;0
Im013;12;9-16-3;9;3;18.00000;5.41281;4.33228;7.75852;14.20911;-0.11822;20.72581;0.95649;0
Im013;12;9-17-0;9;0;18.00000;6.16784;0.82302;1.36918;0.81863;3.71445e-02;3.67709;0.87890;0
Im013;12;9-17-1;9;1;18.00000;4.19407;6.85849e-02;0.44082;1.89234;8.57041e-02;3.67709;0.85513;0
Im013;12;9-17-2;9;2;18.00000;4.70978;0.61726;1.30506;3.00569;-4.90545e-02;3.67709;0.86869;0
Im013;12;9-18-0;9;0;18.00000;7.40944;1.16594;2.01727;1.36381;4.33657e-02;2.65469;1.02368;0
Im013;12;9-19-0;9;0;18.00000;3.76705;0.74300;1.40625;0.98539;-2.01365e-02;3.93773;0.84497;0
Im013;12;9-19-1;9;1;18.00000;2.46096;0.16003;0.71721;2.10006;2.47490e-02;3.93773;0.81541;0
Im013;12;9-20-0;9;0;18.00000;10.42542;0.70871;1.11623;1.69626;3.27256e-02;2.75973;0.76672;0
Im013;12;9-21-0;9;0;18.00000;3.26460;1.66890;3.20923;1.79728;-0.13934;4.84068;0.79646;0
Im013;12;9-21-1;9;1;18.00000;2.69164;0.28577;1.05299;3.80987;-7.28259e-02;4.84068;0.96898;0
Im013;12;9-22-0;9;0;18.00000;7.11699;0.69728;1.25141;0.98515;-3.02946e-02;3.14737;0.75638;0
Im013;12;9-22-1;9;1;18.00000;4.69614;0.56011;1.11623;2.27419;5.63716e-03;3.14737;1.09443;0
Im013;12;9-23-0;9;0;18.00000;4.93643;0.93733;1.72395;1.09930;-0.10307;2.64560;0.99485;0
Im013;12;9-24-0;9;0;18.00000;5.52858;1.62318;2.83072;1.78010;4.87450e-02;5.55384;0.90714;0
Im013;12;9-25-0;9;0;18.00000;6.49644;1.46314;3.14446;2.11557;3.99255e-02;4.61803;0.95218;1
Im013;12;9-26-0;9;0;18.00000;3.39087;0.25148;0.68459;1.73376;0.11846;5.10382;0.89739;0
Im013;12;9-26-1;9;1;18.00000;4.37689;1.07450;1.97142;3.57995;-1.13242e-02;5.10382;0.85287;0
Im013;12;9-27-0;9;0;18.00000;5.63348;0.83445;1.13652;1.12685;-5.90202e-03;2.57009;0.99130;0
Im013;12;9-28-0;9;0;18.00000;5.05177;0.48009;1.13652;1.29198;6.94936e-02;4.32855;0.90233;0
Im013;12;9-28-1;9;1;18.00000;6.54552;0.88017;1.45420;3.23571;3.05677e-02;4.32855;0.82176;0
Im013;12;9-29-0;9;0;18.00000;2.58779;0.12574;0.44082;0.44673;-0.10053;4.38640;0.83374;0
Im013;12;9-29-1;9;1;18.00000;3.85198;0.75443;1.55671;1.53108;3.75750e-02;4.38640;0.81845;0
Im013;12;9-29-2;9;2;18.00000;2.40932;0.33149;0.86198;3.49275;-2.50714e-02;4.38640;0.88571;0
Im013;12;9-30-0;9;0;18.00000;4.72794;1.04020;2.04261;1.54533;4.08787e-02;2.99000;0.94168;0
Im013;12;9-31-0;9;0;18.00000;4.00155;0.30863;0.96816;0.96184;1.72951e-02;2.88893;0.86592;0
Im013;12;9-31-1;9;1;18.00000;3.53154;0.42294;0.95628;2.02760;0.16607;2.88893;0.85666;0
Im013;12;9-32-0;9;0;18.00000;5.93567;0.57154;1.28743;0.79193;1.33980e-02;3.80216;0.85401;0
Im013;12;9-32-1;9;1;18.00000;6.78306;1.16594;1.95102;2.58884;-1.21048e-02;3.80216;0.95974;0
Im013;12;9-33-0;9;0;18.00000;5.54850;0.57154;1.67007;1.00243;-0.13619;3.15253;0.70786;0
Im013;12;9-34-0;9;0;18.00000;5.74460;0.88017;1.63199;1.13264;2.10428e-02;2.45618;0.80834;0
Im013;12;9-35-0;9;0;18.00000;NA;1.31454;3.02779;1.42426;-3.59149e-02;3.09441;0.83088;0
Im013;12;9-36-0;9;0;18.00000;4.76767;0.74300;1.29186;3.03001;-4.81646e-02;4.00664;0.90253;0
Im013;12;9-36-1;9;1;18.00000;5.04117;0.89160;1.24683;1.12483;-2.80816e-02;4.00664;0.85376;0
Im013;12;9-37-0;9;0;18.00000;17.29403;0.85731;1.79222;0.86850;8.43866e-02;1.92994;0.87469;0
Im013;12;9-38-0;9;0;18.00000;5.47336;1.79464;3.35550;1.74922;4.20795e-02;3.62921;0.82294;0
Im013;12;10-0-0;10;0;20.00000;8.64637;2.66338;4.63202;3.74343;7.41022e-02;7.09946;0.91486;0
Im013;12;10-1-0;10;0;20.00000;3.96616;0.19432;0.77835;0.40136;-7.90788e-02;2.10690;0.75827;0
Im013;12;10-1-1;10;1;20.00000;5.90771;0.56011;1.13652;1.55073;5.24944e-02;2.10690;0.97629;0
Im013;12;10-2-0;10;0;20.00000;4.08204;8.00157e-02;0.53457;0.19767;0.14987;4.78344;0.59205;0
Im013;12;10-2-1;10;1;20.00000;3.94154;0.17146;0.65034;1.21986;9.83822e-02;4.78344;0.88686;0
Im013;12;10-2-2;10;2;20.00000;5.80027;1.23453;2.14896;3.41489;1.39908e-02;4.78344;0.91661;0
Im013;12;10-3-0;10;0;20.00000;8.63996;0.77730;1.30506;1.07684;4.54798e-02;2.14511;0.90961;0
Im013;12;10-4-0;10;0;20.00000;4.30539;0.57154;1.29186;0.87731;1.58084e-02;3.13044;0.63054;0
Im013;12;10-4-1;10;1;20.00000;3.82836;0.45723;0.95628;2.41652;-5.01766e-02;3.13044;0.64281;0
Im013;12;10-5-0;10;0;20.00000;3.68570;1.10879;2.20151;1.94174;-1.59195e-02;3.42638;0.84656;0
Im013;12;10-6-0;10;0;20.00000;3.76624;0.66299;1.51955;1.08693;0.12572;5.04843;0.88679;0
Im013;12;10-6-1;10;1;20.00000;4.50390;1.02877;1.60372;3.35801;7.55992e-02;5.04843;0.94234;0
Im013;12;10-7-0;10;0;20.00000;3.32868;0.16003;0.86198;0.58302;-7.13538e-03;3.03393;0.75146;0
Im013;12;10-7-1;10;1;20.00000;4.08447;0.12574;0.77835;1.10496;-0.45386;3.03393;0.92828;0
Im013;12;10-7-2;10;2;20.00000;4.23747;0.66299;1.21902;2.32826;1.10885e-02;3.03393;0.80588;0
Im013;12;10-8-0;10;0;20.00000;3.15658;0.85731;2.07591;0.87294;2.58793e-02;3.92244;0.67192;0
Im013;12;10-8-1;10;1;20.00000;2.62856;0.35436;1.19535;2.88561;0.12633;3.92244;0.81643;0
Im013;12;10-9-0;10;0;20.00000;7.00229;0.50296;1.09032;1.26330;-5.83756e-02;3.88786;0.93166;0
Im013;12;10-9-1;10;1;20.00000;7.54630;0.72014;1.11623;2.88025;1.16091e-02;3.88786;0.91902;0
Im013;12;10-10-0;10;0;20.00000;5.38350;0.67442;1.06915;0.76528;-1.61364e-02;3.35381;0.95502;0
Im013;12;10-10-1;10;1;20.00000;4.44761;0.52582;1.05299;2.63883;6.98952e-02;3.35381;0.97004;0
Im013;12;10-11-0;10;0;20.00000;8.87786;1.15451;1.92744;1.59705;8.04339e-02;3.51895;0.90316;0
Im013;12;10-12-0;10;0;20.00000;3.78103;0.52582;1.01428;1.71995;-2.88686e-02;4.72883;0.96346;0
Im013;12;10-12-1;10;1;20.00000;3.61584;0.94876;1.51201;3.52726;2.24377e-02;4.72883;0.89673;0
Im013;12;10-13-0;10;0;20.00000;2.54514;0.24005;0.67619;0.95676;-0.12730;5.16166;0.82602;0
Im013;12;10-13-1;10;1;20.00000;3.51421;1.00591;2.25537;2.51306;2.21785e-03;5.16166;0.88868;0
Im013;12;10-14-0;10;0;20.00000;4.70112;0.58297;1.21902;1.02214;-0.12176;3.47581;0.87752;0
Im013;12;10-14-1;10;1;20.00000;5.76528;0.69728;1.32247;2.54034;7.56535e-02;3.47581;0.96512;0
Im013;12;10-15-0;10;0;20.00000;4.57805;0.36579;0.77098;0.93174;-6.14905e-02;4.13014;0.73539;0
Im013;12;10-15-1;10;1;20.00000;4.85955;1.18880;1.97142;3.06801;4.31962e-02;4.13014;1.00268;0
Im013;12;10-16-0;10;0;20.00000;4.99678;3.17777;6.47255;3.65071;-5.17762e-02;20.72581;0.89765;0
Im013;12;10-16-1;10;1;20.00000;3.47001;0.27434;0.85532;8.05115;-0.15365;20.72581;0.97689;0
Im013;12;10-16-2;10;2;20.00000;3.65532;0.34292;0.85532;4.85458;2.66215;20.72581;0.90185;0
Im013;12;10-16-3;10;3;20.00000;5.41281;4.33228;7.75852;14.20911;-0.11822;20.72581;0.95649;0
Im013;12;10-17-0;10;0;20.00000;6.16784;0.82302;1.36918;0.81863;3.71445e-02;3.67709;0.87890;0
Im013;12;10-17-1;10;1;20.00000;4.19407;6.85849e-02;0.44082;1.89234;8.57041e-02;3.67709;0.85513;0
Im013;12;10-17-2;10;2;20.00000;4.70978;0.61726;1.30506;3.00569;-4.90545e-02;3.67709;0.86869;0
Im013;12;10-18-0;10;0;20.00000;7.40944;1.16594;2.01727;1.36381;4.33657e-02;2.65469;1.02368;0
Im013;12;10-19-0;10;0;20.00000;3.76705;0.74300;1.40625;0.98539;-2.01365e-02;3.93773;0.84497;0
Im013;12;10-19-1;10;1;20.00000;2.46096;0.16003;0.71721;2.10006;2.47490e-02;3.93773;0.81541;0
Im013;12;10-20-0;10;0;20.00000;10.42542;0.70871;1.11623;1.69626;3.27256e-02;2.75973;0.76672;0
Im013;12;10-21-0;10;0;20.00000;3.26460;1.66890;3.20923;1.79728;-0.13934;4.84068;0.79646;1
Im013;12;10-21-1;10;1;20.00000;2.69164;0.28577;1.05299;3.80987;-7.28259e-02;4.84068;0.96898;0
Im013;12;10-22-0;10;0;20.00000;7.11699;0.69728;1.25141;0.98515;-3.02946e-02;3.14737;0.75638;0
Im013;12;10-22-1;10;1;20.00000;4.69614;0.56011;1.11623;2.27419;5.63716e-03;3.14737;1.09443;0
Im013;12;10-23-0;10;0;20.00000;4.93643;0.93733;1.72395;1.09930;-0.10307;2.64560;0.99485;0
Im013;12;10-24-0;10;0;20.00000;5.52858;1.62318;2.83072;1.78010;4.87450e-02;5.55384;0.90714;0
Im013;12;10-25-0;10;0;20.00000;6.49644;1.46314;3.14446;2.11557;3.99255e-02;4.61803;0.95218;0
Im013;12;10-26-0;10;0;20.00000;3.39087;0.25148;0.68459;1.73376;0.11846;5.10382;0.89739;0
Im013;12;10-26-1;10;1;20.00000;4.37689;1.07450;1.97142;3.57995;-1.13242e-02;5.10382;0.85287;0
Im013;12;10-27-0;10;0;20.00000;5.63348;0.83445;1.13652;1.12685;-5.90202e-03;2.57009;0.99130;0
Im013;12;10-28-0;10;0;20.00000;5.05177;0.48009;1.13652;1.29198;6.94936e-02;4.32855;0.90233;0
Im013;12;10-28-1;10;1;20.00000;6.54552;0.88017;1.45420;3.23571;3.05677e-02;4.32855;0.82176;0
Im013;12;10-29-0;10;0;20.00000;2.58779;0.12574;0.44082;0.44673;-0.10053;4.38640;0.83374;0
Im013;12;10-29-1;10;1;20.00000;3.85198;0.75443;1.55671;1.53108;3.75750e-02;4.38640;0.81845;0
Im013;12;10-29-2;10;2;20.00000;2.40932;0.33149;0.86198;3.49275;-2.50714e-02;4.38640;0.88571;0
Im013;12;10-30-0;10;0;20.00000;4.72794;1.04020;2.04261;1.54533;4.08787e-02;2.99000;0.94168;0
Im013;12;10-31-0;10;0;20.00000;4.00155;0.30863;0.96816;0.96184;1.72951e-02;2.88893;0.86592;0
Im013;12;10-31-1;10;1;20.00000;3.53154;0.42294;0.95628;2.02760;0.16607;2.88893;0.85666;0
Im013;12;10-32-0;10;0;20.00000;5.93567;0.57154;1.28743;0.79193;1.33980e-02;3.80216;0.85401;0
Im013;12;10-32-1;10;1;20.00000;6.78306;1.16594;1.95102;2.58884;-1.21048e-02;3.80216;0.95974;0
Im013;12;10-33-0;10;0;20.00000;5.54850;0.57154;1.67007;1.00243;-0.13619;3.15253;0.70786;0
Im013;12;10-34-0;10;0;20.00000;5.74460;0.88017;1.63199;1.13264;2.10428e-02;2.45618;0.80834;0
Im013;12;10-35-0;10;0;20.00000;NA;1.31454;3.02779;1.42426;-3.59149e-02;3.09441;0.83088;0
Im013;12;10-36-0;10;0;20.00000;4.76767;0.74300;1.29186;3.03001;-4.81646e-02;4.00664;0.90253;0
Im013;12;10-36-1;10;1;20.00000;5.04117;0.89160;1.24683;1.12483;-2.80816e-02;4.00664;0.85376;0
Im013;12;10-37-0;10;0;20.00000;17.29403;0.85731;1.79222;0.86850;8.43866e-02;1.92994;0.87469;0
Im013;12;10-38-0;10;0;20.00000;5.47336;1.79464;3.35550;1.74922;4.20795e-02;3.62921;0.82294;0
Im013;12;11-0-0;11;0;22.00000;8.64637;2.66338;4.63202;3.74343;7.41022e-02;7.09946;0.91486;0
Im013;12;11-1-0;11;0;22.00000;3.96616;0.19432;0.77835;0.40136;-7.90788e-02;2.10690;0.75827;0
Im013;12;11-1-1;11;1;22.00000;5.90771;0.56011;1.13652;1.55073;5.24944e-02;2.10690;0.97629;0
Im013;12;11-2-0;11;0;22.00000;4.08204;8.00157e-02;0.53457;0.19767;0.14987;4.78344;0.59205;0
Im013;12;11-2-1;11;1;22.00000;3.94154;0.17146;0.65034;1.21986;9.83822e-02;4.78344;0.88686;0
Im013;12;11-2-2;11;2;22.00000;5.80027;1.23453;2.14896;3.41489;1.39908e-02;4.78344;0.91661;0
Im013;12;11-3-0;11;0;22.00000;8.63996;0.77730;1.30506;1.07684;4.54798e-02;2.14511;0.90961;0
Im013;12;11-4-0;11;0;22.00000;4.30539;0.57154;1.29186;0.87731;1.58084e-02;3.13044;0.63054;0
Im013;12;11-4-1;11;1;22.00000;3.82836;0.45723;0.95628;2.41652;-5.01766e-02;3.13044;0.64281;0
Im013;12;11-5-0;11;0;22.00000;3.68570;1.10879;2.20151;1.94174;-1.59195e-02;3.42638;0.84656;0
Im013;12;11-6-0;11;0;22.00000;3.76624;0.66299;1.51955;1.08693;0.12572;5.04843;0.88679;0
Im013;12;11-6-1;11;1;22.00000;4.50390;1.02877;1.60372;3.35801;7.55992e-02;5.04843;0.94234;0
Im013;12;11-7-0;11;0;22.00000;3.32868;0.16003;0.86198;0.58302;-7.13538e-03;3.03393;0.75146;0
Im013;12;11-7-1;11;1;22.00000;4.08447;0.12574;0.77835;1.10496;-0.45386;3.03393;0.92828;0
Im013;12;11-7-2;11;2;22.00000;4.23747;0.66299;1.21902;2.32826;1.10885e-02;3.03393;0.80588;0
Im013;12;11-8-0;11;0;22.00000;3.15658;0.85731;2.07591;0.87294;2.58793e-02;3.92244;0.67192;0
Im013;12;11-8-1;11;1;22.00000;2.62856;0.35436;1.19535;2.88561;0.12633;3.92244;0.81643;0
Im013;12;11-9-0;11;0;22.00000;7.00229;0.50296;1.09032;1.26330;-5.83756e-02;3.88786;0.93166;0
