Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im001;0;0-1-0;0;0;0.00000;1.78678;1.22235e-02;4.42738;0.87119;0-1-0;50;50;0-1;false;false;NA;1-1-0;6.15244e+03;NA;1.02988
Im001;0;0-2-0;0;0;0.00000;0.78719;-0.19556;2.07287;0.82034;0-2-0;1;1;0-2;false;false;NA;NA;3.99811e+03;0-2-0;0.39883
Im001;0;0-3-0;0;0;0.00000;2.21370;-0.17970;7.83182;0.85009;0-3-0;12;12;0-3;false;false;NA;1-3-0;4.49400e+03;0-3-0;0.28133
Im001;0;0-3-1;0;1;0.00000;2.89105;0.20629;7.83182;0.84340;0-3-1;2;2;0-3;false;false;NA;1-3-1;4.71456e+03;0-3-0;0.66205
Im001;0;0-5-0;0;0;0.00000;2.47886;0.11560;3.03629;0.80956;0-5-0;18;18;0-5;false;false;NA;1-5-0;9.67922e+03;0-5-0;0.71993
Im001;0;0-7-0;0;0;0.00000;1.94591;0.15631;2.12827;0.56134;0-7-0;1;1;0-7;false;false;NA;NA;4.06356e+03;0-7-0;0.90116
Im001;0;0-8-0;0;0;0.00000;3.16556;-0.34691;4.91023;0.86350;0-8-0;13;13;0-8;false;false;NA;1-8-0;6.19638e+03;0-8-1;0.28494
Im001;0;0-9-0;0;0;0.00000;0.59686;-2.99299e-02;3.14230;0.82696;0-9-0;19;19;0-9;false;false;NA;1-9-0;5.45778e+03;0-9-0;0.67898
Im001;0;0-10-0;0;0;0.00000;0.37839;0.18249;2.77546;0.80744;0-10-0;30;30;0-10;false;false;NA;1-10-0;5.44822e+03;0-10-0;0.29555
Im001;0;0-11-0;0;0;0.00000;2.16804;-3.30300e-02;12.85017;0.86214;0-11-0;35;35;0-11;false;false;NA;1-11-0;5.46433e+03;0-11-0;0.44152
Im001;0;0-11-1;0;1;0.00000;8.63364;0.34540;12.85017;0.82314;0-11-1;1;1;0-11;false;false;NA;NA;5.14089e+03;0-11-2;0.24726
Im001;0;0-11-2;0;2;0.00000;10.61547;-0.22140;12.85017;0.85539;0-11-2;10;10;0-11;false;false;NA;1-11-1;5.93511e+03;0-11-3;0.27482
Im001;0;0-12-0;0;0;0.00000;0.63681;-3.24578e-03;3.83433;0.84759;0-12-0;2;2;0-12;false;false;NA;1-12-0;5.16933e+03;0-12-0;0.29659
Im001;0;0-14-0;0;0;0.00000;1.30361;0.24970;3.81620;0.81020;0-14-0;28;28;0-14;false;false;NA;1-14-0;6.08856e+03;0-14-0;0.25240
Im001;0;0-19-0;0;0;0.00000;1.62886;0.10933;2.86377;0.80541;0-19-0;5;5;0-19;false;false;NA;1-19-0;4.71378e+03;0-19-0;0.55337
Im001;0;0-21-0;0;0;0.00000;0.35318;-0.33480;2.38836;0.84201;0-21-0;3;3;0-21;false;false;NA;1-21-0;4.88143e+03;NA;1.01323
Im001;0;0-23-0;0;0;0.00000;0.25895;3.93354e-03;2.73538;0.75037;0-23-0;5;5;0-23;false;false;NA;1-23-0;6.35300e+03;0-23-0;0.89737
Im001;0;1-1-0;1;0;2.00000;1.79138;4.23576e-03;4.42738;0.87115;0-1-0;50;50;0-1;false;false;0-1-0;2-1-0;5.93756e+03;NA;1.02988
Im001;0;1-3-0;1;0;2.00000;2.23187;-0.18969;7.83182;0.84898;0-3-0;12;12;0-3;false;false;0-3-0;2-3-0;4.49067e+03;1-3-0;0.20982
Im001;0;1-3-1;1;1;2.00000;2.87601;0.15982;7.83182;0.84242;0-3-1;2;2;0-3;false;false;0-3-1;NA;4.94700e+03;1-3-0;0.55982
Im001;0;1-5-0;1;0;2.00000;2.39304;0.24594;3.03629;0.82390;0-5-0;18;18;0-5;false;false;0-5-0;2-5-0;7.37211e+03;1-5-0;0.71498
Im001;0;1-6-0;1;0;2.00000;2.52283;-7.70815e-02;2.65027;0.67548;1-6-0;1;1;0-6;false;false;NA;NA;4.89011e+03;1-6-0;0.93524
Im001;0;1-8-0;1;0;2.00000;3.21054;-0.35265;4.91023;0.86419;0-8-0;13;13;0-8;false;false;0-8-0;2-8-0;6.54525e+03;1-8-1;0.28494
Im001;0;1-9-0;1;0;2.00000;0.79593;4.33626e-02;3.14230;0.83380;0-9-0;19;19;0-9;false;false;0-9-0;2-9-0;5.03389e+03;1-9-0;0.48283
Im001;0;1-10-0;1;0;2.00000;0.38118;3.94423e-02;2.77546;0.80857;0-10-0;30;30;0-10;false;false;0-10-0;2-10-0;5.36678e+03;1-10-0;0.21153
Im001;0;1-11-0;1;0;2.00000;1.97369;-4.93037e-02;12.85017;0.85904;0-11-0;35;35;0-11;false;false;0-11-0;2-11-0;5.74711e+03;1-11-0;0.65534
Im001;0;1-11-1;1;1;2.00000;10.58081;-0.23200;12.85017;0.85525;0-11-2;10;10;0-11;false;false;0-11-2;2-11-2;5.49244e+03;1-11-3;0.35848
Im001;0;1-12-0;1;0;2.00000;0.60372;-3.63108e-02;3.83433;0.84358;0-12-0;2;2;0-12;false;false;0-12-0;NA;5.00856e+03;1-12-0;0.29659
Im001;0;1-14-0;1;0;2.00000;1.43071;0.20857;3.81620;0.83187;0-14-0;28;28;0-14;false;false;0-14-0;2-14-0;5.78111e+03;1-14-0;0.27160
Im001;0;1-19-0;1;0;2.00000;1.66979;3.95451e-02;2.86377;0.80637;0-19-0;5;5;0-19;false;false;0-19-0;2-19-0;5.41544e+03;1-19-0;0.50650
Im001;0;1-21-0;1;0;2.00000;0.32633;-0.41246;2.38836;0.82490;0-21-0;3;3;0-21;false;false;0-21-0;2-21-0;4.48457e+03;NA;1.01323
Im001;0;1-23-0;1;0;2.00000;0.28088;3.41156e-02;2.73538;0.76144;0-23-0;5;5;0-23;false;false;0-23-0;2-23-0;6.25600e+03;1-23-0;0.89737
Im001;0;2-1-0;2;0;4.00000;1.78971;6.96440e-02;4.42738;0.87116;0-1-0;50;50;0-1;false;false;1-1-0;3-1-0;6.35340e+03;NA;1.07305
Im001;0;2-3-0;2;0;4.00000;2.17474;-0.27413;7.83182;0.85247;0-3-0;12;12;0-3;false;false;1-3-0;3-3-0;5.32222e+03;2-3-0;0.35872
Im001;0;2-5-0;2;0;4.00000;2.40787;0.30549;3.03629;0.82209;0-5-0;18;18;0-5;false;false;1-5-0;3-5-0;8.61844e+03;2-5-0;0.72592
Im001;0;2-8-0;2;0;4.00000;3.20970;-0.35523;4.91023;0.86418;0-8-0;13;13;0-8;false;false;1-8-0;3-8-0;7.40488e+03;2-8-1;0.28494
Im001;0;2-9-0;2;0;4.00000;0.66437;8.21301e-03;3.14230;0.83132;0-9-0;19;19;0-9;false;false;1-9-0;3-9-0;6.07122e+03;2-9-0;0.57934
Im001;0;2-10-0;2;0;4.00000;0.38153;6.92443e-02;2.77546;0.80871;0-10-0;30;30;0-10;false;false;1-10-0;3-10-0;6.21789e+03;2-10-0;0.23370
Im001;0;2-11-0;2;0;4.00000;1.90645;-0.14206;12.85017;0.85850;0-11-0;35;35;0-11;false;false;1-11-0;3-11-0;6.28622e+03;2-11-0;0.77048
Im001;0;2-11-1;2;1;4.00000;8.52676;0.26498;12.85017;0.82151;2-11-1;2;2;0-11;false;false;NA;3-11-2;6.01400e+03;2-11-2;0.21452
Im001;0;2-11-2;2;2;4.00000;10.55283;-0.25338;12.85017;0.85513;0-11-2;10;10;0-11;false;false;1-11-1;3-11-3;6.82811e+03;2-11-3;0.35848
Im001;0;2-14-0;2;0;4.00000;1.34925;0.25962;3.81620;0.81762;0-14-0;28;28;0-14;false;false;1-14-0;3-14-0;6.54022e+03;2-14-0;0.25240
Im001;0;2-19-0;2;0;4.00000;1.67314;7.04414e-02;2.86377;0.80645;0-19-0;5;5;0-19;false;false;1-19-0;3-19-0;6.56289e+03;2-19-0;0.45385
Im001;0;2-21-0;2;0;4.00000;0.33747;-0.38354;2.38836;0.83191;0-21-0;3;3;0-21;false;false;1-21-0;NA;5.24529e+03;NA;1.01323
Im001;0;2-23-0;2;0;4.00000;0.27762;3.23205e-02;2.73538;0.76007;0-23-0;5;5;0-23;false;false;1-23-0;3-23-0;7.07022e+03;2-23-0;0.89737
Im001;0;3-1-0;3;0;6.00000;1.80767;0.11384;4.42738;0.87100;0-1-0;50;50;0-1;false;false;2-1-0;4-1-0;7.19044e+03;NA;1.07265
Im001;0;3-3-0;3;0;6.00000;2.11427;-0.26953;7.83182;0.85582;0-3-0;12;12;0-3;false;false;2-3-0;4-3-0;5.44633e+03;3-3-0;0.37031
Im001;0;3-3-1;3;1;6.00000;4.34938;0.10235;7.83182;0.82261;3-3-1;2;2;0-3;false;false;NA;4-3-1;5.41178e+03;3-3-1;1.24717
Im001;0;3-5-0;3;0;6.00000;2.44695;0.29079;3.03629;0.81528;0-5-0;18;18;0-5;false;false;2-5-0;4-5-0;7.78200e+03;3-5-0;0.72592
Im001;0;3-6-0;3;0;6.00000;0.82341;-0.38162;2.65027;0.86552;3-6-0;7;7;0-6;false;false;NA;4-6-0;5.32014e+03;NA;0.90263
Im001;0;3-8-0;3;0;6.00000;3.20761;-0.35041;4.91023;0.86414;0-8-0;13;13;0-8;false;false;2-8-0;4-8-0;7.59388e+03;3-8-1;0.28494
Im001;0;3-9-0;3;0;6.00000;0.77713;-8.34647e-02;3.14230;0.83344;0-9-0;19;19;0-9;false;false;2-9-0;4-9-0;5.62978e+03;3-9-0;0.54632
Im001;0;3-9-1;3;1;6.00000;2.48970;-0.29802;3.14230;0.80563;3-9-1;4;4;0-9;false;false;NA;4-9-1;5.17000e+03;3-9-0;1.27978
Im001;0;3-10-0;3;0;6.00000;0.29952;7.84988e-02;2.77546;0.76914;0-10-0;30;30;0-10;false;false;2-10-0;4-10-0;5.44589e+03;3-10-0;0.33354
Im001;0;3-11-0;3;0;6.00000;1.91522;-9.88398e-02;12.85017;0.85857;0-11-0;35;35;0-11;false;false;2-11-0;4-11-0;6.28800e+03;3-11-0;0.76225
Im001;0;3-11-1;3;1;6.00000;4.54293;-0.27557;12.85017;0.80271;3-11-1;3;3;0-11;false;false;NA;4-11-1;5.82656e+03;NA;1.73515
Im001;0;3-11-2;3;2;6.00000;8.50337;0.24768;12.85017;0.82149;2-11-1;2;2;0-11;false;false;2-11-1;NA;5.87711e+03;3-11-2;0.10830
Im001;0;3-11-3;3;3;6.00000;10.53946;-0.28275;12.85017;0.85508;0-11-2;10;10;0-11;false;false;2-11-2;4-11-2;6.71822e+03;3-11-3;0.35848
Im001;0;3-12-0;3;0;6.00000;0.53367;-5.63784e-02;3.83433;0.82823;3-12-0;7;7;0-12;false;false;NA;4-12-0;5.71000e+03;3-12-0;0.38914
Im001;0;3-14-0;3;0;6.00000;1.39844;0.17230;3.81620;0.82612;0-14-0;28;28;0-14;false;false;2-14-0;4-14-0;5.76867e+03;3-14-0;0.27160
Im001;0;3-19-0;3;0;6.00000;1.69819;-6.66125e-02;2.86377;0.80704;0-19-0;5;5;0-19;false;false;2-19-0;4-19-0;6.53200e+03;3-19-0;0.42328
Im001;0;3-23-0;3;0;6.00000;0.27695;4.73715e-02;2.73538;0.75972;0-23-0;5;5;0-23;false;false;2-23-0;4-23-0;6.19122e+03;3-23-0;0.89737
Im001;0;4-1-0;4;0;8.00000;1.78804;0.11669;4.42738;0.87118;0-1-0;50;50;0-1;false;false;3-1-0;5-1-0;6.02756e+03;NA;1.07265
Im001;0;4-3-0;4;0;8.00000;2.13934;-0.33043;7.83182;0.85464;0-3-0;12;12;0-3;false;false;3-3-0;5-3-0;5.50713e+03;4-3-0;0.41319
Im001;0;4-3-1;4;1;8.00000;4.36060;8.85130e-02;7.83182;0.82309;3-3-1;2;2;0-3;false;false;3-3-1;NA;5.77978e+03;4-3-1;1.24717
Im001;0;4-5-0;4;0;8.00000;2.47806;0.25534;3.03629;0.80970;0-5-0;18;18;0-5;false;false;3-5-0;5-5-0;8.52711e+03;4-5-0;0.71498
Im001;0;4-6-0;4;0;8.00000;0.82926;-0.41538;2.65027;0.86552;3-6-0;7;7;0-6;false;false;3-6-0;5-6-0;5.23057e+03;NA;0.90263
Im001;0;4-6-1;4;1;8.00000;2.61842;-8.98618e-03;2.65027;0.59591;4-6-1;2;2;0-6;false;false;NA;5-6-1;4.98663e+03;4-6-0;0.99754
Im001;0;4-8-0;4;0;8.00000;3.21137;-0.35381;4.91023;0.86421;0-8-0;13;13;0-8;false;false;3-8-0;5-8-0;7.67463e+03;4-8-1;0.28494
Im001;0;4-9-0;4;0;8.00000;0.80178;-7.03056e-02;3.14230;0.83391;0-9-0;19;19;0-9;false;false;3-9-0;5-9-0;5.99489e+03;4-9-0;0.44266
Im001;0;4-9-1;4;1;8.00000;2.58218;-0.22058;3.14230;0.78958;3-9-1;4;4;0-9;false;false;3-9-1;5-9-1;5.46656e+03;4-9-0;1.36213
Im001;0;4-10-0;4;0;8.00000;0.28834;6.59318e-02;2.77546;0.76114;0-10-0;30;30;0-10;false;false;3-10-0;5-10-0;5.24333e+03;4-10-0;0.33354
Im001;0;4-11-0;4;0;8.00000;1.90707;-0.13587;12.85017;0.85851;0-11-0;35;35;0-11;false;false;3-11-0;5-11-0;6.09078e+03;4-11-0;0.77048
Im001;0;4-11-1;4;1;8.00000;4.82277;-0.13081;12.85017;0.79058;3-11-1;3;3;0-11;false;false;3-11-1;5-11-1;7.09278e+03;NA;1.40869
Im001;0;4-11-2;4;2;8.00000;10.52359;-0.34702;12.85017;0.85502;0-11-2;10;10;0-11;false;false;3-11-3;5-11-3;6.30075e+03;4-11-3;0.48860
Im001;0;4-12-0;4;0;8.00000;0.52281;-0.12271;3.83433;0.82519;3-12-0;7;7;0-12;false;false;3-12-0;5-12-0;6.06056e+03;4-12-0;0.44623
Im001;0;4-14-0;4;0;8.00000;1.39508;0.14283;3.81620;0.82553;0-14-0;28;28;0-14;false;false;3-14-0;5-14-0;5.58589e+03;4-14-0;0.27160
Im001;0;4-18-0;4;0;8.00000;0.69683;0.34061;2.94690;0.81482;4-18-0;1;1;0-18;false;false;NA;NA;5.14388e+03;NA;0.74265
Im001;0;4-19-0;4;0;8.00000;1.72910;-1.31628e-02;2.86377;0.80777;0-19-0;5;5;0-19;false;false;3-19-0;NA;5.68733e+03;4-19-0;0.50650
Im001;0;4-23-0;4;0;8.00000;0.27703;3.39278e-02;2.73538;0.75976;0-23-0;5;5;0-23;false;false;3-23-0;NA;5.88911e+03;4-23-0;0.89737
Im001;0;5-1-0;5;0;10.00000;1.78135;9.62635e-02;4.42738;0.87124;0-1-0;50;50;0-1;false;false;4-1-0;6-1-0;5.78200e+03;NA;1.07265
Im001;0;5-3-0;5;0;10.00000;2.11249;-0.31265;7.83182;0.85590;0-3-0;12;12;0-3;false;false;4-3-0;6-3-0;5.01338e+03;5-3-0;0.41319
Im001;0;5-5-0;5;0;10.00000;2.49170;0.25110;3.03629;0.80726;0-5-0;18;18;0-5;false;false;4-5-0;6-5-0;7.64844e+03;5-5-0;0.82186
Im001;0;5-6-0;5;0;10.00000;0.83302;-0.45412;2.65027;0.86552;3-6-0;7;7;0-6;false;false;4-6-0;6-6-0;5.16929e+03;NA;0.90263
Im001;0;5-6-1;5;1;10.00000;2.57990;-7.01028e-02;2.65027;0.62950;4-6-1;2;2;0-6;false;false;4-6-1;NA;4.97675e+03;5-6-0;0.99754
Im001;0;5-8-0;5;0;10.00000;3.22766;-0.36711;4.91023;0.86448;0-8-0;13;13;0-8;false;false;4-8-0;6-8-1;7.47613e+03;5-8-1;0.28494
Im001;0;5-9-0;5;0;10.00000;0.81013;-7.23458e-02;3.14230;0.83407;0-9-0;19;19;0-9;false;false;4-9-0;6-9-0;5.66744e+03;5-9-0;0.44266
Im001;0;5-9-1;5;1;10.00000;2.57290;-0.22106;3.14230;0.79125;3-9-1;4;4;0-9;false;false;4-9-1;6-9-1;5.21456e+03;5-9-0;1.29877
Im001;0;5-10-0;5;0;10.00000;0.30232;-4.95689e-03;2.77546;0.77115;0-10-0;30;30;0-10;false;false;4-10-0;6-10-0;5.56456e+03;5-10-0;0.31840
Im001;0;5-11-0;5;0;10.00000;1.87846;-0.14348;12.85017;0.85829;0-11-0;35;35;0-11;false;false;4-11-0;6-11-1;6.18544e+03;5-11-0;0.77048
Im001;0;5-11-1;5;1;10.00000;4.74484;-0.13758;12.85017;0.79356;3-11-1;3;3;0-11;false;false;4-11-1;NA;5.76444e+03;NA;1.51556
