Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity
Im001;0;15-18-0;15;0;30.00000;1.01253;0.28343;2.44111;0.95219;14-18-0;3;3;0-18;false;false;14-18-0;16-18-0;2.08678e+03
Im001;0;15-28-0;15;0;30.00000;0.77933;-0.11820;3.86105;0.84698;14-28-0;2;2;0-28;false;false;14-28-0;NA;1.92778e+03
Im001;0;16-0-0;16;0;32.00000;2.48234;0.35671;3.42179;0.87036;15-0-0;5;5;0-0;false;false;15-0-0;17-0-0;2.03389e+03
Im001;0;16-2-0;16;0;32.00000;0.11469;8.07563e-02;2.61815;0.59797;16-2-0;2;2;0-2;false;false;NA;17-2-0;2.08311e+03
Im001;0;16-9-0;16;0;32.00000;4.09220;0.21068;5.74075;0.88089;13-9-0;5;5;0-9;false;false;15-9-0;17-9-0;2.64400e+03
Im001;0;16-14-0;16;0;32.00000;1.67353;-0.41747;2.14886;0.87373;13-14-0;7;7;0-14;false;false;15-14-0;17-14-0;2.11114e+03
Im001;0;16-18-0;16;0;32.00000;1.03835;0.29631;2.44111;0.95330;14-18-0;3;3;0-18;false;false;15-18-0;NA;2.36800e+03
Im001;0;16-23-0;16;0;32.00000;2.83746;6.51275e-02;3.08382;0.57799;16-23-0;1;1;0-23;false;false;NA;NA;2.59789e+03
Im001;0;17-0-0;17;0;34.00000;2.45385;0.38641;3.42179;0.87324;15-0-0;5;5;0-0;false;false;16-0-0;18-0-0;2.07613e+03
Im001;0;17-2-0;17;0;34.00000;6.95203e-02;7.37825e-03;2.61815;0.55436;16-2-0;2;2;0-2;false;false;16-2-0;NA;2.11288e+03
Im001;0;17-9-0;17;0;34.00000;4.45893;-0.29413;5.74075;0.84542;13-9-0;5;5;0-9;false;false;16-9-0;NA;2.73889e+03
Im001;0;17-14-0;17;0;34.00000;1.67353;-0.41747;2.14886;0.87373;13-14-0;7;7;0-14;false;false;16-14-0;18-14-0;2.18714e+03
Im001;0;18-0-0;18;0;36.00000;2.47900;0.30701;3.42179;0.87069;15-0-0;5;5;0-0;false;false;17-0-0;19-0-0;2.08956e+03
Im001;0;18-14-0;18;0;36.00000;1.53606;-0.49091;2.14886;0.91787;13-14-0;7;7;0-14;false;false;17-14-0;19-14-0;2.09356e+03
Im001;0;18-18-0;18;0;36.00000;0.26678;-0.20386;2.44111;0.72722;18-18-0;1;1;0-18;false;false;NA;NA;2.30811e+03
Im001;0;18-19-0;18;0;36.00000;1.12079;0.37069;3.40541;0.84934;18-19-0;1;1;0-19;false;false;NA;NA;2.58450e+03
Im001;0;19-0-0;19;0;38.00000;2.43348;0.37824;3.42179;0.87570;15-0-0;5;5;0-0;false;false;18-0-0;NA;2.13488e+03
Im001;0;19-3-0;19;0;38.00000;2.96004;8.26457e-02;5.01522;0.84776;19-3-0;4;4;0-3;false;false;NA;20-3-0;2.28489e+03
Im001;0;19-9-0;19;0;38.00000;3.94992;-6.07369e-02;5.74075;0.88513;19-9-0;2;2;0-9;false;false;NA;20-9-0;2.78744e+03
Im001;0;19-14-0;19;0;38.00000;1.70611;-0.26915;2.14886;0.85772;13-14-0;7;7;0-14;false;false;18-14-0;NA;2.16371e+03
Im001;0;20-3-0;20;0;40.00000;2.78243;0.14659;5.01522;0.80672;19-3-0;4;4;0-3;false;false;19-3-0;21-3-0;2.24789e+03
Im001;0;20-9-0;20;0;40.00000;3.93306;-3.79280e-02;5.74075;0.88565;19-9-0;2;2;0-9;false;false;19-9-0;NA;2.77656e+03
Im001;0;20-26-0;20;0;40.00000;1.34793;1.68474e-02;2.43466;0.84023;20-26-0;2;2;0-26;false;false;NA;21-26-0;2.57700e+03
Im001;0;21-0-0;21;0;42.00000;2.44430;0.31778;3.42179;0.87430;21-0-0;3;3;0-0;false;false;NA;22-0-0;2.11078e+03
Im001;0;21-3-0;21;0;42.00000;2.77516;4.66203e-02;5.01522;0.80507;19-3-0;4;4;0-3;false;false;20-3-0;22-3-0;2.23578e+03
Im001;0;21-18-0;21;0;42.00000;0.20238;-0.31019;2.44111;0.65661;21-18-0;1;1;0-18;false;false;NA;NA;2.41350e+03
Im001;0;21-26-0;21;0;42.00000;1.39078;-8.56504e-02;2.43466;0.84014;20-26-0;2;2;0-26;false;false;20-26-0;NA;2.61656e+03
Im001;0;21-40-0;21;0;42.00000;0.24552;-0.30829;1.86281;0.60758;21-40-0;1;1;0-40;false;false;NA;NA;2.02400e+03
Im001;0;22-0-0;22;0;44.00000;2.50307;0.30130;3.42179;0.86829;21-0-0;3;3;0-0;false;false;21-0-0;23-0-0;2.18622e+03
Im001;0;22-3-0;22;0;44.00000;2.66084;0.30912;5.01522;0.77920;19-3-0;4;4;0-3;false;false;21-3-0;NA;2.12971e+03
Im001;0;23-0-0;23;0;46.00000;2.42067;0.32334;3.42179;0.87735;21-0-0;3;3;0-0;false;false;22-0-0;NA;2.15375e+03
Im001;0;23-23-0;23;0;46.00000;2.63295;9.10845e-02;3.08382;0.67446;23-23-0;2;2;0-23;false;false;NA;24-23-0;2.11311e+03
Im001;0;23-30-0;23;0;46.00000;0.27886;-0.31313;2.45911;0.63581;23-30-0;1;1;0-30;false;false;NA;NA;2.46743e+03
Im001;0;24-23-0;24;0;48.00000;2.58241;0.13467;3.08382;0.69172;23-23-0;2;2;0-23;false;false;23-23-0;NA;2.20856e+03
Im001;0;25-9-0;25;0;50.00000;5.52079;0.24685;5.74075;0.65261;25-9-0;25;25;0-9;false;false;NA;26-9-1;2.59033e+03
Im001;0;25-24-0;25;0;50.00000;0.51087;-0.13531;1.95618;0.81995;25-24-0;1;1;0-24;false;false;NA;NA;1.89844e+03
Im001;0;26-9-0;26;0;52.00000;4.12113;-0.38053;5.74075;0.87989;26-9-0;2;2;0-9;false;false;NA;27-9-0;2.67275e+03
Im001;0;26-9-1;26;1;52.00000;5.50808;0.24050;5.74075;0.66216;25-9-0;25;25;0-9;false;false;25-9-0;27-9-1;2.78722e+03
Im001;0;27-9-0;27;0;54.00000;4.11337;-0.37633;5.74075;0.88027;26-9-0;2;2;0-9;false;false;26-9-0;NA;2.80025e+03
Im001;0;27-9-1;27;1;54.00000;5.52011;0.21819;5.74075;0.65312;25-9-0;25;25;0-9;false;false;26-9-1;28-9-0;2.84667e+03
Im001;0;27-15-0;27;0;54.00000;2.12437;-0.37129;2.31843;0.75821;27-15-0;1;1;0-15;false;false;NA;NA;2.52725e+03
Im001;0;27-35-0;27;0;54.00000;0.10092;-0.23139;2.12115;0.64492;27-35-0;1;1;0-35;false;false;NA;NA;1.91700e+03
Im001;0;28-3-0;28;0;56.00000;2.67621;-0.13391;5.01522;0.78268;28-3-0;2;2;0-3;false;false;NA;29-3-0;2.54800e+03
Im001;0;28-9-0;28;0;56.00000;5.52412;0.23704;5.74075;0.65013;25-9-0;25;25;0-9;false;false;27-9-1;29-9-0;2.90311e+03
Im001;0;29-3-0;29;0;58.00000;2.63405;-0.25292;5.01522;0.77446;28-3-0;2;2;0-3;false;false;28-3-0;NA;2.45467e+03
Im001;0;29-9-0;29;0;58.00000;5.52842;0.25006;5.74075;0.64694;25-9-0;25;25;0-9;false;false;28-9-0;30-9-0;2.90544e+03
Im001;0;29-32-0;29;0;58.00000;0.12376;-0.16276;2.02430;0.62124;29-32-0;2;2;0-32;false;false;NA;30-32-0;1.97125e+03
Im001;0;30-9-0;30;0;60.00000;5.49902;0.22678;5.74075;0.66902;25-9-0;25;25;0-9;false;false;29-9-0;31-9-0;2.95967e+03
Im001;0;30-32-0;30;0;60.00000;0.22085;-0.27869;2.02430;0.74029;29-32-0;2;2;0-32;false;false;29-32-0;NA;2.00650e+03
Im001;0;31-2-0;31;0;62.00000;1.97803;3.30393e-03;2.61815;0.87518;31-2-0;19;19;0-2;false;false;NA;32-2-0;2.41922e+03
Im001;0;31-9-0;31;0;62.00000;5.48461;0.18326;5.74075;0.67709;25-9-0;25;25;0-9;false;false;30-9-0;32-9-0;3.15044e+03
Im001;0;31-23-0;31;0;62.00000;2.60580;0.11630;3.08382;0.68373;31-23-0;6;6;0-23;false;false;NA;32-23-0;2.35456e+03
Im001;0;31-30-0;31;0;62.00000;0.27886;-0.31313;2.45911;0.63581;31-30-0;1;1;0-30;false;false;NA;NA;2.32357e+03
Im001;0;32-2-0;32;0;64.00000;1.98596;-1.70445e-02;2.61815;0.87555;31-2-0;19;19;0-2;false;false;31-2-0;33-2-0;2.59800e+03
Im001;0;32-9-0;32;0;64.00000;5.47606;0.21612;5.74075;0.68086;25-9-0;25;25;0-9;false;false;31-9-0;33-9-1;2.75233e+03
Im001;0;32-23-0;32;0;64.00000;2.61917;0.13145;3.08382;0.67916;31-23-0;6;6;0-23;false;false;31-23-0;33-23-0;2.35078e+03
Im001;0;32-38-0;32;0;64.00000;1.62481;-2.74292e-02;3.73706;0.86524;32-38-0;1;1;0-38;false;false;NA;NA;1.98167e+03
Im001;0;33-2-0;33;0;66.00000;2.00563;2.38071e-02;2.61815;0.87713;31-2-0;19;19;0-2;false;false;32-2-0;34-2-0;2.59989e+03
Im001;0;33-3-0;33;0;66.00000;3.73845;-0.41345;5.01522;0.97814;33-3-0;6;6;0-3;false;false;NA;34-3-0;2.35800e+03
Im001;0;33-9-0;33;0;66.00000;5.18020;-0.27164;5.74075;0.77637;33-9-0;2;2;0-9;false;false;NA;34-9-0;2.97389e+03
Im001;0;33-9-1;33;1;66.00000;5.47287;0.27795;5.74075;0.68228;25-9-0;25;25;0-9;false;false;32-9-0;34-9-1;2.89033e+03
Im001;0;33-23-0;33;0;66.00000;2.60329;4.20459e-02;3.08382;0.68458;31-23-0;6;6;0-23;false;false;32-23-0;34-23-0;2.34333e+03
Im001;0;33-30-0;33;0;66.00000;0.20839;-2.38009e-02;2.45911;0.58703;33-30-0;1;1;0-30;false;false;NA;NA;2.56022e+03
Im001;0;34-2-0;34;0;68.00000;2.01750;5.60699e-02;2.61815;0.87811;31-2-0;19;19;0-2;false;false;33-2-0;35-2-0;2.60122e+03
Im001;0;34-3-0;34;0;68.00000;3.72552;-0.48002;5.01522;0.97633;33-3-0;6;6;0-3;false;false;33-3-0;35-3-0;2.68600e+03
Im001;0;34-9-0;34;0;68.00000;4.99313;-0.25468;5.74075;0.80105;33-9-0;2;2;0-9;false;false;33-9-0;NA;2.91478e+03
Im001;0;34-9-1;34;1;68.00000;5.46924;0.23361;5.74075;0.68392;25-9-0;25;25;0-9;false;false;33-9-1;35-9-0;2.81200e+03
Im001;0;34-21-0;34;0;68.00000;1.60904;1.81709e-02;1.81210;0.66944;34-21-0;1;1;0-21;false;false;NA;NA;2.28622e+03
Im001;0;34-23-0;34;0;68.00000;2.62877;3.77654e-02;3.08382;0.67588;31-23-0;6;6;0-23;false;false;33-23-0;35-23-0;2.50733e+03
Im001;0;34-32-0;34;0;68.00000;1.84380;6.65252e-03;2.02430;0.72184;34-32-0;1;1;0-32;false;false;NA;NA;2.05589e+03
Im001;0;34-45-0;34;0;68.00000;1.07908;-0.32305;2.76588;0.88008;34-45-0;2;2;0-45;false;false;NA;35-45-0;2.25489e+03
Im001;0;35-2-0;35;0;70.00000;1.97993;0.12082;2.61815;0.87520;31-2-0;19;19;0-2;false;false;34-2-0;36-2-0;2.63833e+03
Im001;0;35-3-0;35;0;70.00000;3.73703;-0.45285;5.01522;0.97794;33-3-0;6;6;0-3;false;false;34-3-0;36-3-0;2.68300e+03
Im001;0;35-9-0;35;0;70.00000;5.47949;0.20173;5.74075;0.67934;25-9-0;25;25;0-9;false;false;34-9-1;36-9-0;2.88344e+03
Im001;0;35-23-0;35;0;70.00000;2.60747;6.56064e-02;3.08382;0.68316;31-23-0;6;6;0-23;false;false;34-23-0;36-23-0;2.53122e+03
Im001;0;35-45-0;35;0;70.00000;1.01892;-0.36636;2.76588;0.88087;34-45-0;2;2;0-45;false;false;34-45-0;NA;2.54533e+03
Im001;0;36-2-0;36;0;72.00000;2.00286;0.13203;2.61815;0.87691;31-2-0;19;19;0-2;false;false;35-2-0;37-2-0;2.68678e+03
Im001;0;36-3-0;36;0;72.00000;3.61362;-0.52669;5.01522;0.95932;33-3-0;6;6;0-3;false;false;35-3-0;37-3-0;2.62743e+03
Im001;0;36-5-0;36;0;72.00000;1.48036;0.30940;3.19480;0.92681;36-5-0;1;1;0-5;false;false;NA;NA;2.31900e+03
Im001;0;36-9-0;36;0;72.00000;5.48014;0.15966;5.74075;0.67905;25-9-0;25;25;0-9;false;false;35-9-0;37-9-0;2.89200e+03
Im001;0;36-15-0;36;0;72.00000;2.12437;-0.37129;2.31843;0.75821;36-15-0;4;4;0-15;false;false;NA;37-15-0;2.64950e+03
Im001;0;36-19-0;36;0;72.00000;3.52735;0.21177;3.40541;0.32663;36-19-0;1;1;0-19;false;false;NA;NA;2.75400e+03
Im001;0;36-23-0;36;0;72.00000;2.59828;6.61999e-02;3.08382;0.68629;31-23-0;6;6;0-23;false;false;35-23-0;NA;2.35656e+03
Im001;0;36-30-0;36;0;72.00000;1.40813;0.27376;2.45911;0.90872;36-30-0;1;1;0-30;false;false;NA;NA;2.77000e+03
Im001;0;37-2-0;37;0;74.00000;2.02654;0.17661;2.61815;0.87887;31-2-0;19;19;0-2;false;false;36-2-0;38-2-0;2.75933e+03
Im001;0;37-3-0;37;0;74.00000;3.71923;-0.28141;5.01522;0.97545;33-3-0;6;6;0-3;false;false;36-3-0;38-3-0;2.75789e+03
Im001;0;37-7-0;37;0;74.00000;0.73893;-0.28386;2.33516;0.96762;37-7-0;1;1;0-7;false;false;NA;NA;2.42600e+03
Im001;0;37-9-0;37;0;74.00000;5.48903;0.14418;5.74075;0.67517;25-9-0;25;25;0-9;false;false;36-9-0;38-9-0;2.99844e+03
Im001;0;37-15-0;37;0;74.00000;2.12437;-0.37129;2.31843;0.75821;36-15-0;4;4;0-15;false;false;36-15-0;38-15-0;2.72125e+03
Im001;0;37-39-0;37;0;74.00000;1.12572;-0.16835;1.76290;0.96827;37-39-0;1;1;0-39;false;false;NA;NA;2.27444e+03
Im001;0;38-2-0;38;0;76.00000;2.09978;0.23529;2.61815;0.88244;31-2-0;19;19;0-2;false;false;37-2-0;39-2-0;2.62711e+03
Im001;0;38-3-0;38;0;76.00000;3.67648;-0.31206;5.01522;0.96918;33-3-0;6;6;0-3;false;false;37-3-0;NA;2.32300e+03
Im001;0;38-9-0;38;0;76.00000;5.49998;0.12064;5.74075;0.66829;25-9-0;25;25;0-9;false;false;37-9-0;39-9-1;2.87578e+03
Im001;0;38-15-0;38;0;76.00000;2.25621;-0.29846;2.31843;0.61658;36-15-0;4;4;0-15;false;false;37-15-0;39-15-0;2.74338e+03
Im001;0;38-23-0;38;0;76.00000;2.59870;2.74322e-02;3.08382;0.68615;38-23-0;1;1;0-23;false;false;NA;NA;2.50678e+03
Im001;0;39-0-0;39;0;78.00000;0.26626;1.04437e-02;3.42179;0.76779;39-0-0;2;2;0-0;false;false;NA;40-0-0;2.51111e+03
Im001;0;39-2-0;39;0;78.00000;2.14081;0.19423;2.61815;0.87542;31-2-0;19;19;0-2;false;false;38-2-0;40-2-0;2.76622e+03
Im001;0;39-9-0;39;0;78.00000;4.51656;0.11285;5.74075;0.83899;39-9-0;1;1;0-9;false;false;NA;NA;3.06667e+03
Im001;0;39-9-1;39;1;78.00000;5.47815;0.14085;5.74075;0.67993;25-9-0;25;25;0-9;false;false;38-9-0;40-9-0;3.00167e+03
Im001;0;39-15-0;39;0;78.00000;2.12437;-0.37129;2.31843;0.75821;36-15-0;4;4;0-15;false;false;38-15-0;NA;2.70688e+03
Im001;0;40-0-0;40;0;80.00000;0.54754;2.72269e-02;3.42179;0.85560;39-0-0;2;2;0-0;false;false;39-0-0;NA;2.45689e+03
Im001;0;40-2-0;40;0;80.00000;2.13904;0.17486;2.61815;0.87573;31-2-0;19;19;0-2;false;false;39-2-0;41-2-0;2.77978e+03
Im001;0;40-3-0;40;0;80.00000;1.65548;0.41844;5.01522;0.92366;40-3-0;2;2;0-3;false;false;NA;41-3-0;2.49071e+03
Im001;0;40-3-1;40;1;80.00000;3.77661;-0.50290;5.01522;0.98350;40-3-1;8;8;0-3;false;false;NA;41-3-1;2.82329e+03
Im001;0;40-9-0;40;0;80.00000;5.47200;0.13958;5.74075;0.68267;25-9-0;25;25;0-9;false;false;39-9-1;41-9-0;3.07400e+03
Im001;0;40-19-0;40;0;80.00000;0.48454;-0.28208;3.40541;0.81624;40-19-0;1;1;0-19;false;false;NA;NA;2.66800e+03
Im001;0;40-23-0;40;0;80.00000;2.63754;1.99421e-02;3.08382;0.67289;40-23-0;3;3;0-23;false;false;NA;41-23-0;2.46278e+03
Im001;0;41-2-0;41;0;82.00000;2.11701;0.16675;2.61815;0.87949;31-2-0;19;19;0-2;false;false;40-2-0;42-2-0;2.61367e+03
Im001;0;41-3-0;41;0;82.00000;1.68541;0.42664;5.01522;0.91675;40-3-0;2;2;0-3;false;false;40-3-0;NA;2.60414e+03
Im001;0;41-3-1;41;1;82.00000;3.74404;-0.50246;5.01522;0.97892;40-3-1;8;8;0-3;false;false;40-3-1;42-3-0;2.60071e+03
Im001;0;41-9-0;41;0;82.00000;5.46382;0.14065;5.74075;0.68637;25-9-0;25;25;0-9;false;false;40-9-0;42-9-0;2.93633e+03
Im001;0;41-23-0;41;0;82.00000;2.64882;8.57710e-02;3.08382;0.66904;40-23-0;3;3;0-23;false;false;40-23-0;42-23-0;2.50422e+03
Im001;0;41-44-0;41;0;82.00000;1.21243;-0.39321;1.95932;0.73755;41-44-0;1;1;0-44;false;false;NA;NA;2.62711e+03
Im001;0;42-0-0;42;0;84.00000;2.30805;0.31264;3.42179;0.89398;42-0-0;1;1;0-0;false;false;NA;NA;2.59922e+03
Im001;0;42-2-0;42;0;84.00000;2.10625;0.15217;2.61815;0.88133;31-2-0;19;19;0-2;false;false;41-2-0;43-2-0;2.94944e+03
Im001;0;42-3-0;42;0;84.00000;3.67148;-0.29123;5.01522;0.96840;40-3-1;8;8;0-3;false;false;41-3-1;43-3-0;2.66429e+03
Im001;0;42-5-0;42;0;84.00000;0.67678;8.48915e-02;3.19480;0.85418;42-5-0;1;1;0-5;false;false;NA;NA;2.50764e+03
Im001;0;42-9-0;42;0;84.00000;5.46133;0.14287;5.74075;0.68751;25-9-0;25;25;0-9;false;false;41-9-0;43-9-0;3.14600e+03
Im001;0;42-23-0;42;0;84.00000;2.60496;5.62129e-02;3.08382;0.68401;40-23-0;3;3;0-23;false;false;41-23-0;NA;2.43733e+03
Im001;0;43-2-0;43;0;86.00000;2.11607;0.17600;2.61815;0.87965;31-2-0;19;19;0-2;false;false;42-2-0;44-2-0;2.78689e+03
Im001;0;43-3-0;43;0;86.00000;3.41791;-0.20334;5.01522;0.92875;40-3-1;8;8;0-3;false;false;42-3-0;44-3-0;3.12356e+03
Im001;0;43-9-0;43;0;86.00000;5.46518;0.13365;5.74075;0.68575;25-9-0;25;25;0-9;false;false;42-9-0;44-9-0;3.04278e+03
Im001;0;43-23-0;43;0;86.00000;2.89760;-0.24648;3.08382;0.52866;43-23-0;2;2;0-23;false;false;NA;44-23-0;2.41511e+03
Im001;0;44-2-0;44;0;88.00000;2.14582;0.19332;2.61815;0.87457;31-2-0;19;19;0-2;false;false;43-2-0;45-2-0;3.06000e+03
Im001;0;44-3-0;44;0;88.00000;3.54034;-0.42907;5.01522;0.94782;40-3-1;8;8;0-3;false;false;43-3-0;45-3-0;2.85067e+03
Im001;0;44-9-0;44;0;88.00000;5.46111;0.13773;5.74075;0.68761;25-9-0;25;25;0-9;false;false;43-9-0;45-9-1;3.09256e+03
Im001;0;44-10-0;44;0;88.00000;1.61859;0.21292;4.23714;0.88184;44-10-0;1;1;0-10;false;false;NA;NA;2.63744e+03
Im001;0;44-23-0;44;0;88.00000;3.03554;-0.17871;3.08382;0.40347;43-23-0;2;2;0-23;false;false;43-23-0;NA;2.50833e+03
Im001;0;45-0-0;45;0;90.00000;0.35652;-3.28520e-02;3.42179;0.81996;45-0-0;1;1;0-0;false;false;NA;NA;2.57478e+03
Im001;0;45-2-0;45;0;90.00000;2.15188;0.20456;2.61815;0.87353;31-2-0;19;19;0-2;false;false;44-2-0;46-2-0;2.85789e+03
Im001;0;45-3-0;45;0;90.00000;3.78278;-0.47246;5.01522;0.98437;40-3-1;8;8;0-3;false;false;44-3-0;46-3-0;2.90629e+03
Im001;0;45-9-0;45;0;90.00000;1.49729;-0.26297;5.74075;0.86604;45-9-0;2;2;0-9;false;false;NA;46-9-0;2.97378e+03
Im001;0;45-9-1;45;1;90.00000;5.44913;0.12916;5.74075;0.69318;25-9-0;25;25;0-9;false;false;44-9-0;46-9-1;3.22622e+03
Im001;0;45-32-0;45;0;90.00000;1.55949;0.37670;2.02430;0.85725;45-32-0;2;2;0-32;false;false;NA;46-32-0;2.42371e+03
Im001;0;45-33-0;45;0;90.00000;1.15191;0.15964;2.34988;0.87552;45-33-0;1;1;0-33;false;false;NA;NA;2.42278e+03
Im001;0;46-2-0;46;0;92.00000;2.20589;9.92542e-02;2.61815;0.86222;31-2-0;19;19;0-2;false;false;45-2-0;47-2-0;2.77022e+03
Im001;0;46-3-0;46;0;92.00000;3.67362;-0.19442;5.01522;0.96873;40-3-1;8;8;0-3;false;false;45-3-0;47-3-0;2.77644e+03
Im001;0;46-9-0;46;0;92.00000;1.49881;-0.25335;5.74075;0.86613;45-9-0;2;2;0-9;false;false;45-9-0;NA;3.17967e+03
Im001;0;46-9-1;46;1;92.00000;5.45388;0.12083;5.74075;0.69095;25-9-0;25;25;0-9;false;false;45-9-1;47-9-0;3.04322e+03
Im001;0;46-15-0;46;0;92.00000;2.12437;-0.37129;2.31843;0.75821;46-15-0;1;1;0-15;false;false;NA;NA;2.94163e+03
Im001;0;46-31-0;46;0;92.00000;1.13189;0.40599;2.88558;0.87054;46-31-0;1;1;0-31;false;false;NA;NA;2.35771e+03
Im001;0;46-32-0;46;0;92.00000;1.54449;0.38395;2.02430;0.86346;45-32-0;2;2;0-32;false;false;45-32-0;NA;2.55757e+03
Im001;0;47-0-0;47;0;94.00000;2.92956;-4.77731e-02;3.42179;0.84731;47-0-0;3;3;0-0;false;false;NA;48-0-0;2.45211e+03
