Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity
Im001;0;0-18-0;0;0;0.00000;1.89463;-0.38175;2.72747;1.02935;0-18-0;29;29;0-18;false;false;NA;1-18-0;5.01856e+03
Im001;0;0-31-0;0;0;0.00000;1.27207;-0.20379;3.50889;0.81606;0-31-0;1;1;0-31;false;false;NA;NA;4.12756e+03
Im001;0;0-32-0;0;0;0.00000;1.34057;-0.44882;3.08416;0.98820;0-32-0;16;16;0-32;false;false;NA;1-32-0;4.53678e+03
Im001;0;0-38-0;0;0;0.00000;0.60986;0.20128;3.15734;0.89933;0-38-0;1;1;0-38;false;false;NA;NA;5.26889e+03
Im001;0;0-55-0;0;0;0.00000;2.59565;0.21895;3.42021;0.89034;0-55-0;2;2;0-55;false;false;NA;1-55-0;4.98044e+03
Im001;0;1-4-0;1;0;8.12000e+03;0.84329;-3.84149e-02;3.64849;0.85364;1-4-0;2;2;0-4;false;false;NA;2-4-0;4.91278e+03
Im001;0;1-18-0;1;0;8.12000e+03;1.86916;-0.33226;2.72747;1.03043;0-18-0;29;29;0-18;false;false;0-18-0;2-18-0;5.08944e+03
Im001;0;1-21-0;1;0;8.12000e+03;0.12166;0.21293;3.80133;0.63236;1-21-0;1;1;0-21;false;false;NA;NA;4.19000e+03
Im001;0;1-32-0;1;0;8.12000e+03;1.23008;-0.31167;3.08416;0.96484;0-32-0;16;16;0-32;false;false;0-32-0;2-32-0;4.23289e+03
Im001;0;1-38-0;1;0;8.12000e+03;1.17995;0.26765;3.15734;0.78056;1-38-0;1;1;0-38;false;false;NA;NA;4.88233e+03
Im001;0;1-55-0;1;0;8.12000e+03;2.59314;0.26193;3.42021;0.89050;0-55-0;2;2;0-55;false;false;0-55-0;NA;4.20478e+03
Im001;0;2-4-0;2;0;4.00000;0.89830;-0.12010;3.64849;0.85298;1-4-0;2;2;0-4;false;false;1-4-0;NA;5.37444e+03
Im001;0;2-16-0;2;0;4.00000;3.35747;-0.41150;3.81235;0.94481;2-16-0;31;31;0-16;false;false;NA;3-16-0;4.83444e+03
Im001;0;2-18-0;2;0;4.00000;1.85872;-0.30704;2.72747;1.03088;0-18-0;29;29;0-18;false;false;1-18-0;3-18-0;5.55067e+03
Im001;0;2-32-0;2;0;4.00000;1.15280;-0.28534;3.08416;0.94605;0-32-0;16;16;0-32;false;false;1-32-0;3-32-0;4.97267e+03
Im001;0;3-16-0;3;0;6.00000;3.32844;-0.35065;3.81235;0.96035;2-16-0;31;31;0-16;false;false;2-16-0;4-16-0;4.76011e+03
Im001;0;3-18-0;3;0;6.00000;1.85162;-0.27947;2.72747;1.03118;0-18-0;29;29;0-18;false;false;2-18-0;4-18-0;5.05022e+03
Im001;0;3-32-0;3;0;6.00000;1.16397;-0.29093;3.08416;0.94875;0-32-0;16;16;0-32;false;false;2-32-0;4-32-0;4.92844e+03
Im001;0;3-38-0;3;0;6.00000;1.15609;0.28033;3.15734;0.78387;3-38-0;5;5;0-38;false;false;NA;4-38-0;5.60733e+03
Im001;0;3-60-0;3;0;6.00000;0.51857;-0.10878;1.98469;0.81538;3-60-0;1;1;0-60;false;false;NA;NA;4.85122e+03
Im001;0;3-65-0;3;0;6.00000;3.40144;5.08927e-02;3.85007;0.85068;3-65-0;1;1;0-65;false;false;NA;NA;6.05478e+03
Im001;0;3-70-0;3;0;6.00000;2.18868;-0.13052;2.36963;0.74604;3-70-0;1;1;0-70;false;false;NA;NA;5.56667e+03
Im001;0;4-16-0;4;0;8.00000;3.29127;-0.34366;3.81235;0.98026;2-16-0;31;31;0-16;false;false;3-16-0;5-16-0;4.46011e+03
Im001;0;4-18-0;4;0;8.00000;1.83588;-0.25327;2.72747;1.03117;0-18-0;29;29;0-18;false;false;3-18-0;5-18-0;5.73811e+03
Im001;0;4-32-0;4;0;8.00000;1.12947;-0.24463;3.08416;0.94041;0-32-0;16;16;0-32;false;false;3-32-0;5-32-0;4.84278e+03
Im001;0;4-38-0;4;0;8.00000;1.16002;0.28887;3.15734;0.78332;3-38-0;5;5;0-38;false;false;3-38-0;5-38-0;5.39444e+03
Im001;0;5-16-0;5;0;10.00000;3.28162;-0.32294;3.81235;0.98282;2-16-0;31;31;0-16;false;false;4-16-0;6-16-0;4.63433e+03
Im001;0;5-18-0;5;0;10.00000;1.84064;-0.22824;2.72747;1.03125;0-18-0;29;29;0-18;false;false;4-18-0;6-18-0;5.49489e+03
Im001;0;5-32-0;5;0;10.00000;1.10534;-0.22166;3.08416;0.93444;0-32-0;16;16;0-32;false;false;4-32-0;6-32-0;4.95711e+03
Im001;0;5-38-0;5;0;10.00000;1.16112;0.27085;3.15734;0.78317;3-38-0;5;5;0-38;false;false;4-38-0;6-38-0;5.55111e+03
Im001;0;6-16-0;6;0;12.00000;3.28760;-0.30248;3.81235;0.98201;2-16-0;31;31;0-16;false;false;5-16-0;7-16-0;4.64978e+03
Im001;0;6-18-0;6;0;12.00000;1.84214;-0.19840;2.72747;1.03128;0-18-0;29;29;0-18;false;false;5-18-0;7-18-0;5.57933e+03
Im001;0;6-32-0;6;0;12.00000;1.10580;-0.20645;3.08416;0.93456;0-32-0;16;16;0-32;false;false;5-32-0;7-32-0;4.96522e+03
Im001;0;6-38-0;6;0;12.00000;1.15335;0.25234;3.15734;0.78425;3-38-0;5;5;0-38;false;false;5-38-0;7-38-0;5.19544e+03
Im001;0;6-67-0;6;0;12.00000;0.32460;0.28623;2.44628;0.75251;6-67-0;1;1;0-67;false;false;NA;NA;4.44200e+03
Im001;0;7-16-0;7;0;14.00000;3.29148;-0.27048;3.81235;0.98015;2-16-0;31;31;0-16;false;false;6-16-0;8-16-0;4.59422e+03
Im001;0;7-18-0;7;0;14.00000;1.84682;-0.18135;2.72747;1.03137;0-18-0;29;29;0-18;false;false;6-18-0;8-18-0;5.16878e+03
Im001;0;7-32-0;7;0;14.00000;1.09037;-0.17654;3.08416;0.93073;0-32-0;16;16;0-32;false;false;6-32-0;8-32-0;4.70844e+03
Im001;0;7-38-0;7;0;14.00000;1.16809;0.27306;3.15734;0.78220;3-38-0;5;5;0-38;false;false;6-38-0;NA;4.67856e+03
Im001;0;7-47-0;7;0;14.00000;1.69910;2.13839e-02;3.73800;0.85077;7-47-0;1;1;0-47;false;false;NA;NA;4.71311e+03
Im001;0;8-16-0;8;0;16.00000;3.27973;-0.22730;3.81235;0.98308;2-16-0;31;31;0-16;false;false;7-16-0;9-16-0;4.59856e+03
Im001;0;8-18-0;8;0;16.00000;1.84319;-0.15681;2.72747;1.03130;0-18-0;29;29;0-18;false;false;7-18-0;9-18-0;5.35244e+03
Im001;0;8-32-0;8;0;16.00000;1.09681;-0.13568;3.08416;0.93233;0-32-0;16;16;0-32;false;false;7-32-0;9-32-0;4.42789e+03
Im001;0;9-16-0;9;0;18.00000;3.26711;-0.20299;3.81235;0.98491;2-16-0;31;31;0-16;false;false;8-16-0;10-16-1;4.97944e+03
Im001;0;9-18-0;9;0;18.00000;1.82596;-0.14116;2.72747;1.03099;0-18-0;29;29;0-18;false;false;8-18-0;10-18-0;5.44667e+03
Im001;0;9-32-0;9;0;18.00000;1.27782;-0.10743;3.08416;0.97531;0-32-0;16;16;0-32;false;false;8-32-0;10-32-0;4.64322e+03
Im001;0;10-16-0;10;0;20.00000;1.77218;-9.30957e-02;3.81235;0.91179;10-16-0;1;1;0-16;false;false;NA;NA;4.37600e+03
Im001;0;10-16-1;10;1;20.00000;3.23740;-0.22784;3.81235;0.98982;2-16-0;31;31;0-16;false;false;9-16-0;11-16-0;4.46311e+03
Im001;0;10-18-0;10;0;20.00000;1.80963;-0.11287;2.72747;1.03069;0-18-0;29;29;0-18;false;false;9-18-0;11-18-0;5.45956e+03
Im001;0;10-32-0;10;0;20.00000;1.29430;-6.40565e-02;3.08416;0.97881;0-32-0;16;16;0-32;false;false;9-32-0;11-32-0;4.43156e+03
Im001;0;10-43-0;10;0;20.00000;1.20647;0.27572;2.39435;0.94369;10-43-0;2;2;0-43;false;false;NA;11-43-0;3.98300e+03
Im001;0;11-16-0;11;0;22.00000;3.20697;-0.22551;3.81235;0.99572;2-16-0;31;31;0-16;false;false;10-16-1;12-16-0;4.36567e+03
Im001;0;11-18-0;11;0;22.00000;1.79679;-8.90144e-02;2.72747;1.03046;0-18-0;29;29;0-18;false;false;10-18-0;12-18-0;5.19500e+03
Im001;0;11-32-0;11;0;22.00000;1.32801;-6.12567e-02;3.08416;0.98597;0-32-0;16;16;0-32;false;false;10-32-0;12-32-0;4.55722e+03
Im001;0;11-43-0;11;0;22.00000;1.10479;0.14529;2.39435;0.94297;10-43-0;2;2;0-43;false;false;10-43-0;NA;4.84311e+03
Im001;0;12-12-0;12;0;24.00000;0.98405;-0.12671;2.27899;0.97649;12-12-0;1;1;0-12;false;false;NA;NA;4.01167e+03
Im001;0;12-16-0;12;0;24.00000;3.19268;-0.20152;3.81235;0.99878;2-16-0;31;31;0-16;false;false;11-16-0;13-16-0;4.43200e+03
Im001;0;12-18-0;12;0;24.00000;1.79974;-5.91947e-02;2.72747;1.03051;0-18-0;29;29;0-18;false;false;11-18-0;13-18-0;4.90544e+03
Im001;0;12-32-0;12;0;24.00000;1.28841;-3.64309e-02;3.08416;0.97756;0-32-0;16;16;0-32;false;false;11-32-0;13-32-0;4.34089e+03
Im001;0;13-16-0;13;0;26.00000;3.18106;-0.15405;3.81235;1.00138;2-16-0;31;31;0-16;false;false;12-16-0;14-16-0;4.61278e+03
Im001;0;13-18-0;13;0;26.00000;1.79653;-3.56174e-02;2.72747;1.03046;0-18-0;29;29;0-18;false;false;12-18-0;14-18-0;5.31989e+03
Im001;0;13-32-0;13;0;26.00000;1.16083;-1.37188e-02;3.08416;0.94799;0-32-0;16;16;0-32;false;false;12-32-0;14-32-0;4.40822e+03
Im001;0;14-16-0;14;0;28.00000;3.16446;-0.14310;3.81235;1.00209;2-16-0;31;31;0-16;false;false;13-16-0;15-16-0;4.56067e+03
Im001;0;14-18-0;14;0;28.00000;1.81704;-8.47921e-03;2.72747;1.03083;0-18-0;29;29;0-18;false;false;13-18-0;15-18-0;5.24722e+03
