Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im001;0;0-0-0;0;0;0.00000;2.38149;-0.13775;3.47640;0.95107;0-0-0;4;4;0-0;false;false;NA;1-0-0;5.44411e+03;0-0-1;0.28196
Im001;0;0-3-0;0;0;0.00000;0.67298;-1.48336e-02;2.00664;0.83568;0-3-0;3;3;0-3;false;false;NA;1-3-0;5.19056e+03;0-3-0;0.47053
Im001;0;0-4-0;0;0;0.00000;1.27498;-0.12133;1.92728;0.82549;0-4-0;4;4;0-4;false;false;NA;1-4-0;4.45478e+03;0-4-0;0.40654
Im001;0;0-7-0;0;0;0.00000;9.27456e-02;0.13675;2.64979;0.52053;0-7-0;4;4;0-7;false;false;NA;1-7-0;5.68167e+03;0-7-0;0.45917
Im001;0;0-8-0;0;0;0.00000;2.11645;4.67502e-02;2.82364;0.85156;0-8-0;10;10;0-8;false;false;NA;1-8-0;4.48700e+03;0-8-0;0.85746
Im001;0;0-24-0;0;0;0.00000;1.81801;0.19234;2.88697;0.87297;0-24-0;1;1;0-24;false;false;NA;NA;4.12467e+03;0-24-0;0.24344
Im001;0;1-0-0;1;0;2.00000;2.34311;-0.23951;3.47640;0.94801;0-0-0;4;4;0-0;false;false;0-0-0;2-0-0;6.28244e+03;1-0-1;0.34473
Im001;0;1-2-0;1;0;2.00000;2.68704;0.19056;4.19640;0.89859;1-2-0;1;1;0-2;false;false;NA;NA;4.94389e+03;1-2-1;0.41833
Im001;0;1-3-0;1;0;2.00000;0.70155;-4.28016e-02;2.00664;0.84109;0-3-0;3;3;0-3;false;false;0-3-0;2-3-0;5.75500e+03;1-3-0;0.36956
Im001;0;1-4-0;1;0;2.00000;1.48132;-8.96281e-02;1.92728;0.77580;0-4-0;4;4;0-4;false;false;0-4-0;2-4-0;4.51189e+03;1-4-0;0.57656
