Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im001;0;0-0-0;0;0;0.00000;0.32991;-0.39550;2.19629;0.75443;0-0-0;1;1;0-0;false;false;NA;NA;6.07986e+03;0-0-0;0.75657
Im001;0;0-13-0;0;0;0.00000;2.60641;-0.33533;3.11038;0.70446;0-13-0;11;11;0-13;false;false;NA;1-13-0;6.74488e+03;0-13-0;0.95295
Im001;0;1-6-0;1;0;2.00000;1.27916;-8.11858e-02;2.87470;0.73706;1-6-0;2;2;0-6;false;false;NA;2-6-0;4.65678e+03;1-6-0;0.35539
Im001;0;1-13-0;1;0;2.00000;2.65031;-0.31344;3.11038;0.70061;0-13-0;11;11;0-13;false;false;0-13-0;2-13-0;6.45300e+03;1-13-0;0.98740
Im001;0;2-6-0;2;0;4.00000;1.30659;-0.10278;2.87470;0.73853;1-6-0;2;2;0-6;false;false;1-6-0;NA;5.45311e+03;2-6-0;0.39004
Im001;0;2-8-0;2;0;4.00000;2.32111;0.28416;3.97995;0.72947;2-8-0;9;9;0-8;false;false;NA;3-8-0;5.50378e+03;2-8-0;0.50106
Im001;0;2-13-0;2;0;4.00000;2.65545;-0.27520;3.11038;0.70017;0-13-0;11;11;0-13;false;false;1-13-0;3-13-0;7.10325e+03;2-13-0;0.98353
Im001;0;2-25-0;2;0;4.00000;3.06491;0.24091;3.36534;0.65539;2-25-0;1;1;0-25;false;false;NA;NA;6.02050e+03;2-25-0;1.38762
Im001;0;3-8-0;3;0;6.00000;2.23213;0.26507;3.97995;0.72873;2-8-0;9;9;0-8;false;false;2-8-0;4-8-0;5.10322e+03;3-8-0;0.57086
Im001;0;3-13-0;3;0;6.00000;2.71341;-0.26154;3.11038;0.69261;0-13-0;11;11;0-13;false;false;2-13-0;4-13-0;7.14422e+03;3-13-0;1.03620
Im001;0;4-5-0;4;0;8.00000;1.12717;6.00553e-02;2.34399;0.89635;4-5-0;1;1;0-5;false;false;NA;NA;4.68056e+03;4-5-0;0.19561
Im001;0;4-8-0;4;0;8.00000;2.23683;0.24857;3.97995;0.72877;2-8-0;9;9;0-8;false;false;3-8-0;5-8-0;5.48567e+03;4-8-0;0.55926
Im001;0;4-10-0;4;0;8.00000;0.38080;3.18129e-02;3.67732;0.76651;4-10-0;3;3;0-10;false;false;NA;5-10-0;7.36944e+03;4-10-0;0.15522
Im001;0;4-13-0;4;0;8.00000;2.74176;-0.24424;3.11038;0.68641;0-13-0;11;11;0-13;false;false;3-13-0;5-13-0;7.20556e+03;4-13-0;1.06127
Im001;0;5-4-0;5;0;10.00000;2.86263;-5.14195e-02;2.83816;0.21383;5-4-0;1;1;0-4;false;false;NA;NA;4.60225e+03;NA;1.48387
Im001;0;5-8-0;5;0;10.00000;2.26762;0.23798;3.97995;0.72902;2-8-0;9;9;0-8;false;false;4-8-0;6-8-0;5.06256e+03;5-8-0;0.52625
Im001;0;5-10-0;5;0;10.00000;0.41254;3.87352e-02;3.67732;0.77949;4-10-0;3;3;0-10;false;false;4-10-0;6-10-0;7.20656e+03;5-10-0;0.12537
Im001;0;5-13-0;5;0;10.00000;2.77314;-0.23470;3.11038;0.67956;0-13-0;11;11;0-13;false;false;4-13-0;6-13-0;7.79844e+03;5-13-0;1.09082
Im001;0;5-15-0;5;0;10.00000;0.34388;-0.13348;3.27491;0.61074;5-15-0;1;1;0-15;false;false;NA;NA;6.46011e+03;5-15-0;1.34871
Im001;0;5-25-0;5;0;10.00000;2.26797;0.10001;3.36534;0.79171;5-25-0;6;6;0-25;false;false;NA;6-25-0;6.07322e+03;5-25-0;0.56269
Im001;0;6-8-0;6;0;12.00000;2.30014;0.22196;3.97995;0.72929;2-8-0;9;9;0-8;false;false;5-8-0;7-8-0;5.06311e+03;6-8-0;0.48938
Im001;0;6-10-0;6;0;12.00000;0.43175;6.52829e-02;3.67732;0.78734;4-10-0;3;3;0-10;false;false;5-10-0;NA;7.41367e+03;6-10-0;0.11617
Im001;0;6-13-0;6;0;12.00000;2.80117;-0.23536;3.11038;0.67342;0-13-0;11;11;0-13;false;false;5-13-0;7-13-0;7.39900e+03;6-13-0;1.11871
Im001;0;6-25-0;6;0;12.00000;2.20570;8.15760e-02;3.36534;0.79138;5-25-0;6;6;0-25;false;false;5-25-0;7-25-0;5.95489e+03;6-25-0;0.49691
