Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity
Im001;0;0-22-0;0;0;0.00000;1.52704;-0.18486;1.62544;0.57090;0-22-0;2;2;0-22;false;false;NA;1-22-0;5.43975e+03
Im001;0;0-34-0;0;0;0.00000;0.78395;8.96350e-02;2.50679;0.89701;0-34-0;2;2;0-34;false;false;NA;1-34-0;5.34822e+03
Im001;0;1-5-0;1;0;2.00000;-6.11854e-02;-7.74482e-02;3.35981;0.44656;1-5-0;1;1;0-5;false;false;NA;NA;4.63486e+03
Im001;0;1-6-0;1;0;2.00000;8.48937e-02;0.13766;1.85364;0.63252;1-6-0;1;1;0-6;false;false;NA;NA;5.20038e+03
Im001;0;1-22-0;1;0;2.00000;1.56682;-0.18862;1.62544;0.51969;0-22-0;2;2;0-22;false;false;0-22-0;NA;4.60200e+03
Im001;0;1-24-0;1;0;2.00000;0.41296;-0.17582;1.86765;0.75416;1-24-0;1;1;0-24;false;false;NA;NA;6.64200e+03
Im001;0;1-34-0;1;0;2.00000;0.44150;0.15431;2.50679;0.85218;0-34-0;2;2;0-34;false;false;0-34-0;NA;4.62400e+03
Im001;0;1-40-0;1;0;2.00000;1.33441;-0.30460;2.20991;0.85620;1-40-0;3;3;0-40;false;false;NA;2-40-0;4.04089e+03
Im001;0;2-4-0;2;0;4.00000;1.17881;-0.35382;3.11109;0.91754;2-4-0;2;2;0-4;false;false;NA;3-4-0;5.91600e+03
Im001;0;2-15-0;2;0;4.00000;0.13389;4.46504e-02;1.82980;0.63580;2-15-0;2;2;0-15;false;false;NA;3-15-0;5.75544e+03
Im001;0;2-40-0;2;0;4.00000;1.29923;-0.30796;2.20991;0.85731;1-40-0;3;3;0-40;false;false;1-40-0;3-40-0;4.00289e+03
Im001;0;3-4-0;3;0;6.00000;1.22130;-0.23943;3.11109;0.91720;2-4-0;2;2;0-4;false;false;2-4-0;NA;6.46511e+03
Im001;0;3-15-0;3;0;6.00000;8.55540e-02;0.13600;1.82980;0.60206;2-15-0;2;2;0-15;false;false;2-15-0;NA;5.67913e+03
Im001;0;3-26-0;3;0;6.00000;0.97024;0.27880;2.71385;0.85079;3-26-0;1;1;0-26;false;false;NA;NA;4.20956e+03
Im001;0;3-37-0;3;0;6.00000;2.38679;0.12198;2.41876;0.44618;3-37-0;1;1;0-37;false;false;NA;NA;4.25163e+03
Im001;0;3-40-0;3;0;6.00000;1.26879;-0.26598;2.20991;0.85827;1-40-0;3;3;0-40;false;false;2-40-0;NA;3.85078e+03
Im001;0;4-14-0;4;0;8.00000;1.15241;-0.33902;2.88217;0.89514;4-14-0;1;1;0-14;false;false;NA;NA;7.49271e+03
Im001;0;4-32-0;4;0;8.00000;2.61325;-9.13492e-03;3.06574;0.89562;4-32-0;2;2;0-32;false;false;NA;5-32-0;5.24167e+03
Im001;0;4-43-0;4;0;8.00000;0.73597;-0.36203;1.98167;0.91820;4-43-0;1;1;0-43;false;false;NA;NA;3.97889e+03
Im001;0;5-4-0;5;0;10.00000;2.47056;-0.38841;3.11109;0.92742;5-4-0;5;5;0-4;false;false;NA;6-4-0;5.50756e+03
Im001;0;5-15-0;5;0;10.00000;0.50228;0.27844;1.82980;0.77878;5-15-0;1;1;0-15;false;false;NA;NA;5.39656e+03
Im001;0;5-16-0;5;0;10.00000;0.28544;-9.01764e-02;4.18672;0.77143;5-16-0;1;1;0-16;false;false;NA;NA;6.35122e+03
Im001;0;5-32-0;5;0;10.00000;2.89446;-0.27733;3.06574;0.68324;4-32-0;2;2;0-32;false;false;4-32-0;NA;5.57925e+03
Im001;0;5-34-0;5;0;10.00000;0.29337;9.22097e-02;2.50679;0.74105;5-34-0;1;1;0-34;false;false;NA;NA;4.64478e+03
Im001;0;5-41-0;5;0;10.00000;2.39811;-0.33042;2.98344;0.83984;5-41-0;2;2;0-41;false;false;NA;6-41-0;4.94189e+03
Im001;0;6-4-0;6;0;12.00000;2.47557;-0.38252;3.11109;0.92681;5-4-0;5;5;0-4;false;false;5-4-0;7-4-0;5.44456e+03
Im001;0;6-25-0;6;0;12.00000;1.28693;0.33926;2.43456;0.86223;6-25-0;1;1;0-25;false;false;NA;NA;5.01813e+03
Im001;0;6-34-0;6;0;12.00000;1.09085;0.27170;2.50679;0.87119;6-34-0;7;7;0-34;false;false;NA;7-34-0;4.23144e+03
Im001;0;6-41-0;6;0;12.00000;2.40169;-0.36451;2.98344;0.83967;5-41-0;2;2;0-41;false;false;5-41-0;NA;4.97644e+03
Im001;0;6-43-0;6;0;12.00000;1.96393;-2.85258e-02;1.98167;0.42822;6-43-0;1;1;0-43;false;false;NA;NA;3.89425e+03
Im001;0;6-44-0;6;0;12.00000;1.11137;0.44217;3.86905;0.80790;6-44-0;2;2;0-44;false;false;NA;7-44-0;4.26989e+03
Im001;0;7-4-0;7;0;14.00000;2.43756;-0.35247;3.11109;0.93147;5-4-0;5;5;0-4;false;false;6-4-0;8-4-0;5.38622e+03
Im001;0;7-5-0;7;0;14.00000;0.40208;0.15303;3.35981;0.77144;7-5-0;2;2;0-5;false;false;NA;8-5-0;3.78233e+03
Im001;0;7-15-0;7;0;14.00000;0.34915;0.16487;1.82980;0.74070;7-15-0;3;3;0-15;false;false;NA;8-15-0;4.99000e+03
Im001;0;7-32-0;7;0;14.00000;2.25431;-0.11699;3.06574;0.93791;7-32-0;2;2;0-32;false;false;NA;8-32-0;5.50989e+03
Im001;0;7-34-0;7;0;14.00000;1.11010;0.23207;2.50679;0.86988;6-34-0;7;7;0-34;false;false;6-34-0;8-34-0;4.70989e+03
Im001;0;7-44-0;7;0;14.00000;1.20318;0.34197;3.86905;0.81106;6-44-0;2;2;0-44;false;false;6-44-0;NA;5.80700e+03
