Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im001;0;0-0-0;0;0;0.00000;8.91738e-02;0.12919;3.38631;0.58888;0-0-0;1;1;0-0;false;false;NA;NA;5.76388e+03;NA;1.56632
Im001;0;0-22-0;0;0;0.00000;0.88818;-5.82311e-02;3.50971;0.83569;0-22-0;1;1;0-22;false;false;NA;NA;6.41811e+03;0-22-0;0.76091
Im001;0;1-33-0;1;0;2.00000;1.57342;0.29588;2.67753;0.76556;1-33-0;1;1;0-33;false;false;NA;NA;4.54367e+03;NA;0.66250
Im001;0;2-0-0;2;0;4.00000;3.22267;-0.23499;3.38631;0.56896;2-0-0;4;4;0-0;false;false;NA;3-0-0;5.56743e+03;NA;1.58056
Im001;0;3-0-0;3;0;6.00000;3.18510;-0.15959;3.38631;0.59891;2-0-0;4;4;0-0;false;false;2-0-0;4-0-0;5.64833e+03;NA;1.53386
Im001;0;3-8-0;3;0;6.00000;0.38035;-0.25375;2.33939;0.71369;3-8-0;3;3;0-8;false;false;NA;4-8-0;5.24256e+03;3-8-0;0.91785
Im001;0;3-23-0;3;0;6.00000;3.29325;-0.15499;3.95655;0.82434;3-23-0;2;2;0-23;false;false;NA;4-23-0;4.86744e+03;3-23-1;0.38686
Im001;0;4-0-0;4;0;8.00000;3.20449;-0.13692;3.38631;0.58771;2-0-0;4;4;0-0;false;false;3-0-0;5-0-0;6.10567e+03;NA;1.55168
Im001;0;4-8-0;4;0;8.00000;0.37283;-0.24945;2.33939;0.71109;3-8-0;3;3;0-8;false;false;3-8-0;5-8-0;5.25244e+03;4-8-0;0.92358
Im001;0;4-23-0;4;0;8.00000;2.89495;-0.10835;3.95655;0.85924;3-23-0;2;2;0-23;false;false;3-23-0;NA;5.00811e+03;4-23-1;5.95769e-02
Im001;0;5-0-0;5;0;10.00000;3.20568;-0.21052;3.38631;0.58647;2-0-0;4;4;0-0;false;false;4-0-0;NA;5.47813e+03;NA;1.55686
Im001;0;5-8-0;5;0;10.00000;0.40039;-0.26786;2.33939;0.72065;3-8-0;3;3;0-8;false;false;4-8-0;NA;4.78600e+03;5-8-0;0.90322
Im001;0;6-37-0;6;0;12.00000;1.74688;0.23032;2.41100;0.84270;6-37-0;1;1;0-37;false;false;NA;NA;5.43267e+03;6-37-0;0.62325
Im001;0;7-0-0;7;0;14.00000;3.15568;-0.15656;3.38631;0.61542;7-0-0;4;4;0-0;false;false;NA;8-0-0;5.37256e+03;NA;1.50574
Im001;0;8-0-0;8;0;16.00000;3.14899;-0.15881;3.38631;0.61918;7-0-0;4;4;0-0;false;false;7-0-0;9-0-0;5.71467e+03;NA;1.49952
Im001;0;8-19-0;8;0;16.00000;2.14723;0.18285;4.40371;0.67099;8-19-0;3;3;0-19;false;false;NA;9-19-0;5.64814e+03;8-19-0;0.28835
Im001;0;9-0-0;9;0;18.00000;3.20898;-0.21041;3.38631;0.58306;7-0-0;4;4;0-0;false;false;8-0-0;10-0-0;5.34113e+03;NA;1.56097
Im001;0;9-19-0;9;0;18.00000;2.45099;0.12314;4.40371;0.71113;8-19-0;3;3;0-19;false;false;8-19-0;10-19-0;7.09178e+03;9-19-0;0.20846
Im001;0;10-0-0;10;0;20.00000;3.20256;-0.18606;3.38631;0.58913;7-0-0;4;4;0-0;false;false;9-0-0;NA;5.30943e+03;NA;1.55174
Im001;0;10-17-0;10;0;20.00000;2.04412;-0.22949;3.07609;0.76909;10-17-0;1;1;0-17;false;false;NA;NA;5.43333e+03;10-17-1;0.20267
Im001;0;10-19-0;10;0;20.00000;2.44690;0.15051;4.40371;0.71045;8-19-0;3;3;0-19;false;false;9-19-0;NA;5.75456e+03;10-19-0;0.22867
Im001;0;10-22-0;10;0;20.00000;2.45582;0.30370;3.50971;0.88140;10-22-0;1;1;0-22;false;false;NA;NA;5.25078e+03;10-22-0;0.91217
Im001;0;11-17-0;11;0;22.00000;2.82452;-0.17779;3.07609;0.57315;11-17-0;1;1;0-17;false;false;NA;NA;5.01789e+03;11-17-1;0.63326
Im001;0;11-19-0;11;0;22.00000;2.86870;7.78216e-02;4.40371;0.77261;11-19-0;1;1;0-19;false;false;NA;NA;5.87089e+03;11-19-0;0.55620
Im001;0;11-22-0;11;0;22.00000;0.88572;-0.18986;3.50971;0.83545;11-22-0;1;1;0-22;false;false;NA;NA;5.52011e+03;11-22-0;0.77008
Im001;0;11-27-0;11;0;22.00000;0.20741;-0.16539;4.29516;0.47973;11-27-0;1;1;0-27;false;false;NA;NA;5.27938e+03;11-27-0;0.75758
Im001;0;12-9-0;12;0;24.00000;1.43065;6.83297e-02;2.34343;0.77768;12-9-0;1;1;0-9;false;false;NA;NA;5.03422e+03;12-9-0;0.19740
Im001;0;12-21-0;12;0;24.00000;0.72788;-0.33045;4.41822;0.82483;12-21-0;1;1;0-21;false;false;NA;NA;4.94200e+03;12-21-0;0.52239
Im001;0;13-38-0;13;0;26.00000;2.13203;-0.21036;2.41038;0.73734;13-38-0;2;2;0-38;false;false;NA;14-38-0;3.83978e+03;13-38-1;0.28543
