Position;PositionIdx;Indices;Frame;Idx;Time;DnaNIntensity;SNR;Area;RecBIntensity;DnaNSpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;RecBSpotCount
Im004;0;0-0;0;0;1.69039e+12;1.37313e+03;631.03188;2.89200;3.64936e+03;2;0.78961;3.23577;A;NA;NA;0
Im004;0;0-1;0;1;1.69039e+12;1.48078e+03;738.67585;2.21758;4.63826e+03;2;0.85771;2.30606;B;NA;NA;0
Im004;0;0-2;0;2;1.69039e+12;1.98055e+03;1.23845e+03;1.97753;4.37447e+03;1;0.81207;2.07196;C;NA;NA;0
Im004;0;0-3;0;3;1.69039e+12;2.33493e+03;1.59283e+03;3.41781;4.45896e+03;3;0.75076;3.89839;D;NA;NA;0
Im004;0;0-4;0;4;1.69039e+12;2.47265e+03;1.73055e+03;2.85770;4.60013e+03;2;0.78682;3.12692;E;NA;NA;0
Im004;0;0-5;0;5;1.69039e+12;2.39659e+03;1.65449e+03;1.82893;4.37581e+03;2;0.79982;1.96214;F;NA;NA;0
Im004;0;0-6;0;6;1.69039e+12;1.42064e+03;678.53934;3.22349;3.63974e+03;2;0.87033;3.34315;G;NA;NA;0
Im004;0;0-7;0;7;1.69039e+12;1.99006e+03;1.24795e+03;1.79464;4.02138e+03;2;0.73513;2.06622;I;NA;NA;0
Im004;0;0-8;0;8;1.69039e+12;2.15539e+03;1.41329e+03;2.06898;4.02052e+03;2;0.82281;2.18343;J;NA;NA;0
Im004;0;0-9;0;9;1.69039e+12;1.36000e+03;617.90136;2.96058;3.64205e+03;2;0.80280;3.23917;K;NA;NA;0
Im004;0;0-10;0;10;1.69039e+12;1.85003e+03;1.10793e+03;2.02325;4.37952e+03;1;0.70552;2.40888;L;NA;NA;0
Im004;0;0-11;0;11;1.69039e+12;1.94284e+03;1.20074e+03;3.45211;4.31245e+03;2;0.78136;3.79514;M;NA;NA;0
Im004;0;0-12;0;12;1.69039e+12;1.99709e+03;1.25499e+03;2.06898;4.52067e+03;2;0.75187;2.36627;N;NA;NA;0
Im004;0;0-13;0;13;1.69039e+12;2.08780e+03;1.34569e+03;2.74340;3.59987e+03;1;0.95843;2.60412;O;NA;NA;0
Im004;0;0-14;0;14;1.69039e+12;1.41664e+03;674.54013;3.64643;4.03835e+03;1;0.81699;3.86351;P;NA;NA;0
Im004;0;0-15;0;15;1.69039e+12;1.90339e+03;1.16128e+03;3.22349;4.78770e+03;4;0.76227;3.69816;Q;NA;NA;0
Im004;0;0-16;0;16;1.69039e+12;1.74478e+03;1.00268e+03;3.30351;4.39727e+03;2;0.73375;3.79911;R;NA;NA;0
Im004;0;0-17;0;17;1.69039e+12;1.99510e+03;1.25300e+03;3.50926;4.53922e+03;3;0.81646;3.79286;S;NA;NA;0
Im004;0;0-18;0;18;1.69039e+12;2.07013e+03;1.32802e+03;2.25187;3.89263e+03;1;0.77610;2.48679;U;NA;NA;0
Im004;0;0-19;0;19;1.69039e+12;1.82622e+03;1.08411e+03;1.64604;3.73140e+03;1;0.83668;1.66876;V;NA;NA;0
Im004;0;0-20;0;20;1.69039e+12;1.78985e+03;1.04775e+03;2.29759;4.01295e+03;2;0.81100;2.45134;W;NA;NA;1
Im004;0;0-21;0;21;1.69039e+12;1.79689e+03;1.05478e+03;2.68624;3.70531e+03;2;0.77410;3.05251;X;NA;NA;0
Im004;0;0-22;0;22;1.69039e+12;2.03694e+03;1.29484e+03;1.69176;3.84285e+03;2;0.72783;1.96928;Y;NA;NA;0
Im004;0;0-23;0;23;1.69039e+12;2.27757e+03;1.53547e+03;3.33780;4.07763e+03;2;0.91192;3.38262;Z;NA;NA;0
Im004;0;0-24;0;24;1.69039e+12;2.37673e+03;1.63463e+03;2.90343;4.90336e+03;2;0.71683;3.32811;A1;NA;NA;0
Im004;0;0-25;0;25;1.69039e+12;2.50920e+03;1.76710e+03;2.36618;3.89414e+03;3;0.70528;2.77548;B1;NA;NA;0
Im004;0;0-26;0;26;1.69039e+12;2.69159e+03;1.94949e+03;3.64643;4.23893e+03;2;0.81491;3.88201;C1;NA;NA;0
Im004;0;0-27;0;27;1.69039e+12;2.34915e+03;1.60705e+03;2.51478;4.02182e+03;2;0.87078;2.55171;D1;NA;NA;1
Im004;0;0-28;0;28;1.69039e+12;1.56104e+03;818.93779;3.12061;3.80418e+03;2;0.76137;3.59026;E1;NA;NA;0
Im004;0;0-29;0;29;1.69039e+12;1.54588e+03;803.77681;2.65195;3.51207e+03;1;0.89916;2.67187;F1;NA;NA;0
Im004;0;0-30;0;30;1.69039e+12;1.76122e+03;1.01912e+03;2.28616;3.52123e+03;2;0.83293;2.32410;G1;NA;NA;0
Im004;0;0-31;0;31;1.69039e+12;1.91457e+03;1.17247e+03;2.34332;3.79873e+03;2;0.83299;2.47004;I1;NA;NA;0
Im004;0;1-0;1;0;0.00000;1.31247e+03;582.05367;2.89200;3.55925e+03;0;0.78961;3.23577;A;NA;NA;0
Im004;0;1-1;1;1;0.00000;1.45908e+03;728.66064;2.21758;4.41410e+03;0;0.85771;2.30606;B;NA;NA;0
Im004;0;1-2;1;2;0.00000;1.91212e+03;1.18170e+03;1.97753;4.27224e+03;0;0.81207;2.07196;C;NA;NA;0
Im004;0;1-3;1;3;0.00000;2.24786e+03;1.51745e+03;3.41781;4.39857e+03;0;0.75076;3.89839;D;NA;NA;0
Im004;0;1-4;1;4;0.00000;2.30941e+03;1.57899e+03;2.85770;4.49231e+03;0;0.78682;3.12692;E;NA;NA;0
Im004;0;1-5;1;5;0.00000;2.28113e+03;1.55071e+03;1.82893;4.28060e+03;0;0.79982;1.96214;F;NA;NA;0
Im004;0;1-6;1;6;0.00000;1.35416e+03;623.74289;3.22349;3.54225e+03;0;0.87033;3.34315;G;NA;NA;0
Im004;0;1-7;1;7;0.00000;1.93675e+03;1.20633e+03;1.79464;3.87455e+03;0;0.73513;2.06622;I;NA;NA;0
Im004;0;1-8;1;8;0.00000;2.00270e+03;1.27228e+03;2.06898;3.95388e+03;0;0.82281;2.18343;J;NA;NA;0
Im004;0;1-9;1;9;0.00000;1.30732e+03;576.89992;2.96058;3.55112e+03;0;0.80280;3.23917;K;NA;NA;0
Im004;0;1-10;1;10;0.00000;1.76754e+03;1.03712e+03;2.02325;4.22797e+03;0;0.70552;2.40888;L;NA;NA;0
Im004;0;1-11;1;11;0.00000;1.83137e+03;1.10095e+03;3.45211;4.21463e+03;0;0.78136;3.79514;M;NA;NA;0
Im004;0;1-12;1;12;0.00000;1.96662e+03;1.23620e+03;2.06898;4.36064e+03;0;0.75187;2.36627;N;NA;NA;0
Im004;0;1-13;1;13;0.00000;1.98531e+03;1.25490e+03;2.74340;3.51170e+03;0;0.95843;2.60412;O;NA;NA;0
Im004;0;1-14;1;14;0.00000;1.39497e+03;664.55197;3.64643;4.06928e+03;0;0.81699;3.86351;P;NA;NA;0
Im004;0;1-15;1;15;0.00000;1.83974e+03;1.10932e+03;3.22349;4.57613e+03;0;0.76227;3.69816;Q;NA;NA;0
Im004;0;1-16;1;16;0.00000;1.63917e+03;908.75287;3.30351;4.29216e+03;0;0.73375;3.79911;R;NA;NA;0
Im004;0;1-17;1;17;0.00000;1.90189e+03;1.17148e+03;3.50926;4.34740e+03;0;0.81646;3.79286;S;NA;NA;0
Im004;0;1-18;1;18;0.00000;1.92351e+03;1.19310e+03;2.25187;3.80884e+03;0;0.77610;2.48679;U;NA;NA;0
Im004;0;1-19;1;19;0.00000;1.75588e+03;1.02547e+03;1.64604;3.78263e+03;0;0.83668;1.66876;V;NA;NA;0
Im004;0;1-20;1;20;0.00000;1.73431e+03;1.00390e+03;2.29759;3.95523e+03;1;0.81100;2.45134;W;NA;NA;1
Im004;0;1-21;1;21;0.00000;1.66091e+03;930.48970;2.68624;3.54068e+03;0;0.77410;3.05251;X;NA;NA;0
Im004;0;1-22;1;22;0.00000;1.90534e+03;1.17493e+03;1.69176;3.79062e+03;0;0.72783;1.96928;Y;NA;NA;0
Im004;0;1-23;1;23;0.00000;2.12556e+03;1.39514e+03;3.33780;3.95076e+03;1;0.91192;3.38262;Z;NA;NA;0
Im004;0;1-24;1;24;0.00000;2.24278e+03;1.51236e+03;2.90343;4.82557e+03;0;0.71683;3.32811;A1;NA;NA;0
Im004;0;1-25;1;25;0.00000;2.32106e+03;1.59064e+03;2.36618;3.81226e+03;0;0.70528;2.77548;B1;NA;NA;0
Im004;0;1-26;1;26;0.00000;2.58057e+03;1.85015e+03;3.64643;3.99912e+03;0;0.81491;3.88201;C1;NA;NA;0
Im004;0;1-27;1;27;0.00000;2.20015e+03;1.46973e+03;2.51478;3.80545e+03;0;0.87078;2.55171;D1;NA;NA;0
Im004;0;1-28;1;28;0.00000;1.48613e+03;755.71152;3.12061;3.67850e+03;2;0.76137;3.59026;E1;NA;NA;0
Im004;0;1-29;1;29;0.00000;1.42841e+03;697.99280;2.65195;3.42088e+03;0;0.89916;2.67187;F1;NA;NA;0
Im004;0;1-30;1;30;0.00000;1.70386e+03;973.44332;2.28616;3.33600e+03;0;0.83293;2.32410;G1;NA;NA;0
Im004;0;1-31;1;31;0.00000;1.74338e+03;1.01296e+03;2.34332;3.79928e+03;0;0.83299;2.47004;I1;NA;NA;0
Im004;0;2-0;2;0;0.00000;1.27346e+03;541.50997;2.89200;4.07275e+03;0;0.78961;3.23577;A;NA;NA;0
Im004;0;2-1;2;1;0.00000;1.37664e+03;644.69065;2.21758;5.07455e+03;0;0.85771;2.30606;B;NA;NA;0
Im004;0;2-2;2;2;0.00000;1.85832e+03;1.12637e+03;1.97753;4.94443e+03;0;0.81207;2.07196;C;NA;NA;0
Im004;0;2-3;2;3;0.00000;2.14792e+03;1.41597e+03;3.41781;5.05802e+03;0;0.75076;3.89839;D;NA;NA;0
Im004;0;2-4;2;4;0.00000;2.23820e+03;1.50625e+03;2.85770;5.18436e+03;0;0.78682;3.12692;E;NA;NA;0
Im004;0;2-5;2;5;0.00000;2.20224e+03;1.47029e+03;1.82893;4.80411e+03;0;0.79982;1.96214;F;NA;NA;0
Im004;0;2-6;2;6;0.00000;1.33183e+03;599.87771;3.22349;3.93062e+03;0;0.87033;3.34315;G;NA;NA;0
Im004;0;2-7;2;7;0.00000;1.83471e+03;1.10276e+03;1.79464;4.35300e+03;0;0.73513;2.06622;I;NA;NA;0
Im004;0;2-8;2;8;0.00000;1.99207e+03;1.26012e+03;2.06898;4.47953e+03;0;0.82281;2.18343;J;NA;NA;0
Im004;0;2-9;2;9;0.00000;1.30696e+03;575.01286;2.96058;3.99036e+03;0;0.80280;3.23917;K;NA;NA;0
Im004;0;2-10;2;10;0.00000;1.70563e+03;973.67859;2.02325;4.71402e+03;0;0.70552;2.40888;L;NA;NA;0
Im004;0;2-11;2;11;0.00000;1.77648e+03;1.04453e+03;3.45211;4.65085e+03;0;0.78136;3.79514;M;NA;NA;0
Im004;0;2-12;2;12;0.00000;1.78066e+03;1.04871e+03;2.06898;4.88001e+03;0;0.75187;2.36627;N;NA;NA;0
Im004;0;2-13;2;13;0.00000;1.92097e+03;1.18902e+03;2.74340;3.94685e+03;0;0.95843;2.60412;O;NA;NA;0
Im004;0;2-14;2;14;0.00000;1.33024e+03;598.29285;3.64643;4.43447e+03;0;0.81699;3.86351;P;NA;NA;0
Im004;0;2-15;2;15;0.00000;1.77974e+03;1.04779e+03;3.22349;5.07027e+03;0;0.76227;3.69816;Q;NA;NA;0
Im004;0;2-16;2;16;0.00000;1.58684e+03;854.89230;3.30351;4.82753e+03;0;0.73375;3.79911;R;NA;NA;0
Im004;0;2-17;2;17;0.00000;1.79719e+03;1.06524e+03;3.50926;4.86736e+03;0;0.81646;3.79286;S;NA;NA;1
Im004;0;2-18;2;18;0.00000;1.85492e+03;1.12297e+03;2.25187;4.33354e+03;0;0.77610;2.48679;U;NA;NA;0
Im004;0;2-19;2;19;0.00000;1.70676e+03;974.80842;1.64604;4.37682e+03;0;0.83668;1.66876;V;NA;NA;0
Im004;0;2-20;2;20;0.00000;1.64695e+03;915.00172;2.29759;4.39449e+03;1;0.81100;2.45134;W;NA;NA;0
Im004;0;2-21;2;21;0.00000;1.58410e+03;852.14934;2.68624;3.96925e+03;0;0.77410;3.05251;X;NA;NA;0
Im004;0;2-22;2;22;0.00000;1.74974e+03;1.01779e+03;1.69176;3.95930e+03;0;0.72783;1.96928;Y;NA;NA;0
Im004;0;2-23;2;23;0.00000;2.00347e+03;1.27152e+03;3.33780;4.46984e+03;0;0.91192;3.38262;Z;NA;NA;0
Im004;0;2-24;2;24;0.00000;2.13643e+03;1.40448e+03;2.90343;5.43504e+03;0;0.71683;3.32811;A1;NA;NA;0
Im004;0;2-25;2;25;0.00000;2.21035e+03;1.47840e+03;2.36618;4.31818e+03;0;0.70528;2.77548;B1;NA;NA;0
Im004;0;2-26;2;26;0.00000;2.38465e+03;1.65270e+03;3.64643;4.52429e+03;1;0.81491;3.88201;C1;NA;NA;0
Im004;0;2-27;2;27;0.00000;2.09137e+03;1.35942e+03;2.51478;4.29550e+03;0;0.87078;2.55171;D1;NA;NA;0
Im004;0;2-28;2;28;0.00000;1.41136e+03;679.41045;3.12061;4.12271e+03;0;0.76137;3.59026;E1;NA;NA;0
Im004;0;2-29;2;29;0.00000;1.40147e+03;669.51699;2.65195;3.94142e+03;0;0.89916;2.67187;F1;NA;NA;0
Im004;0;2-30;2;30;0.00000;1.62408e+03;892.12647;2.28616;3.75356e+03;0;0.83293;2.32410;G1;NA;NA;0
Im004;0;2-31;2;31;0.00000;1.75191e+03;1.01996e+03;2.34332;4.36141e+03;0;0.83299;2.47004;I1;NA;NA;0
Im004;0;3-0;3;0;6.00000;1.24660e+03;521.98235;2.89200;4.00082e+03;0;0.78961;3.23577;A;NA;NA;0
Im004;0;3-1;3;1;6.00000;1.35643e+03;631.80940;2.21758;5.28878e+03;0;0.85771;2.30606;B;NA;NA;0
Im004;0;3-2;3;2;6.00000;1.78078e+03;1.05616e+03;1.97753;4.60413e+03;0;0.81207;2.07196;C;NA;NA;0
Im004;0;3-3;3;3;6.00000;2.06507e+03;1.34046e+03;3.41781;4.85674e+03;1;0.75076;3.89839;D;NA;NA;0
Im004;0;3-4;3;4;6.00000;2.12651e+03;1.40189e+03;2.85770;4.96865e+03;0;0.78682;3.12692;E;NA;NA;0
Im004;0;3-5;3;5;6.00000;2.11583e+03;1.39121e+03;1.82893;4.64221e+03;0;0.79982;1.96214;F;NA;NA;0
Im004;0;3-6;3;6;6.00000;1.29818e+03;573.56596;3.22349;3.81433e+03;1;0.87033;3.34315;G;NA;NA;0
Im004;0;3-7;3;7;6.00000;1.77322e+03;1.04860e+03;1.79464;4.21101e+03;0;0.73513;2.06622;I;NA;NA;0
Im004;0;3-8;3;8;6.00000;1.89227e+03;1.16765e+03;2.06898;4.28730e+03;0;0.82281;2.18343;J;NA;NA;0
Im004;0;3-9;3;9;6.00000;1.26749e+03;542.86805;2.96058;3.98770e+03;0;0.80280;3.23917;K;NA;NA;0
Im004;0;3-10;3;10;6.00000;1.64799e+03;923.37026;2.02325;4.71158e+03;1;0.70552;2.40888;L;NA;NA;0
Im004;0;3-11;3;11;6.00000;1.72622e+03;1.00160e+03;3.45211;4.56662e+03;0;0.78136;3.79514;M;NA;NA;0
Im004;0;3-12;3;12;6.00000;1.71365e+03;989.03350;2.06898;4.88388e+03;0;0.75187;2.36627;N;NA;NA;0
Im004;0;3-13;3;13;6.00000;1.84952e+03;1.12490e+03;2.74340;3.88630e+03;0;0.95843;2.60412;O;NA;NA;0
Im004;0;3-14;3;14;6.00000;1.30137e+03;576.74833;3.64643;4.36933e+03;0;0.81699;3.86351;P;NA;NA;0
Im004;0;3-15;3;15;6.00000;1.72317e+03;998.55532;3.22349;4.94487e+03;0;0.76227;3.69816;Q;NA;NA;0
Im004;0;3-16;3;16;6.00000;1.54247e+03;817.84869;3.30351;4.71059e+03;0;0.73375;3.79911;R;NA;NA;0
Im004;0;3-17;3;17;6.00000;1.71749e+03;992.87342;3.50926;4.67150e+03;1;0.81646;3.79286;S;NA;NA;1
Im004;0;3-18;3;18;6.00000;1.79201e+03;1.06739e+03;2.25187;4.07217e+03;0;0.77610;2.48679;U;NA;NA;0
Im004;0;3-19;3;19;6.00000;1.73792e+03;1.01330e+03;1.64604;4.07008e+03;1;0.83668;1.66876;V;NA;NA;0
Im004;0;3-20;3;20;6.00000;1.57924e+03;854.62534;2.29759;4.05542e+03;1;0.81100;2.45134;W;NA;NA;0
Im004;0;3-21;3;21;6.00000;1.53736e+03;812.73901;2.68624;3.88237e+03;0;0.77410;3.05251;X;NA;NA;0
Im004;0;3-22;3;22;6.00000;1.73598e+03;1.01136e+03;1.69176;3.97080e+03;0;0.72783;1.96928;Y;NA;NA;0
Im004;0;3-23;3;23;6.00000;1.94218e+03;1.21756e+03;3.33780;4.32229e+03;0;0.91192;3.38262;Z;NA;NA;0
Im004;0;3-24;3;24;6.00000;2.05564e+03;1.33102e+03;2.90343;5.16243e+03;0;0.71683;3.32811;A1;NA;NA;0
Im004;0;3-25;3;25;6.00000;2.12243e+03;1.39782e+03;2.36618;4.18852e+03;0;0.70528;2.77548;B1;NA;NA;0
Im004;0;3-26;3;26;6.00000;2.31880e+03;1.59418e+03;3.64643;4.39370e+03;0;0.81491;3.88201;C1;NA;NA;0
Im004;0;3-27;3;27;6.00000;2.05416e+03;1.32955e+03;2.51478;4.15096e+03;0;0.87078;2.55171;D1;NA;NA;0
Im004;0;3-28;3;28;6.00000;1.40297e+03;678.34859;3.12061;3.88878e+03;0;0.76137;3.59026;E1;NA;NA;0
Im004;0;3-29;3;29;6.00000;1.37684e+03;652.22208;2.65195;3.76065e+03;0;0.89916;2.67187;F1;NA;NA;0
Im004;0;3-30;3;30;6.00000;1.63840e+03;913.78156;2.28616;3.74489e+03;0;0.83293;2.32410;G1;NA;NA;0
Im004;0;3-31;3;31;6.00000;1.71005e+03;985.43034;2.34332;4.09236e+03;0;0.83299;2.47004;I1;NA;NA;0
Im004;0;4-0;4;0;8.00000;1.21888e+03;499.23147;2.89200;4.06466e+03;0;0.78961;3.23577;A;NA;NA;0
Im004;0;4-1;4;1;8.00000;1.35809e+03;638.44283;2.21758;4.96507e+03;0;0.85771;2.30606;B;NA;NA;0
Im004;0;4-2;4;2;8.00000;1.78229e+03;1.06264e+03;1.97753;4.54971e+03;0;0.81207;2.07196;C;NA;NA;0
Im004;0;4-3;4;3;8.00000;2.07930e+03;1.35965e+03;3.41781;4.72063e+03;0;0.75076;3.89839;D;NA;NA;0
Im004;0;4-4;4;4;8.00000;2.10346e+03;1.38381e+03;2.85770;4.95716e+03;0;0.78682;3.12692;E;NA;NA;0
Im004;0;4-5;4;5;8.00000;2.02703e+03;1.30738e+03;1.82893;4.55608e+03;0;0.79982;1.96214;F;NA;NA;0
Im004;0;4-6;4;6;8.00000;1.28109e+03;561.43870;3.22349;3.88275e+03;0;0.87033;3.34315;G;NA;NA;0
Im004;0;4-7;4;7;8.00000;1.73204e+03;1.01239e+03;1.79464;4.30527e+03;1;0.73513;2.06622;I;NA;NA;0
Im004;0;4-8;4;8;8.00000;1.85784e+03;1.13819e+03;2.06898;4.34843e+03;0;0.82281;2.18343;J;NA;NA;0
Im004;0;4-9;4;9;8.00000;1.25427e+03;534.61645;2.96058;4.03447e+03;0;0.80280;3.23917;K;NA;NA;0
Im004;0;4-10;4;10;8.00000;1.65141e+03;931.76247;2.02325;4.77097e+03;0;0.70552;2.40888;L;NA;NA;0
Im004;0;4-11;4;11;8.00000;1.69241e+03;972.76064;3.45211;4.54024e+03;0;0.78136;3.79514;M;NA;NA;0
Im004;0;4-12;4;12;8.00000;1.71182e+03;992.17325;2.06898;4.94796e+03;0;0.75187;2.36627;N;NA;NA;0
Im004;0;4-13;4;13;8.00000;1.83918e+03;1.11953e+03;2.74340;3.92258e+03;0;0.95843;2.60412;O;NA;NA;1
Im004;0;4-14;4;14;8.00000;1.26542e+03;545.77324;3.64643;4.39983e+03;1;0.81699;3.86351;P;NA;NA;0
Im004;0;4-15;4;15;8.00000;1.65838e+03;938.73302;3.22349;4.99569e+03;1;0.76227;3.69816;Q;NA;NA;0
Im004;0;4-16;4;16;8.00000;1.51395e+03;794.29814;3.30351;4.72672e+03;0;0.73375;3.79911;R;NA;NA;0
Im004;0;4-17;4;17;8.00000;1.71213e+03;992.47708;3.50926;4.68736e+03;1;0.81646;3.79286;S;NA;NA;1
Im004;0;4-18;4;18;8.00000;1.73093e+03;1.01128e+03;2.25187;4.16312e+03;0;0.77610;2.48679;U;NA;NA;0
Im004;0;4-19;4;19;8.00000;1.62018e+03;900.53060;1.64604;4.16390e+03;0;0.83668;1.66876;V;NA;NA;0
Im004;0;4-20;4;20;8.00000;1.53913e+03;819.47940;2.29759;4.04726e+03;1;0.81100;2.45134;W;NA;NA;0
Im004;0;4-21;4;21;8.00000;1.51541e+03;795.75855;2.68624;3.91819e+03;0;0.77410;3.05251;X;NA;NA;0
Im004;0;4-22;4;22;8.00000;1.69699e+03;977.33653;1.69176;3.97636e+03;1;0.72783;1.96928;Y;NA;NA;0
Im004;0;4-23;4;23;8.00000;1.93326e+03;1.21361e+03;3.33780;4.38648e+03;0;0.91192;3.38262;Z;NA;NA;0
Im004;0;4-24;4;24;8.00000;2.00574e+03;1.28609e+03;2.90343;5.10409e+03;0;0.71683;3.32811;A1;NA;NA;0
Im004;0;4-25;4;25;8.00000;2.07848e+03;1.35883e+03;2.36618;4.17831e+03;0;0.70528;2.77548;B1;NA;NA;0
Im004;0;4-26;4;26;8.00000;2.30344e+03;1.58379e+03;3.64643;4.33100e+03;0;0.81491;3.88201;C1;NA;NA;0
Im004;0;4-27;4;27;8.00000;1.98963e+03;1.26998e+03;2.51478;4.07245e+03;0;0.87078;2.55171;D1;NA;NA;0
Im004;0;4-28;4;28;8.00000;1.39771e+03;678.06433;3.12061;3.94071e+03;0;0.76137;3.59026;E1;NA;NA;0
Im004;0;4-29;4;29;8.00000;1.36472e+03;645.06556;2.65195;3.81939e+03;0;0.89916;2.67187;F1;NA;NA;0
Im004;0;4-30;4;30;8.00000;1.59744e+03;877.78504;2.28616;3.75887e+03;0;0.83293;2.32410;G1;NA;NA;0
Im004;0;4-31;4;31;8.00000;1.69412e+03;974.46712;2.34332;4.09641e+03;0;0.83299;2.47004;I1;NA;NA;0
Im004;0;5-0;5;0;10.00000;1.22100e+03;505.59533;2.89200;3.97848e+03;0;0.78961;3.23577;A;NA;NA;0
Im004;0;5-1;5;1;10.00000;1.34227e+03;626.86852;2.21758;4.87848e+03;0;0.85771;2.30606;B;NA;NA;0
Im004;0;5-2;5;2;10.00000;1.71943e+03;1.00403e+03;1.97753;4.44571e+03;1;0.81207;2.07196;C;NA;NA;0
Im004;0;5-3;5;3;10.00000;1.97429e+03;1.25888e+03;3.41781;4.66313e+03;0;0.75076;3.89839;D;NA;NA;0
Im004;0;5-4;5;4;10.00000;2.01664e+03;1.30124e+03;2.85770;4.91318e+03;0;0.78682;3.12692;E;NA;NA;0
Im004;0;5-5;5;5;10.00000;1.95910e+03;1.24370e+03;1.82893;4.49459e+03;0;0.79982;1.96214;F;NA;NA;0
Im004;0;5-6;5;6;10.00000;1.26186e+03;546.45703;3.22349;3.80692e+03;0;0.87033;3.34315;G;NA;NA;0
Im004;0;5-7;5;7;10.00000;1.68301e+03;967.60170;1.79464;4.29663e+03;1;0.73513;2.06622;I;NA;NA;0
Im004;0;5-8;5;8;10.00000;1.85682e+03;1.14141e+03;2.06898;4.35307e+03;0;0.82281;2.18343;J;NA;NA;0
Im004;0;5-9;5;9;10.00000;1.22777e+03;512.36367;2.96058;3.96480e+03;0;0.80280;3.23917;K;NA;NA;0
Im004;0;5-10;5;10;10.00000;1.56803e+03;852.62923;2.02325;4.67539e+03;0;0.70552;2.40888;L;NA;NA;0
Im004;0;5-11;5;11;10.00000;1.66275e+03;947.34036;3.45211;4.46618e+03;0;0.78136;3.79514;M;NA;NA;0
Im004;0;5-12;5;12;10.00000;1.73534e+03;1.01994e+03;2.06898;4.87006e+03;0;0.75187;2.36627;N;NA;NA;0
Im004;0;5-13;5;13;10.00000;1.80993e+03;1.09453e+03;2.74340;3.90775e+03;1;0.95843;2.60412;O;NA;NA;1
Im004;0;5-14;5;14;10.00000;1.26676e+03;551.36022;3.64643;4.30924e+03;0;0.81699;3.86351;P;NA;NA;0
Im004;0;5-15;5;15;10.00000;1.67461e+03;959.20880;3.22349;4.89742e+03;0;0.76227;3.69816;Q;NA;NA;0
Im004;0;5-16;5;16;10.00000;1.52156e+03;806.15588;3.30351;4.62993e+03;0;0.73375;3.79911;R;NA;NA;0
Im004;0;5-17;5;17;10.00000;1.65751e+03;942.10673;3.50926;4.65716e+03;0;0.81646;3.79286;S;NA;NA;1
Im004;0;5-18;5;18;10.00000;1.70760e+03;992.19431;2.25187;4.18189e+03;0;0.77610;2.48679;U;NA;NA;0
Im004;0;5-19;5;19;10.00000;1.67076e+03;955.35227;1.64604;4.09178e+03;0;0.83668;1.66876;V;NA;NA;0
Im004;0;5-20;5;20;10.00000;1.54631e+03;830.90379;2.29759;4.02859e+03;1;0.81100;2.45134;W;NA;NA;0
Im004;0;5-21;5;21;10.00000;1.51715e+03;801.74852;2.68624;3.88778e+03;0;0.77410;3.05251;X;NA;NA;0
Im004;0;5-22;5;22;10.00000;1.64719e+03;931.78452;1.69176;4.10683e+03;0;0.72783;1.96928;Y;NA;NA;1
Im004;0;5-23;5;23;10.00000;1.90944e+03;1.19403e+03;3.33780;4.31693e+03;1;0.91192;3.38262;Z;NA;NA;0
Im004;0;5-24;5;24;10.00000;1.93681e+03;1.22141e+03;2.90343;5.04687e+03;1;0.71683;3.32811;A1;NA;NA;0
Im004;0;5-25;5;25;10.00000;2.05528e+03;1.33987e+03;2.36618;4.20198e+03;0;0.70528;2.77548;B1;NA;NA;1
Im004;0;5-26;5;26;10.00000;2.26733e+03;1.55193e+03;3.64643;4.34605e+03;0;0.81491;3.88201;C1;NA;NA;0
Im004;0;5-27;5;27;10.00000;2.01027e+03;1.29487e+03;2.51478;4.04171e+03;0;0.87078;2.55171;D1;NA;NA;0
Im004;0;5-28;5;28;10.00000;1.35554e+03;640.13379;3.12061;3.97037e+03;0;0.76137;3.59026;E1;NA;NA;0
Im004;0;5-29;5;29;10.00000;1.34597e+03;630.56085;2.65195;3.77191e+03;0;0.89916;2.67187;F1;NA;NA;0
Im004;0;5-30;5;30;10.00000;1.59219e+03;876.78033;2.28616;3.74873e+03;1;0.83293;2.32410;G1;NA;NA;0
Im004;0;5-31;5;31;10.00000;1.65576e+03;940.35630;2.34332;4.03028e+03;0;0.83299;2.47004;I1;NA;NA;0
Im004;0;6-0;6;0;12.00000;1.19657e+03;482.07712;2.89200;3.97486e+03;0;0.78961;3.23577;A;NA;NA;0
Im004;0;6-1;6;1;12.00000;1.34551e+03;631.01311;2.21758;4.85873e+03;0;0.85771;2.30606;B;NA;NA;0
Im004;0;6-2;6;2;12.00000;1.69380e+03;979.31142;1.97753;4.42465e+03;0;0.81207;2.07196;C;NA;NA;0
Im004;0;6-3;6;3;12.00000;1.93669e+03;1.22219e+03;3.41781;4.62942e+03;0;0.75076;3.89839;D;NA;NA;0
Im004;0;6-4;6;4;12.00000;1.99042e+03;1.27592e+03;2.85770;4.83924e+03;0;0.78682;3.12692;E;NA;NA;0
Im004;0;6-5;6;5;12.00000;1.96594e+03;1.25145e+03;1.82893;4.40692e+03;0;0.79982;1.96214;F;NA;NA;0
Im004;0;6-6;6;6;12.00000;1.24344e+03;528.94767;3.22349;3.85927e+03;0;0.87033;3.34315;G;NA;NA;0
