Position;PositionIdx;Indices;Frame;Idx;Time;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;DistCC_oc1;Raw_intensity
Im009;5;44-4;44;4;88.00000;38-6;12;12;0;false;false;43-4;45-7;0.58057;0.12799;3.62288;0.73422;0.32805;4.42200e+03
Im009;5;44-5;44;5;88.00000;44-5;1;1;0;false;false;NA;NA;3.27773;4.17538e-02;3.32274;0.31543;0.68773;3.75544e+03
Im009;5;44-6;44;6;88.00000;36-6;14;14;0;false;false;43-5;45-9;0.85725;4.44560e-02;2.78185;0.77079;0.18931;3.84611e+03
Im009;5;44-7;44;7;88.00000;42-5;8;8;0;false;false;43-6;45-10;0.18649;0.26151;2.36150;0.73024;1.13946;4.09157e+03
Im009;5;44-8;44;8;88.00000;42-6;4;4;0;false;false;43-7;45-11;1.69845;-0.46167;2.86037;1.00731;0.21636;5.21288e+03
Im009;5;44-9;44;9;88.00000;43-8;2;2;0;false;false;43-8;NA;0.37227;-0.41828;3.04024;0.78027;0.72922;4.40667e+03
Im009;5;44-10;44;10;88.00000;44-10;1;1;0;false;false;NA;NA;2.06948;-0.17418;3.54823;0.82838;0.34914;5.12678e+03
Im009;5;44-11;44;11;88.00000;21-12;24;24;0;false;false;43-11;NA;1.21019;4.88664e-02;2.49507;0.90236;0.15515;4.63422e+03
Im009;5;44-12;44;12;88.00000;44-12;1;1;0;false;false;NA;NA;1.45771;0.25563;2.79698;0.88456;0.20887;4.12744e+03
Im009;5;44-13;44;13;88.00000;8-8;42;42;0;false;false;43-12;45-13;1.95692;-0.26557;2.84097;0.89974;0.48236;3.85767e+03
Im009;5;44-14;44;14;88.00000;43-13;7;7;0;false;false;43-13;45-14;1.86504;0.28640;2.37642;0.81700;0.10782;4.22211e+03
Im009;5;45-0;45;0;90.00000;45-0;4;4;0;false;false;NA;46-0;2.35724;-0.16399;2.52322;0.58292;0.71177;4.03678e+03
Im009;5;45-1;45;1;90.00000;30-1;19;19;0;false;false;44-0;46-1;1.13942;-0.17098;2.75616;0.86324;0.38969;4.37411e+03
Im009;5;45-2;45;2;90.00000;27-4;19;19;0;false;false;44-1;NA;1.91989;5.35434e-03;3.45020;0.96452;0.44767;4.85056e+03
Im009;5;45-3;45;3;90.00000;38-4;12;12;0;false;false;44-2;46-4;0.54397;-0.22326;3.12503;0.78704;1.13157;4.55100e+03
Im009;5;45-4;45;4;90.00000;44-3;3;3;0;false;false;44-3;46-5;1.79265;0.38292;2.46180;0.78182;0.48727;3.98643e+03
Im009;5;45-5;45;5;90.00000;45-5;4;4;0;false;false;NA;46-6;1.06868;-3.39321e-03;3.08802;0.84018;0.39884;4.49900e+03
Im009;5;45-6;45;6;90.00000;45-6;5;5;0;false;false;NA;46-7;2.37033;0.33850;3.11993;0.82543;0.60364;4.61857e+03
Im009;5;45-7;45;7;90.00000;38-6;12;12;0;false;false;44-4;46-8;0.59627;0.10972;3.62288;0.73760;0.32390;4.89856e+03
Im009;5;45-8;45;8;90.00000;45-8;1;1;0;false;false;NA;NA;4.77423;-0.25966;5.31117;0.86956;0.49030;3.93522e+03
Im009;5;45-9;45;9;90.00000;36-6;14;14;0;false;false;44-6;46-9;0.89336;8.36362e-02;2.78185;0.77316;0.16029;3.94822e+03
Im009;5;45-10;45;10;90.00000;42-5;8;8;0;false;false;44-7;46-10;0.21500;0.24828;2.36150;0.74527;0.15839;4.18138e+03
Im009;5;45-11;45;11;90.00000;42-6;4;4;0;false;false;44-8;NA;1.50780;-0.45277;2.86037;0.98907;0.31087;4.70425e+03
Im009;5;45-12;45;12;90.00000;45-12;1;1;0;false;false;NA;NA;3.09350;-8.50084e-02;3.54823;0.74262;0.66180;5.00822e+03
Im009;5;45-13;45;13;90.00000;8-8;42;42;0;false;false;44-13;46-14;1.96232;-0.25562;2.84097;0.89989;0.48197;3.86089e+03
Im009;5;45-14;45;14;90.00000;43-13;7;7;0;false;false;44-14;46-15;1.88676;0.21733;2.37642;0.80585;9.63696e-02;4.24556e+03
Im009;5;46-0;46;0;92.00000;45-0;4;4;0;false;false;45-0;47-0;2.37193;-0.20681;2.52322;0.57483;0.64719;3.96956e+03
Im009;5;46-1;46;1;92.00000;30-1;19;19;0;false;false;45-1;47-1;1.16949;-0.17709;2.75616;0.86372;0.61809;4.49744e+03
Im009;5;46-2;46;2;92.00000;46-2;4;4;0;false;false;NA;47-2;2.22025;1.17210e-02;2.54788;0.79396;0.92844;3.56578e+03
Im009;5;46-3;46;3;92.00000;46-3;1;1;0;false;false;NA;NA;2.48698;4.42230e-02;3.45020;0.90087;0.99178;4.30489e+03
Im009;5;46-4;46;4;92.00000;38-4;12;12;0;false;false;45-3;47-3;0.54854;-0.22436;3.12503;0.78758;1.13775;4.52722e+03
Im009;5;46-5;46;5;92.00000;44-3;3;3;0;false;false;45-4;NA;1.79265;0.38292;2.46180;0.78182;0.58207;3.89600e+03
Im009;5;46-6;46;6;92.00000;45-5;4;4;0;false;false;45-5;47-4;1.06197;1.23549e-03;3.08802;0.83934;0.26671;4.42889e+03
Im009;5;46-7;46;7;92.00000;45-6;5;5;0;false;false;45-6;47-6;2.35497;0.31897;3.11993;0.82511;0.47675;4.81100e+03
Im009;5;46-8;46;8;92.00000;38-6;12;12;0;false;false;45-7;47-5;0.60590;5.87625e-02;3.62288;0.73972;0.20039;4.56878e+03
Im009;5;46-9;46;9;92.00000;36-6;14;14;0;false;false;45-9;47-7;0.86436;0.11013;2.78185;0.77125;4.64487e-02;3.94400e+03
Im009;5;46-10;46;10;92.00000;42-5;8;8;0;false;false;45-10;47-8;0.22426;0.24685;2.36150;0.75016;0.78112;4.23625e+03
Im009;5;46-11;46;11;92.00000;46-11;2;2;0;false;false;NA;47-9;0.35640;-0.44720;3.04024;0.77275;0.12969;4.22267e+03
Im009;5;46-12;46;12;92.00000;46-12;2;2;0;false;false;NA;47-10;2.94951;0.31663;3.54823;0.78229;0.64108;4.41800e+03
Im009;5;46-13;46;13;92.00000;46-13;1;1;0;false;false;NA;NA;2.39207;-7.30899e-03;2.79698;0.85154;0.86467;4.09111e+03
Im009;5;46-14;46;14;92.00000;8-8;42;42;0;false;false;45-13;47-12;1.98866;-0.26093;2.84097;0.90038;0.43655;3.98378e+03
Im009;5;46-15;46;15;92.00000;43-13;7;7;0;false;false;45-14;47-13;1.63970;0.33824;2.37642;0.89815;0.58420;3.87567e+03
Im009;5;47-0;47;0;94.00000;45-0;4;4;0;false;false;46-0;48-0;2.33618;-0.16099;2.52322;0.59452;0.69044;3.96978e+03
Im009;5;47-1;47;1;94.00000;30-1;19;19;0;false;false;46-1;48-1;1.19456;-0.14913;2.75616;0.86391;0.48583;4.35022e+03
Im009;5;47-2;47;2;94.00000;46-2;4;4;0;false;false;46-2;48-2;2.25265;3.08002e-02;2.54788;0.77302;1.05059;4.25933e+03
Im009;5;47-3;47;3;94.00000;38-4;12;12;0;false;false;46-4;48-3;0.53688;-0.23649;3.12503;0.78619;1.18285;4.80244e+03
Im009;5;47-4;47;4;94.00000;45-5;4;4;0;false;false;46-6;48-5;1.06969;3.10365e-03;3.08802;0.84031;0.15886;4.54811e+03
Im009;5;47-5;47;5;94.00000;38-6;12;12;0;false;false;46-8;48-6;0.59345;5.00655e-02;3.62288;0.73699;0.15258;4.79467e+03
Im009;5;47-6;47;6;94.00000;45-6;5;5;0;false;false;46-7;48-7;2.47695;0.22908;3.11993;0.83074;0.61058;4.74478e+03
Im009;5;47-7;47;7;94.00000;36-6;14;14;0;false;false;46-9;48-8;0.90849;9.63303e-02;2.78185;0.77414;0.24177;3.81644e+03
Im009;5;47-8;47;8;94.00000;42-5;8;8;0;false;false;46-10;48-9;0.22657;0.25313;2.36150;0.75138;0.67557;4.12100e+03
Im009;5;47-9;47;9;94.00000;46-11;2;2;0;false;false;46-11;NA;0.20635;-0.39561;3.04024;0.70616;0.79042;4.51082e+03
Im009;5;47-10;47;10;94.00000;46-12;2;2;0;false;false;46-12;NA;3.11542;0.10784;3.54823;0.73419;0.73472;4.57233e+03
Im009;5;47-11;47;11;94.00000;47-11;3;3;0;false;false;NA;48-11;1.76936;0.28371;2.79698;0.89337;0.37854;3.92944e+03
Im009;5;47-12;47;12;94.00000;8-8;42;42;0;false;false;46-14;48-12;1.99645;-0.23686;2.84097;0.90052;0.48695;3.95422e+03
Im009;5;47-13;47;13;94.00000;43-13;7;7;0;false;false;46-15;48-13;1.71826;0.24360;2.37642;0.87546;0.68482;4.12933e+03
Im009;5;48-0;48;0;96.00000;45-0;4;4;0;false;false;47-0;NA;2.36070;-0.22406;2.52322;0.58101;0.70968;3.86778e+03
Im009;5;48-1;48;1;96.00000;30-1;19;19;0;false;false;47-1;NA;1.22646;-0.12846;2.75616;0.86415;0.58759;4.25400e+03
Im009;5;48-2;48;2;96.00000;46-2;4;4;0;false;false;47-2;49-1;2.22870;3.80777e-02;2.54788;0.78850;0.98063;4.20600e+03
Im009;5;48-3;48;3;96.00000;38-4;12;12;0;false;false;47-3;49-2;0.54896;-0.22710;3.12503;0.78763;1.12457;4.61089e+03
Im009;5;48-4;48;4;96.00000;48-4;1;1;0;false;false;NA;NA;0.31305;0.20984;2.98420;0.73722;1.65558;3.49067e+03
Im009;5;48-5;48;5;96.00000;45-5;4;4;0;false;false;47-4;NA;1.07298;-1.50988e-02;3.08802;0.84072;0.24545;3.63889e+03
Im009;5;48-6;48;6;96.00000;38-6;12;12;0;false;false;47-5;49-4;0.59844;6.07104e-02;3.62288;0.73808;0.67708;4.55667e+03
Im009;5;48-7;48;7;96.00000;45-6;5;5;0;false;false;47-6;49-5;2.52197;0.23726;3.11993;0.83541;0.58205;4.42489e+03
Im009;5;48-8;48;8;96.00000;36-6;14;14;0;false;false;47-7;49-7;0.89958;0.12832;2.78185;0.77358;0.23078;3.74433e+03
Im009;5;48-9;48;9;96.00000;42-5;8;8;0;false;false;47-8;49-8;0.24818;0.23873;2.36150;0.76279;0.74089;4.09711e+03
Im009;5;48-10;48;10;96.00000;48-10;1;1;0;false;false;NA;NA;2.48000;-3.67526e-02;3.54823;0.82884;4.82972e-02;4.54300e+03
Im009;5;48-11;48;11;96.00000;47-11;3;3;0;false;false;47-11;49-13;1.81445;0.30548;2.79698;0.89590;0.46150;4.17811e+03
Im009;5;48-12;48;12;96.00000;8-8;42;42;0;false;false;47-12;49-14;1.99245;-0.22640;2.84097;0.90045;0.37970;3.91956e+03
Im009;5;48-13;48;13;96.00000;43-13;7;7;0;false;false;47-13;49-15;1.70866;0.17828;2.37642;0.87825;0.11279;3.93778e+03
Im009;5;49-0;49;0;98.00000;49-0;1;1;0;false;false;NA;NA;3.48837;-6.97499e-02;3.47862;0.44736;0.96583;4.68725e+03
Im009;5;49-1;49;1;98.00000;46-2;4;4;0;false;false;48-2;NA;2.19538;2.88264e-02;2.54788;0.81006;0.96287;4.24767e+03
Im009;5;49-2;49;2;98.00000;38-4;12;12;0;false;false;48-3;NA;0.54605;-0.22785;3.12503;0.78728;1.11693;4.54633e+03
Im009;5;49-3;49;3;98.00000;49-3;1;1;0;false;false;NA;NA;0.23361;7.03730e-02;3.32274;0.73407;0.61506;3.93044e+03
Im009;5;49-4;49;4;98.00000;38-6;12;12;0;false;false;48-6;NA;0.59743;4.21168e-02;3.62288;0.73786;1.15140;4.67556e+03
Im009;5;49-5;49;5;98.00000;45-6;5;5;0;false;false;48-7;NA;2.91614;0.14097;3.11993;0.64825;0.81692;4.48322e+03
Im009;5;49-6;49;6;98.00000;49-6;1;1;0;false;false;NA;NA;3.87806;0.27861;5.31117;0.89301;7.07486e-02;4.00533e+03
Im009;5;49-7;49;7;98.00000;36-6;14;14;0;false;false;48-8;NA;0.90984;0.11345;2.78185;0.77422;0.11176;3.91956e+03
Im009;5;49-8;49;8;98.00000;42-5;8;8;0;false;false;48-9;NA;0.26290;0.22216;2.36150;0.77056;0.29049;4.07156e+03
Im009;5;49-9;49;9;98.00000;49-9;1;1;0;false;false;NA;NA;2.11234;-0.43069;2.86037;1.00426;0.42605;4.71678e+03
Im009;5;49-10;49;10;98.00000;49-10;1;1;0;false;false;NA;NA;2.20823;0.13020;2.91942;0.88972;0.55351;3.70567e+03
Im009;5;49-11;49;11;98.00000;49-11;1;1;0;false;false;NA;NA;4.31436;4.07209e-03;4.72658;0.77588;0.49182;3.79478e+03
Im009;5;49-12;49;12;98.00000;49-12;1;1;0;false;false;NA;NA;1.16925;0.20074;2.35141;0.81720;9.88217e-02;3.47556e+03
Im009;5;49-13;49;13;98.00000;47-11;3;3;0;false;false;48-11;NA;1.84452;0.31895;2.79698;0.89760;0.53221;4.10700e+03
Im009;5;49-14;49;14;98.00000;8-8;42;42;0;false;false;48-12;NA;1.98100;-0.22375;2.84097;0.90023;0.35816;3.78389e+03
Im009;5;49-15;49;15;98.00000;43-13;7;7;0;false;false;48-13;NA;1.98594;0.31573;2.37642;0.75162;1.00885;4.04414e+03
Im010;6;0-0;0;0;0.00000;0-0;8;8;0;false;false;NA;1-0;1.12970;0.27567;2.27463;0.94389;0.46297;5.54678e+03
Im010;6;0-1;0;1;0.00000;0-1;1;1;0;false;false;NA;NA;1.64139;0.23851;2.65001;0.85766;0.66592;6.04611e+03
Im010;6;0-2;0;2;0.00000;0-2;1;1;0;false;false;NA;NA;2.42770;9.87658e-03;3.33463;0.78422;0.42009;4.91522e+03
Im010;6;0-3;0;3;0.00000;0-3;3;3;0;false;false;NA;1-4;1.82203;-0.17849;4.20380;0.84049;0.37110;5.13233e+03
Im010;6;0-4;0;4;0.00000;0-4;2;2;0;false;false;NA;1-5;0.13514;-5.23166e-02;3.78615;0.40405;1.08858;4.11567e+03
Im010;6;0-5;0;5;0.00000;0-5;28;28;0;false;false;NA;1-6;1.73627;-0.25679;2.66525;0.83739;0.67540;5.57422e+03
Im010;6;0-6;0;6;0.00000;0-6;3;3;0;false;false;NA;1-7;2.88434;-0.10827;4.71795;0.78691;0.28794;4.82133e+03
Im010;6;0-7;0;7;0.00000;0-7;2;2;0;false;false;NA;1-9;1.82167;-0.18058;3.38801;0.98730;0.14170;4.22844e+03
Im010;6;0-8;0;8;0.00000;0-8;12;12;0;false;false;NA;1-10;2.29829;0.18701;3.30444;0.88764;1.14922;4.58111e+03
Im010;6;1-0;1;0;9.34600e+03;0-0;8;8;0;false;false;0-0;2-0;1.13200;0.26284;2.27463;0.94401;0.37772;4.89722e+03
Im010;6;1-1;1;1;9.34600e+03;1-1;7;7;0;false;false;NA;2-1;1.20156;-0.16702;4.37602;0.77402;1.23100;4.76189e+03
Im010;6;1-2;1;2;9.34600e+03;1-2;1;1;0;false;false;NA;NA;1.96434;0.17298;3.33463;0.83155;0.10403;4.51411e+03
Im010;6;1-3;1;3;9.34600e+03;1-3;4;4;0;false;false;NA;2-2;2.24802;0.16698;3.58889;0.81047;0.89508;4.76967e+03
Im010;6;1-4;1;4;9.34600e+03;0-3;3;3;0;false;false;0-3;2-4;2.16324;-0.18326;4.20380;0.87529;0.53200;4.87478e+03
Im010;6;1-5;1;5;9.34600e+03;0-4;2;2;0;false;false;0-4;NA;0.48157;0.11146;3.78615;0.67339;1.05947;4.19622e+03
Im010;6;1-6;1;6;9.34600e+03;0-5;28;28;0;false;false;0-5;2-6;1.73671;-0.24249;2.66525;0.83738;0.51723;4.66267e+03
Im010;6;1-7;1;7;9.34600e+03;0-6;3;3;0;false;false;0-6;2-7;2.79662;-5.19054e-03;4.71795;0.76563;8.67782e-02;4.31650e+03
Im010;6;1-8;1;8;9.34600e+03;1-8;2;2;0;false;false;NA;2-8;2.82374;-0.18362;2.86641;0.52944;1.23330;3.68975e+03
Im010;6;1-9;1;9;9.34600e+03;0-7;2;2;0;false;false;0-7;NA;1.77205;-0.13092;3.38801;0.98558;0.19145;3.97856e+03
Im010;6;1-10;1;10;9.34600e+03;0-8;12;12;0;false;false;0-8;2-9;2.12485;0.24515;3.30444;0.91650;0.89675;4.30557e+03
Im010;6;2-0;2;0;9.31400e+03;0-0;8;8;0;false;false;1-0;3-0;1.13812;0.27127;2.27463;0.94433;0.59386;6.73467e+03
Im010;6;2-1;2;1;9.31400e+03;1-1;7;7;0;false;false;1-1;3-1;1.16690;-0.14122;4.37602;0.77058;1.19526e-02;5.71800e+03
Im010;6;2-2;2;2;9.31400e+03;1-3;4;4;0;false;false;1-3;3-2;2.26242;0.17181;3.58889;0.81280;0.93421;5.59444e+03
Im010;6;2-3;2;3;9.31400e+03;2-3;12;12;0;false;false;NA;3-3;0.81656;0.27058;1.76611;0.95681;0.35869;5.05089e+03
Im010;6;2-4;2;4;9.31400e+03;0-3;3;3;0;false;false;1-4;NA;2.26832;-0.15975;4.20380;0.88200;0.51845;5.60856e+03
Im010;6;2-5;2;5;9.31400e+03;2-5;1;1;0;false;false;NA;NA;0.91507;5.35126e-03;2.64015;0.87323;1.23329e-02;4.75256e+03
Im010;6;2-6;2;6;9.31400e+03;0-5;28;28;0;false;false;1-6;3-4;1.74352;-0.25120;2.66525;0.83729;0.39872;5.34078e+03
Im010;6;2-7;2;7;9.31400e+03;0-6;3;3;0;false;false;1-7;NA;2.86190;4.15227e-02;4.71795;0.78168;0.14245;4.99400e+03
Im010;6;2-8;2;8;9.31400e+03;1-8;2;2;0;false;false;1-8;NA;2.71719;-0.14918;2.86641;0.64775;1.16973;4.76077e+03
Im010;6;2-9;2;9;9.31400e+03;0-8;12;12;0;false;false;1-10;3-6;2.04008;0.20827;3.30444;0.92921;0.87623;4.93433e+03
Im010;6;3-0;3;0;6.00000;0-0;8;8;0;false;false;2-0;4-0;1.16990;0.25808;2.27463;0.94491;0.54126;5.91278e+03
Im010;6;3-1;3;1;6.00000;1-1;7;7;0;false;false;2-1;4-1;1.21493;-0.11695;4.37602;0.77542;1.27055;5.78578e+03
Im010;6;3-2;3;2;6.00000;1-3;4;4;0;false;false;2-2;4-3;2.23337;0.17423;3.58889;0.80812;1.00437;5.41489e+03
Im010;6;3-3;3;3;6.00000;2-3;12;12;0;false;false;2-3;4-4;0.88873;0.27700;1.76611;0.95787;0.30430;4.77922e+03
Im010;6;3-4;3;4;6.00000;0-5;28;28;0;false;false;2-6;4-6;1.75375;-0.22044;2.66525;0.83715;0.46495;5.99911e+03
Im010;6;3-5;3;5;6.00000;3-5;1;1;0;false;false;NA;NA;2.26454;-0.26720;2.86641;0.83563;0.72955;4.46844e+03
Im010;6;3-6;3;6;6.00000;0-8;12;12;0;false;false;2-9;4-7;2.13770;0.19345;3.30444;0.91440;0.87091;4.73222e+03
Im010;6;4-0;4;0;8.00000;0-0;8;8;0;false;false;3-0;5-0;1.13625;0.26820;2.27463;0.94423;0.51244;6.63200e+03
Im010;6;4-1;4;1;8.00000;1-1;7;7;0;false;false;3-1;5-1;1.19905;-6.95838e-02;4.37602;0.77376;4.57854e-02;5.81700e+03
Im010;6;4-2;4;2;8.00000;4-2;3;3;0;false;false;NA;5-2;1.28408;0.30511;3.33463;0.90659;0.43311;4.70956e+03
Im010;6;4-3;4;3;8.00000;1-3;4;4;0;false;false;3-2;NA;2.24527;0.19934;3.58889;0.81002;0.89807;5.12700e+03
Im010;6;4-4;4;4;8.00000;2-3;12;12;0;false;false;3-3;5-3;0.91057;0.29782;1.76611;0.95674;0.29459;5.15011e+03
Im010;6;4-5;4;5;8.00000;4-5;1;1;0;false;false;NA;NA;4.91429e-02;8.49606e-03;2.00390;0.55106;0.72866;5.53475e+03
Im010;6;4-6;4;6;8.00000;0-5;28;28;0;false;false;3-4;5-4;1.74512;-0.21715;2.66525;0.83727;0.45421;5.19056e+03
Im010;6;4-7;4;7;8.00000;0-8;12;12;0;false;false;3-6;5-6;2.15400;0.13186;3.30444;0.91175;0.99542;5.28033e+03
Im010;6;5-0;5;0;10.00000;0-0;8;8;0;false;false;4-0;6-1;1.16005;0.26324;2.27463;0.94496;0.26231;5.71767e+03
Im010;6;5-1;5;1;10.00000;1-1;7;7;0;false;false;4-1;6-2;1.20198;-0.12677;4.37602;0.77406;0.10812;5.34656e+03
Im010;6;5-2;5;2;10.00000;4-2;3;3;0;false;false;4-2;6-4;1.18119;-0.16071;3.33463;0.92279;0.47739;5.03200e+03
Im010;6;5-3;5;3;10.00000;2-3;12;12;0;false;false;4-4;6-5;0.90291;0.25559;1.76611;0.95721;0.27258;4.49322e+03
Im010;6;5-4;5;4;10.00000;0-5;28;28;0;false;false;4-6;6-8;1.73728;-0.24409;2.66525;0.83737;0.33257;5.41489e+03
Im010;6;5-5;5;5;10.00000;5-5;5;5;0;false;false;NA;6-10;2.81856;-2.51397e-02;4.71795;0.77098;0.11726;4.87400e+03
Im010;6;5-6;5;6;10.00000;0-8;12;12;0;false;false;4-7;6-11;2.19843;6.38845e-02;3.30444;0.90431;0.94789;4.85567e+03
Im010;6;6-0;6;0;12.00000;6-0;8;8;0;false;false;NA;7-0;0.61692;-0.14084;2.27463;0.87308;0.32610;5.33256e+03
Im010;6;6-1;6;1;12.00000;0-0;8;8;0;false;false;5-0;7-1;1.14722;0.26361;2.27463;0.94480;0.50323;5.55556e+03
Im010;6;6-2;6;2;12.00000;1-1;7;7;0;false;false;5-1;7-2;1.22746;-0.10554;4.37602;0.77672;6.80267e-02;5.34456e+03
Im010;6;6-3;6;3;12.00000;6-3;1;1;0;false;false;NA;NA;1.93475;-9.47323e-02;2.17133;0.71501;1.04960;4.14033e+03
Im010;6;6-4;6;4;12.00000;4-2;3;3;0;false;false;5-2;NA;1.53320;-0.15521;3.33463;0.87421;0.17655;4.54467e+03
Im010;6;6-5;6;5;12.00000;2-3;12;12;0;false;false;5-3;7-3;0.93024;0.25808;1.76611;0.95496;0.33646;4.28678e+03
Im010;6;6-6;6;6;12.00000;6-6;6;6;0;false;false;NA;7-4;2.39640;-7.21138e-02;4.20380;0.88356;0.28667;5.07900e+03
Im010;6;6-7;6;7;12.00000;6-7;11;11;0;false;false;NA;7-5;3.72522;0.31325;3.91435;0.60698;0.74103;7.56500e+03
Im010;6;6-8;6;8;12.00000;0-5;28;28;0;false;false;5-4;7-6;1.75406;-0.21915;2.66525;0.83715;0.27473;4.89067e+03
Im010;6;6-9;6;9;12.00000;6-9;3;3;0;false;false;NA;7-7;1.39351;-1.65357e-02;2.86641;0.91906;0.11152;3.69589e+03
Im010;6;6-10;6;10;12.00000;5-5;5;5;0;false;false;5-5;7-8;2.77587;-7.45173e-02;4.71795;0.76061;0.15605;4.57878e+03
Im010;6;6-11;6;11;12.00000;0-8;12;12;0;false;false;5-6;7-9;2.21827;9.95512e-02;3.30444;0.90092;0.92552;4.69933e+03
Im010;6;6-12;6;12;12.00000;6-12;9;9;0;false;false;NA;7-10;2.48161;-0.25409;3.08349;0.95109;0.27829;3.87289e+03
Im010;6;7-0;7;0;14.00000;6-0;8;8;0;false;false;6-0;8-0;0.58805;-0.14863;2.27463;0.86537;0.37722;5.68244e+03
Im010;6;7-1;7;1;14.00000;0-0;8;8;0;false;false;6-1;NA;1.13558;0.26539;2.27463;0.94419;0.35737;5.68444e+03
Im010;6;7-2;7;2;14.00000;1-1;7;7;0;false;false;6-2;NA;1.20386;-5.76105e-02;4.37602;0.77426;0.11824;5.33200e+03
Im010;6;7-3;7;3;14.00000;2-3;12;12;0;false;false;6-5;8-4;1.01305;0.30028;1.76611;0.94645;0.43849;4.35756e+03
Im010;6;7-4;7;4;14.00000;6-6;6;6;0;false;false;6-6;8-5;2.38333;-7.51451e-02;4.20380;0.88348;0.16209;4.85911e+03
Im010;6;7-5;7;5;14.00000;6-7;11;11;0;false;false;6-7;8-7;3.73208;0.28927;3.91435;0.59705;0.37904;7.26838e+03
Im010;6;7-6;7;6;14.00000;0-5;28;28;0;false;false;6-8;8-8;1.74390;-0.22632;2.66525;0.83728;0.39840;5.41844e+03
Im010;6;7-7;7;7;14.00000;6-9;3;3;0;false;false;6-9;8-9;1.41012;-0.12544;2.86641;0.91989;0.22987;5.06433e+03
Im010;6;7-8;7;8;14.00000;5-5;5;5;0;false;false;6-10;8-10;2.74342;-8.57035e-02;4.71795;0.75321;0.14036;4.90244e+03
Im010;6;7-9;7;9;14.00000;0-8;12;12;0;false;false;6-11;8-11;2.21769;0.16110;3.30444;0.90102;0.92103;4.93900e+03
Im010;6;7-10;7;10;14.00000;6-12;9;9;0;false;false;6-12;8-12;2.58155;-0.29116;3.08349;0.92277;0.30175;4.29889e+03
Im010;6;8-0;8;0;16.00000;6-0;8;8;0;false;false;7-0;9-0;0.60632;-0.13470;2.27463;0.87025;0.23601;5.72356e+03
Im010;6;8-1;8;1;16.00000;8-1;8;8;0;false;false;NA;9-1;0.54077;0.41407;2.12653;0.87755;0.50852;4.68157e+03
Im010;6;8-2;8;2;16.00000;8-2;9;9;0;false;false;NA;9-2;2.27738;0.33215;3.33463;0.79680;0.79063;5.17443e+03
Im010;6;8-3;8;3;16.00000;8-3;12;12;0;false;false;NA;9-3;2.32273;5.43882e-02;3.58889;0.82341;0.20992;5.51733e+03
Im010;6;8-4;8;4;16.00000;2-3;12;12;0;false;false;7-3;9-4;1.03910;-7.68886e-02;1.76611;0.94306;0.33512;4.77344e+03
Im010;6;8-5;8;5;16.00000;6-6;6;6;0;false;false;7-4;9-5;2.23779;-0.23874;4.20380;0.87996;0.32517;4.67578e+03
Im010;6;8-6;8;6;16.00000;8-6;1;1;0;false;false;NA;NA;2.34160;-0.28318;2.75441;0.85101;0.30565;4.31244e+03
Im010;6;8-7;8;7;16.00000;6-7;11;11;0;false;false;7-5;9-6;3.72835;0.29226;3.91435;0.60244;0.73234;6.63038e+03
Im010;6;8-8;8;8;16.00000;0-5;28;28;0;false;false;7-6;9-7;1.75732;-0.23367;2.66525;0.83710;0.44346;4.86911e+03
Im010;6;8-9;8;9;16.00000;6-9;3;3;0;false;false;7-7;NA;1.28701;0.38568;2.86641;0.91413;0.40049;4.08113e+03
Im010;6;8-10;8;10;16.00000;5-5;5;5;0;false;false;7-8;9-8;2.83162;-9.58013e-03;4.71795;0.77419;0.18525;4.16967e+03
Im010;6;8-11;8;11;16.00000;0-8;12;12;0;false;false;7-9;9-9;2.29674;0.22454;3.30444;0.88790;1.00115;5.08400e+03
Im010;6;8-12;8;12;16.00000;6-12;9;9;0;false;false;7-10;9-10;2.55543;-0.29396;3.08349;0.93173;1.48005;4.19100e+03
Im010;6;9-0;9;0;18.00000;6-0;8;8;0;false;false;8-0;10-0;0.62552;-0.15374;2.27463;0.87540;0.48942;5.27644e+03
Im010;6;9-1;9;1;18.00000;8-1;8;8;0;false;false;8-1;10-3;0.56501;0.41358;2.12653;0.88332;0.26821;4.64129e+03
Im010;6;9-2;9;2;18.00000;8-2;9;9;0;false;false;8-2;10-4;2.49029;0.22092;3.33463;0.78042;1.01007;4.14833e+03
Im010;6;9-3;9;3;18.00000;8-3;12;12;0;false;false;8-3;10-5;2.40008;-2.68154e-02;3.58889;0.83951;0.18718;4.90667e+03
Im010;6;9-4;9;4;18.00000;2-3;12;12;0;false;false;8-4;10-7;0.89040;-7.29957e-02;1.76611;0.95779;0.19274;4.56022e+03
Im010;6;9-5;9;5;18.00000;6-6;6;6;0;false;false;8-5;10-8;2.20264;-0.14909;4.20380;0.87770;0.28089;4.79133e+03
Im010;6;9-6;9;6;18.00000;6-7;11;11;0;false;false;8-7;10-9;3.72839;0.28863;3.91435;0.60239;0.26374;6.30863e+03
Im010;6;9-7;9;7;18.00000;0-5;28;28;0;false;false;8-8;10-11;1.76840;-0.26598;2.66525;0.83695;0.45275;4.89289e+03
Im010;6;9-8;9;8;18.00000;5-5;5;5;0;false;false;8-10;NA;2.73936;-1.90462e-02;4.71795;0.75229;0.14695;4.66089e+03
