Position;PositionIdx;Indices;Frame;Idx;Time;SNR;Nucleoid_size;NucleoidLength;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;ObjectCount
Im002;0;1-6-1;1;1;2.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;2-0-0;2;0;4.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;2-1-0;2;0;4.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;2-1-1;2;1;4.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;2-2-0;2;0;4.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;2-2-1;2;1;4.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;2-3-0;2;0;4.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;2-3-1;2;1;4.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;2-4-0;2;0;4.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;2-5-0;2;0;4.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;2-6-0;2;0;4.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;2-6-1;2;1;4.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;3-0-0;3;0;6.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;3-1-0;3;0;6.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;3-1-1;3;1;6.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;3-2-0;3;0;6.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;3-2-1;3;1;6.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;3-3-0;3;0;6.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;3-3-1;3;1;6.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;3-4-0;3;0;6.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;3-5-0;3;0;6.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;3-6-0;3;0;6.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;3-6-1;3;1;6.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;4-0-0;4;0;8.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;4-1-0;4;0;8.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;4-1-1;4;1;8.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;4-2-0;4;0;8.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;4-2-1;4;1;8.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;4-3-0;4;0;8.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;4-3-1;4;1;8.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;4-4-0;4;0;8.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;4-5-0;4;0;8.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;4-6-0;4;0;8.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;4-6-1;4;1;8.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;5-0-0;5;0;10.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;5-1-0;5;0;10.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;5-1-1;5;1;10.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;5-2-0;5;0;10.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;5-2-1;5;1;10.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;5-3-0;5;0;10.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;5-3-1;5;1;10.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;5-4-0;5;0;10.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;5-5-0;5;0;10.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;5-6-0;5;0;10.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;5-6-1;5;1;10.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;6-0-0;6;0;12.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;6-1-0;6;0;12.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;6-1-1;6;1;12.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;6-2-0;6;0;12.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;6-2-1;6;1;12.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;6-3-0;6;0;12.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;6-3-1;6;1;12.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;6-4-0;6;0;12.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;6-5-0;6;0;12.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;6-6-0;6;0;12.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;6-6-1;6;1;12.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;7-0-0;7;0;14.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;7-1-0;7;0;14.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;7-1-1;7;1;14.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;7-2-0;7;0;14.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;7-2-1;7;1;14.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;7-3-0;7;0;14.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;7-3-1;7;1;14.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;7-4-0;7;0;14.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;1
Im002;0;7-5-0;7;0;14.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;7-6-0;7;0;14.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;7-6-1;7;1;14.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;8-0-0;8;0;16.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;8-1-0;8;0;16.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;8-1-1;8;1;16.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;8-2-0;8;0;16.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;8-2-1;8;1;16.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;8-3-0;8;0;16.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;8-3-1;8;1;16.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;8-4-0;8;0;16.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;8-5-0;8;0;16.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;8-6-0;8;0;16.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;8-6-1;8;1;16.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;9-0-0;9;0;18.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;9-1-0;9;0;18.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;9-1-1;9;1;18.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;9-2-0;9;0;18.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;9-2-1;9;1;18.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;9-3-0;9;0;18.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;9-3-1;9;1;18.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;9-4-0;9;0;18.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;9-5-0;9;0;18.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;9-6-0;9;0;18.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;9-6-1;9;1;18.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;10-0-0;10;0;20.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;10-1-0;10;0;20.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;10-1-1;10;1;20.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;10-2-0;10;0;20.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;10-2-1;10;1;20.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;10-3-0;10;0;20.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;10-3-1;10;1;20.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;10-4-0;10;0;20.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;10-5-0;10;0;20.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;10-6-0;10;0;20.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;10-6-1;10;1;20.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;11-0-0;11;0;22.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;11-1-0;11;0;22.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;11-1-1;11;1;22.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;11-2-0;11;0;22.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;11-2-1;11;1;22.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;11-3-0;11;0;22.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;11-3-1;11;1;22.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;11-4-0;11;0;22.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;11-5-0;11;0;22.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;11-6-0;11;0;22.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;11-6-1;11;1;22.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;12-0-0;12;0;24.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;12-1-0;12;0;24.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;12-1-1;12;1;24.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;12-2-0;12;0;24.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;12-2-1;12;1;24.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;12-3-0;12;0;24.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;12-3-1;12;1;24.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;12-4-0;12;0;24.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;12-5-0;12;0;24.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;12-6-0;12;0;24.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;12-6-1;12;1;24.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;13-0-0;13;0;26.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;13-1-0;13;0;26.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;13-1-1;13;1;26.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;13-2-0;13;0;26.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;13-2-1;13;1;26.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;13-3-0;13;0;26.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;13-3-1;13;1;26.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;13-4-0;13;0;26.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;1
Im002;0;13-5-0;13;0;26.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;13-6-0;13;0;26.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;13-6-1;13;1;26.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;14-0-0;14;0;28.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;14-1-0;14;0;28.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;14-1-1;14;1;28.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;14-2-0;14;0;28.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;1
Im002;0;14-2-1;14;1;28.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;14-3-0;14;0;28.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;14-3-1;14;1;28.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;14-4-0;14;0;28.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;14-5-0;14;0;28.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;14-6-0;14;0;28.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;14-6-1;14;1;28.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;15-0-0;15;0;30.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;15-1-0;15;0;30.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;15-1-1;15;1;30.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;15-2-0;15;0;30.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;15-2-1;15;1;30.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;15-3-0;15;0;30.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;15-3-1;15;1;30.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;15-4-0;15;0;30.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;15-5-0;15;0;30.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;1
Im002;0;15-6-0;15;0;30.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;15-6-1;15;1;30.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;16-0-0;16;0;32.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;16-1-0;16;0;32.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;16-1-1;16;1;32.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;16-2-0;16;0;32.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;16-2-1;16;1;32.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;1
Im002;0;16-3-0;16;0;32.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;16-3-1;16;1;32.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;16-4-0;16;0;32.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;16-5-0;16;0;32.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;16-6-0;16;0;32.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;16-6-1;16;1;32.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;17-0-0;17;0;34.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;17-1-0;17;0;34.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;17-1-1;17;1;34.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;17-2-0;17;0;34.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;17-2-1;17;1;34.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;1
Im002;0;17-3-0;17;0;34.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;17-3-1;17;1;34.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;17-4-0;17;0;34.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;17-5-0;17;0;34.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;17-6-0;17;0;34.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;17-6-1;17;1;34.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;18-0-0;18;0;36.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;18-1-0;18;0;36.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;18-1-1;18;1;36.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;18-2-0;18;0;36.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;18-2-1;18;1;36.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;18-3-0;18;0;36.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;18-3-1;18;1;36.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;18-4-0;18;0;36.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;18-5-0;18;0;36.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;18-6-0;18;0;36.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;18-6-1;18;1;36.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;0
Im002;0;19-0-0;19;0;38.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;19-1-0;19;0;38.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;19-1-1;19;1;38.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;19-2-0;19;0;38.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;19-2-1;19;1;38.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;19-3-0;19;0;38.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
Im002;0;19-3-1;19;1;38.00000;4.52487;0.84588;1.21902;2.64414;-6.97094e-02;3.40816;0.91662;0
Im002;0;19-4-0;19;0;38.00000;9.47394;1.22310;2.42393;1.72748;1.09364e-02;3.26876;0.82932;0
Im002;0;19-5-0;19;0;38.00000;9.04393;1.25739;2.57485;1.96689;2.49375e-02;3.57257;0.82705;0
Im002;0;19-6-0;19;0;38.00000;5.53211;0.53725;0.98571;2.24401;-3.51658e-02;3.03786;0.97342;0
Im002;0;19-6-1;19;1;38.00000;4.89941;0.54868;1.19535;0.84526;2.74060e-02;3.03786;0.93987;1
Im002;0;20-0-0;20;0;40.00000;9.38142;1.55459;2.93579;1.54785;5.81597e-02;3.41328;0.86728;0
Im002;0;20-1-0;20;0;40.00000;7.36365;0.94876;1.32247;3.06423;0.11793;4.07600;1.05561;0
Im002;0;20-1-1;20;1;40.00000;7.60670;1.01734;1.63548;0.96433;8.68870e-02;4.07600;1.01625;0
Im002;0;20-2-0;20;0;40.00000;7.54595;0.90303;1.63548;4.62465;3.56930e-02;6.22098;0.85137;0
Im002;0;20-2-1;20;1;40.00000;7.62510;1.60031;2.78185;1.90544;5.76214e-02;6.22098;0.86654;0
Im002;0;20-3-0;20;0;40.00000;3.64198;0.82302;1.72395;0.86098;-5.67092e-02;3.40816;0.94418;0
