Position;PositionIdx;Indices;Frame;Idx;Time;RecBIntensity;Area;SNR;SpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame
Im001;0;3-2;3;2;6.00000;3.81998e+03;3.30351;1.00512e+03;0;0.77911;3.74753;C;NA;NA
Im001;0;3-3;3;3;6.00000;3.41588e+03;3.90934;601.01980;0;0.77986;4.42686;D;NA;NA
Im001;0;3-4;3;4;6.00000;3.34221e+03;2.28616;527.34468;0;0.75918;2.56662;E;NA;NA
Im001;0;3-5;3;5;6.00000;2.73443e+03;3.08632;-80.42698;0;0.82150;3.36688;F;NA;NA
Im001;0;4-0;4;0;8.00000;3.14824e+03;2.92629;387.03279;0;0.92345;2.91328;A;NA;NA
Im001;0;4-1;4;1;8.00000;3.61800e+03;3.12061;856.79427;0;0.83490;3.35176;B;NA;NA
Im001;0;4-2;4;2;8.00000;3.74595e+03;3.30351;984.74216;0;0.77911;3.74753;C;NA;NA
Im001;0;4-3;4;3;8.00000;3.29724e+03;3.90934;536.02745;0;0.77986;4.42686;D;NA;NA
Im001;0;4-4;4;4;8.00000;3.28972e+03;2.28616;528.51061;0;0.75918;2.56662;E;NA;NA
Im001;0;4-5;4;5;8.00000;2.56012e+03;3.08632;-201.08717;0;0.82150;3.36688;F;NA;NA
Im001;0;5-0;5;0;10.00000;3.10365e+03;2.92629;383.30818;0;0.92345;2.91328;A;NA;NA
Im001;0;5-1;5;1;10.00000;3.56205e+03;3.12061;841.70712;0;0.83490;3.35176;B;NA;NA
Im001;0;5-2;5;2;10.00000;3.61255e+03;3.30351;892.20255;0;0.77911;3.74753;C;NA;NA
Im001;0;5-3;5;3;10.00000;3.18288e+03;3.90934;462.53596;0;0.77986;4.42686;D;NA;NA
Im001;0;5-4;5;4;10.00000;3.23613e+03;2.28616;515.78584;0;0.75918;2.56662;E;NA;NA
Im001;0;5-5;5;5;10.00000;2.49729e+03;3.08632;-223.05157;0;0.82150;3.36688;F;NA;NA
Im001;0;6-0;6;0;12.00000;3.04417e+03;2.92629;351.19223;0;0.92345;2.91328;A;NA;NA
Im001;0;6-1;6;1;12.00000;3.49694e+03;3.12061;803.96175;0;0.83490;3.35176;B;NA;NA
Im001;0;6-2;6;2;12.00000;3.64953e+03;3.30351;956.54631;0;0.77911;3.74753;C;NA;NA
Im001;0;6-3;6;3;12.00000;3.16173e+03;3.90934;468.74843;0;0.77986;4.42686;D;NA;NA
Im001;0;6-4;6;4;12.00000;3.21023e+03;2.28616;517.24536;0;0.75918;2.56662;E;NA;NA
Im001;0;6-5;6;5;12.00000;2.47457e+03;3.08632;-218.40557;0;0.82150;3.36688;F;NA;NA
Im001;0;7-0;7;0;14.00000;3.01736e+03;2.92629;341.17214;0;0.92345;2.91328;A;NA;NA
Im001;0;7-1;7;1;14.00000;3.39566e+03;3.12061;719.47576;0;0.83490;3.35176;B;NA;NA
Im001;0;7-2;7;2;14.00000;3.59708e+03;3.30351;920.89581;0;0.77911;3.74753;C;NA;NA
Im001;0;7-3;7;3;14.00000;3.10706e+03;3.90934;430.87709;0;0.77986;4.42686;D;NA;NA
Im001;0;7-4;7;4;14.00000;3.19489e+03;2.28616;518.69776;0;0.75918;2.56662;E;NA;NA
Im001;0;7-5;7;5;14.00000;2.45553e+03;3.08632;-220.65761;0;0.82150;3.36688;F;NA;NA
Im001;0;8-0;8;0;16.00000;2.99436e+03;2.92629;333.30038;0;0.92345;2.91328;A;NA;NA
Im001;0;8-1;8;1;16.00000;3.35253e+03;3.12061;691.46848;0;0.83490;3.35176;B;NA;NA
Im001;0;8-2;8;2;16.00000;3.53959e+03;3.30351;878.52924;0;0.77911;3.74753;C;NA;NA
Im001;0;8-3;8;3;16.00000;3.07174e+03;3.90934;410.67785;0;0.77986;4.42686;D;NA;NA
Im001;0;8-4;8;4;16.00000;3.18170e+03;2.28616;520.63601;0;0.75918;2.56662;E;NA;NA
Im001;0;8-5;8;5;16.00000;2.44268e+03;3.08632;-218.37751;0;0.82150;3.36688;F;NA;NA
Im001;0;9-0;9;0;18.00000;3.00845e+03;2.92629;329.83531;0;0.92345;2.91328;A;NA;NA
Im001;0;9-1;9;1;18.00000;3.39632e+03;3.12061;717.70086;0;0.83490;3.35176;B;NA;NA
Im001;0;9-2;9;2;18.00000;3.59216e+03;3.30351;913.54135;0;0.77911;3.74753;C;NA;NA
Im001;0;9-3;9;3;18.00000;3.12179e+03;3.90934;443.16873;0;0.77986;4.42686;D;NA;NA
Im001;0;9-4;9;4;18.00000;3.16707e+03;2.28616;488.44718;0;0.75918;2.56662;E;NA;NA
Im001;0;9-5;9;5;18.00000;2.45205e+03;3.08632;-226.56597;0;0.82150;3.36688;F;NA;NA
Im001;0;10-0;10;0;20.00000;2.98333e+03;2.92629;302.82861;0;0.92345;2.91328;A;NA;NA
Im001;0;10-1;10;1;20.00000;3.42883e+03;3.12061;748.32832;0;0.83490;3.35176;B;NA;NA
Im001;0;10-2;10;2;20.00000;3.47788e+03;3.30351;797.38284;0;0.77911;3.74753;C;NA;NA
Im001;0;10-3;10;3;20.00000;3.12415e+03;3.90934;443.64668;1;0.77986;4.42686;D;NA;NA
Im001;0;10-4;10;4;20.00000;3.15464e+03;2.28616;474.13549;0;0.75918;2.56662;E;NA;NA
Im001;0;10-5;10;5;20.00000;2.46960e+03;3.08632;-210.89581;0;0.82150;3.36688;F;NA;NA
Im001;0;11-0;11;0;22.00000;2.98966e+03;2.92629;301.13500;0;0.92345;2.91328;A;NA;NA
Im001;0;11-1;11;1;22.00000;3.41529e+03;3.12061;726.75665;0;0.83490;3.35176;B;NA;NA
Im001;0;11-2;11;2;22.00000;3.48783e+03;3.30351;799.30485;0;0.77911;3.74753;C;NA;NA
Im001;0;11-3;11;3;22.00000;3.12510e+03;3.90934;436.57328;1;0.77986;4.42686;D;NA;NA
Im001;0;11-4;11;4;22.00000;3.03743e+03;2.28616;348.89594;0;0.75918;2.56662;E;NA;NA
Im001;0;11-5;11;5;22.00000;2.49498e+03;3.08632;-193.54758;0;0.82150;3.36688;F;NA;NA
Im001;0;12-0;12;0;24.00000;2.99093e+03;2.92629;297.67494;0;0.92345;2.91328;A;NA;NA
Im001;0;12-1;12;1;24.00000;3.34977e+03;3.12061;656.51082;0;0.83490;3.35176;B;NA;NA
Im001;0;12-2;12;2;24.00000;3.52117e+03;3.30351;827.91134;0;0.77911;3.74753;C;NA;NA
Im001;0;12-3;12;3;24.00000;3.12057e+03;3.90934;427.31250;0;0.77986;4.42686;D;NA;NA
Im001;0;12-4;12;4;24.00000;2.99439e+03;2.28616;301.13525;1;0.75918;2.56662;E;NA;NA
Im001;0;12-5;12;5;24.00000;2.48677e+03;3.08632;-206.48808;0;0.82150;3.36688;F;NA;NA
Im001;0;13-0;13;0;26.00000;2.95482e+03;2.92629;259.75806;0;0.92345;2.91328;A;NA;NA
Im001;0;13-1;13;1;26.00000;3.32490e+03;3.12061;629.84276;0;0.83490;3.35176;B;NA;NA
Im001;0;13-2;13;2;26.00000;3.55014e+03;3.30351;855.08007;0;0.77911;3.74753;C;NA;NA
Im001;0;13-3;13;3;26.00000;3.15135e+03;3.90934;456.28961;0;0.77986;4.42686;D;NA;NA
Im001;0;13-4;13;4;26.00000;2.99095e+03;2.28616;295.89166;0;0.75918;2.56662;E;NA;NA
Im001;0;13-5;13;5;26.00000;2.46828e+03;3.08632;-226.77686;0;0.82150;3.36688;F;NA;NA
Im001;0;14-0;14;0;28.00000;2.96273e+03;2.92629;258.69417;0;0.92345;2.91328;A;NA;NA
Im001;0;14-1;14;1;28.00000;3.29508e+03;3.12061;591.04062;0;0.83490;3.35176;B;NA;NA
Im001;0;14-2;14;2;28.00000;3.55237e+03;3.30351;848.33740;0;0.77911;3.74753;C;NA;NA
Im001;0;14-3;14;3;28.00000;3.17127e+03;3.90934;467.22978;0;0.77986;4.42686;D;NA;NA
Im001;0;14-4;14;4;28.00000;3.00585e+03;2.28616;301.81370;0;0.75918;2.56662;E;NA;NA
Im001;0;14-5;14;5;28.00000;2.49819e+03;3.08632;-205.85111;0;0.82150;3.36688;F;NA;NA
Im001;0;15-0;15;0;30.00000;2.98866e+03;2.92629;261.01011;0;0.92345;2.91328;A;NA;NA
Im001;0;15-1;15;1;30.00000;3.31067e+03;3.12061;583.01272;0;0.83490;3.35176;B;NA;NA
Im001;0;15-2;15;2;30.00000;3.52040e+03;3.30351;792.75089;0;0.77911;3.74753;C;NA;NA
Im001;0;15-3;15;3;30.00000;3.15469e+03;3.90934;427.03903;1;0.77986;4.42686;D;NA;NA
Im001;0;15-4;15;4;30.00000;2.97329e+03;2.28616;245.63605;0;0.75918;2.56662;E;NA;NA
Im001;0;15-5;15;5;30.00000;2.51629e+03;3.08632;-211.36136;0;0.82150;3.36688;F;NA;NA
Im001;0;16-0;16;0;32.00000;2.91573e+03;2.92629;243.57484;0;0.92345;2.91328;A;NA;NA
Im001;0;16-1;16;1;32.00000;3.25215e+03;3.12061;580.00212;0;0.83490;3.35176;B;NA;NA
Im001;0;16-2;16;2;32.00000;3.52044e+03;3.30351;848.28426;0;0.77911;3.74753;C;NA;NA
Im001;0;16-3;16;3;32.00000;3.09103e+03;3.90934;418.87459;0;0.77986;4.42686;D;NA;NA
Im001;0;16-4;16;4;32.00000;2.91213e+03;2.28616;239.97828;0;0.75918;2.56662;E;NA;NA
Im001;0;16-5;16;5;32.00000;2.44919e+03;3.08632;-222.96654;0;0.82150;3.36688;F;NA;NA
Im001;0;17-0;17;0;34.00000;3.04746e+03;2.92629;274.77429;0;0.92345;2.91328;A;NA;NA
Im001;0;17-1;17;1;34.00000;3.35758e+03;3.12061;584.88820;0;0.83490;3.35176;B;NA;NA
Im001;0;17-2;17;2;34.00000;3.60628e+03;3.30351;833.59318;0;0.77911;3.74753;C;NA;NA
Im001;0;17-3;17;3;34.00000;3.15725e+03;3.90934;384.56383;1;0.77986;4.42686;D;NA;NA
Im001;0;17-4;17;4;34.00000;3.01000e+03;2.28616;237.30445;0;0.75918;2.56662;E;NA;NA
Im001;0;17-5;17;5;34.00000;2.56389e+03;3.08632;-208.80537;0;0.82150;3.36688;F;NA;NA
Im001;0;18-0;18;0;36.00000;3.13526e+03;2.92629;266.30874;0;0.92345;2.91328;A;NA;NA
Im001;0;18-1;18;1;36.00000;3.44307e+03;3.12061;574.12052;0;0.83490;3.35176;B;NA;NA
Im001;0;18-2;18;2;36.00000;3.74110e+03;3.30351;872.15473;0;0.77911;3.74753;C;NA;NA
Im001;0;18-3;18;3;36.00000;3.34406e+03;3.90934;475.10940;0;0.77986;4.42686;D;NA;NA
Im001;0;18-4;18;4;36.00000;3.08969e+03;2.28616;220.74092;0;0.75918;2.56662;E;NA;NA
Im001;0;18-5;18;5;36.00000;2.64737e+03;3.08632;-221.58241;0;0.82150;3.36688;F;NA;NA
Im001;0;19-0;19;0;38.00000;2.92638e+03;2.92629;265.21648;0;0.92345;2.91328;A;NA;NA
Im001;0;19-1;19;1;38.00000;3.22127e+03;3.12061;560.10864;0;0.83490;3.35176;B;NA;NA
Im001;0;19-2;19;2;38.00000;3.44700e+03;3.30351;785.83758;0;0.77911;3.74753;C;NA;NA
Im001;0;19-3;19;3;38.00000;3.03744e+03;3.90934;376.27617;1;0.77986;4.42686;D;NA;NA
Im001;0;19-4;19;4;38.00000;2.76778e+03;2.28616;106.61258;1;0.75918;2.56662;E;NA;NA
Im001;0;19-5;19;5;38.00000;2.44994e+03;3.08632;-211.22168;0;0.82150;3.36688;F;NA;NA
Im001;0;20-0;20;0;40.00000;3.17252e+03;2.92629;278.14597;0;0.92345;2.91328;A;NA;NA
Im001;0;20-1;20;1;40.00000;3.51352e+03;3.12061;619.14268;0;0.83490;3.35176;B;NA;NA
Im001;0;20-2;20;2;40.00000;3.74755e+03;3.30351;853.17271;0;0.77911;3.74753;C;NA;NA
Im001;0;20-3;20;3;40.00000;3.23685e+03;3.90934;342.47049;0;0.77986;4.42686;D;NA;NA
Im001;0;20-4;20;4;40.00000;3.03980e+03;2.28616;145.41754;0;0.75918;2.56662;E;NA;NA
Im001;0;20-5;20;5;40.00000;2.67690e+03;3.08632;-217.47746;0;0.82150;3.36688;F;NA;NA
Im001;0;21-0;21;0;42.00000;3.19277e+03;2.92629;268.10102;0;0.92345;2.91328;A;NA;NA
Im001;0;21-1;21;1;42.00000;3.54659e+03;3.12061;621.92123;0;0.83490;3.35176;B;NA;NA
Im001;0;21-2;21;2;42.00000;3.73380e+03;3.30351;809.13080;0;0.77911;3.74753;C;NA;NA
Im001;0;21-3;21;3;42.00000;3.31238e+03;3.90934;387.71453;0;0.77986;4.42686;D;NA;NA
Im001;0;21-4;21;4;42.00000;3.10930e+03;2.28616;184.63149;0;0.75918;2.56662;E;NA;NA
Im001;0;21-5;21;5;42.00000;2.69380e+03;3.08632;-230.86481;0;0.82150;3.36688;F;NA;NA
Im001;0;22-0;22;0;44.00000;3.11653e+03;2.92629;272.23672;0;0.92345;2.91328;A;NA;NA
Im001;0;22-1;22;1;44.00000;3.41028e+03;3.12061;565.98386;0;0.83490;3.35176;B;NA;NA
Im001;0;22-2;22;2;44.00000;3.64972e+03;3.30351;805.42173;0;0.77911;3.74753;C;NA;NA
Im001;0;22-3;22;3;44.00000;3.19795e+03;3.90934;353.65284;0;0.77986;4.42686;D;NA;NA
Im001;0;22-4;22;4;44.00000;2.99757e+03;2.28616;153.27047;1;0.75918;2.56662;E;NA;NA
Im001;0;22-5;22;5;44.00000;2.62876e+03;3.08632;-215.53527;0;0.82150;3.36688;F;NA;NA
Im001;0;23-0;23;0;46.00000;3.14007e+03;2.92629;268.07151;0;0.92345;2.91328;A;NA;NA
Im001;0;23-1;23;1;46.00000;3.36209e+03;3.12061;490.09302;0;0.83490;3.35176;B;NA;NA
Im001;0;23-2;23;2;46.00000;3.69208e+03;3.30351;820.08815;0;0.77911;3.74753;C;NA;NA
Im001;0;23-3;23;3;46.00000;3.19278e+03;3.90934;320.78873;0;0.77986;4.42686;D;NA;NA
Im001;0;23-4;23;4;46.00000;3.01277e+03;2.28616;140.77510;0;0.75918;2.56662;E;NA;NA
Im001;0;23-5;23;5;46.00000;2.65435e+03;3.08632;-217.64304;0;0.82150;3.36688;F;NA;NA
Im001;0;24-0;24;0;48.00000;3.14680e+03;2.92629;279.74267;0;0.92345;2.91328;A;NA;NA
Im001;0;24-1;24;1;48.00000;3.33198e+03;3.12061;464.91967;0;0.83490;3.35176;B;NA;NA
Im001;0;24-2;24;2;48.00000;3.67212e+03;3.30351;805.05563;0;0.77911;3.74753;C;NA;NA
Im001;0;24-3;24;3;48.00000;3.16451e+03;3.90934;297.44676;0;0.77986;4.42686;D;NA;NA
Im001;0;24-4;24;4;48.00000;3.00217e+03;2.28616;135.10799;0;0.75918;2.56662;E;NA;NA
Im001;0;24-5;24;5;48.00000;2.65646e+03;3.08632;-210.59905;0;0.82150;3.36688;F;NA;NA
Im001;0;25-0;25;0;50.00000;3.25672e+03;2.92629;290.14722;0;0.92345;2.91328;A;NA;NA
Im001;0;25-1;25;1;50.00000;3.46804e+03;3.12061;501.46486;0;0.83490;3.35176;B;NA;NA
Im001;0;25-2;25;2;50.00000;3.61754e+03;3.30351;650.96089;0;0.77911;3.74753;C;NA;NA
Im001;0;25-3;25;3;50.00000;3.25625e+03;3.90934;289.67895;0;0.77986;4.42686;D;NA;NA
Im001;0;25-4;25;4;50.00000;3.14099e+03;2.28616;174.41456;0;0.75918;2.56662;E;NA;NA
Im001;0;25-5;25;5;50.00000;2.74710e+03;3.08632;-219.47914;0;0.82150;3.36688;F;NA;NA
Im001;0;26-0;26;0;52.00000;3.18002e+03;2.92629;236.81157;0;0.92345;2.91328;A;NA;NA
Im001;0;26-1;26;1;52.00000;3.44360e+03;3.12061;500.38911;0;0.83490;3.35176;B;NA;NA
Im001;0;26-2;26;2;52.00000;3.60354e+03;3.30351;660.33183;0;0.77911;3.74753;C;NA;NA
Im001;0;26-3;26;3;52.00000;3.24022e+03;3.90934;297.01426;0;0.77986;4.42686;D;NA;NA
Im001;0;26-4;26;4;52.00000;3.13356e+03;2.28616;190.35204;0;0.75918;2.56662;E;NA;NA
Im001;0;26-5;26;5;52.00000;2.69683e+03;3.08632;-246.37833;0;0.82150;3.36688;F;NA;NA
Im001;0;27-0;27;0;54.00000;3.12173e+03;2.92629;234.34850;0;0.92345;2.91328;A;NA;NA
Im001;0;27-1;27;1;54.00000;3.36789e+03;3.12061;480.51571;0;0.83490;3.35176;B;NA;NA
Im001;0;27-2;27;2;54.00000;3.52409e+03;3.30351;636.70845;0;0.77911;3.74753;C;NA;NA
Im001;0;27-3;27;3;54.00000;3.15819e+03;3.90934;270.81492;0;0.77986;4.42686;D;NA;NA
Im001;0;27-4;27;4;54.00000;3.04261e+03;2.28616;155.23194;0;0.75918;2.56662;E;NA;NA
Im001;0;27-5;27;5;54.00000;2.66577e+03;3.08632;-221.60398;0;0.82150;3.36688;F;NA;NA
Im001;0;28-0;28;0;56.00000;2.91534e+03;2.92629;228.47402;0;0.92345;2.91328;A;NA;NA
Im001;0;28-1;28;1;56.00000;3.06599e+03;3.12061;379.13076;0;0.83490;3.35176;B;NA;NA
Im001;0;28-2;28;2;56.00000;3.26723e+03;3.30351;580.36646;0;0.77911;3.74753;C;NA;NA
Im001;0;28-3;28;3;56.00000;2.98195e+03;3.90934;295.09130;0;0.77986;4.42686;D;NA;NA
Im001;0;28-4;28;4;56.00000;2.81377e+03;2.28616;126.90808;0;0.75918;2.56662;E;NA;NA
Im001;0;28-5;28;5;56.00000;2.47064e+03;3.08632;-216.21747;0;0.82150;3.36688;F;NA;NA
Im001;0;29-0;29;0;58.00000;3.11264e+03;2.92629;234.61207;0;0.92345;2.91328;A;NA;NA
Im001;0;29-1;29;1;58.00000;3.23339e+03;3.12061;355.36363;0;0.83490;3.35176;B;NA;NA
Im001;0;29-2;29;2;58.00000;3.49279e+03;3.30351;614.76428;1;0.77911;3.74753;C;NA;NA
Im001;0;29-3;29;3;58.00000;3.15970e+03;3.90934;281.67126;0;0.77986;4.42686;D;NA;NA
Im001;0;29-4;29;4;58.00000;3.01341e+03;2.28616;135.38535;0;0.75918;2.56662;E;NA;NA
Im001;0;29-5;29;5;58.00000;2.65007e+03;3.08632;-227.95427;0;0.82150;3.36688;F;NA;NA
Im001;0;30-0;30;0;60.00000;3.11439e+03;2.92629;220.63255;0;0.92345;2.91328;A;NA;NA
Im001;0;30-1;30;1;60.00000;3.26609e+03;3.12061;372.33741;0;0.83490;3.35176;B;NA;NA
Im001;0;30-2;30;2;60.00000;3.54011e+03;3.30351;646.35656;0;0.77911;3.74753;C;NA;NA
Im001;0;30-3;30;3;60.00000;3.12086e+03;3.90934;227.10841;1;0.77986;4.42686;D;NA;NA
Im001;0;30-4;30;4;60.00000;2.99680e+03;2.28616;103.04083;0;0.75918;2.56662;E;NA;NA
Im001;0;30-5;30;5;60.00000;2.68126e+03;3.08632;-212.49491;0;0.82150;3.36688;F;NA;NA
Im001;0;31-0;31;0;62.00000;3.11144e+03;2.92629;201.83610;0;0.92345;2.91328;A;NA;NA
Im001;0;31-1;31;1;62.00000;3.29370e+03;3.12061;384.09066;0;0.83490;3.35176;B;NA;NA
Im001;0;31-2;31;2;62.00000;3.48218e+03;3.30351;572.57462;0;0.77911;3.74753;C;NA;NA
Im001;0;31-3;31;3;62.00000;3.13050e+03;3.90934;220.89762;0;0.77986;4.42686;D;NA;NA
Im001;0;31-4;31;4;62.00000;2.97134e+03;2.28616;61.73469;0;0.75918;2.56662;E;NA;NA
Im001;0;31-5;31;5;62.00000;2.66647e+03;3.08632;-243.13123;0;0.82150;3.36688;F;NA;NA
Im001;0;32-0;32;0;64.00000;3.11873e+03;2.92629;201.06275;0;0.92345;2.91328;A;NA;NA
Im001;0;32-1;32;1;64.00000;3.28039e+03;3.12061;362.72031;0;0.83490;3.35176;B;NA;NA
Im001;0;32-2;32;2;64.00000;3.49578e+03;3.30351;578.10692;0;0.77911;3.74753;C;NA;NA
Im001;0;32-3;32;3;64.00000;3.15234e+03;3.90934;234.66463;0;0.77986;4.42686;D;NA;NA
Im001;0;32-4;32;4;64.00000;2.95261e+03;2.28616;34.93837;0;0.75918;2.56662;E;NA;NA
Im001;0;32-5;32;5;64.00000;2.69057e+03;3.08632;-227.10126;0;0.82150;3.36688;F;NA;NA
Im001;0;33-0;33;0;66.00000;3.09595e+03;2.92629;170.68318;0;0.92345;2.91328;A;NA;NA
Im001;0;33-1;33;1;66.00000;3.31006e+03;3.12061;384.80014;0;0.83490;3.35176;B;NA;NA
Im001;0;33-2;33;2;66.00000;3.48941e+03;3.30351;564.14963;0;0.77911;3.74753;C;NA;NA
Im001;0;33-3;33;3;66.00000;3.12553e+03;3.90934;200.26711;0;0.77986;4.42686;D;NA;NA
Im001;0;33-4;33;4;66.00000;2.95828e+03;2.28616;33.01787;0;0.75918;2.56662;E;NA;NA
Im001;0;33-5;33;5;66.00000;2.69995e+03;3.08632;-225.31399;0;0.82150;3.36688;F;NA;NA
Im001;0;34-0;34;0;68.00000;3.12859e+03;2.92629;197.24195;0;0.92345;2.91328;A;NA;NA
Im001;0;34-1;34;1;68.00000;3.31288e+03;3.12061;381.53147;0;0.83490;3.35176;B;NA;NA
Im001;0;34-2;34;2;68.00000;3.48076e+03;3.30351;549.42072;1;0.77911;3.74753;C;NA;NA
Im001;0;34-3;34;3;68.00000;3.12602e+03;3.90934;194.67356;0;0.77986;4.42686;D;NA;NA
Im001;0;34-4;34;4;68.00000;2.96520e+03;2.28616;33.85102;1;0.75918;2.56662;E;NA;NA
Im001;0;34-5;34;5;68.00000;2.70631e+03;3.08632;-225.03287;0;0.82150;3.36688;F;NA;NA
Im001;0;35-0;35;0;70.00000;3.13418e+03;2.92629;201.75316;0;0.92345;2.91328;A;NA;NA
Im001;0;35-1;35;1;70.00000;3.29665e+03;3.12061;364.22548;0;0.83490;3.35176;B;NA;NA
Im001;0;35-2;35;2;70.00000;3.51018e+03;3.30351;577.75340;0;0.77911;3.74753;C;NA;NA
Im001;0;35-3;35;3;70.00000;3.15274e+03;3.90934;220.31324;1;0.77986;4.42686;D;NA;NA
Im001;0;35-4;35;4;70.00000;2.94319e+03;2.28616;10.76347;0;0.75918;2.56662;E;NA;NA
Im001;0;35-5;35;5;70.00000;2.71311e+03;3.08632;-219.31542;0;0.82150;3.36688;F;NA;NA
Im001;0;36-0;36;0;72.00000;3.09463e+03;2.92629;136.07093;0;0.92345;2.91328;A;NA;NA
Im001;0;36-1;36;1;72.00000;3.32887e+03;3.12061;370.30625;0;0.83490;3.35176;B;NA;NA
Im001;0;36-2;36;2;72.00000;3.48088e+03;3.30351;522.31701;0;0.77911;3.74753;C;NA;NA
Im001;0;36-3;36;3;72.00000;3.18000e+03;3.90934;221.44104;0;0.77986;4.42686;D;NA;NA
Im001;0;36-4;36;4;72.00000;3.00414e+03;2.28616;45.57811;0;0.75918;2.56662;E;NA;NA
Im001;0;36-5;36;5;72.00000;2.74606e+03;3.08632;-212.50263;0;0.82150;3.36688;F;NA;NA
Im001;0;37-0;37;0;74.00000;3.23275e+03;2.92629;172.61399;0;0.92345;2.91328;A;NA;NA
Im001;0;37-1;37;1;74.00000;3.41153e+03;3.12061;351.39537;0;0.83490;3.35176;B;NA;NA
Im001;0;37-2;37;2;74.00000;3.57996e+03;3.30351;519.82984;1;0.77911;3.74753;C;NA;NA
Im001;0;37-3;37;3;74.00000;3.26066e+03;3.90934;200.53164;0;0.77986;4.42686;D;NA;NA
Im001;0;37-4;37;4;74.00000;3.11568e+03;2.28616;55.54290;0;0.75918;2.56662;E;NA;NA
Im001;0;37-5;37;5;74.00000;2.84597e+03;3.08632;-214.16543;0;0.82150;3.36688;F;NA;NA
Im001;0;38-0;38;0;76.00000;3.10677e+03;2.92629;137.89601;0;0.92345;2.91328;A;NA;NA
Im001;0;38-1;38;1;76.00000;3.29437e+03;3.12061;325.50011;0;0.83490;3.35176;B;NA;NA
Im001;0;38-2;38;2;76.00000;3.48829e+03;3.30351;519.41714;1;0.77911;3.74753;C;NA;NA
Im001;0;38-3;38;3;76.00000;3.14405e+03;3.90934;175.17911;0;0.77986;4.42686;D;NA;NA
Im001;0;38-4;38;4;76.00000;3.01739e+03;2.28616;48.51648;0;0.75918;2.56662;E;NA;NA
Im001;0;38-5;38;5;76.00000;2.70754e+03;3.08632;-261.32908;0;0.82150;3.36688;F;NA;NA
Im001;0;39-0;39;0;78.00000;3.23643e+03;2.92629;161.99110;0;0.92345;2.91328;A;NA;NA
Im001;0;39-1;39;1;78.00000;3.38701e+03;3.12061;312.57265;0;0.83490;3.35176;B;NA;NA
Im001;0;39-2;39;2;78.00000;3.52517e+03;3.30351;450.73487;0;0.77911;3.74753;C;NA;NA
Im001;0;39-3;39;3;78.00000;3.22863e+03;3.90934;154.19690;1;0.77986;4.42686;D;NA;NA
Im001;0;39-4;39;4;78.00000;3.10625e+03;2.28616;31.81032;0;0.75918;2.56662;E;NA;NA
Im001;0;39-5;39;5;78.00000;2.83221e+03;3.08632;-242.22727;0;0.82150;3.36688;F;NA;NA
Im001;0;40-0;40;0;80.00000;3.12443e+03;2.92629;131.07215;0;0.92345;2.91328;A;NA;NA
