Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity;ParentNucleoidIndices;DistCC_oc3
Im002;0;0-4-0;0;0;0.00000;1.83874;0.18659;2.88660;0.83315;0-4-0;1;1;0-4;false;false;NA;NA;5.09489e+03;0-4-0;0.45338
Im002;0;0-23-0;0;0;0.00000;1.43359;-2.76241e-02;7.83015;0.85795;0-23-0;5;5;0-23;false;false;NA;1-23-0;5.78444e+03;0-23-0;0.17105
Im002;0;0-25-0;0;0;0.00000;3.84856;0.21687;7.05901;0.87936;0-25-0;20;20;0-25;false;false;NA;1-25-0;6.43167e+03;NA;1.10054
Im002;0;1-3-0;1;0;2.00000;3.72362;-0.25053;4.36677;0.77633;1-3-0;1;1;0-3;false;false;NA;NA;5.04444e+03;1-3-1;0.42936
Im002;0;1-14-0;1;0;2.00000;1.06011;8.57592e-02;2.68112;0.97899;1-14-0;10;10;0-14;false;false;NA;2-14-0;5.27033e+03;1-14-0;0.15625
Im002;0;1-23-0;1;0;2.00000;1.37849;-4.62334e-02;7.83015;0.85060;0-23-0;5;5;0-23;false;false;0-23-0;2-23-0;6.58411e+03;1-23-0;0.22562
Im002;0;1-25-0;1;0;2.00000;3.84298;0.22674;7.05901;0.87998;0-25-0;20;20;0-25;false;false;0-25-0;2-25-0;6.14956e+03;NA;1.10256
Im002;0;2-9-0;2;0;4.00000;0.50916;4.96886e-02;3.20282;0.72030;2-9-0;6;6;0-9;false;false;NA;3-9-0;5.76433e+03;2-9-0;0.50758
Im002;0;2-14-0;2;0;4.00000;1.04947;-1.95176e-03;2.68112;0.97883;1-14-0;10;10;0-14;false;false;1-14-0;3-14-0;6.03944e+03;2-14-0;0.16330
Im002;0;2-23-0;2;0;4.00000;1.32014;-3.28340e-02;7.83015;0.84292;0-23-0;5;5;0-23;false;false;1-23-0;3-23-0;7.78967e+03;2-23-0;0.28302
Im002;0;2-25-0;2;0;4.00000;3.84356;0.22234;7.05901;0.87991;0-25-0;20;20;0-25;false;false;1-25-0;3-25-0;6.80378e+03;NA;1.10340
Im002;0;3-2-0;3;0;6.00000;0.74408;-0.11865;2.55694;0.80111;3-2-0;3;3;0-2;false;false;NA;4-2-0;5.64700e+03;3-2-0;0.45649
Im002;0;3-3-0;3;0;6.00000;3.85944;-0.11805;4.36677;0.73453;3-3-0;1;1;0-3;false;false;NA;NA;6.07756e+03;3-3-1;0.52317
