Position;PositionIdx;Indices;Frame;Idx;Time;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;Raw_intensity
Im001;0;0-4-0;0;0;0.00000;1.86600;-0.31212;4.57481;0.81841;0-4-0;19;19;0-4;false;false;NA;1-4-0;3.69244e+03
Im001;0;0-10-0;0;0;0.00000;1.35060;0.34899;8.84584;0.85910;0-10-0;14;14;0-10;false;false;NA;1-10-0;3.33033e+03
Im001;0;0-11-0;0;0;0.00000;2.80617;0.28670;3.25539;0.80834;0-11-0;2;2;0-11;false;false;NA;1-11-0;3.53322e+03
Im001;0;0-12-0;0;0;0.00000;1.11123e-02;0.18832;2.33279;0.38818;0-12-0;1;1;0-12;false;false;NA;NA;3.20356e+03
Im001;0;0-24-0;0;0;0.00000;1.22791;3.49102e-02;3.20644;0.85743;0-24-0;50;50;0-24;false;false;NA;1-24-0;4.19589e+03
Im001;0;0-25-0;0;0;0.00000;9.07506e-02;0.24938;3.49804;0.58277;0-25-0;1;1;0-25;false;false;NA;NA;3.90625e+03
Im001;0;0-39-0;0;0;0.00000;3.34036;-9.01086e-02;4.37378;0.94189;0-39-0;3;3;0-39;false;false;NA;1-39-0;4.13767e+03
Im001;0;0-46-0;0;0;0.00000;3.86710;0.14648;4.10724;0.63622;0-46-0;25;25;0-46;false;false;NA;1-46-0;4.28389e+03
Im001;0;0-49-0;0;0;0.00000;0.30923;-0.16866;3.79638;0.68017;0-49-0;1;1;0-49;false;false;NA;NA;3.85544e+03
Im001;0;0-53-0;0;0;0.00000;0.10098;-0.13239;3.00152;0.67691;0-53-0;1;1;0-53;false;false;NA;NA;3.85650e+03
Im001;0;0-60-0;0;0;0.00000;1.68462;7.55245e-02;4.30729;0.84342;0-60-0;14;14;0-60;false;false;NA;1-60-0;4.20600e+03
Im001;0;0-67-0;0;0;0.00000;2.52628;0.18183;3.71726;0.90811;0-67-0;50;50;0-67;false;false;NA;1-67-0;3.80644e+03
Im001;0;0-68-0;0;0;0.00000;0.51143;0.13749;1.77687;0.81158;0-68-0;6;6;0-68;false;false;NA;1-68-0;3.50156e+03
Im001;0;0-71-0;0;0;0.00000;1.31298;-0.25747;1.90354;0.75031;0-71-0;30;30;0-71;false;false;NA;1-71-0;3.05122e+03
Im001;0;1-4-0;1;0;8.37500e+03;1.86155;-0.32297;4.57481;0.81895;0-4-0;19;19;0-4;false;false;0-4-0;2-4-0;3.77244e+03
Im001;0;1-10-0;1;0;8.37500e+03;1.35808;0.33036;8.84584;0.85971;0-10-0;14;14;0-10;false;false;0-10-0;2-10-0;3.39089e+03
Im001;0;1-10-1;1;1;8.37500e+03;0.93202;0.23480;8.84584;0.83505;1-10-1;1;1;0-10;false;false;NA;NA;3.29922e+03
Im001;0;1-11-0;1;0;8.37500e+03;2.80575;0.30043;3.25539;0.80849;0-11-0;2;2;0-11;false;false;0-11-0;NA;3.33167e+03
Im001;0;1-22-0;1;0;8.37500e+03;2.26359;-5.84596e-03;2.51403;0.71293;1-22-0;9;9;0-22;false;false;NA;2-22-0;3.91656e+03
Im001;0;1-23-0;1;0;8.37500e+03;1.17820;-0.29479;2.58817;0.89201;1-23-0;17;17;0-23;false;false;NA;2-23-0;4.09978e+03
Im001;0;1-24-0;1;0;8.37500e+03;1.21203;0.16694;3.20644;0.85742;0-24-0;50;50;0-24;false;false;0-24-0;2-24-0;3.83600e+03
