Position;PositionIdx;Indices;Frame;Idx;Time;raw_intensity;Area;SNR;SpineWidth;SpineLength
Im002;1;0-7;0;7;0.00000;304.88800;2.85770;99.71481;0.88878;2.78345
Im002;1;0-8;0;8;0.00000;279.33119;3.55498;74.15800;0.97324;3.23554
Im002;1;0-9;0;9;0.00000;261.35458;2.86913;56.18139;1.00247;2.53411
Im002;1;0-10;0;10;0.00000;236.99522;2.38904;31.82203;0.90034;2.32337
Im002;1;0-11;0;11;0.00000;236.35965;2.60623;31.18646;0.96277;2.39162
Im002;1;0-12;0;12;0.00000;243.17391;2.62909;38.00073;1.06805;2.25911
Im002;1;0-13;0;13;0.00000;253.48333;2.74340;48.31015;1.00210;2.47735
Im002;1;0-14;0;14;0.00000;361.14847;2.61766;155.97528;0.89961;2.50228
Im002;1;0-15;0;15;0.00000;238.03869;3.84075;32.86550;0.98970;3.50249
Im002;1;0-16;0;16;0.00000;246.57843;2.33189;41.40524;0.95705;2.13894
Im002;1;0-17;0;17;0.00000;236.01843;2.48049;30.84525;0.95668;2.28715
Im002;1;0-18;0;18;0.00000;246.83019;3.63500;41.65700;0.89327;3.66910
Im002;1;0-19;0;19;0.00000;373.59167;2.74340;168.41848;0.92439;2.61005
Im002;1;0-20;0;20;0.00000;221.21515;3.77217;16.04196;1.00484;3.38242
Im002;1;0-21;0;21;0.00000;219.54462;3.71502;14.37143;0.95120;3.50881
Im002;1;0-22;0;22;0.00000;234.63136;2.69767;29.45817;0.90858;2.64945
Im002;1;0-23;0;23;0.00000;248.92966;3.73788;43.75648;1.00376;3.33940
Im002;1;0-24;0;24;0.00000;242.19635;2.50335;37.02316;0.81395;2.68434
Im002;1;0-25;0;25;0.00000;258.80952;2.88057;53.63634;1.02035;2.59000
Im002;1;0-26;0;26;0.00000;211.75163;3.49783;6.57845;0.98893;3.22594
Im002;1;0-27;0;27;0.00000;332.98195;3.16634;127.80876;0.85044;3.18601
Im002;1;0-28;0;28;0.00000;266.71910;3.05203;61.54591;1.01569;2.81919
Im002;1;0-29;0;29;0.00000;229.93953;2.45763;24.76635;1.00908;2.19932
Im002;1;0-30;0;30;0.00000;227.14208;2.09184;21.96889;0.94250;1.93837
Im002;1;0-31;0;31;0.00000;234.72996;2.70910;29.55677;0.97339;2.50834
Im002;1;0-32;0;32;0.00000;223.47120;2.18329;18.29802;1.00868;1.93531
Im002;1;0-33;0;33;0.00000;220.46040;2.30902;15.28721;0.88496;2.19678
Im002;1;0-34;0;34;0.00000;225.09135;2.37761;19.91816;0.93379;2.26459
Im002;1;0-35;0;35;0.00000;210.12626;2.26330;4.95308;0.96304;2.05967
Im002;1;0-36;0;36;0.00000;209.88889;2.05755;4.71570;0.94170;1.91105
Im002;1;0-37;0;37;0.00000;277.45291;2.54907;72.27973;1.02169;2.30455
Im002;1;0-38;0;38;0.00000;228.50534;3.21206;23.33215;0.95552;3.03242
Im002;1;0-39;0;39;0.00000;440.73889;2.05755;235.56570;0.81794;2.14657
Im002;1;0-40;0;40;0.00000;267.92542;3.37209;62.75224;0.89084;3.27754
Im002;1;0-41;0;41;0.00000;212.97682;3.45211;7.80363;1.04506;3.06241
Im002;1;0-42;0;42;0.00000;221.25118;2.41190;16.07800;0.90557;2.32908
Im002;1;0-43;0;43;0.00000;234.06122;3.36066;28.88804;0.93804;3.10203
Im002;1;0-44;0;44;0.00000;445.90816;2.24044;240.73498;0.85774;2.21914
Im002;1;0-45;0;45;0.00000;278.08636;2.51478;72.91318;0.94152;2.28605
Im002;1;0-46;0;46;0.00000;219.36154;2.97201;14.18835;0.86364;2.93129
Im002;1;0-47;0;47;0.00000;224.99653;3.29208;19.82334;1.04710;2.93647
Im002;1;0-48;0;48;0.00000;204.85000;2.51478;-0.32319;0.92786;2.36397
Im002;1;0-49;0;49;0.00000;210.24790;2.72053;5.07471;0.83837;2.73658
Im002;1;0-50;0;50;0.00000;219.22785;2.70910;14.05466;0.94990;2.53067
Im002;1;0-51;0;51;0.00000;208.65556;3.08632;3.48237;0.96351;2.92224
Im002;1;0-52;0;52;0.00000;205.49533;2.44619;0.32214;0.97733;2.27150
Im002;1;0-53;0;53;0.00000;234.61837;3.23492;29.44519;0.88676;3.17765
Im002;1;0-54;0;54;0.00000;229.58276;3.31494;24.40957;0.91582;3.21148
Im002;1;0-55;0;55;0.00000;325.71212;2.26330;120.53893;0.98639;2.03557
Im002;1;0-56;0;56;0.00000;311.30952;1.92038;106.13634;0.91711;1.81015
Im002;1;0-57;0;57;0.00000;215.39939;3.74931;10.22620;0.99305;3.45734
Im002;1;0-58;0;58;0.00000;210.26724;2.65195;5.09405;0.93324;2.49555
Im002;1;0-59;0;59;0.00000;206.21378;4.81237;1.04059;1.01093;4.33712
Im002;1;0-60;0;60;0.00000;219.27778;3.08632;14.10459;0.94742;2.89150
Im002;1;0-61;0;61;0.00000;233.68590;1.78321;28.51271;0.89586;1.68956
Im002;1;0-62;0;62;0.00000;209.30502;2.96058;4.13183;0.78077;3.17686
Im002;1;0-63;0;63;0.00000;219.10687;1.49744;13.93368;0.78133;1.54416
Im002;1;0-64;0;64;0.00000;221.84135;2.37761;16.66816;0.95278;2.24891
Im002;1;0-65;0;65;0.00000;212.86341;2.34332;7.69023;0.87621;2.31693
Im002;1;0-66;0;66;0.00000;227.69128;1.70319;22.51809;0.86112;1.67747
Im002;1;0-67;0;67;0.00000;216.84756;1.87465;11.67437;0.89098;1.79130
Im002;1;0-68;0;68;0.00000;221.41212;1.88608;16.23893;0.94113;1.70885
Im002;1;0-69;0;69;0.00000;221.85345;2.65195;16.68026;0.85658;2.69149
Im002;1;0-70;0;70;0.00000;232.25828;1.72605;27.08509;0.94292;1.57389
Im002;1;0-71;0;71;0.00000;216.35019;2.93772;11.17701;0.96237;2.73951
Im002;1;0-72;0;72;0.00000;198.57547;2.42333;-6.59772;0.99024;2.27560
Im002;1;0-73;0;73;0.00000;218.82123;2.04612;13.64804;0.87185;1.94395
Im003;2;0-0;0;0;0.00000;245.45860;1.79464;39.99438;0.83645;1.83313
Im003;2;0-1;0;1;0.00000;246.04430;1.80607;40.58009;0.93060;1.71208
Im003;2;0-2;0;2;0.00000;226.30035;3.23492;20.83614;0.98433;2.98490
Im003;2;0-3;0;3;0.00000;221.45357;3.20063;15.98936;1.04197;2.86430
Im003;2;0-4;0;4;0.00000;240.67442;1.96610;35.21020;0.94496;1.85338
Im003;2;0-5;0;5;0.00000;232.74850;1.90895;27.28429;1.59350;1.06655
Im003;2;0-6;0;6;0.00000;258.05986;3.24635;52.59565;1.12671;2.75335
Im003;2;0-7;0;7;0.00000;236.28986;1.57745;30.82564;0.85210;1.51090
Im003;2;0-8;0;8;0.00000;278.41418;3.06346;72.94996;0.92189;2.89619
Im003;2;0-9;0;9;0.00000;242.49351;1.76035;37.02929;0.84824;1.76402
Im003;2;0-10;0;10;0.00000;276.20690;2.32046;70.74268;0.94667;2.21792
Im003;2;0-11;0;11;0.00000;237.45902;4.18368;31.99480;1.02657;3.70140
Im003;2;0-12;0;12;0.00000;246.66346;2.37761;41.19925;1.02425;2.11266
Im003;2;0-13;0;13;0.00000;228.58411;2.44619;23.11990;0.91558;2.35235
Im003;2;0-14;0;14;0.00000;274.64211;2.17186;69.17789;0.89066;2.08947
Im003;2;0-15;0;15;0.00000;253.78140;2.45763;48.31718;0.97132;2.25843
Im003;2;0-16;0;16;0.00000;232.17492;3.46354;26.71070;0.99174;3.14151
Im003;2;0-17;0;17;0.00000;245.79720;3.26921;40.33299;0.93727;3.15044
Im003;2;0-18;0;18;0.00000;264.28472;3.29208;58.82051;1.00160;2.94510
Im003;2;0-19;0;19;0.00000;226.87967;2.75483;21.41545;0.96003;2.57185
Im003;2;0-20;0;20;0.00000;254.02941;2.33189;48.56520;0.95203;2.21785
Im003;2;0-21;0;21;0.00000;229.54825;2.60623;24.08403;0.97565;2.43978
Im003;2;0-22;0;22;0.00000;255.55869;2.43476;50.09447;0.92860;2.30436
Im003;2;0-23;0;23;0.00000;246.64725;3.53212;41.18304;0.98763;3.22494
Im003;2;0-24;0;24;0.00000;262.90323;2.48049;57.43901;0.85435;2.43889
Im003;2;0-25;0;25;0.00000;232.86818;2.51478;27.40397;0.95686;2.35136
Im003;2;0-26;0;26;0.00000;230.76349;2.75483;25.29927;0.93738;2.59064
Im003;2;0-27;0;27;0.00000;260.06452;2.48049;54.60030;0.98429;2.24149
Im003;2;0-28;0;28;0.00000;246.20896;3.06346;40.74474;0.96643;2.83591
Im003;2;0-29;0;29;0.00000;268.03091;5.17816;62.56669;0.89997;4.38328
Im003;2;0-30;0;30;0.00000;237.12075;3.02917;31.65654;0.91443;2.90732
Im003;2;0-31;0;31;0.00000;304.13736;2.08041;98.67315;0.89165;1.98092
Im003;2;0-32;0;32;0.00000;364.39535;2.45763;158.93113;0.84583;2.49802
Im003;2;0-33;0;33;0.00000;1.56030e+03;2.49192;1.35484e+03;1.02019;2.29946
Im003;2;0-34;0;34;0.00000;224.63273;3.14347;19.16851;0.94580;2.97568
Im003;2;0-35;0;35;0.00000;302.66782;3.30351;97.20361;0.86343;3.34929
Im003;2;0-36;0;36;0.00000;249.15652;3.94363;43.69231;0.98605;3.58574
Im003;2;0-37;0;37;0.00000;300.31754;2.41190;94.85332;0.96014;2.25186
Im003;2;0-38;0;38;0.00000;239.87446;2.64052;34.41024;0.85985;2.67097
Im003;2;0-39;0;39;0.00000;326.77955;5.02956;121.31533;0.98289;4.52844
Im003;2;0-40;0;40;0.00000;231.40506;2.70910;25.94085;1.01326;2.38009
Im003;2;0-41;0;41;0.00000;290.34643;3.20063;84.88221;1.00068;2.86475
Im003;2;0-42;0;42;0.00000;237.74848;3.77217;32.28427;0.87091;3.63163
Im003;2;0-43;0;43;0.00000;229.79060;2.67481;24.32638;1.09292;2.26202
Im003;2;0-44;0;44;0.00000;244.82692;2.97201;39.36271;0.90214;2.80294
Im003;2;0-45;0;45;0.00000;229.77016;2.83484;24.30595;0.85256;2.86428
Im003;2;0-46;0;46;0.00000;216.23958;3.29208;10.77537;0.97340;3.06169
Im003;2;0-47;0;47;0.00000;225.11032;3.21206;19.64611;0.95251;3.05908
Im003;2;0-48;0;48;0.00000;214.06827;2.84627;8.60406;1.01062;2.47474
Im003;2;0-49;0;49;0.00000;229.62838;3.38352;24.16416;0.88918;3.19989
Im003;2;0-50;0;50;0.00000;223.88889;3.39495;18.42467;0.93811;3.18054
Im003;2;0-51;0;51;0.00000;213.98964;2.20615;8.52542;0.95896;2.03103
Im003;2;0-52;0;52;0.00000;242.60227;3.01774;37.13806;0.92745;2.88829
Im003;2;0-53;0;53;0.00000;288.40113;2.02325;82.93692;0.88193;1.98653
Im003;2;0-54;0;54;0.00000;362.79279;2.53764;157.32858;0.88192;2.47549
Im003;2;0-55;0;55;0.00000;222.68478;3.15491;17.22057;0.90646;3.01366
Im003;2;0-56;0;56;0.00000;215.32609;2.10327;9.86187;0.92422;1.99503
Im003;2;0-57;0;57;0.00000;216.51429;2.80055;11.05007;0.88609;2.85053
Im003;2;0-58;0;58;0.00000;228.47619;3.12061;23.01198;1.01128;2.86594
Im003;2;0-59;0;59;0.00000;282.11340;2.21758;76.64919;0.90752;2.16033
Im003;2;0-60;0;60;0.00000;306.59751;2.75483;101.13330;0.91738;2.72820
Im003;2;0-61;0;61;0.00000;211.07732;2.21758;5.61311;0.87866;2.18664
Im003;2;0-62;0;62;0.00000;241.85240;3.09775;36.38818;1.02017;2.75449
Im003;2;0-63;0;63;0.00000;213.92216;1.90895;8.45794;0.83616;1.95692
Im003;2;0-64;0;64;0.00000;216.60163;2.81198;11.13741;0.92752;2.74387
Im003;2;0-65;0;65;0.00000;208.95582;2.84627;3.49161;0.96874;2.68071
Im003;2;0-66;0;66;0.00000;253.07229;1.89752;47.60808;0.89761;1.92365
Im003;2;0-67;0;67;0.00000;241.56364;2.51478;36.09942;0.94589;2.37050
Im003;2;0-68;0;68;0.00000;228.85202;2.54907;23.38780;1.00846;2.33473
Im003;2;0-69;0;69;0.00000;204.38710;2.83484;-1.07712;0.96042;2.71208
Im003;2;0-70;0;70;0.00000;241.88125;1.82893;36.41704;0.93629;1.73161
Im003;2;0-71;0;71;0.00000;220.94144;2.53764;15.47723;0.89032;2.48152
Im003;2;0-72;0;72;0.00000;219.62774;3.13204;14.16352;0.98945;2.92324
Im003;2;0-73;0;73;0.00000;257.14919;2.83484;51.68498;0.98787;2.61036
Im003;2;0-74;0;74;0.00000;229.58703;3.34923;24.12282;0.97621;3.07420
Im003;2;0-75;0;75;0.00000;215.20904;2.02325;9.74483;0.88068;1.98710
Im004;3;0-0;0;0;0.00000;227.38197;2.66338;25.15380;0.98682;2.47285
Im004;3;0-1;0;1;0.00000;226.84444;2.05755;24.61627;0.91724;1.99278
Im004;3;0-2;0;2;0.00000;227.19767;1.96610;24.96950;0.87971;1.99363
Im004;3;0-3;0;3;0.00000;222.57513;2.20615;20.34696;0.94915;2.02063
Im004;3;0-4;0;4;0.00000;229.20976;2.34332;26.98158;0.95205;2.15966
Im004;3;0-5;0;5;0.00000;232.32377;2.78912;30.09560;1.01043;2.52948
Im004;3;0-6;0;6;0.00000;312.42140;3.41781;110.19323;0.85465;3.40763
Im004;3;0-7;0;7;0.00000;216.09179;2.36618;13.86361;1.01910;2.17798
Im004;3;0-8;0;8;0.00000;230.24453;3.13204;28.01635;0.94444;3.03024
Im004;3;0-9;0;9;0.00000;233.70370;2.46906;31.47553;0.94851;2.31578
Im004;3;0-10;0;10;0.00000;217.19307;2.30902;14.96490;1.00050;2.11872
Im004;3;0-11;0;11;0.00000;230.41584;3.46354;28.18767;1.04747;3.01892
Im004;3;0-12;0;12;0.00000;229.40268;3.40638;27.17451;1.01975;3.09357
Im004;3;0-13;0;13;0.00000;227.05405;2.53764;24.82588;0.99985;2.25926
Im004;3;0-14;0;14;0.00000;231.36822;2.94915;29.14004;0.98463;2.65215
Im004;3;0-15;0;15;0.00000;228.50000;3.04060;26.27183;1.02582;2.73395
Im004;3;0-16;0;16;0.00000;237.17323;2.90343;34.94505;0.85561;2.92888
Im004;3;0-17;0;17;0.00000;240.61187;2.50335;38.38370;1.01201;2.32116
Im004;3;0-18;0;18;0.00000;223.70635;4.32085;21.47818;0.95634;3.91861
Im004;3;0-19;0;19;0.00000;236.44649;3.09775;34.21832;0.96041;2.86042
Im004;3;0-20;0;20;0.00000;235.48220;3.53212;33.25403;0.98889;3.19005
Im004;3;0-21;0;21;0.00000;244.71951;2.81198;42.49134;0.99482;2.52092
Im004;3;0-22;0;22;0.00000;243.14453;2.92629;40.91636;0.93817;2.74890
Im004;3;0-23;0;23;0.00000;246.01901;3.00630;43.79084;0.99871;2.67615
Im004;3;0-24;0;24;0.00000;225.72881;4.04651;23.50064;1.06421;3.48975
Im004;3;0-25;0;25;0.00000;316.14352;2.46906;113.91534;0.94234;2.34961
Im004;3;0-26;0;26;0.00000;310.08602;2.12613;107.85785;0.92239;2.04248
Im004;3;0-27;0;27;0.00000;233.00273;4.18368;30.77456;1.00635;3.67875
Im004;3;0-28;0;28;0.00000;225.71629;4.06937;23.48812;1.04586;3.52863
Im004;3;0-29;0;29;0.00000;235.07571;3.62357;32.84754;0.93945;3.43099
Im004;3;0-30;0;30;0.00000;242.77469;3.70358;40.54652;1.01655;3.32821
Im004;3;0-31;0;31;0.00000;237.86496;3.13204;35.63679;0.94631;2.94868
Im004;3;0-32;0;32;0.00000;241.21173;4.48088;38.98356;0.88139;4.29752
Im004;3;0-33;0;33;0.00000;218.49057;3.02917;16.26239;1.00642;2.69278
Im004;3;0-34;0;34;0.00000;237.33793;3.31494;35.10976;0.76623;3.67509
Im004;3;0-35;0;35;0.00000;229.60777;3.23492;27.37960;0.96920;3.02484
Im004;3;0-36;0;36;0.00000;219.69710;2.75483;17.46892;0.96626;2.53235
Im004;3;0-37;0;37;0.00000;236.93411;2.94915;34.70593;0.97715;2.72070
Im004;3;0-38;0;38;0.00000;219.50980;2.33189;17.28163;0.86629;2.31174
Im004;3;0-39;0;39;0.00000;230.69582;3.00630;28.46764;0.98725;2.69288
Im004;3;0-40;0;40;0.00000;207.81222;5.05242;5.58404;1.00376;4.42141
Im004;3;0-41;0;41;0.00000;218.65174;2.29759;16.42357;0.83532;2.33467
Im004;3;0-42;0;42;0.00000;244.70122;3.74931;42.47305;0.95226;3.50814
Im004;3;0-43;0;43;0.00000;218.96127;3.24635;16.73309;1.05493;2.85580
Im004;3;0-44;0;44;0.00000;236.50896;3.18920;34.28079;0.99183;2.93887
Im004;3;0-45;0;45;0.00000;216.59672;3.48640;14.36855;0.93927;3.19221
Im004;3;0-46;0;46;0.00000;233.04800;2.85770;30.81983;0.91763;2.74909
Im004;3;0-47;0;47;0.00000;218.51613;3.89791;16.28796;1.00013;3.42141
Im004;3;0-48;0;48;0.00000;226.57143;2.48049;24.34325;0.93507;2.30452
Im004;3;0-49;0;49;0.00000;242.28512;2.76626;40.05695;1.07068;2.30708
Im004;3;0-50;0;50;0.00000;245.99153;2.69767;43.76335;0.98397;2.38931
Im004;3;0-51;0;51;0.00000;235.09211;2.60623;32.86393;0.99891;2.29270
Im004;3;0-52;0;52;0.00000;230.29083;5.10958;28.06265;0.94847;4.76931
Im004;3;0-53;0;53;0.00000;219.58333;2.88057;17.35516;1.03033;2.50457
Im004;3;0-54;0;54;0.00000;237.39111;2.57193;35.16294;1.00697;2.28143
Im004;3;0-55;0;55;0.00000;227.80784;2.91486;25.57967;1.01575;2.50276
Im004;3;0-56;0;56;0.00000;209.72910;3.41781;7.50092;0.93006;3.33154
Im004;3;0-57;0;57;0.00000;245.65714;2.00039;43.42897;0.91326;1.95348
Im004;3;0-58;0;58;0.00000;234.46541;1.81750;32.23723;0.92722;1.71406
Im004;3;0-59;0;59;0.00000;250.26953;2.92629;48.04136;0.96552;2.81472
Im004;3;0-60;0;60;0.00000;207.97458;2.69767;5.74640;0.91012;2.66100
Im004;3;0-61;0;61;0.00000;210.06875;1.82893;7.84058;0.84536;1.82935
Im004;3;0-62;0;62;0.00000;235.42810;3.49783;33.19993;1.00610;3.16932
Im004;3;0-63;0;63;0.00000;207.52761;1.86322;5.29943;0.83605;1.89601
Im004;3;0-64;0;64;0.00000;197.16352;3.63500;-5.06465;0.92104;3.52319
Im004;3;0-65;0;65;0.00000;198.94083;3.86362;-3.28735;0.97391;3.57005
Im004;3;0-66;0;66;0.00000;252.45055;5.20102;50.22238;0.98113;4.79308
Im004;3;0-67;0;67;0.00000;374.44388;2.24044;172.21570;0.99165;2.05019
Im004;3;0-68;0;68;0.00000;299.83598;2.16042;97.60781;0.94224;2.02963
Im004;3;0-69;0;69;0.00000;344.65789;3.04060;142.42972;0.90498;2.92991
Im004;3;0-70;0;70;0.00000;333.41916;1.90895;131.19099;0.87562;1.90231
Im004;3;0-71;0;71;0.00000;293.51572;1.81750;91.28755;0.93629;1.67557
Im004;3;0-72;0;72;0.00000;244.23344;3.62357;42.00526;0.90459;3.52499
Im004;3;0-73;0;73;0.00000;206.10653;3.32637;3.87836;0.95735;3.13370
Im004;3;0-74;0;74;0.00000;202.35231;3.21206;0.12414;0.98047;2.84635
Im004;3;0-75;0;75;0.00000;195.67553;2.14899;-6.55264;0.90328;2.08804
Im005;4;0-0;0;0;0.00000;227.00305;3.74931;22.97553;0.91921;3.64113
Im005;4;0-1;0;1;0.00000;232.60896;3.82932;28.58143;0.87591;3.87746
Im005;4;0-2;0;2;0.00000;252.20385;2.97201;48.17633;1.00853;2.67663
Im005;4;0-3;0;3;0.00000;217.08571;2.80055;13.05819;1.02330;2.55742
Im005;4;0-4;0;4;0.00000;220.12174;2.62909;16.09422;0.83029;2.79445
Im005;4;0-5;0;5;0.00000;237.17730;3.22349;33.14978;1.04302;2.85311
Im005;4;0-6;0;6;0.00000;220.34451;3.74931;16.31699;0.87397;3.80897
Im005;4;0-7;0;7;0.00000;238.65587;2.82341;34.62835;1.00214;2.58143
Im005;4;0-8;0;8;0.00000;278.28161;3.97792;74.25409;0.95143;3.77460
Im005;4;0-9;0;9;0.00000;316.40782;2.04612;112.38030;0.89276;1.92105
Im005;4;0-10;0;10;0.00000;364.97297;2.53764;160.94545;0.97071;2.30869
Im005;4;0-11;0;11;0.00000;298.40449;2.03469;94.37697;0.89778;1.95232
Im005;4;0-12;0;12;0.00000;214.31159;3.15491;10.28407;0.84405;3.34997
Im005;4;0-13;0;13;0.00000;396.23364;2.44619;192.20612;0.95810;2.32323
Im005;4;0-14;0;14;0.00000;226.61202;2.09184;22.58450;0.95390;1.94649
Im005;4;0-15;0;15;0.00000;221.56977;1.96610;17.54225;0.87239;1.95016
Im005;4;0-16;0;16;0.00000;214.02913;3.53212;10.00161;0.86128;3.70276
Im005;4;0-17;0;17;0.00000;235.44937;1.80607;31.42185;0.91989;1.69486
Im005;4;0-18;0;18;0.00000;215.88060;2.29759;11.85308;0.87093;2.31329
Im005;4;0-19;0;19;0.00000;220.00483;2.36618;15.97731;0.93798;2.22152
Im005;4;0-20;0;20;0.00000;264.19091;2.51478;60.16339;0.92560;2.45868
Im005;4;0-21;0;21;0.00000;212.00746;4.59519;7.97994;0.95507;4.34801
Im005;4;0-22;0;22;0.00000;278.55133;3.00630;74.52381;1.04281;2.73972
Im005;4;0-23;0;23;0.00000;222.68924;2.86913;18.66172;0.91372;2.78194
