Position;PositionIdx;Indices;Frame;Idx;Time;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;DistCC_oc1;Raw_intensity
Im002;0;0-0;0;0;0.00000;0-0;1;1;0;false;false;NA;NA;0.38657;-0.35380;3.25113;0.68059;0.43691;4.23729e+03
Im002;0;0-1;0;1;0.00000;0-1;2;2;0;false;false;NA;1-0;0.65171;0.20748;2.83261;0.83730;0.13981;3.81857e+03
Im002;0;0-2;0;2;0.00000;0-2;6;6;0;false;false;NA;1-1;1.70345;9.99196e-02;2.27017;0.81718;0.47491;4.50767e+03
Im002;0;0-3;0;3;0.00000;0-3;1;1;0;false;false;NA;NA;4.34171e-03;-0.14923;3.23861;0.30159;0.46573;3.87078e+03
Im002;0;0-4;0;4;0.00000;0-4;12;12;0;false;false;NA;1-2;0.97180;0.29772;2.03895;0.84794;0.40696;4.03067e+03
Im002;0;1-0;1;0;1.06660e+04;0-1;2;2;0;false;false;0-1;NA;0.68025;1.68979e-02;2.83261;0.84453;0.10014;3.59411e+03
Im002;0;1-1;1;1;1.06660e+04;0-2;6;6;0;false;false;0-2;2-0;1.65841;1.26245e-02;2.27017;0.82125;0.91529;4.45344e+03
Im002;0;1-2;1;2;1.06660e+04;0-4;12;12;0;false;false;0-4;2-1;0.92667;0.24095;2.03895;0.84918;0.40474;3.69967e+03
Im002;0;2-0;2;0;1.07480e+04;0-2;6;6;0;false;false;1-1;3-0;1.61241;3.58230e-03;2.27017;0.82496;0.84151;5.32033e+03
Im002;0;2-1;2;1;1.07480e+04;0-4;12;12;0;false;false;1-2;3-1;0.88575;0.20556;2.03895;0.84947;0.35751;4.39200e+03
Im002;0;3-0;3;0;6.00000;0-2;6;6;0;false;false;2-0;4-0;1.59063;-4.33033e-02;2.27017;0.82610;0.85302;4.92256e+03
Im002;0;3-1;3;1;6.00000;0-4;12;12;0;false;false;2-1;4-1;0.84440;0.17829;2.03895;0.84977;0.28865;4.29467e+03
Im002;0;4-0;4;0;8.00000;0-2;6;6;0;false;false;3-0;5-0;1.55880;-6.82406e-02;2.27017;0.82768;0.74887;5.33789e+03
Im002;0;4-1;4;1;8.00000;0-4;12;12;0;false;false;3-1;5-1;0.83939;0.14406;2.03895;0.84981;0.13767;4.63633e+03
Im002;0;5-0;5;0;10.00000;0-2;6;6;0;false;false;4-0;NA;1.56066;-6.69294e-02;2.27017;0.82765;0.87907;4.89289e+03
Im002;0;5-1;5;1;10.00000;0-4;12;12;0;false;false;4-1;6-0;0.83187;0.12176;2.03895;0.84986;0.33640;4.45356e+03
Im002;0;6-0;6;0;12.00000;0-4;12;12;0;false;false;5-1;7-0;0.78885;7.22500e-02;2.03895;0.85017;0.12166;4.03800e+03
Im002;0;7-0;7;0;14.00000;0-4;12;12;0;false;false;6-0;8-0;0.74876;5.16871e-02;2.03895;0.85046;0.40000;4.04667e+03
Im002;0;8-0;8;0;16.00000;0-4;12;12;0;false;false;7-0;9-0;0.74834;4.54022e-02;2.03895;0.85046;0.33862;3.90356e+03
Im002;0;9-0;9;0;18.00000;0-4;12;12;0;false;false;8-0;10-0;0.74834;3.64498e-02;2.03895;0.85046;0.39049;4.07011e+03
Im002;0;10-0;10;0;20.00000;0-4;12;12;0;false;false;9-0;11-0;0.72063;-1.35679e-03;2.03895;0.85010;0.24518;3.64856e+03
Im002;0;11-0;11;0;22.00000;0-4;12;12;0;false;false;10-0;NA;0.70123;-3.45834e-02;2.03895;0.84971;0.25013;4.03267e+03
Im002;0;14-0;14;0;28.00000;14-0;2;2;0;false;false;NA;15-0;1.89581;-5.60663e-03;2.15644;0.66993;1.07169;4.08100e+03
Im002;0;15-0;15;0;30.00000;14-0;2;2;0;false;false;14-0;NA;1.86296;-9.32749e-02;2.15644;0.68897;0.72326;4.54500e+03
Im002;0;15-1;15;1;30.00000;15-1;1;1;0;false;false;NA;NA;2.04486;-0.21564;2.65319;0.86708;0.30563;3.50644e+03
Im002;0;18-0;18;0;36.00000;18-0;20;20;0;false;false;NA;19-0;1.79383;0.36336;2.27017;0.80746;1.38942;3.02863e+03
Im002;0;18-1;18;1;36.00000;18-1;1;1;0;false;false;NA;NA;1.78004;0.20022;2.15644;0.73696;1.26724;3.68744e+03
Im002;0;19-0;19;0;38.00000;18-0;20;20;0;false;false;18-0;20-0;1.78147;0.36122;2.27017;0.80873;1.38186;3.21613e+03
Im002;0;20-0;20;0;40.00000;18-0;20;20;0;false;false;19-0;21-0;1.75080;0.35024;2.27017;0.81196;0.87238;3.24988e+03
Im002;0;20-1;20;1;40.00000;20-1;4;4;0;false;false;NA;21-1;1.69530;-4.66812e-02;2.15644;0.77906;0.86198;3.70556e+03
Im002;0;21-0;21;0;42.00000;18-0;20;20;0;false;false;20-0;22-0;1.73748;0.33575;2.27017;0.81340;0.79384;3.19300e+03
Im002;0;21-1;21;1;42.00000;20-1;4;4;0;false;false;20-1;22-1;1.64051;1.57964e-03;2.15644;0.79782;0.85136;3.94444e+03
Im002;0;22-0;22;0;44.00000;18-0;20;20;0;false;false;21-0;23-0;1.66060;0.31948;2.27017;0.82107;1.36112;3.19550e+03
Im002;0;22-1;22;1;44.00000;20-1;4;4;0;false;false;21-1;23-1;1.64642;-5.75311e-02;2.15644;0.79578;0.43921;4.07500e+03
Im002;0;23-0;23;0;46.00000;18-0;20;20;0;false;false;22-0;24-0;1.65369;0.27329;2.27017;0.82165;0.68264;3.24600e+03
Im002;0;23-1;23;1;46.00000;20-1;4;4;0;false;false;22-1;NA;1.63073;-5.45878e-02;2.15644;0.80119;0.45911;4.01067e+03
Im002;0;24-0;24;0;48.00000;18-0;20;20;0;false;false;23-0;25-1;1.63312;0.30795;2.27017;0.82342;0.74544;3.25538e+03
Im002;0;25-0;25;0;50.00000;25-0;1;1;0;false;false;NA;NA;2.21419;-0.20340;2.89473;0.81425;0.53809;3.82078e+03
Im002;0;25-1;25;1;50.00000;18-0;20;20;0;false;false;24-0;26-0;1.60609;0.28143;2.27017;0.82529;0.70989;3.30525e+03
Im002;0;26-0;26;0;52.00000;18-0;20;20;0;false;false;25-1;27-0;1.57901;0.24856;2.27017;0.82671;0.61309;3.05244e+03
Im002;0;27-0;27;0;54.00000;18-0;20;20;0;false;false;26-0;28-0;1.56506;0.22287;2.27017;0.82746;0.66312;3.26244e+03
Im002;0;28-0;28;0;56.00000;18-0;20;20;0;false;false;27-0;29-0;1.57212;0.18778;2.27017;0.82708;0.64457;3.27422e+03
Im002;0;29-0;29;0;58.00000;18-0;20;20;0;false;false;28-0;30-0;1.52199;0.15690;2.27017;0.82829;0.55196;3.10644e+03
Im002;0;30-0;30;0;60.00000;18-0;20;20;0;false;false;29-0;31-0;1.53868;0.14446;2.27017;0.82800;2.75029;3.22433e+03
Im002;0;31-0;31;0;62.00000;18-0;20;20;0;false;false;30-0;32-0;1.52682;0.12231;2.27017;0.82820;0.59046;3.19922e+03
Im002;0;32-0;32;0;64.00000;18-0;20;20;0;false;false;31-0;33-0;1.50926;0.11139;2.27017;0.82851;2.81142;3.20700e+03
Im002;0;33-0;33;0;66.00000;18-0;20;20;0;false;false;32-0;34-0;1.59486;7.94767e-02;2.27017;0.82588;2.77983;3.25844e+03
Im002;0;34-0;34;0;68.00000;18-0;20;20;0;false;false;33-0;35-0;1.54814;8.78246e-02;2.27017;0.82785;3.01506;3.31556e+03
Im002;0;35-0;35;0;70.00000;18-0;20;20;0;false;false;34-0;36-0;1.55805;0.10988;2.27017;0.82769;8.46255;3.18700e+03
Im002;0;36-0;36;0;72.00000;18-0;20;20;0;false;false;35-0;37-0;1.52526;5.80256e-02;2.27017;0.82823;8.41374;3.16133e+03
Im002;0;37-0;37;0;74.00000;18-0;20;20;0;false;false;36-0;NA;1.52229;7.13266e-02;2.27017;0.82828;8.47160;3.14000e+03
Im002;0;44-0;44;0;88.00000;44-0;1;1;0;false;false;NA;NA;1.68996;0.30311;2.61969;0.87573;0.26729;2.77378e+03
Im002;0;49-0;49;0;98.00000;49-0;1;1;0;false;false;NA;NA;0.21961;-0.38474;2.27017;0.63963;0.45150;2.88433e+03
Im003;1;0-0;0;0;0.00000;0-0;1;1;0;false;false;NA;NA;0.10970;1.86453e-02;2.17533;0.55666;1.02196;4.92613e+03
Im003;1;0-1;0;1;0.00000;0-1;12;12;0;false;false;NA;1-0;0.41848;-2.88713e-02;2.67167;0.69660;0.77250;5.08267e+03
Im003;1;0-2;0;2;0.00000;0-2;8;8;0;false;false;NA;1-1;2.25378;-0.18241;2.55959;0.86019;1.64224;4.39333e+03
Im003;1;0-3;0;3;0.00000;0-3;5;5;0;false;false;NA;1-2;2.40184;0.10622;2.89146;0.78135;0.12545;4.09989e+03
Im003;1;0-4;0;4;0.00000;0-4;2;2;0;false;false;NA;1-3;0.93483;-0.29345;4.39700;0.79623;0.57987;4.24075e+03
Im003;1;1-0;1;0;1.03140e+04;0-1;12;12;0;false;false;0-1;2-0;0.29772;-0.12431;2.67167;0.65738;0.95343;5.00078e+03
Im003;1;1-1;1;1;1.03140e+04;0-2;8;8;0;false;false;0-2;2-1;2.16886;-0.27192;2.55959;0.89615;0.33377;4.21567e+03
Im003;1;1-2;1;2;1.03140e+04;0-3;5;5;0;false;false;0-3;2-2;2.31175;9.00213e-02;2.89146;0.77862;0.19590;4.05033e+03
Im003;1;1-3;1;3;1.03140e+04;0-4;2;2;0;false;false;0-4;NA;0.93906;-0.34349;4.39700;0.79631;0.33093;4.64713e+03
Im003;1;2-0;2;0;1.03510e+04;0-1;12;12;0;false;false;1-0;3-0;0.27669;-0.11854;2.67167;0.65124;0.91991;5.89789e+03
Im003;1;2-1;2;1;1.03510e+04;0-2;8;8;0;false;false;1-1;3-1;2.11214;-0.15798;2.55959;0.91214;0.24645;4.86422e+03
Im003;1;2-2;2;2;1.03510e+04;0-3;5;5;0;false;false;1-2;3-2;2.21811;2.71224e-02;2.89146;0.77892;0.10384;5.06944e+03
Im003;1;2-3;2;3;1.03510e+04;2-3;3;3;0;false;false;NA;3-3;0.71158;-0.15186;3.17179;0.77295;0.11953;4.54600e+03
Im003;1;3-0;3;0;6.00000;0-1;12;12;0;false;false;2-0;4-0;0.30588;-0.11482;2.67167;0.65983;0.90074;5.47489e+03
Im003;1;3-1;3;1;6.00000;0-2;8;8;0;false;false;2-1;4-1;2.12049;-0.17198;2.55959;0.90978;0.25672;4.90600e+03
Im003;1;3-2;3;2;6.00000;0-3;5;5;0;false;false;2-2;4-2;2.18103;1.85326e-02;2.89146;0.77939;0.14260;4.26622e+03
Im003;1;3-3;3;3;6.00000;2-3;3;3;0;false;false;2-3;4-3;0.71909;-0.13406;3.17179;0.77459;4.61350e-02;4.78267e+03
Im003;1;4-0;4;0;8.00000;0-1;12;12;0;false;false;3-0;5-0;0.30992;-0.10998;2.67167;0.66105;0.94925;5.70900e+03
Im003;1;4-1;4;1;8.00000;0-2;8;8;0;false;false;3-1;5-1;2.13051;-0.27832;2.55959;0.90696;0.24643;4.83089e+03
Im003;1;4-2;4;2;8.00000;0-3;5;5;0;false;false;3-2;NA;2.19449;-3.13741e-02;2.89146;0.77921;0.12036;4.61389e+03
Im003;1;4-3;4;3;8.00000;2-3;3;3;0;false;false;3-3;NA;0.72661;-0.15691;3.17179;0.77622;0.11953;4.54722e+03
Im003;1;5-0;5;0;10.00000;0-1;12;12;0;false;false;4-0;6-0;0.32489;-0.11826;2.67167;0.66564;0.87796;5.57467e+03
Im003;1;5-1;5;1;10.00000;0-2;8;8;0;false;false;4-1;6-1;2.15055;-0.15626;2.55959;0.90131;0.23093;4.77400e+03
Im003;1;6-0;6;0;12.00000;0-1;12;12;0;false;false;5-0;7-1;0.30744;-0.15247;2.67167;0.66030;0.87506;5.56733e+03
Im003;1;6-1;6;1;12.00000;0-2;8;8;0;false;false;5-1;7-2;2.13552;-0.37477;2.55959;0.90555;0.37537;4.12450e+03
Im003;1;6-2;6;2;12.00000;6-2;9;9;0;false;false;NA;7-3;2.27212;-4.54017e-02;2.89146;0.77840;7.25197e-02;4.19444e+03
Im003;1;6-3;6;3;12.00000;6-3;1;1;0;false;false;NA;NA;2.16335;-0.19609;2.91695;0.80632;0.33661;4.40300e+03
Im003;1;7-0;7;0;14.00000;7-0;2;2;0;false;false;NA;8-0;1.71982;-0.29128;2.17533;0.77624;0.77577;4.93900e+03
Im003;1;7-1;7;1;14.00000;0-1;12;12;0;false;false;6-0;8-1;0.29693;-0.15805;2.67167;0.65715;0.89431;5.42289e+03
Im003;1;7-2;7;2;14.00000;0-2;8;8;0;false;false;6-1;NA;2.12216;-0.40363;2.55959;0.90931;0.30626;4.29713e+03
Im003;1;7-3;7;3;14.00000;6-2;9;9;0;false;false;6-2;8-2;2.29926;-6.54431e-02;2.89146;0.77829;6.11396e-02;4.10022e+03
Im003;1;7-4;7;4;14.00000;7-4;1;1;0;false;false;NA;NA;3.40898;-0.31331;4.39700;0.78765;1.16673;4.36525e+03
Im003;1;8-0;8;0;16.00000;7-0;2;2;0;false;false;7-0;NA;1.68743;-0.28514;2.17533;0.78864;0.32946;4.74700e+03
Im003;1;8-1;8;1;16.00000;0-1;12;12;0;false;false;7-1;9-0;0.30115;-0.15864;2.67167;0.65840;0.92041;5.22178e+03
Im003;1;8-2;8;2;16.00000;6-2;9;9;0;false;false;7-3;9-1;2.30102;-9.07208e-02;2.89146;0.77834;0.00000;3.86278e+03
Im003;1;9-0;9;0;18.00000;0-1;12;12;0;false;false;8-1;10-0;0.28793;-0.17086;2.67167;0.65450;0.86463;5.20222e+03
Im003;1;9-1;9;1;18.00000;6-2;9;9;0;false;false;8-2;10-1;2.29080;-7.94515e-02;2.89146;0.77826;4.92057e-02;3.90456e+03
Im003;1;10-0;10;0;20.00000;0-1;12;12;0;false;false;9-0;11-0;0.32599;-0.13907;2.67167;0.66598;0.90521;4.82467e+03
Im003;1;10-1;10;1;20.00000;6-2;9;9;0;false;false;9-1;11-2;2.34845;-9.50149e-02;2.89146;0.77966;0.20149;3.90089e+03
Im003;1;10-2;10;2;20.00000;10-2;2;2;0;false;false;NA;11-3;1.48224;0.23574;2.29426;0.82743;0.56518;3.84422e+03
Im003;1;11-0;11;0;22.00000;0-1;12;12;0;false;false;10-0;NA;0.36920;-0.11558;2.67167;0.68019;0.88097;4.53733e+03
Im003;1;11-1;11;1;22.00000;11-1;2;2;0;false;false;NA;12-0;2.03306;-0.20097;2.17533;0.58215;0.91953;4.00378e+03
Im003;1;11-2;11;2;22.00000;6-2;9;9;0;false;false;10-1;12-1;2.39442;-7.36299e-02;2.89146;0.78110;0.17535;4.04800e+03
Im003;1;11-3;11;3;22.00000;10-2;2;2;0;false;false;10-2;NA;1.43255;0.23230;2.29426;0.82365;0.56518;3.74744e+03
Im003;1;12-0;12;0;24.00000;11-1;2;2;0;false;false;11-1;NA;1.78675;-0.35809;2.17533;0.73999;0.56964;4.00214e+03
Im003;1;12-1;12;1;24.00000;6-2;9;9;0;false;false;11-2;13-0;2.39832;-5.12379e-02;2.89146;0.78124;0.11225;3.87400e+03
Im003;1;12-2;12;2;24.00000;12-2;1;1;0;false;false;NA;NA;3.39060;-0.37443;4.39700;0.78976;0.29173;4.38038e+03
Im003;1;13-0;13;0;26.00000;6-2;9;9;0;false;false;12-1;14-1;2.40048;4.07624e-02;2.89146;0.78131;0.21544;3.63600e+03
Im003;1;14-0;14;0;28.00000;14-0;17;17;0;false;false;NA;15-0;2.70054;4.29663e-03;3.53572;0.86085;0.31199;4.02311e+03
Im003;1;14-1;14;1;28.00000;6-2;9;9;0;false;false;13-0;NA;2.39886;-2.61648e-02;2.89146;0.78125;0.13319;3.82667e+03
Im003;1;15-0;15;0;30.00000;14-0;17;17;0;false;false;14-0;16-0;2.68744;-9.22869e-03;3.53572;0.86048;0.31223;3.68333e+03
Im003;1;15-1;15;1;30.00000;15-1;2;2;0;false;false;NA;16-1;3.33714;-0.39797;4.39700;0.79589;0.13345;3.64933e+03
Im003;1;16-0;16;0;32.00000;14-0;17;17;0;false;false;15-0;17-0;2.78414;-0.17265;3.53572;0.87224;0.21777;3.78711e+03
Im003;1;16-1;16;1;32.00000;15-1;2;2;0;false;false;15-1;NA;3.33714;-0.39797;4.39700;0.79589;1.97015;3.65133e+03
Im003;1;17-0;17;0;34.00000;14-0;17;17;0;false;false;16-0;18-0;2.73651;-0.29731;3.53572;0.86525;0.15866;3.58344e+03
Im003;1;17-1;17;1;34.00000;17-1;1;1;0;false;false;NA;NA;0.88739;0.34573;4.27379;0.85947;0.38849;3.72167e+03
Im003;1;18-0;18;0;36.00000;14-0;17;17;0;false;false;17-0;19-0;2.74796;-0.27897;3.53572;0.86681;0.18371;3.53900e+03
Im003;1;18-1;18;1;36.00000;18-1;1;1;0;false;false;NA;NA;3.17791;-0.40558;4.39700;0.81116;0.21435;3.30767e+03
Im003;1;19-0;19;0;38.00000;14-0;17;17;0;false;false;18-0;20-0;2.90639;3.96521e-02;3.53572;0.87723;0.48257;3.44178e+03
Im003;1;19-1;19;1;38.00000;19-1;2;2;0;false;false;NA;20-3;0.54852;1.75724e-02;4.39700;0.77187;0.15120;3.56067e+03
Im003;1;20-0;20;0;40.00000;14-0;17;17;0;false;false;19-0;21-0;2.56773;3.87410e-02;3.53572;0.85973;0.29059;3.38700e+03
Im003;1;20-1;20;1;40.00000;20-1;1;1;0;false;false;NA;NA;1.85068;0.31977;4.27379;0.82807;0.70693;3.52022e+03
Im003;1;20-2;20;2;40.00000;20-2;11;11;0;false;false;NA;21-2;1.98022;-6.73255e-02;2.78004;0.77873;1.04734;3.36178e+03
Im003;1;20-3;20;3;40.00000;19-1;2;2;0;false;false;19-1;NA;0.63915;6.30793e-02;4.39700;0.78450;0.17819;3.77878e+03
Im003;1;21-0;21;0;42.00000;14-0;17;17;0;false;false;20-0;22-0;2.47349;-1.10733e-03;3.53572;0.85922;0.32078;3.70889e+03
Im003;1;21-1;21;1;42.00000;21-1;3;3;0;false;false;NA;22-1;0.19886;-0.29528;4.27379;0.74096;0.12707;3.71178e+03
Im003;1;21-2;21;2;42.00000;20-2;11;11;0;false;false;20-2;22-2;1.97118;-7.91586e-02;2.78004;0.77896;1.10752;3.40111e+03
Im003;1;22-0;22;0;44.00000;14-0;17;17;0;false;false;21-0;23-0;2.42774;5.50479e-03;3.53572;0.85871;0.30339;3.55989e+03
Im003;1;22-1;22;1;44.00000;21-1;3;3;0;false;false;21-1;23-1;0.16837;-0.25956;4.27379;0.70358;0.58345;3.70388e+03
Im003;1;22-2;22;2;44.00000;20-2;11;11;0;false;false;21-2;23-2;1.97338;-9.86457e-02;2.78004;0.77891;0.84917;3.54733e+03
Im003;1;23-0;23;0;46.00000;14-0;17;17;0;false;false;22-0;24-0;2.15444;4.96868e-02;3.53572;0.85610;0.54140;3.20544e+03
Im003;1;23-1;23;1;46.00000;21-1;3;3;0;false;false;22-1;NA;0.18743;-8.45675e-02;4.27379;0.72693;0.63913;3.43744e+03
Im003;1;23-2;23;2;46.00000;20-2;11;11;0;false;false;22-2;24-1;2.00234;-0.16943;2.78004;0.77806;0.83413;3.49611e+03
Im003;1;23-3;23;3;46.00000;23-3;5;5;0;false;false;NA;24-2;1.76356;9.05803e-02;4.39700;0.82004;0.96182;3.45089e+03
Im003;1;24-0;24;0;48.00000;14-0;17;17;0;false;false;23-0;25-0;2.20098;5.69049e-02;3.53572;0.85638;0.42751;3.12100e+03
Im003;1;24-1;24;1;48.00000;20-2;11;11;0;false;false;23-2;25-2;2.00642;-0.17857;2.78004;0.77782;0.95102;3.34000e+03
Im003;1;24-2;24;2;48.00000;23-3;5;5;0;false;false;23-3;25-3;1.98873;-0.18442;4.39700;0.82644;0.87849;3.63578e+03
Im003;1;25-0;25;0;50.00000;14-0;17;17;0;false;false;24-0;26-0;2.39004;-7.98754e-03;3.53572;0.85831;0.53166;3.39378e+03
Im003;1;25-1;25;1;50.00000;25-1;1;1;0;false;false;NA;NA;0.28672;-2.68609e-02;2.17533;0.70502;0.40613;3.59422e+03
Im003;1;25-2;25;2;50.00000;20-2;11;11;0;false;false;24-1;26-1;2.00722;-0.19581;2.78004;0.77777;0.96407;3.21289e+03
Im003;1;25-3;25;3;50.00000;23-3;5;5;0;false;false;24-2;26-2;1.73302;-0.20370;4.39700;0.81825;0.84202;3.66067e+03
Im003;1;26-0;26;0;52.00000;14-0;17;17;0;false;false;25-0;27-0;2.48379;-2.35025e-03;3.53572;0.85935;0.30339;3.71622e+03
Im003;1;26-1;26;1;52.00000;20-2;11;11;0;false;false;25-2;27-1;1.99993;-0.22261;2.78004;0.77820;0.95593;3.32000e+03
Im003;1;26-2;26;2;52.00000;23-3;5;5;0;false;false;25-3;27-2;1.81152;-0.34527;4.39700;0.82199;0.83296;3.26325e+03
Im003;1;27-0;27;0;54.00000;14-0;17;17;0;false;false;26-0;28-0;2.48081;-0.17336;3.53572;0.85931;0.11119;3.27233e+03
Im003;1;27-1;27;1;54.00000;20-2;11;11;0;false;false;26-1;28-2;1.98319;-0.29667;2.78004;0.77865;0.89108;3.25011e+03
Im003;1;27-2;27;2;54.00000;23-3;5;5;0;false;false;26-2;NA;1.82580;-0.10858;4.39700;0.82257;0.98921;3.49256e+03
Im003;1;28-0;28;0;56.00000;14-0;17;17;0;false;false;27-0;29-0;2.72142;-0.19380;3.53572;0.86332;0.17608;3.43456e+03
Im003;1;28-1;28;1;56.00000;28-1;1;1;0;false;false;NA;NA;2.77382;-7.43230e-02;4.27379;0.89400;0.24545;3.59878e+03
Im003;1;28-2;28;2;56.00000;20-2;11;11;0;false;false;27-1;29-1;1.98587;-0.30124;2.78004;0.77858;0.85223;3.69933e+03
Im003;1;29-0;29;0;58.00000;14-0;17;17;0;false;false;28-0;30-0;2.69766;-0.22368;3.53572;0.86071;0.34204;3.83767e+03
Im003;1;29-1;29;1;58.00000;20-2;11;11;0;false;false;28-2;30-1;1.98291;-0.26900;2.78004;0.77865;0.89009;3.67678e+03
Im003;1;29-2;29;2;58.00000;29-2;2;2;0;false;false;NA;30-2;1.77422;-0.35125;4.39700;0.82047;0.89820;4.06988e+03
Im003;1;30-0;30;0;60.00000;14-0;17;17;0;false;false;29-0;NA;2.72997;-0.21675;3.53572;0.86440;0.15620;3.77556e+03
Im003;1;30-1;30;1;60.00000;20-2;11;11;0;false;false;29-1;NA;1.91069;-0.26749;2.78004;0.78058;0.93592;3.50267e+03
Im003;1;30-2;30;2;60.00000;29-2;2;2;0;false;false;29-2;NA;1.77055;-2.61202e-02;4.39700;0.82032;0.91904;3.92467e+03
Im003;1;31-0;31;0;62.00000;31-0;8;8;0;false;false;NA;32-0;1.74565;-0.44103;4.39700;0.81906;0.93485;3.54589e+03
Im003;1;32-0;32;0;64.00000;31-0;8;8;0;false;false;31-0;33-1;1.78578;-0.19992;4.39700;0.82094;0.92111;3.98278e+03
Im003;1;33-0;33;0;66.00000;33-0;1;1;0;false;false;NA;NA;0.24420;-0.25735;2.09107;0.75176;0.37423;4.09950e+03
Im003;1;33-1;33;1;66.00000;31-0;8;8;0;false;false;32-0;34-0;1.74188;-0.10805;4.39700;0.81882;1.09938;4.27756e+03
Im003;1;34-0;34;0;68.00000;31-0;8;8;0;false;false;33-1;35-1;1.94354;-4.56522e-02;4.39700;0.82600;1.10065;4.14044e+03
Im003;1;35-0;35;0;70.00000;35-0;1;1;0;false;false;NA;NA;1.38231;0.30051;4.27379;0.82827;0.37590;4.22333e+03
Im003;1;35-1;35;1;70.00000;31-0;8;8;0;false;false;34-0;36-0;2.08114;-4.46696e-02;4.39700;0.82736;0.98205;3.74611e+03
Im003;1;36-0;36;0;72.00000;31-0;8;8;0;false;false;35-1;37-0;2.21890;-0.33623;4.39700;0.82592;0.95706;4.05157e+03
Im003;1;37-0;37;0;74.00000;31-0;8;8;0;false;false;36-0;38-0;1.93381;-0.22179;4.39700;0.82590;1.06419;3.81800e+03
Im003;1;38-0;38;0;76.00000;31-0;8;8;0;false;false;37-0;NA;1.57641;-0.14898;4.39700;0.80833;1.02441;4.33744e+03
Im003;1;40-0;40;0;80.00000;40-0;1;1;0;false;false;NA;NA;3.90257;-0.21837;4.39700;0.73851;0.80694;3.61311e+03
Im003;1;40-1;40;1;80.00000;40-1;1;1;0;false;false;NA;NA;0.71074;1.20553e-02;3.17179;0.77277;0.43062;4.07611e+03
Im003;1;41-0;41;0;82.00000;41-0;1;1;0;false;false;NA;NA;1.24233;-0.35377;2.09107;0.85475;0.66816;4.18900e+03
Im003;1;48-0;48;0;96.00000;48-0;2;2;0;false;false;NA;49-0;2.56774;-0.27414;4.41839;0.79581;0.14942;4.76556e+03
Im003;1;48-1;48;1;96.00000;48-1;1;1;0;false;false;NA;NA;0.85463;-0.11760;2.67167;0.74471;0.72583;4.14533e+03
Im003;1;49-0;49;0;98.00000;48-0;2;2;0;false;false;48-0;NA;2.58779;-0.27239;4.41839;0.79950;1.03121;3.54067e+03
Im004;2;0-0;0;0;0.00000;0-0;1;1;0;false;false;NA;NA;1.25435;0.11664;2.53103;0.82153;0.15103;6.45922e+03
Im004;2;0-1;0;1;0.00000;0-1;2;2;0;false;false;NA;1-1;1.97148;0.10900;1.99371;0.49664;0.80902;5.10944e+03
Im004;2;1-0;1;0;1.04600e+04;1-0;10;10;0;false;false;NA;2-0;1.23111;0.21612;2.10879;0.81095;0.16931;3.87700e+03
Im004;2;1-1;1;1;1.04600e+04;0-1;2;2;0;false;false;0-1;NA;1.88036;0.23075;1.99371;0.62341;0.78204;4.11850e+03
Im004;2;2-0;2;0;1.04660e+04;1-0;10;10;0;false;false;1-0;3-0;1.20973;0.18490;2.10879;0.81097;0.12522;4.79800e+03
Im004;2;3-0;3;0;6.00000;1-0;10;10;0;false;false;2-0;4-1;1.20164;0.16114;2.10879;0.81092;0.22515;4.44578e+03
Im004;2;4-0;4;0;8.00000;4-0;2;2;0;false;false;NA;5-0;1.16830;-0.44245;3.26655;0.86500;0.49176;3.58238e+03
Im004;2;4-1;4;1;8.00000;1-0;10;10;0;false;false;3-0;5-1;1.18965;0.16998;2.10879;0.81085;0.22953;4.79078e+03
Im004;2;5-0;5;0;10.00000;4-0;2;2;0;false;false;4-0;NA;1.48946;-0.37679;3.26655;0.86245;0.78408;3.61314e+03
Im004;2;5-1;5;1;10.00000;1-0;10;10;0;false;false;4-1;6-1;1.15429;0.19086;2.10879;0.81069;0.12367;4.13244e+03
Im004;2;6-0;6;0;12.00000;6-0;1;1;0;false;false;NA;NA;1.94737;-0.25788;3.26655;0.87124;0.64245;3.46522e+03
Im004;2;6-1;6;1;12.00000;1-0;10;10;0;false;false;5-1;7-0;1.16049;0.16245;2.10879;0.81072;0.15698;4.28667e+03
Im004;2;7-0;7;0;14.00000;1-0;10;10;0;false;false;6-1;8-0;1.11501;0.16021;2.10879;0.81061;0.10496;4.29478e+03
Im004;2;8-0;8;0;16.00000;1-0;10;10;0;false;false;7-0;9-0;1.11293;0.13110;2.10879;0.81061;4.39511e-02;4.38578e+03
Im004;2;8-1;8;1;16.00000;8-1;1;1;0;false;false;NA;NA;1.65204;0.32623;2.22740;0.80623;0.24746;3.63800e+03
Im004;2;9-0;9;0;18.00000;1-0;10;10;0;false;false;8-0;10-0;1.12045;0.10170;2.10879;0.81061;6.14741e-02;3.92267e+03
Im004;2;10-0;10;0;20.00000;1-0;10;10;0;false;false;9-0;NA;1.14030;0.10384;2.10879;0.81065;0.15687;4.04067e+03
Im004;2;14-0;14;0;28.00000;14-0;4;4;0;false;false;NA;15-0;1.57181;0.13206;2.65947;0.92022;0.18704;4.99178e+03
