Position;PositionIdx;Indices;Frame;Idx;Time;SNR;Nucleoid_size;NucleoidLength;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;ObjectCount
Im001;0;1-11-0;1;0;2.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;1-12-0;1;0;2.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;1-13-0;1;0;2.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;1-14-0;1;0;2.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;1-15-0;1;0;2.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;1-16-0;1;0;2.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;1-17-0;1;0;2.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;2-0-0;2;0;4.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;2-1-0;2;0;4.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;2-2-0;2;0;4.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;2-3-0;2;0;4.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;2-4-0;2;0;4.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;2-5-0;2;0;4.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;2-6-0;2;0;4.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;2-6-1;2;1;4.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;2-7-0;2;0;4.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;2-8-0;2;0;4.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;2-9-0;2;0;4.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;2-10-0;2;0;4.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;2-11-0;2;0;4.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;2-12-0;2;0;4.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;2-13-0;2;0;4.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;2-14-0;2;0;4.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;2-15-0;2;0;4.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;2-16-0;2;0;4.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;2-17-0;2;0;4.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;3-0-0;3;0;6.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;1
Im001;0;3-1-0;3;0;6.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;3-2-0;3;0;6.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;3-3-0;3;0;6.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;3-4-0;3;0;6.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;3-5-0;3;0;6.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;3-6-0;3;0;6.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;3-6-1;3;1;6.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;3-7-0;3;0;6.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;3-8-0;3;0;6.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;3-9-0;3;0;6.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;3-10-0;3;0;6.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;3-11-0;3;0;6.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;3-12-0;3;0;6.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;3-13-0;3;0;6.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;3-14-0;3;0;6.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;3-15-0;3;0;6.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;3-16-0;3;0;6.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;3-17-0;3;0;6.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;4-0-0;4;0;8.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;4-1-0;4;0;8.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;4-2-0;4;0;8.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;4-3-0;4;0;8.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;4-4-0;4;0;8.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;4-5-0;4;0;8.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;4-6-0;4;0;8.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;4-6-1;4;1;8.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;4-7-0;4;0;8.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;4-8-0;4;0;8.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;4-9-0;4;0;8.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;4-10-0;4;0;8.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;4-11-0;4;0;8.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;4-12-0;4;0;8.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;4-13-0;4;0;8.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;4-14-0;4;0;8.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;4-15-0;4;0;8.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;4-16-0;4;0;8.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;4-17-0;4;0;8.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;5-0-0;5;0;10.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;5-1-0;5;0;10.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;5-2-0;5;0;10.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;5-3-0;5;0;10.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;5-4-0;5;0;10.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;5-5-0;5;0;10.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;5-6-0;5;0;10.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;5-6-1;5;1;10.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;5-7-0;5;0;10.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;5-8-0;5;0;10.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;5-9-0;5;0;10.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;5-10-0;5;0;10.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;5-11-0;5;0;10.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;5-12-0;5;0;10.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;5-13-0;5;0;10.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;5-14-0;5;0;10.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;5-15-0;5;0;10.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;5-16-0;5;0;10.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;5-17-0;5;0;10.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;6-0-0;6;0;12.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;1
Im001;0;6-1-0;6;0;12.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;6-2-0;6;0;12.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;6-3-0;6;0;12.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;6-4-0;6;0;12.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;6-5-0;6;0;12.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;6-6-0;6;0;12.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;6-6-1;6;1;12.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;6-7-0;6;0;12.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;6-8-0;6;0;12.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;6-9-0;6;0;12.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;6-10-0;6;0;12.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;6-11-0;6;0;12.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;6-12-0;6;0;12.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;6-13-0;6;0;12.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;6-14-0;6;0;12.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;6-15-0;6;0;12.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;6-16-0;6;0;12.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;6-17-0;6;0;12.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;7-0-0;7;0;14.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;7-1-0;7;0;14.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;7-2-0;7;0;14.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;7-3-0;7;0;14.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;7-4-0;7;0;14.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;7-5-0;7;0;14.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;7-6-0;7;0;14.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;7-6-1;7;1;14.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;7-7-0;7;0;14.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;7-8-0;7;0;14.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;7-9-0;7;0;14.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;7-10-0;7;0;14.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;7-11-0;7;0;14.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;7-12-0;7;0;14.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;7-13-0;7;0;14.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;7-14-0;7;0;14.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;7-15-0;7;0;14.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;7-16-0;7;0;14.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;7-17-0;7;0;14.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;8-0-0;8;0;16.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;8-1-0;8;0;16.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;8-2-0;8;0;16.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;8-3-0;8;0;16.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;8-4-0;8;0;16.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;8-5-0;8;0;16.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;8-6-0;8;0;16.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;8-6-1;8;1;16.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;8-7-0;8;0;16.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;8-8-0;8;0;16.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;8-9-0;8;0;16.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;8-10-0;8;0;16.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;8-11-0;8;0;16.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;8-12-0;8;0;16.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;8-13-0;8;0;16.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;8-14-0;8;0;16.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;8-15-0;8;0;16.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;8-16-0;8;0;16.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;8-17-0;8;0;16.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;9-0-0;9;0;18.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;9-1-0;9;0;18.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;9-2-0;9;0;18.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;9-3-0;9;0;18.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;9-4-0;9;0;18.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;9-5-0;9;0;18.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;9-6-0;9;0;18.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;9-6-1;9;1;18.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;9-7-0;9;0;18.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;9-8-0;9;0;18.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;9-9-0;9;0;18.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;9-10-0;9;0;18.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;9-11-0;9;0;18.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;9-12-0;9;0;18.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;9-13-0;9;0;18.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;9-14-0;9;0;18.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;9-15-0;9;0;18.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;9-16-0;9;0;18.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;9-17-0;9;0;18.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;10-0-0;10;0;20.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;10-1-0;10;0;20.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;10-2-0;10;0;20.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;10-3-0;10;0;20.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;10-4-0;10;0;20.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;10-5-0;10;0;20.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;10-6-0;10;0;20.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;10-6-1;10;1;20.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;10-7-0;10;0;20.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;10-8-0;10;0;20.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;10-9-0;10;0;20.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;10-10-0;10;0;20.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;10-11-0;10;0;20.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;10-12-0;10;0;20.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;10-13-0;10;0;20.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
Im001;0;10-14-0;10;0;20.00000;11.90206;0.96019;1.65977;1.19058;-2.00421e-02;2.59995;0.79469;0
Im001;0;10-15-0;10;0;20.00000;10.09961;1.37170;2.82466;1.50026;-4.39879e-02;3.07819;0.81356;0
Im001;0;10-16-0;10;0;20.00000;13.56226;0.68585;1.40625;1.29347;-4.20921e-02;1.98329;0.80813;0
Im001;0;10-17-0;10;0;20.00000;11.85108;0.97162;1.83009;1.13499;2.81107e-02;2.50505;0.89146;0
Im001;0;11-0-0;11;0;22.00000;11.20124;1.34884;2.41211;1.62188;1.12029e-02;3.24957;0.85986;0
Im001;0;11-1-0;11;0;22.00000;12.30564;0.62869;1.05299;0.97779;-7.53389e-02;1.94364;0.79445;0
Im001;0;11-2-0;11;0;22.00000;11.07557;0.68585;1.24683;0.82103;-7.08223e-02;1.88935;0.79019;0
Im001;0;11-3-0;11;0;22.00000;9.81612;1.20024;2.15162;1.36836;5.34054e-02;2.61056;0.93449;0
Im001;0;11-4-0;11;0;22.00000;13.65264;1.10879;2.18065;1.19045;-4.76117e-02;2.64443;0.92220;0
Im001;0;11-5-0;11;0;22.00000;11.19993;1.18880;2.18065;1.56159;-3.65858e-02;2.81429;0.90509;0
Im001;0;11-6-0;11;0;22.00000;11.61063;0.67442;1.19535;1.00275;-6.43770e-04;3.77553;0.85582;0
Im001;0;11-6-1;11;1;22.00000;11.37809;0.66299;1.32247;2.72063;-1.62624e-02;3.77553;0.92393;0
Im001;0;11-7-0;11;0;22.00000;6.50091;1.01734;1.83009;1.13462;3.97769e-02;2.23193;0.94839;0
Im001;0;11-8-0;11;0;22.00000;11.29083;0.73157;1.39400;0.93982;-1.00501e-02;2.26794;0.70727;0
Im001;0;11-9-0;11;0;22.00000;10.54611;0.76586;1.48915;1.24480;-5.74198e-02;2.10970;0.77433;0
Im001;0;11-10-0;11;0;22.00000;8.61891;1.54316;3.03910;1.91063;2.61485e-02;3.58154;0.81387;0
Im001;0;11-11-0;11;0;22.00000;10.79536;1.20024;2.05655;1.42313;-7.07212e-02;2.74635;0.83643;0
Im001;0;11-12-0;11;0;22.00000;22.67099;0.69728;1.28743;0.76500;5.17736e-03;1.69838;0.90720;0
Im001;0;11-13-0;11;0;22.00000;6.14466;1.07450;2.26801;1.42555;-4.89437e-02;2.79904;0.81715;0
